Orthogroup	Species	Pdam	Orthologs
OG0000771	Mmus	pdam_00022753-RA, pdam_00003749-RA, pdam_00017575-RA, pdam_00003746-RA, pdam_00003754-RA, pdam_00003753-RA, pdam_00003748-RA	TRAD1_MOUSE, XAF1_MOUSE
OG0000771	Nvec	pdam_00022753-RA	NV2t015946001.1
OG0000771	Nvec	pdam_00003749-RA, pdam_00017575-RA, pdam_00003746-RA, pdam_00003754-RA, pdam_00003753-RA, pdam_00003748-RA	NV2t020054001.1
OG0000772	Hsap	pdam_00006726-RA	WDR55_HUMAN
OG0000772	Mmus	pdam_00006726-RA	WDR55_MOUSE
OG0000772	Nvec	pdam_00006726-RA	NV2t003009006.1, NV2t003009010.1, NV2t003009007.1, NV2t003009005.1, NV2t003009001.1, NV2t003009009.1, NV2t003009002.1, NV2t003009004.1, NV2t003009003.1, NV2t003009008.1
OG0000773	Hsap	pdam_00007335-RA, pdam_00012426-RA, pdam_00013354-RA	ZC12A_HUMAN, ZC12D_HUMAN
OG0000773	Mmus	pdam_00007335-RA, pdam_00012426-RA, pdam_00013354-RA	ZC12A_MOUSE, ZC12D_MOUSE
OG0000773	Nvec	pdam_00007335-RA	NV2t009145001.1, NV2t009145002.1, NV2t009145003.1
OG0000773	Nvec	pdam_00012426-RA, pdam_00013354-RA	NV2t005965001.1, NV2t005965002.1, NV2t005965003.1
OG0000774	Nvec	pdam_00018756-RA	NV2t008691001.1, NV2t016726003.1, NV2t025887001.1, NV2t009406002.1, NV2t010290001.1, NV2t009423001.1, NV2t009368001.1, NV2t024836001.1, NV2t007622001.1, NV2t018750001.1, NV2t018040001.1, NV2t010151001.1
OG0000775	Nvec	pdam_00001883-RA, pdam_00001330-RA	NV2t006114001.1, NV2t006668001.1, NV2t006668002.1, NV2t006667002.1, NV2t006667003.1, NV2t006667001.1, NV2t006667004.1, NV2t008460001.1, NV2t008459001.1, NV2t008459003.1, NV2t008459002.1
OG0000776	Nvec	pdam_00010760-RA	NV2t008640001.1, NV2t008640002.1, NV2t004946001.1, NV2t009699001.1, NV2t015097001.1, NV2t015097002.1, NV2t009895001.1, NV2t009895002.1, NV2t008639001.1, NV2t017479001.1, NV2t017479002.1, NV2t017479003.1
OG0000778	Nvec	pdam_00023574-RA	NV2t024845001.1, NV2t024845002.1, NV2t024845003.1, NV2t024845004.1, NV2t025238001.1, NV2t025238002.1, NV2t003397006.1, NV2t003397002.1, NV2t003397004.1, NV2t003397005.1, NV2t003397001.1, NV2t003397007.1
OG0000779	Nvec	pdam_00004791-RA	NV2t004188001.1
OG0000779	Nvec	pdam_00009095-RA, pdam_00007249-RA	NV2t017618001.1
OG0000779	Nvec	pdam_00022440-RA, pdam_00001689-RA, pdam_00011402-RA, pdam_00011399-RA	NV2t023364001.1, NV2t023364002.1, NV2t023364003.1
OG0000781	Nvec	pdam_00022387-RA, pdam_00025946-RA, pdam_00024553-RA, pdam_00025329-RA, pdam_00025363-RA, pdam_00022390-RA, pdam_00023490-RA, pdam_00025960-RA, pdam_00022388-RA, pdam_00003959-RA, pdam_00022278-RA, pdam_00025729-RA	NV2t014240001.1
OG0000782	Nvec	pdam_00018964-RA	NV2t001644001.1
OG0000782	Nvec	pdam_00018966-RA, pdam_00018967-RA	NV2t017197001.1
OG0000782	Nvec	pdam_00025474-RA, pdam_00010497-RA, pdam_00010495-RA, pdam_00010498-RA, pdam_00010501-RA, pdam_00010500-RA, pdam_00010499-RA	NV2t017663001.1
OG0000783	Nvec	pdam_00013169-RA	NV2t001087001.1
OG0000783	Nvec	pdam_00022959-RA, pdam_00004507-RA	NV2t018613001.1
OG0000783	Nvec	pdam_00011268-RA, pdam_00005264-RA, pdam_00005265-RA, pdam_00005263-RA, pdam_00007091-RA	NV2t011504001.1
OG0000786	Nvec	pdam_00002338-RA, pdam_00023479-RA, pdam_00024653-RA, pdam_00024654-RA, pdam_00024650-RA, pdam_00021891-RA, pdam_00023942-RA, pdam_00023947-RA, pdam_00024649-RA, pdam_00025713-RA, pdam_00023480-RA	NV2t002123001.1, NV2t002123002.1
OG0000791	Hsap	pdam_00010052-RA, pdam_00020447-RA, pdam_00020250-RA, pdam_00020251-RA, pdam_00007410-RA, pdam_00007407-RA, pdam_00016170-RA	MUC4_HUMAN
OG0000791	Mmus	pdam_00010052-RA, pdam_00020447-RA, pdam_00020250-RA, pdam_00020251-RA, pdam_00007410-RA, pdam_00007407-RA, pdam_00016170-RA	MUC4_MOUSE
OG0000791	Nvec	pdam_00010052-RA, pdam_00020447-RA, pdam_00020250-RA, pdam_00020251-RA, pdam_00007410-RA, pdam_00007407-RA, pdam_00016170-RA	NV2t016273001.1, NV2t016270001.1, NV2t016270002.1
OG0000792	Hsap	pdam_00021261-RA, pdam_00006317-RA, pdam_00019184-RA, pdam_00003854-RA, pdam_00003859-RA, pdam_00003858-RA, pdam_00003857-RA, pdam_00024076-RA	TRAF3_HUMAN
OG0000792	Mmus	pdam_00021261-RA, pdam_00006317-RA, pdam_00019184-RA, pdam_00003854-RA, pdam_00003859-RA, pdam_00003858-RA, pdam_00003857-RA, pdam_00024076-RA	TRAF3_MOUSE
OG0000792	Nvec	pdam_00021261-RA	NV2t018750006.1
OG0000792	Nvec	pdam_00006317-RA, pdam_00019184-RA, pdam_00003854-RA, pdam_00003859-RA, pdam_00003858-RA, pdam_00003857-RA, pdam_00024076-RA	NV2t012066001.1
OG0000793	Hsap	pdam_00019300-RA, pdam_00019301-RA, pdam_00010542-RA, pdam_00010512-RA, pdam_00010511-RA	AMPE_HUMAN
OG0000793	Mmus	pdam_00019300-RA, pdam_00019301-RA, pdam_00010542-RA, pdam_00010512-RA, pdam_00010511-RA	AMPE_MOUSE
OG0000793	Nvec	pdam_00019300-RA, pdam_00019301-RA	NV2t013265001.1, NV2t013268001.1
OG0000793	Nvec	pdam_00010542-RA, pdam_00010512-RA, pdam_00010511-RA	NV2t014405004.1, NV2t014405001.1, NV2t014405003.1
OG0000795	Nvec	pdam_00019108-RA, pdam_00021141-RA, pdam_00014674-RA, pdam_00025672-RA, pdam_00025255-RA, pdam_00020648-RA, pdam_00024295-RA, pdam_00021039-RA, pdam_00016727-RA, pdam_00005937-RA, pdam_00005938-RA	NV2t005563001.1
OG0000796	Hsap	pdam_00010323-RA, pdam_00020808-RA, pdam_00002746-RA, pdam_00002744-RA	SC6A1_HUMAN
OG0000796	Mmus	pdam_00010323-RA, pdam_00020808-RA, pdam_00002746-RA, pdam_00002744-RA	SC6A1_MOUSE
OG0000796	Nvec	pdam_00010323-RA	NV2t004096001.1, NV2t004096002.1
OG0000796	Nvec	pdam_00020808-RA	NV2t016778001.1
OG0000796	Nvec	pdam_00002746-RA	NV2t010048001.1
OG0000796	Nvec	pdam_00002744-RA	NV2t009573001.1, NV2t009573002.1
OG0000797	Hsap	pdam_00009511-RA, pdam_00011678-RA, pdam_00015549-RA, pdam_00011285-RA	CAD23_HUMAN
OG0000797	Mmus	pdam_00009511-RA, pdam_00011678-RA, pdam_00015549-RA, pdam_00011285-RA	CAD23_MOUSE
OG0000797	Nvec	pdam_00009511-RA	NV2t002229001.1
OG0000797	Nvec	pdam_00011678-RA	NV2t014312001.1
OG0000797	Nvec	pdam_00015549-RA	NV2t014310001.1, NV2t014310002.1, NV2t014310003.1
OG0000797	Nvec	pdam_00011285-RA	NV2t005997001.1
OG0000798	Hsap	pdam_00021158-RA, pdam_00004054-RA, pdam_00005881-RA	CAC1E_HUMAN, CAC1B_HUMAN, CAC1A_HUMAN
OG0000798	Mmus	pdam_00021158-RA, pdam_00004054-RA, pdam_00005881-RA	CAC1E_MOUSE, CAC1B_MOUSE, CAC1A_MOUSE
OG0000798	Nvec	pdam_00021158-RA	NV2t025118002.1
OG0000798	Nvec	pdam_00004054-RA, pdam_00005881-RA	NV2t024941001.1, NV2t024941002.1
OG0000799	Hsap	pdam_00004861-RA, pdam_00003197-RA	S39A8_HUMAN, S39AE_HUMAN
OG0000799	Mmus	pdam_00004861-RA, pdam_00003197-RA	S39A8_MOUSE, S39AE_MOUSE
OG0000799	Nvec	pdam_00004861-RA	NV2t011853001.1
OG0000799	Nvec	pdam_00003197-RA	NV2t014498001.1, NV2t015979003.1, NV2t015979001.1, NV2t015979002.1, NV2t014499001.1
OG0000800	Hsap	pdam_00023442-RA, pdam_00003480-RA, pdam_00013155-RA, pdam_00001224-RA	TM232_HUMAN
OG0000800	Mmus	pdam_00023442-RA, pdam_00003480-RA, pdam_00013155-RA, pdam_00001224-RA	TM232_MOUSE
OG0000800	Nvec	pdam_00003480-RA	NV2t022748001.1
OG0000800	Nvec	pdam_00013155-RA	NV2t025932001.1, NV2t001343001.1
OG0000800	Nvec	pdam_00001224-RA	NV2t022809001.1, NV2t022809002.1
OG0000801	Hsap	pdam_00000631-RA	GARL3_HUMAN, SIPA1_HUMAN, SI1L3_HUMAN, SI1L1_HUMAN, SI1L2_HUMAN
OG0000801	Mmus	pdam_00000631-RA	GARL3_MOUSE, SIPA1_MOUSE, SI1L3_MOUSE, SI1L1_MOUSE, SI1L2_MOUSE
OG0000801	Nvec	pdam_00000631-RA	NV2t010917001.1
OG0000802	Hsap	pdam_00001448-RA	KCC1B_HUMAN, KCC1A_HUMAN, KCC1D_HUMAN
OG0000802	Mmus	pdam_00001448-RA	KCC1B_MOUSE, KCC1A_MOUSE, KCC1D_MOUSE
OG0000802	Nvec	pdam_00001448-RA	NV2t002115001.1, NV2t002115005.1, NV2t002115003.1, NV2t002115004.1, NV2t002115002.1
OG0000803	Hsap	pdam_00000949-RA, pdam_00000950-RA	ADCL4_HUMAN, ADCL3_HUMAN, NCEH1_HUMAN, ADCL2_HUMAN, AAAD_HUMAN
OG0000803	Mmus	pdam_00000949-RA, pdam_00000950-RA	AD4F1_MOUSE, ADCL3_MOUSE, NCEH1_MOUSE, AAAD_MOUSE
OG0000803	Nvec	pdam_00000949-RA, pdam_00000950-RA	NV2t022686001.1
OG0000804	Hsap	pdam_00024614-RA, pdam_00005104-RA	CAR14_HUMAN, CAR10_HUMAN, CAR11_HUMAN, CARD9_HUMAN
OG0000804	Mmus	pdam_00024614-RA, pdam_00005104-RA	CAR14_MOUSE, CAR10_MOUSE, CAR11_MOUSE, CARD9_MOUSE
OG0000804	Nvec	pdam_00024614-RA, pdam_00005104-RA	NV2t006957001.1, NV2t007763001.1
OG0000805	Hsap	pdam_00013535-RA, pdam_00013539-RA, pdam_00013537-RA, pdam_00013536-RA	PCGF2_HUMAN, BMI1_HUMAN
OG0000805	Mmus	pdam_00013535-RA, pdam_00013539-RA, pdam_00013537-RA, pdam_00013536-RA	PCGF2_MOUSE, BMI1_MOUSE
OG0000805	Nvec	pdam_00013535-RA, pdam_00013539-RA, pdam_00013537-RA, pdam_00013536-RA	NV2t010851001.1, NV2t010853003.1, NV2t010853004.1, NV2t010849001.1
OG0000806	Hsap	pdam_00010491-RA, pdam_00019448-RA, pdam_00020999-RA	TMC7_HUMAN
OG0000806	Mmus	pdam_00010491-RA, pdam_00019448-RA, pdam_00020999-RA	TMC7_MOUSE
OG0000806	Nvec	pdam_00010491-RA	NV2t016640001.1
OG0000806	Nvec	pdam_00019448-RA	NV2t018665001.1, NV2t018665002.1
OG0000806	Nvec	pdam_00020999-RA	NV2t007200001.1, NV2t007200002.1, NV2t007200003.1, NV2t007200004.1
OG0000807	Hsap	pdam_00023174-RA	MOES_HUMAN, EZRI_HUMAN, RADI_HUMAN
OG0000807	Mmus	pdam_00023174-RA	MOES_MOUSE, EZRI_MOUSE, RADI_MOUSE
OG0000807	Nvec	pdam_00023174-RA	NV2t008519004.1, NV2t008519001.1, NV2t008519002.1, NV2t008519005.1, NV2t008519003.1
OG0000808	Hsap	pdam_00019156-RA, pdam_00005855-RA, pdam_00001369-RA, pdam_00001368-RA, pdam_00022865-RA	PLEK_HUMAN
OG0000808	Mmus	pdam_00019156-RA, pdam_00005855-RA, pdam_00001369-RA, pdam_00001368-RA, pdam_00022865-RA	PLEK_MOUSE
OG0000808	Nvec	pdam_00005855-RA	NV2t025322001.1
OG0000808	Nvec	pdam_00001369-RA, pdam_00001368-RA	NV2t000718001.1, NV2t000719001.1, NV2t000874001.1
OG0000808	Nvec	pdam_00022865-RA	NV2t005890001.1
OG0000809	Hsap	pdam_00013563-RA	ADIPL_HUMAN, ERFE_HUMAN
OG0000809	Mmus	pdam_00013563-RA	ADIPL_MOUSE, ERFE_MOUSE
OG0000809	Nvec	pdam_00013563-RA	NV2t013732001.1, NV2t013732003.1, NV2t013732004.1, NV2t013732002.1, NV2t013732005.1, NV2t013732006.1, NV2t013732007.1
OG0000810	Hsap	pdam_00023282-RA, pdam_00023283-RA	AGO2_HUMAN, AGO1_HUMAN, AGO4_HUMAN, AGO3_HUMAN
OG0000810	Mmus	pdam_00023282-RA, pdam_00023283-RA	AGO2_MOUSE, AGO1_MOUSE, AGO4_MOUSE, AGO3_MOUSE
OG0000810	Nvec	pdam_00023282-RA	NV2t005974001.1
OG0000810	Nvec	pdam_00023283-RA	NV2t005870001.1
OG0000811	Hsap	pdam_00018943-RA, pdam_00006668-RA, pdam_00006679-RA, pdam_00014397-RA	AGRD1_HUMAN
OG0000811	Mmus	pdam_00018943-RA, pdam_00006668-RA, pdam_00006679-RA, pdam_00014397-RA	AGRD1_MOUSE
OG0000811	Nvec	pdam_00018943-RA	NV2t004832001.1, NV2t004832002.1
OG0000811	Nvec	pdam_00006679-RA	NV2t010145001.1
OG0000811	Nvec	pdam_00014397-RA	NV2t010158001.1
OG0000812	Hsap	pdam_00013147-RA, pdam_00013144-RA, pdam_00002301-RA	AGRL3_HUMAN, AGRL1_HUMAN, AGRL2_HUMAN
OG0000812	Mmus	pdam_00013147-RA, pdam_00013144-RA, pdam_00002301-RA	AGRL3_MOUSE, AGRL1_MOUSE, AGRL2_MOUSE
OG0000812	Nvec	pdam_00013147-RA	NV2t002324001.1
OG0000812	Nvec	pdam_00013144-RA	NV2t000075001.1
OG0000812	Nvec	pdam_00002301-RA	NV2t000077001.1
OG0000813	Hsap	pdam_00018836-RA	AKT3_HUMAN, AKT2_HUMAN, AKT1_HUMAN
OG0000813	Mmus	pdam_00018836-RA	AKT3_MOUSE, AKT2_MOUSE, AKT1_MOUSE
OG0000813	Nvec	pdam_00018836-RA	NV2t010818001.1, NV2t010818002.1, NV2t010818003.1, NV2t010818004.1, NV2t010818005.1
OG0000814	Hsap	pdam_00015154-RA	AL3A2_HUMAN, AL3A1_HUMAN, AL3B1_HUMAN, AL3B2_HUMAN
OG0000814	Mmus	pdam_00015154-RA	AL3A2_MOUSE, AL3A1_MOUSE, AL3B2_MOUSE, AL3B3_MOUSE, AL3B1_MOUSE
OG0000814	Nvec	pdam_00015154-RA	NV2t015234001.1, NV2t015234002.1
OG0000815	Hsap	pdam_00001032-RA	ARGL1_HUMAN
OG0000815	Mmus	pdam_00001032-RA	ARGL1_MOUSE
OG0000815	Nvec	pdam_00001032-RA	NV2t022167007.1, NV2t022167001.1, NV2t022167002.1, NV2t022167003.1, NV2t022167005.1, NV2t022167009.1, NV2t022167004.1, NV2t022167006.1, NV2t022167008.1
OG0000816	Hsap	pdam_00017956-RA	ASTRC_HUMAN, ASTRA_HUMAN, ASTRB_HUMAN
OG0000816	Mmus	pdam_00017956-RA	ASTRC_MOUSE, ASTRA_MOUSE, ASTRB_MOUSE
OG0000816	Nvec	pdam_00017956-RA	NV2t022391006.1, NV2t022391003.1, NV2t022391004.1, NV2t022391001.1, NV2t022391002.1
OG0000817	Hsap	pdam_00018390-RA	FBRS_HUMAN, AUTS2_HUMAN, FBSL_HUMAN
OG0000817	Mmus	pdam_00018390-RA	FBRS_MOUSE, AUTS2_MOUSE
OG0000817	Nvec	pdam_00018390-RA	NV2t015416006.1, NV2t015416002.1, NV2t015416004.1, NV2t015416005.1, NV2t015416001.1, NV2t015416003.1
OG0000818	Hsap	pdam_00006426-RA, pdam_00003387-RA	BCAP_HUMAN, BANK1_HUMAN
OG0000818	Mmus	pdam_00006426-RA, pdam_00003387-RA	BCAP_MOUSE, BANK1_MOUSE
OG0000818	Nvec	pdam_00006426-RA, pdam_00003387-RA	NV2t010544004.1, NV2t010544005.1, NV2t010544001.1, NV2t010544003.1, NV2t010544002.1, NV2t010544006.1
OG0000819	Hsap	pdam_00020931-RA, pdam_00006478-RA, pdam_00016478-RA, pdam_00016479-RA	RPE65_HUMAN, BCDO1_HUMAN, BCDO2_HUMAN
OG0000819	Mmus	pdam_00020931-RA, pdam_00006478-RA, pdam_00016478-RA, pdam_00016479-RA	RPE65_MOUSE, BCDO1_MOUSE, BCDO2_MOUSE
OG0000819	Nvec	pdam_00020931-RA	NV2t004207001.1
OG0000819	Nvec	pdam_00006478-RA, pdam_00016478-RA, pdam_00016479-RA	NV2t000042001.1
OG0000820	Hsap	pdam_00015946-RA	POSTN_HUMAN, BGH3_HUMAN
OG0000820	Mmus	pdam_00015946-RA	POSTN_MOUSE, BGH3_MOUSE
OG0000820	Nvec	pdam_00015946-RA	NV2t002361001.1, NV2t002361004.1, NV2t002361003.1, NV2t002364001.1, NV2t002361002.1, NV2t020441001.1, NV2t020449001.1
OG0000821	Mmus	pdam_00008087-RA, pdam_00000377-RA, pdam_00000376-RA	BGLR_MOUSE
OG0000821	Hsap	pdam_00008087-RA, pdam_00000377-RA, pdam_00000376-RA	GUSP1_HUMAN, BGP11_HUMAN, BGLR_HUMAN
OG0000821	Nvec	pdam_00008087-RA, pdam_00000377-RA, pdam_00000376-RA	NV2t017080001.1, NV2t017080003.1, NV2t016097003.1, NV2t016097001.1, NV2t016097002.1
OG0000822	Hsap	pdam_00011280-RA, pdam_00007333-RA	BIRC7_HUMAN, XIAP_HUMAN, BIRC8_HUMAN, BIRC3_HUMAN, BIRC2_HUMAN
OG0000822	Mmus	pdam_00011280-RA, pdam_00007333-RA	BIRC7_MOUSE, XIAP_MOUSE, BIRC3_MOUSE, BIRC2_MOUSE
OG0000822	Nvec	pdam_00011280-RA, pdam_00007333-RA	NV2t009147001.1
OG0000823	Mmus	pdam_00013116-RA	CALL3_MOUSE, CALM1_MOUSE, CALM2_MOUSE, CALM3_MOUSE
OG0000823	Hsap	pdam_00013116-RA	CALM1_HUMAN, CALM2_HUMAN, CALM3_HUMAN
OG0000823	Nvec	pdam_00013116-RA	NV2t014538001.1, NV2t014538002.1, NV2t014600001.1, NV2t014600002.1
OG0000825	Hsap	pdam_00020021-RA	LAMP1_HUMAN, LAMP2_HUMAN, CD68_HUMAN, LAMP3_HUMAN
OG0000825	Mmus	pdam_00020021-RA	LAMP1_MOUSE, LAMP2_MOUSE, CD68_MOUSE, LAMP3_MOUSE
OG0000825	Nvec	pdam_00020021-RA	NV2t022423001.1, NV2t022421001.1, NV2t022421002.1
OG0000827	Hsap	pdam_00019704-RA, pdam_00019703-RA, pdam_00019705-RA	CLN3_HUMAN
OG0000827	Mmus	pdam_00019704-RA, pdam_00019703-RA, pdam_00019705-RA	CLN3_MOUSE
OG0000827	Nvec	pdam_00019704-RA, pdam_00019703-RA, pdam_00019705-RA	NV2t016793007.1, NV2t016793006.1, NV2t016793003.1, NV2t016793001.1, NV2t016793004.1, NV2t016793002.1, NV2t016793005.1
OG0000828	Hsap	pdam_00013597-RA	TTPAL_HUMAN, RLBP1_HUMAN, CLVS1_HUMAN, CLVS2_HUMAN
OG0000828	Mmus	pdam_00013597-RA	TTPAL_MOUSE, RLBP1_MOUSE, CLVS1_MOUSE, CLVS2_MOUSE
OG0000828	Nvec	pdam_00013597-RA	NV2t006524001.1, NV2t006524002.1, NV2t006524003.1
OG0000829	Hsap	pdam_00000748-RA	CNDD3_HUMAN
OG0000829	Mmus	pdam_00000748-RA	CNDD3_MOUSE
OG0000829	Nvec	pdam_00000748-RA	NV2t014695008.1, NV2t014695004.1, NV2t014690001.1, NV2t014695001.1, NV2t014695005.1, NV2t014695007.1, NV2t014695006.1, NV2t014695002.1, NV2t014691001.1
OG0000830	Hsap	pdam_00008390-RA	DDX43_HUMAN, DDX53_HUMAN
OG0000830	Nvec	pdam_00008390-RA	NV2t015417008.1, NV2t015417009.1, NV2t015417010.1, NV2t015417002.1, NV2t015417004.1, NV2t015417007.1, NV2t015417001.1, NV2t015417003.1, NV2t015417006.1
OG0000831	Hsap	pdam_00005823-RA, pdam_00009770-RA	RIGI_HUMAN, IFIH1_HUMAN, DHX58_HUMAN
OG0000831	Mmus	pdam_00005823-RA, pdam_00009770-RA	RIGI_MOUSE, IFIH1_MOUSE, DHX58_MOUSE
OG0000831	Nvec	pdam_00005823-RA	NV2t025458001.1, NV2t025460002.1, NV2t025460001.1
OG0000831	Nvec	pdam_00009770-RA	NV2t025168001.1
OG0000832	Hsap	pdam_00016995-RA, pdam_00016994-RA, pdam_00016992-RA, pdam_00016991-RA, pdam_00016699-RA	DICER_HUMAN
OG0000832	Mmus	pdam_00016995-RA, pdam_00016994-RA, pdam_00016992-RA, pdam_00016991-RA, pdam_00016699-RA	DICER_MOUSE
OG0000832	Nvec	pdam_00016995-RA, pdam_00016994-RA, pdam_00016992-RA, pdam_00016991-RA	NV2t022188004.1, NV2t022188001.1, NV2t022188002.1, NV2t022188003.1
OG0000832	Nvec	pdam_00016699-RA	NV2t020950001.1
OG0000833	Hsap	pdam_00011903-RA	DTNA_HUMAN, DTNB_HUMAN
OG0000833	Mmus	pdam_00011903-RA	DTNA_MOUSE, DTNB_MOUSE
OG0000833	Nvec	pdam_00011903-RA	NV2t014319009.1, NV2t014319006.1, NV2t014319007.1, NV2t014319008.1, NV2t014319005.1, NV2t014319003.1, NV2t014319004.1
OG0000834	Hsap	pdam_00000736-RA	EPS8_HUMAN, ES8L2_HUMAN, ES8L1_HUMAN
OG0000834	Mmus	pdam_00000736-RA	EPS8_MOUSE, ES8L2_MOUSE, ES8L1_MOUSE
OG0000834	Nvec	pdam_00000736-RA	NV2t015051001.1, NV2t015059001.1, NV2t015059002.1, NV2t015052001.1, NV2t015052002.1
OG0000835	Hsap	pdam_00003874-RA	EREP1_HUMAN, EREP3_HUMAN, EREP2_HUMAN
OG0000835	Mmus	pdam_00003874-RA	EREP1_MOUSE, EREP3_MOUSE, EREP2_MOUSE
OG0000835	Nvec	pdam_00003874-RA	NV2t014221001.1, NV2t014221002.1, NV2t014221003.1, NV2t014221005.1, NV2t014221004.1
OG0000836	Hsap	pdam_00008326-RA	F219A_HUMAN, F219B_HUMAN
OG0000836	Mmus	pdam_00008326-RA	F219A_MOUSE, F219B_MOUSE
OG0000836	Nvec	pdam_00008326-RA	NV2t023578003.1, NV2t023578004.1, NV2t023578005.1, NV2t023578002.1, NV2t023578007.1, NV2t023578001.1, NV2t023578006.1
OG0000837	Hsap	pdam_00022328-RA, pdam_00020659-RA, pdam_00013328-RA, pdam_00009241-RA, pdam_00009242-RA	FKRP_HUMAN
OG0000837	Mmus	pdam_00022328-RA, pdam_00020659-RA, pdam_00013328-RA, pdam_00009241-RA, pdam_00009242-RA	FKRP_MOUSE
OG0000837	Nvec	pdam_00020659-RA	NV2t015471001.1, NV2t015480001.1, NV2t015477001.1, NV2t015477002.1
OG0000837	Nvec	pdam_00013328-RA, pdam_00009241-RA, pdam_00009242-RA	NV2t008578001.1
OG0000838	Hsap	pdam_00022599-RA	FOXD3_HUMAN, FOXD1_HUMAN, FX4L1_HUMAN, FOXD4_HUMAN, FX4L4_HUMAN, FX4L5_HUMAN, FX4L3_HUMAN, FX4L6_HUMAN
OG0000838	Mmus	pdam_00022599-RA	FOXD3_MOUSE, FOXD1_MOUSE, FOXD4_MOUSE
OG0000839	Hsap	pdam_00008579-RA, pdam_00012628-RA, pdam_00020643-RA	TSHR_HUMAN, FSHR_HUMAN, LSHR_HUMAN
OG0000839	Mmus	pdam_00008579-RA, pdam_00012628-RA, pdam_00020643-RA	TSHR_MOUSE, FSHR_MOUSE, LSHR_MOUSE
OG0000839	Nvec	pdam_00008579-RA	NV2t019015001.1
OG0000839	Nvec	pdam_00012628-RA	NV2t012199001.1
OG0000839	Nvec	pdam_00020643-RA	NV2t022121001.1
OG0000840	Hsap	pdam_00022101-RA	GABT_HUMAN
OG0000840	Mmus	pdam_00022101-RA	GABT_MOUSE
OG0000840	Nvec	pdam_00022101-RA	NV2t007802002.1, NV2t007802008.1, NV2t007802001.1, NV2t007802003.1, NV2t007802004.1, NV2t007802006.1, NV2t007802009.1, NV2t007802005.1, NV2t007802007.1
OG0000841	Hsap	pdam_00002789-RA	GHC1_HUMAN, GHC2_HUMAN
OG0000841	Mmus	pdam_00002789-RA	GHC1_MOUSE, GHC2_MOUSE
OG0000841	Nvec	pdam_00002789-RA	NV2t009709007.1, NV2t009709006.1, NV2t009709004.1, NV2t009709001.1, NV2t009709005.1, NV2t009709002.1, NV2t009709003.1
OG0000842	Hsap	pdam_00010685-RA	GLYL3_HUMAN, GLYAT_HUMAN, GLYL2_HUMAN, GLYL1_HUMAN, GLYLB_HUMAN
OG0000842	Mmus	pdam_00010685-RA	GLYL3_MOUSE, GLYAL_MOUSE, GLYAT_MOUSE, KEG1_MOUSE
OG0000842	Nvec	pdam_00010685-RA	NV2t008897001.1, NV2t008897002.1
OG0000843	Hsap	pdam_00004932-RA	GRB14_HUMAN, GRB7_HUMAN, GRB10_HUMAN
OG0000843	Mmus	pdam_00004932-RA	GRB14_MOUSE, GRB7_MOUSE, GRB10_MOUSE
OG0000843	Nvec	pdam_00004932-RA	NV2t012038001.1, NV2t012038002.1, NV2t012038005.1, NV2t012038003.1, NV2t012038004.1
OG0000844	Hsap	pdam_00011465-RA, pdam_00003618-RA	GSTT4_HUMAN, GST2_HUMAN, GSTT2_HUMAN, GSTT1_HUMAN
OG0000844	Mmus	pdam_00011465-RA, pdam_00003618-RA	GSTT4_MOUSE, GSTT2_MOUSE, GSTT3_MOUSE, GSTT1_MOUSE
OG0000844	Nvec	pdam_00011465-RA	NV2t008675001.1
OG0000844	Nvec	pdam_00003618-RA	NV2t004113001.1
OG0000848	Hsap	pdam_00005367-RA, pdam_00025062-RA	IIGP5_HUMAN, IRGM_HUMAN
OG0000848	Mmus	pdam_00005367-RA, pdam_00025062-RA	IIGP5_MOUSE, IIGP1_MOUSE, IRB10_MOUSE, TGTP1_MOUSE, TGTP2_MOUSE, IRGM1_MOUSE, IRGM2_MOUSE, IRGM3_MOUSE
OG0000849	Hsap	pdam_00020096-RA	IQEC3_HUMAN, IQEC2_HUMAN, IQEC1_HUMAN
OG0000849	Mmus	pdam_00020096-RA	IQEC3_MOUSE, IQEC2_MOUSE, IQEC1_MOUSE
OG0000849	Nvec	pdam_00020096-RA	NV2t000259003.1, NV2t000259004.1, NV2t000259001.1, NV2t000259005.1, NV2t000259002.1
OG0000850	Hsap	pdam_00001495-RA, pdam_00017623-RA, pdam_00024130-RA, pdam_00017624-RA	ITB1_HUMAN
OG0000850	Mmus	pdam_00001495-RA, pdam_00017623-RA, pdam_00024130-RA, pdam_00017624-RA	ITB1_MOUSE
OG0000850	Nvec	pdam_00001495-RA	NV2t010694001.1, NV2t011319001.1, NV2t011319002.1
OG0000850	Nvec	pdam_00017623-RA	NV2t021343001.1
OG0000850	Nvec	pdam_00024130-RA, pdam_00017624-RA	NV2t012164001.1, NV2t012164002.1
OG0000851	Hsap	pdam_00005282-RA, pdam_00005281-RA	KALRN_HUMAN, TRIO_HUMAN
OG0000851	Mmus	pdam_00005282-RA, pdam_00005281-RA	KALRN_MOUSE, TRIO_MOUSE
OG0000851	Nvec	pdam_00005282-RA	NV2t012431004.1, NV2t012431005.1, NV2t012431003.1, NV2t012431001.1, NV2t012431002.1
OG0000851	Nvec	pdam_00005281-RA	NV2t012434001.1
