Orthogroup	Species	Nvec	Orthologs
OG0000354	Pdam	NV2t016774003.1, NV2t016774001.1, NV2t016774002.1, NV2t016774004.1	pdam_00018573-RA, pdam_00020806-RA, pdam_00002530-RA
OG0000354	Pdam	NV2t001741001.1, NV2t001830001.1, NV2t001831007.1, NV2t001831005.1, NV2t001830002.1, NV2t001831001.1, NV2t001831002.1, NV2t001831004.1, NV2t001831003.1, NV2t001831006.1	pdam_00002257-RA
OG0000355	Hsap	NV2t022707001.1, NV2t022707002.1, NV2t022131001.1	TNF10_HUMAN, YB003_HUMAN, TNF11_HUMAN, TNFL6_HUMAN, TNFA_HUMAN, TNFB_HUMAN
OG0000355	Mmus	NV2t022707001.1, NV2t022707002.1, NV2t022131001.1	TNF10_MOUSE, TNF11_MOUSE, TNFL6_MOUSE, TNFA_MOUSE, TNFB_MOUSE
OG0000355	Pdam	NV2t022707001.1, NV2t022707002.1	pdam_00013028-RA
OG0000355	Pdam	NV2t022131001.1	pdam_00006545-RA, pdam_00002893-RA, pdam_00002890-RA, pdam_00022631-RA, pdam_00000907-RA
OG0000356	Hsap	NV2t009930001.1, NV2t012547001.1, NV2t003272001.1, NV2t007753001.1, NV2t007753002.1	VIAAT_HUMAN
OG0000356	Mmus	NV2t009930001.1, NV2t012547001.1, NV2t003272001.1, NV2t007753001.1, NV2t007753002.1	VIAAT_MOUSE
OG0000356	Pdam	NV2t009930001.1	pdam_00003261-RA, pdam_00013669-RA, pdam_00013668-RA, pdam_00013670-RA
OG0000356	Pdam	NV2t012547001.1	pdam_00021243-RA, pdam_00011664-RA, pdam_00011662-RA, pdam_00011663-RA
OG0000356	Pdam	NV2t003272001.1	pdam_00006023-RA, pdam_00014306-RA, pdam_00006022-RA
OG0000356	Pdam	NV2t007753001.1, NV2t007753002.1	pdam_00018804-RA, pdam_00008989-RA
OG0000357	Hsap	NV2t013907004.1, NV2t013907005.1, NV2t013907003.1, NV2t013907001.1, NV2t013907002.1, NV2t013899008.1, NV2t013899007.1, NV2t013899006.1, NV2t013899002.1, NV2t013899005.1, NV2t013899004.1, NV2t013899001.1, NV2t013899003.1	ZO3_HUMAN, ZO2_HUMAN, ZO1_HUMAN
OG0000357	Mmus	NV2t013907004.1, NV2t013907005.1, NV2t013907003.1, NV2t013907001.1, NV2t013907002.1, NV2t013899008.1, NV2t013899007.1, NV2t013899006.1, NV2t013899002.1, NV2t013899005.1, NV2t013899004.1, NV2t013899001.1, NV2t013899003.1	ZO3_MOUSE, ZO2_MOUSE, ZO1_MOUSE
OG0000357	Pdam	NV2t013907004.1, NV2t013907005.1, NV2t013907003.1, NV2t013907001.1, NV2t013907002.1, NV2t013899008.1, NV2t013899007.1, NV2t013899006.1, NV2t013899002.1, NV2t013899005.1, NV2t013899004.1, NV2t013899001.1, NV2t013899003.1	pdam_00003908-RA
OG0000358	Pdam	NV2t022909001.1, NV2t009909001.1, NV2t013806001.1, NV2t007725001.1, NV2t013807001.1, NV2t010372001.1, NV2t010397002.1, NV2t005957001.1, NV2t021590001.1, NV2t006034001.1, NV2t005688001.1, NV2t005688002.1, NV2t006037001.1, NV2t022145002.1, NV2t005687001.1, NV2t006206001.1, NV2t006211001.1, NV2t007079001.1, NV2t024006001.1	pdam_00026057-RA
OG0000359	Pdam	NV2t021924002.1, NV2t021908001.1, NV2t021920001.1, NV2t021918002.1, NV2t021918009.1, NV2t021918004.1, NV2t021918007.1, NV2t021918013.1, NV2t021918014.1, NV2t021918015.1, NV2t021918011.1, NV2t021918012.1, NV2t021918008.1, NV2t021918003.1, NV2t021918005.1, NV2t021918006.1, NV2t021918001.1, NV2t021918010.1	pdam_00017555-RA, pdam_00001847-RA
OG0000360	Pdam	NV2t013624001.1, NV2t002319001.1, NV2t015292001.1, NV2t000323001.1, NV2t012766001.1, NV2t019887001.1	pdam_00025201-RA
OG0000360	Pdam	NV2t019737001.1, NV2t016139001.1, NV2t021142002.1, NV2t020592001.1, NV2t022090001.1, NV2t021142001.1, NV2t001587001.1, NV2t019738001.1, NV2t019655001.1	pdam_00024374-RA, pdam_00016331-RA, pdam_00022313-RA, pdam_00022503-RA
OG0000361	Pdam	NV2t001325001.1	pdam_00022884-RA
OG0000361	Pdam	NV2t014474001.1, NV2t017467001.1, NV2t017536001.1	pdam_00022886-RA, pdam_00022888-RA, pdam_00022887-RA, pdam_00018401-RA, pdam_00005320-RA, pdam_00024313-RA, pdam_00021307-RA, pdam_00021306-RA, pdam_00009262-RA, pdam_00013185-RA, pdam_00013188-RA, pdam_00013190-RA, pdam_00013186-RA, pdam_00013191-RA, pdam_00013189-RA
OG0000362	Pdam	NV2t011591005.1, NV2t011591006.1, NV2t011591007.1, NV2t011591014.1, NV2t011591011.1, NV2t011591010.1, NV2t011591003.1, NV2t011591016.1, NV2t011591017.1, NV2t011591002.1, NV2t011591008.1, NV2t011591009.1, NV2t011591012.1, NV2t011591013.1, NV2t011591015.1, NV2t011591018.1, NV2t011591004.1, NV2t011591001.1, NV2t011591019.1	pdam_00009860-RA
OG0000363	Mmus	NV2t017645001.1	CEL3B_MOUSE, CTRC_MOUSE, CEL2A_MOUSE, CELA1_MOUSE, CTRB1_MOUSE
OG0000363	Hsap	NV2t017645001.1	CEL3A_HUMAN, CEL3B_HUMAN, CTRC_HUMAN, CEL2A_HUMAN, CEL2B_HUMAN, CELA1_HUMAN, CTRL_HUMAN, CTRB1_HUMAN, CTRB2_HUMAN
OG0000363	Pdam	NV2t017645001.1	pdam_00000092-RA, pdam_00007343-RA, pdam_00009710-RA, pdam_00019275-RA
OG0000364	Hsap	NV2t013524001.1	ISK6_HUMAN, ISK9_HUMAN, ISK14_HUMAN, ISK7_HUMAN, ISK4_HUMAN, ISK2_HUMAN, ISK1_HUMAN, ISK13_HUMAN
OG0000364	Mmus	NV2t013524001.1	ISK6_MOUSE, ISK12_MOUSE, ISK7_MOUSE, ISK4_MOUSE, ISK2_MOUSE, ISK1_MOUSE, ISK10_MOUSE, ISK11_MOUSE, SPIKL_MOUSE, ISK13_MOUSE
OG0000365	Hsap	NV2t004773001.1, NV2t025255001.1, NV2t005104001.1, NV2t005903001.1, NV2t009586001.1, NV2t013315001.1, NV2t018189001.1	PGBD4_HUMAN
OG0000365	Pdam	NV2t004773001.1, NV2t025255001.1, NV2t005104001.1, NV2t005903001.1, NV2t009586001.1	pdam_00016074-RA, pdam_00003880-RA, pdam_00016908-RA, pdam_00016909-RA, pdam_00016886-RA, pdam_00021744-RA, pdam_00005923-RA
OG0000365	Pdam	NV2t013315001.1, NV2t018189001.1	pdam_00026029-RA, pdam_00012199-RA, pdam_00024240-RA, pdam_00012200-RA
OG0000366	Hsap	NV2t008125001.1, NV2t007355001.1, NV2t013196001.1, NV2t007661001.1, NV2t008119001.1, NV2t008119002.1, NV2t007354001.1, NV2t007354002.1	ACTBL_HUMAN, ACTB_HUMAN, ACTBM_HUMAN, ACTG_HUMAN
OG0000366	Mmus	NV2t008125001.1, NV2t007355001.1, NV2t013196001.1, NV2t007661001.1, NV2t008119001.1, NV2t008119002.1, NV2t007354001.1, NV2t007354002.1	ACTBL_MOUSE, ACTB_MOUSE, ACTG_MOUSE
OG0000366	Pdam	NV2t008125001.1	pdam_00019358-RA
OG0000366	Pdam	NV2t007355001.1, NV2t013196001.1, NV2t007661001.1, NV2t008119001.1, NV2t008119002.1, NV2t007354001.1, NV2t007354002.1	pdam_00019357-RA, pdam_00019851-RA, pdam_00018247-RA
OG0000367	Hsap	NV2t003061001.1, NV2t013773001.1, NV2t024786001.1, NV2t014463001.1, NV2t014463002.1, NV2t014463004.1, NV2t014463003.1	OPSX_HUMAN
OG0000367	Mmus	NV2t003061001.1, NV2t013773001.1, NV2t024786001.1, NV2t014463001.1, NV2t014463002.1, NV2t014463004.1, NV2t014463003.1	OPSX_MOUSE
OG0000367	Pdam	NV2t003061001.1	pdam_00006692-RA, pdam_00006691-RA, pdam_00020797-RA
OG0000367	Pdam	NV2t013773001.1, NV2t024786001.1, NV2t014463001.1, NV2t014463002.1, NV2t014463004.1, NV2t014463003.1	pdam_00000629-RA, pdam_00007429-RA, pdam_00007431-RA, pdam_00012246-RA, pdam_00019022-RA, pdam_00002270-RA, pdam_00002271-RA
OG0000368	Mmus	NV2t019351001.1, NV2t018971002.1, NV2t023136001.1, NV2t014261001.1, NV2t014261002.1, NV2t021646002.1, NV2t021646003.1, NV2t021646004.1, NV2t021645001.1, NV2t017280001.1, NV2t017280002.1	LR74B_MOUSE
OG0000368	Hsap	NV2t019351001.1, NV2t018971002.1, NV2t023136001.1, NV2t014261001.1, NV2t014261002.1, NV2t021646002.1, NV2t021646003.1, NV2t021646004.1, NV2t021645001.1, NV2t017280001.1, NV2t017280002.1	LR74A_HUMAN, LR74B_HUMAN
OG0000368	Pdam	NV2t018971002.1	pdam_00009358-RA
OG0000368	Pdam	NV2t023136001.1	pdam_00017307-RA
OG0000368	Pdam	NV2t014261001.1, NV2t014261002.1	pdam_00003885-RA
OG0000368	Pdam	NV2t021646002.1, NV2t021646003.1, NV2t021646004.1, NV2t021645001.1	pdam_00001017-RA
OG0000368	Pdam	NV2t017280001.1, NV2t017280002.1	pdam_00006553-RA
OG0000369	Hsap	NV2t016895001.1, NV2t016895004.1, NV2t016895005.1, NV2t016895002.1, NV2t016895003.1, NV2t016823001.1	AQP4_HUMAN, MIP_HUMAN, AQP6_HUMAN, AQP5_HUMAN, AQP2_HUMAN
OG0000369	Mmus	NV2t016895001.1, NV2t016895004.1, NV2t016895005.1, NV2t016895002.1, NV2t016895003.1, NV2t016823001.1	AQP4_MOUSE, MIP_MOUSE, AQP6_MOUSE, AQP5_MOUSE, AQP2_MOUSE
OG0000369	Pdam	NV2t016895001.1, NV2t016895004.1, NV2t016895005.1, NV2t016895002.1, NV2t016895003.1	pdam_00013274-RA
OG0000369	Pdam	NV2t016823001.1	pdam_00013273-RA, pdam_00013272-RA
OG0000370	Hsap	NV2t003580002.1, NV2t003580001.1, NV2t003580003.1, NV2t003580004.1, NV2t003042002.1, NV2t003042004.1, NV2t003042005.1, NV2t003042001.1, NV2t003042003.1	CA2D3_HUMAN, CA2D4_HUMAN, CA2D1_HUMAN, CA2D2_HUMAN
OG0000370	Mmus	NV2t003580002.1, NV2t003580001.1, NV2t003580003.1, NV2t003580004.1, NV2t003042002.1, NV2t003042004.1, NV2t003042005.1, NV2t003042001.1, NV2t003042003.1	CA2D3_MOUSE, CA2D4_MOUSE, CA2D1_MOUSE, CA2D2_MOUSE
OG0000370	Pdam	NV2t003580002.1, NV2t003580001.1, NV2t003580003.1, NV2t003580004.1	pdam_00008241-RA
OG0000370	Pdam	NV2t003042002.1, NV2t003042004.1, NV2t003042005.1, NV2t003042001.1, NV2t003042003.1	pdam_00016360-RA
OG0000372	Hsap	NV2t004640001.1, NV2t004645001.1, NV2t004649001.1, NV2t004649002.1, NV2t004642001.1, NV2t004945001.1, NV2t004647001.1	CKLF7_HUMAN, CKLF4_HUMAN, CKLF6_HUMAN
OG0000372	Mmus	NV2t004640001.1, NV2t004645001.1, NV2t004649001.1, NV2t004649002.1, NV2t004642001.1, NV2t004945001.1, NV2t004647001.1	CKLF7_MOUSE, CKLF4_MOUSE, CKLF6_MOUSE
OG0000372	Pdam	NV2t004640001.1	pdam_00014549-RA
OG0000372	Pdam	NV2t004645001.1	pdam_00014569-RA
OG0000372	Pdam	NV2t004649001.1, NV2t004649002.1, NV2t004642001.1, NV2t004945001.1	pdam_00014572-RA, pdam_00014574-RA
OG0000372	Pdam	NV2t004647001.1	pdam_00014548-RA, pdam_00014571-RA
OG0000373	Hsap	NV2t000702001.1, NV2t000702004.1, NV2t000702006.1, NV2t000702005.1, NV2t000702002.1, NV2t000702003.1	CNTN1_HUMAN, CNTN2_HUMAN, CNTN5_HUMAN, CNTN4_HUMAN, CNTN6_HUMAN, CNTN3_HUMAN
OG0000373	Mmus	NV2t000702001.1, NV2t000702004.1, NV2t000702006.1, NV2t000702005.1, NV2t000702002.1, NV2t000702003.1	CNTN1_MOUSE, CNTN2_MOUSE, CNTN5_MOUSE, CNTN4_MOUSE, CNTN6_MOUSE, CNTN3_MOUSE
OG0000373	Pdam	NV2t000702001.1, NV2t000702004.1, NV2t000702006.1, NV2t000702005.1, NV2t000702002.1, NV2t000702003.1	pdam_00001400-RA
OG0000374	Hsap	NV2t021667001.1, NV2t022761001.1, NV2t019921001.1	HSPB2_HUMAN, HSPB8_HUMAN, HSPB1_HUMAN, HSPB6_HUMAN, CRYAA_HUMAN, CRYAB_HUMAN
OG0000374	Mmus	NV2t021667001.1, NV2t022761001.1, NV2t019921001.1	HSPB2_MOUSE, HSPB8_MOUSE, HSPB1_MOUSE, HSPB6_MOUSE, CRYAA_MOUSE, CRYAB_MOUSE
OG0000374	Pdam	NV2t021667001.1, NV2t022761001.1, NV2t019921001.1	pdam_00015387-RA, pdam_00016248-RA, pdam_00015381-RA, pdam_00013009-RA
OG0000375	Hsap	NV2t019969001.1, NV2t003131001.1, NV2t020830001.1	DR9C7_HUMAN, RDH16_HUMAN, H17B6_HUMAN, RDH5_HUMAN, DHRS9_HUMAN
OG0000375	Mmus	NV2t019969001.1, NV2t003131001.1, NV2t020830001.1	DR9C7_MOUSE, RDH16_MOUSE, RDH7_MOUSE, H17B6_MOUSE, RDH5_MOUSE, DHRS9_MOUSE
OG0000375	Pdam	NV2t019969001.1	pdam_00006487-RA
OG0000375	Pdam	NV2t003131001.1	pdam_00008234-RA
OG0000375	Pdam	NV2t020830001.1	pdam_00016050-RA, pdam_00019298-RA, pdam_00011716-RA
OG0000376	Hsap	NV2t018084001.1, NV2t017539001.1, NV2t017539002.1, NV2t018192003.1, NV2t018192001.1, NV2t018192002.1, NV2t018292001.1, NV2t018292002.1, NV2t018290001.1	FR1L5_HUMAN, DYSF_HUMAN, MYOF_HUMAN
OG0000376	Mmus	NV2t018084001.1, NV2t017539001.1, NV2t017539002.1, NV2t018192003.1, NV2t018192001.1, NV2t018192002.1, NV2t018292001.1, NV2t018292002.1, NV2t018290001.1	FR1L5_MOUSE, DYSF_MOUSE, MYOF_MOUSE
OG0000376	Pdam	NV2t018084001.1	pdam_00006777-RA, pdam_00006779-RA
OG0000376	Pdam	NV2t017539001.1, NV2t017539002.1, NV2t018192003.1, NV2t018192001.1, NV2t018192002.1	pdam_00006781-RA
OG0000376	Pdam	NV2t018292001.1, NV2t018292002.1, NV2t018290001.1	pdam_00016054-RA
OG0000377	Hsap	NV2t001728002.1, NV2t021833001.1, NV2t021833002.1, NV2t022738001.1, NV2t022675001.1, NV2t022675002.1	EAA2_HUMAN, EAA3_HUMAN, EAA4_HUMAN, EAA1_HUMAN
OG0000377	Mmus	NV2t001728002.1, NV2t021833001.1, NV2t021833002.1, NV2t022738001.1, NV2t022675001.1, NV2t022675002.1	EAA2_MOUSE, EAA3_MOUSE, EAA4_MOUSE, EAA1_MOUSE
OG0000377	Pdam	NV2t021833001.1, NV2t021833002.1	pdam_00025015-RA, pdam_00001811-RA
OG0000377	Pdam	NV2t022738001.1	pdam_00001810-RA
OG0000377	Pdam	NV2t022675001.1, NV2t022675002.1	pdam_00001802-RA
OG0000378	Hsap	NV2t016003001.1, NV2t004420001.1, NV2t019720001.1, NV2t019721001.1, NV2t004415001.1, NV2t004421001.1, NV2t004286001.1	GARE1_HUMAN, GARE2_HUMAN
OG0000378	Mmus	NV2t016003001.1, NV2t004420001.1, NV2t019720001.1, NV2t019721001.1, NV2t004415001.1, NV2t004421001.1, NV2t004286001.1	GARE1_MOUSE, GARE2_MOUSE
OG0000378	Pdam	NV2t016003001.1	pdam_00000355-RA
OG0000378	Pdam	NV2t004420001.1	pdam_00011868-RA, pdam_00011870-RA, pdam_00011869-RA
OG0000378	Pdam	NV2t019720001.1, NV2t019721001.1, NV2t004415001.1, NV2t004421001.1	pdam_00011871-RA
OG0000378	Pdam	NV2t004286001.1	pdam_00011872-RA, pdam_00011874-RA
OG0000380	Hsap	NV2t019648001.1, NV2t019648002.1, NV2t019648003.1, NV2t019648005.1, NV2t019648006.1, NV2t019648007.1, NV2t019648009.1, NV2t019648010.1, NV2t019648011.1, NV2t019648004.1	MEIS2_HUMAN, MEIS3_HUMAN, ME3L2_HUMAN, ME3L1_HUMAN, MEIS1_HUMAN
OG0000380	Mmus	NV2t019648001.1, NV2t019648002.1, NV2t019648003.1, NV2t019648005.1, NV2t019648006.1, NV2t019648007.1, NV2t019648009.1, NV2t019648010.1, NV2t019648011.1, NV2t019648004.1	MEIS2_MOUSE, MEIS3_MOUSE, MEIS1_MOUSE
OG0000380	Pdam	NV2t019648001.1, NV2t019648002.1, NV2t019648003.1, NV2t019648005.1, NV2t019648006.1, NV2t019648007.1, NV2t019648009.1, NV2t019648010.1, NV2t019648011.1, NV2t019648004.1	pdam_00010040-RA
OG0000381	Hsap	NV2t025266001.1, NV2t025266002.1, NV2t025266003.1, NV2t015426001.1, NV2t015426002.1, NV2t017269001.1	OAS1_HUMAN, OAS2_HUMAN, OAS3_HUMAN, OASL_HUMAN
OG0000381	Mmus	NV2t025266001.1, NV2t025266002.1, NV2t025266003.1, NV2t015426001.1, NV2t015426002.1, NV2t017269001.1	OAS1A_MOUSE, OAS1C_MOUSE, OAS1D_MOUSE, OAS1B_MOUSE, OAS2_MOUSE, OAS3_MOUSE, OASL2_MOUSE, OASL1_MOUSE
OG0000381	Pdam	NV2t025266001.1, NV2t025266002.1, NV2t025266003.1, NV2t015426001.1, NV2t015426002.1, NV2t017269001.1	pdam_00003682-RA
OG0000382	Hsap	NV2t001156001.1	POC1B_HUMAN, POC1A_HUMAN
OG0000382	Mmus	NV2t001156001.1	POC1B_MOUSE, POC1A_MOUSE
OG0000382	Pdam	NV2t001156001.1	pdam_00023305-RA, pdam_00007237-RA, pdam_00025075-RA, pdam_00025074-RA, pdam_00025683-RA, pdam_00016792-RA, pdam_00016793-RA, pdam_00025097-RA, pdam_00017440-RA, pdam_00024531-RA, pdam_00025098-RA, pdam_00020593-RA, pdam_00025793-RA, pdam_00025807-RA
OG0000383	Mmus	NV2t001050002.1, NV2t007035001.1	RRN3_MOUSE
OG0000383	Hsap	NV2t001050002.1, NV2t007035001.1	RN3P1_HUMAN, RN3P2_HUMAN, RRN3_HUMAN
OG0000383	Pdam	NV2t001050002.1	pdam_00015747-RA, pdam_00005982-RA, pdam_00025396-RA, pdam_00020492-RA, pdam_00010812-RA, pdam_00025138-RA, pdam_00019866-RA, pdam_00002314-RA, pdam_00014502-RA, pdam_00008554-RA, pdam_00002316-RA, pdam_00002313-RA
OG0000383	Pdam	NV2t007035001.1	pdam_00000593-RA
OG0000384	Hsap	NV2t022545001.1, NV2t022314009.1, NV2t022314010.1, NV2t022314011.1, NV2t022314005.1, NV2t022314006.1, NV2t022314008.1, NV2t022314003.1, NV2t022314004.1, NV2t022314002.1, NV2t022314001.1, NV2t022314007.1	USF1_HUMAN, USF2_HUMAN
OG0000384	Mmus	NV2t022545001.1, NV2t022314009.1, NV2t022314010.1, NV2t022314011.1, NV2t022314005.1, NV2t022314006.1, NV2t022314008.1, NV2t022314003.1, NV2t022314004.1, NV2t022314002.1, NV2t022314001.1, NV2t022314007.1	USF1_MOUSE, USF2_MOUSE
OG0000384	Pdam	NV2t022545001.1	pdam_00001831-RA
OG0000384	Pdam	NV2t022314009.1, NV2t022314010.1, NV2t022314011.1, NV2t022314005.1, NV2t022314006.1, NV2t022314008.1, NV2t022314003.1, NV2t022314004.1, NV2t022314002.1	pdam_00001834-RA
OG0000384	Pdam	NV2t022314001.1, NV2t022314007.1	pdam_00001833-RA
OG0000386	Pdam	NV2t014214001.1, NV2t014214003.1, NV2t014214004.1, NV2t014214002.1, NV2t008200001.1, NV2t008199002.1, NV2t008231001.1, NV2t008235001.1, NV2t008233001.1, NV2t008229001.1, NV2t008205001.1, NV2t008235002.1, NV2t008199001.1, NV2t008206001.1, NV2t025905001.1, NV2t008234001.1, NV2t008204001.1, NV2t008228001.1	pdam_00003344-RA
OG0000387	Pdam	NV2t020672001.1	pdam_00019886-RA
OG0000387	Pdam	NV2t016413001.1	pdam_00024040-RA, pdam_00022697-RA
OG0000387	Pdam	NV2t019142001.1, NV2t002682003.1, NV2t015692001.1, NV2t011236001.1, NV2t002682001.1, NV2t002682002.1, NV2t002682004.1, NV2t002682005.1, NV2t019229004.1, NV2t019229003.1, NV2t008449001.1, NV2t019229001.1, NV2t019229002.1	pdam_00011520-RA
OG0000389	Pdam	NV2t005849001.1, NV2t006196001.1	pdam_00011779-RA
OG0000389	Pdam	NV2t025293001.1, NV2t025293002.1, NV2t025293003.1	pdam_00021230-RA, pdam_00002159-RA, pdam_00001561-RA
OG0000389	Pdam	NV2t007755001.1, NV2t013204001.1	pdam_00011913-RA
OG0000389	Pdam	NV2t006251001.1, NV2t017146001.1	pdam_00008819-RA, pdam_00012891-RA
OG0000390	Pdam	NV2t006998001.1, NV2t006998002.1	pdam_00000653-RA, pdam_00016687-RA, pdam_00019671-RA, pdam_00021658-RA, pdam_00016034-RA, pdam_00023359-RA, pdam_00018546-RA, pdam_00018203-RA, pdam_00019737-RA, pdam_00014556-RA, pdam_00024706-RA, pdam_00010296-RA, pdam_00019698-RA, pdam_00019699-RA, pdam_00012132-RA, pdam_00025780-RA, pdam_00012120-RA
OG0000391	Pdam	NV2t018983001.1, NV2t000712001.1, NV2t008147001.1, NV2t000715001.1	pdam_00024603-RA, pdam_00023706-RA, pdam_00025390-RA, pdam_00025130-RA, pdam_00024268-RA, pdam_00024611-RA, pdam_00025921-RA, pdam_00025905-RA, pdam_00025825-RA, pdam_00011558-RA, pdam_00025904-RA, pdam_00023705-RA, pdam_00025771-RA, pdam_00025543-RA, pdam_00021311-RA
OG0000392	Pdam	NV2t002737003.1, NV2t002737010.1, NV2t002737012.1, NV2t002737015.1, NV2t002737001.1, NV2t002737018.1, NV2t002737016.1, NV2t002737006.1, NV2t002737007.1, NV2t002737002.1, NV2t002737014.1, NV2t002737011.1, NV2t002737013.1, NV2t002737009.1, NV2t002737005.1, NV2t002737017.1, NV2t002737008.1, NV2t002737004.1	pdam_00001635-RA
OG0000393	Pdam	NV2t017589001.1	pdam_00013617-RA, pdam_00002670-RA, pdam_00002667-RA, pdam_00011400-RA, pdam_00002668-RA, pdam_00011401-RA
OG0000393	Pdam	NV2t017457003.1, NV2t017457001.1, NV2t017457002.1, NV2t021426001.1, NV2t018975001.1, NV2t018973001.1, NV2t018974001.1, NV2t018976001.1, NV2t018980001.1, NV2t018980002.1, NV2t021424001.1	pdam_00013618-RA
OG0000394	Pdam	NV2t021956001.1	pdam_00017529-RA, pdam_00004370-RA, pdam_00004600-RA, pdam_00004599-RA
OG0000394	Pdam	NV2t023638001.1	pdam_00004101-RA
OG0000394	Pdam	NV2t014199001.1	pdam_00012128-RA, pdam_00004050-RA
OG0000395	Pdam	NV2t024729017.1, NV2t024729001.1, NV2t024729002.1, NV2t024729012.1, NV2t024729003.1, NV2t024729018.1, NV2t024729008.1, NV2t024729010.1, NV2t024729006.1, NV2t024729009.1, NV2t024729007.1, NV2t024729016.1, NV2t024729004.1, NV2t024729013.1, NV2t024729015.1, NV2t024729005.1, NV2t024729011.1, NV2t024729014.1	pdam_00013741-RA
OG0000396	Pdam	NV2t015108001.1, NV2t015108002.1	pdam_00001202-RA
OG0000396	Pdam	NV2t013142001.1, NV2t013142003.1, NV2t013142004.1, NV2t013142002.1	pdam_00004914-RA
OG0000396	Pdam	NV2t020620001.1, NV2t020621001.1	pdam_00001392-RA, pdam_00004913-RA, pdam_00003016-RA, pdam_00025627-RA, pdam_00014178-RA, pdam_00014175-RA, pdam_00014177-RA, pdam_00001393-RA, pdam_00008862-RA
OG0000398	Pdam	NV2t019365001.1	pdam_00005531-RA, pdam_00000784-RA, pdam_00016533-RA, pdam_00019977-RA, pdam_00020718-RA, pdam_00020719-RA, pdam_00021560-RA, pdam_00006056-RA, pdam_00016535-RA, pdam_00019997-RA, pdam_00016873-RA, pdam_00016874-RA, pdam_00014743-RA, pdam_00014742-RA, pdam_00003357-RA, pdam_00014744-RA, pdam_00023249-RA, pdam_00019978-RA
OG0000399	Pdam	NV2t012166001.1	pdam_00000632-RA
OG0000399	Pdam	NV2t010732001.1	pdam_00017317-RA, pdam_00017319-RA, pdam_00017318-RA
OG0000399	Pdam	NV2t000570001.1	pdam_00025014-RA, pdam_00001809-RA, pdam_00001808-RA, pdam_00001805-RA, pdam_00001804-RA, pdam_00001803-RA, pdam_00001806-RA, pdam_00013143-RA, pdam_00013142-RA, pdam_00013141-RA, pdam_00020523-RA, pdam_00002325-RA
OG0000400	Pdam	NV2t000607001.1, NV2t000607002.1	pdam_00015866-RA, pdam_00015865-RA, pdam_00015867-RA, pdam_00008773-RA, pdam_00021685-RA, pdam_00012971-RA, pdam_00006647-RA, pdam_00007430-RA, pdam_00006648-RA, pdam_00006624-RA, pdam_00009361-RA, pdam_00001435-RA, pdam_00002041-RA, pdam_00021173-RA, pdam_00021174-RA, pdam_00022556-RA, pdam_00018190-RA
OG0000401	Hsap	NV2t002562001.1, NV2t025725001.1, NV2t025725002.1, NV2t025725003.1, NV2t025725004.1, NV2t025725005.1, NV2t025725006.1, NV2t003560001.1, NV2t003300001.1, NV2t003792001.1	SVEP1_HUMAN
OG0000401	Mmus	NV2t002562001.1, NV2t025725001.1, NV2t025725002.1, NV2t025725003.1, NV2t025725004.1, NV2t025725005.1, NV2t025725006.1, NV2t003560001.1, NV2t003300001.1, NV2t003792001.1	SVEP1_MOUSE
OG0000401	Pdam	NV2t025725001.1, NV2t025725002.1, NV2t025725003.1, NV2t025725004.1, NV2t025725005.1, NV2t025725006.1	pdam_00018170-RA, pdam_00007910-RA
OG0000401	Pdam	NV2t003560001.1	pdam_00014858-RA
OG0000401	Pdam	NV2t003300001.1	pdam_00018331-RA
OG0000401	Pdam	NV2t003792001.1	pdam_00004327-RA
OG0000402	Hsap	NV2t005630001.1, NV2t016346001.1, NV2t004429001.1, NV2t025986001.1, NV2t004425001.1, NV2t004427001.1	OPN4_HUMAN
OG0000402	Mmus	NV2t005630001.1, NV2t016346001.1, NV2t004429001.1, NV2t025986001.1, NV2t004425001.1, NV2t004427001.1	OPN4_MOUSE
OG0000402	Pdam	NV2t016346001.1	pdam_00019942-RA
OG0000402	Pdam	NV2t004429001.1, NV2t025986001.1, NV2t004425001.1, NV2t004427001.1	pdam_00019773-RA, pdam_00019775-RA, pdam_00021693-RA, pdam_00019771-RA, pdam_00018194-RA, pdam_00018192-RA, pdam_00018193-RA
OG0000403	Hsap	NV2t011346001.1, NV2t011346002.1, NV2t011346003.1	WFDC8_HUMAN, ELAF_HUMAN, WFD12_HUMAN, SLPI_HUMAN, WFDC6_HUMAN, EPPI_HUMAN
OG0000403	Mmus	NV2t011346001.1, NV2t011346002.1, NV2t011346003.1	WFDC8_MOUSE, WFD12_MOUSE, WAP_MOUSE, SLPI_MOUSE, WFC6A_MOUSE, WFC6B_MOUSE, EPPI_MOUSE
OG0000403	Pdam	NV2t011346001.1, NV2t011346002.1, NV2t011346003.1	pdam_00000578-RA, pdam_00010493-RA
OG0000404	Hsap	NV2t011192001.1, NV2t011192002.1, NV2t011192004.1, NV2t011192003.1, NV2t011192011.1, NV2t011192006.1, NV2t011192009.1, NV2t011192010.1, NV2t011192005.1, NV2t011192007.1, NV2t011192008.1	TENS1_HUMAN, TENS2_HUMAN, TENS4_HUMAN
OG0000404	Mmus	NV2t011192001.1, NV2t011192002.1, NV2t011192004.1, NV2t011192003.1, NV2t011192011.1, NV2t011192006.1, NV2t011192009.1, NV2t011192010.1, NV2t011192005.1, NV2t011192007.1, NV2t011192008.1	TENS1_MOUSE, TENS2_MOUSE, TENS4_MOUSE
