Orthogroup	Hsap	Nvec
OG0000791	LRIG1_HUMAN, LRIG2_HUMAN, LRIG3_HUMAN	NV2t000988005.1, NV2t000988003.1, NV2t000988001.1, NV2t000988002.1, NV2t000988004.1
OG0000792	DNJB8_HUMAN, DNJB6_HUMAN, DNJB7_HUMAN, DNJB3_HUMAN, DNJB2_HUMAN	NV2t012778001.1
OG0000794	GHC1_HUMAN, GHC2_HUMAN	NV2t009709007.1, NV2t009709003.1, NV2t009709001.1, NV2t009709005.1, NV2t009709004.1, NV2t009709006.1, NV2t009709002.1
OG0000795	TGO1_HUMAN, MIA_HUMAN, OTOR_HUMAN	NV2t020396005.1, NV2t020396004.1, NV2t020396003.1, NV2t020396001.1, NV2t020396002.1
OG0000797	ADIPL_HUMAN, ERFE_HUMAN	NV2t013732001.1, NV2t013732003.1, NV2t013732004.1, NV2t013732002.1, NV2t013732005.1, NV2t013732006.1, NV2t013732007.1
OG0000798	S36A4_HUMAN, S36A3_HUMAN, S36A2_HUMAN, S36A1_HUMAN	NV2t003039001.1, NV2t003299001.1, NV2t003299002.1
OG0000799	MITF_HUMAN, TFE3_HUMAN, TFEB_HUMAN, TFEC_HUMAN	NV2t003755001.1, NV2t003755002.1, NV2t003755003.1
OG0000800	2AAB_HUMAN, 2AAA_HUMAN	NV2t022268005.1, NV2t022268002.1, NV2t022268003.1, NV2t022268001.1, NV2t022268004.1, NV2t022268006.1
OG0000801	ZDH15_HUMAN, ZDH20_HUMAN, ZDHC2_HUMAN	NV2t002726003.1, NV2t002726001.1, NV2t002726004.1, NV2t002726005.1, NV2t002726002.1
OG0000802	LASP1_HUMAN	NV2t011647001.1, NV2t011647003.1, NV2t011647002.1, NV2t011647004.1, NV2t011647005.1, NV2t011649001.1, NV2t011649003.1, NV2t011649002.1
OG0000803	RGS19_HUMAN, RGS17_HUMAN, RGS20_HUMAN	NV2t017314001.1, NV2t017314002.1, NV2t017314003.1, NV2t015950001.1
OG0000804	FBRS_HUMAN, AUTS2_HUMAN, FBSL_HUMAN	NV2t015416006.1, NV2t015416002.1, NV2t015416004.1, NV2t015416005.1, NV2t015416001.1, NV2t015416003.1
OG0000805	PSD1_HUMAN, PSD2_HUMAN, PSD3_HUMAN	NV2t014317004.1, NV2t014317005.1, NV2t014317003.1, NV2t014317002.1, NV2t014317001.1
OG0000806	HAOX2_HUMAN, HAOX1_HUMAN	NV2t014868001.1, NV2t025527001.1, NV2t025530001.1, NV2t025531001.1, NV2t025528001.1, NV2t025528002.1
OG0000807	AL3A2_HUMAN, AL3A1_HUMAN, AL3B1_HUMAN, AL3B2_HUMAN	NV2t015234001.1, NV2t015234002.1
OG0000808	PAK1_HUMAN, PAK2_HUMAN, PAK3_HUMAN	NV2t022260001.1, NV2t022260004.1, NV2t022260007.1, NV2t022260003.1, NV2t022260006.1
OG0000809	UBQL4_HUMAN, UBQL2_HUMAN, UBQL1_HUMAN	NV2t022861001.1, NV2t022856001.1, NV2t022856002.1, NV2t022856003.1, NV2t022856004.1
OG0000810	PAQRB_HUMAN, PAQRA_HUMAN	NV2t007548001.1, NV2t007548005.1, NV2t007548004.1, NV2t007548002.1, NV2t007548007.1, NV2t007548003.1, NV2t007548006.1
OG0000811	UB2D1_HUMAN, UB2D3_HUMAN, UB2D2_HUMAN	NV2t009781003.1, NV2t009781004.1, NV2t009781001.1, NV2t009781002.1
OG0000814	CNDD3_HUMAN	NV2t014690001.1, NV2t014695003.1, NV2t014695001.1, NV2t014695004.1, NV2t014695005.1, NV2t014695008.1, NV2t014691001.1, NV2t014695006.1, NV2t014695007.1, NV2t014695002.1
OG0000816	HHAT_HUMAN	NV2t020735002.1, NV2t020735004.1, NV2t020735005.1, NV2t020735006.1, NV2t020735001.1, NV2t020735003.1, NV2t020725002.1, NV2t020725001.1, NV2t020728001.1, NV2t020725003.1
OG0000829	CL19A_HUMAN	NV2t021375001.1, NV2t021307001.1, NV2t021320001.1, NV2t017872001.1, NV2t012859001.1, NV2t012859002.1
OG0000830	ACES_HUMAN, CHLE_HUMAN	NV2t021483001.1, NV2t021484001.1, NV2t002906001.1
OG0000831	NLGN2_HUMAN, NLGN1_HUMAN, NLGNX_HUMAN, NLGNY_HUMAN, NLGN3_HUMAN	NV2t025200001.1, NV2t025202001.1
OG0000832	WNT5A_HUMAN, WNT5B_HUMAN	NV2t003611003.1, NV2t003611006.1, NV2t003611001.1, NV2t003611002.1, NV2t003611004.1, NV2t003611005.1
OG0000833	MYH14_HUMAN, MYH10_HUMAN, MYH11_HUMAN, MYH9_HUMAN	NV2t007410001.1, NV2t007410002.1
OG0000834	TSG6_HUMAN	NV2t013356005.1, NV2t013356001.1, NV2t013356003.1, NV2t013356002.1, NV2t013356004.1, NV2t013359001.1
OG0000835	FGF2_HUMAN, FGF1_HUMAN	NV2t012629002.1, NV2t012629001.1, NV2t006375001.1, NV2t006376001.1
OG0000836	GSC2_HUMAN	NV2t012082001.1, NV2t018038001.1, NV2t018581001.1, NV2t018313001.1
OG0000838	TBX1_HUMAN, TBX10_HUMAN	NV2t016163001.1, NV2t016163002.1, NV2t016164001.1, NV2t016164002.1, NV2t016164003.1
OG0000839	S6A17_HUMAN, S6A15_HUMAN	NV2t014816001.1, NV2t014816004.1, NV2t014565001.1, NV2t014564001.1
OG0000840	KCNH5_HUMAN, KCNH1_HUMAN	NV2t019743006.1, NV2t019743001.1, NV2t019743002.1, NV2t019743003.1, NV2t019743004.1, NV2t019743005.1
OG0000841	ETS2_HUMAN, ETS1_HUMAN	NV2t021858003.1, NV2t021858006.1, NV2t021858007.1, NV2t021858005.1, NV2t021858001.1, NV2t021858004.1, NV2t021858002.1
OG0000842	PLCB2_HUMAN, PLCB1_HUMAN, PLCB3_HUMAN	NV2t012563005.1, NV2t012563004.1, NV2t012563001.1, NV2t012563002.1
OG0000843	CAC1S_HUMAN, CAC1C_HUMAN, CAC1D_HUMAN, CAC1F_HUMAN	NV2t000571001.1, NV2t000571003.1
OG0000844	DOK2_HUMAN, DOK3_HUMAN, DOK1_HUMAN	NV2t005301002.1, NV2t015483003.1, NV2t010803001.1, NV2t005296001.1, NV2t005301001.1
OG0000845	LAMA4_HUMAN, LAMA5_HUMAN, LAMA3_HUMAN	NV2t015818001.1, NV2t015819001.1
OG0000846	STRA6_HUMAN	NV2t006774001.1, NV2t006774002.1, NV2t006775001.1, NV2t006775003.1, NV2t006775002.1, NV2t008447001.1, NV2t008451001.1
OG0000847	KCRS_HUMAN, KCRU_HUMAN	NV2t000637001.1, NV2t003002001.1, NV2t010663001.1, NV2t010663002.1
OG0000848	BMI1_HUMAN, PCGF2_HUMAN	NV2t010853003.1, NV2t010853004.1, NV2t010849001.1, NV2t010851001.1
OG0000849	FIGLA_HUMAN	NV2t010862001.1, NV2t010861001.1, NV2t010867001.1
OG0000850	VP13A_HUMAN	NV2t024619001.1, NV2t008694003.1, NV2t008694001.1, NV2t008694002.1, NV2t008697001.1, NV2t008696001.1, NV2t008696002.1
OG0000851	NEUR1_HUMAN	NV2t003695001.1
OG0000852	PRDX3_HUMAN, PRDX1_HUMAN, PRDX2_HUMAN	NV2t000935004.1, NV2t000935002.1, NV2t000935001.1, NV2t000935003.1
OG0000853	KGP1_HUMAN	NV2t010218001.1, NV2t010218003.1, NV2t010218005.1, NV2t010218002.1, NV2t010218004.1, NV2t010218006.1, NV2t010218007.1, NV2t010218008.1
OG0000855	S11IP_HUMAN	NV2t011493005.1, NV2t011493008.1, NV2t011493006.1, NV2t011493007.1, NV2t011493001.1, NV2t011493004.1, NV2t011493003.1, NV2t011493002.1
OG0000856	WDFY1_HUMAN, WDFY2_HUMAN	NV2t022205001.1, NV2t022205003.1, NV2t022205002.1, NV2t022205004.1, NV2t022205005.1, NV2t022205006.1
OG0000857	MIB2_HUMAN	NV2t015204004.1, NV2t015204001.1, NV2t015204003.1, NV2t015204002.1
OG0000858	WNT8B_HUMAN, WNT8A_HUMAN	NV2t005661001.1
OG0000859	DSRAD_HUMAN	NV2t018317001.1, NV2t018317002.1, NV2t018317003.1, NV2t018317005.1, NV2t018317006.1, NV2t018317004.1, NV2t014738001.1
OG0000860	HDGR2_HUMAN, PSIP1_HUMAN, HDGR3_HUMAN, HDGL1_HUMAN, HDGF_HUMAN	NV2t013299001.1
OG0000861	IP6K3_HUMAN, IP6K2_HUMAN, IP6K1_HUMAN	NV2t012505001.1, NV2t021679002.1, NV2t021679001.1, NV2t021679003.1
OG0000862	TRIR_HUMAN	NV2t003180002.1, NV2t003180001.1, NV2t003180003.1, NV2t003180004.1, NV2t003180005.1, NV2t003180006.1, NV2t003180008.1, NV2t003180007.1
OG0000864	CAN5_HUMAN	NV2t021774001.1, NV2t021774002.1, NV2t021774003.1, NV2t021774004.1, NV2t021774005.1, NV2t021774006.1
OG0000866	WSB2_HUMAN, WSB1_HUMAN	NV2t001878001.1, NV2t001878002.1, NV2t020333001.1, NV2t020833001.1
OG0000867	HARB1_HUMAN	NV2t017178001.1, NV2t003177002.1
OG0000868	RT15_HUMAN	NV2t008498001.1, NV2t008498003.1, NV2t008498004.1, NV2t008498002.1, NV2t008494003.1, NV2t008494002.1, NV2t008494001.1, NV2t008504001.1
OG0000869	TPC1_HUMAN	NV2t020147001.1, NV2t016580001.1, NV2t016580003.1, NV2t016580007.1, NV2t016580004.1, NV2t016580002.1, NV2t016580006.1
OG0000870	AN32E_HUMAN, AN32B_HUMAN, AN32C_HUMAN, AN32A_HUMAN, AN32D_HUMAN	NV2t014134001.1
OG0000871	KCNN4_HUMAN, KCNN1_HUMAN, KCNN2_HUMAN, KCNN3_HUMAN	NV2t003345001.1
OG0000872	PI15_HUMAN, CRSPL_HUMAN, CRLD1_HUMAN, CRLD2_HUMAN	NV2t017288001.1
OG0000874	CALB1_HUMAN, CALB2_HUMAN	NV2t004529001.1, NV2t004531004.1, NV2t004531002.1, NV2t004531001.1, NV2t004531003.1
OG0000876	RBM4B_HUMAN, RBM4_HUMAN	NV2t019317005.1, NV2t019317003.1, NV2t019317004.1, NV2t019317006.1, NV2t019317001.1, NV2t019317007.1
OG0000877	TSNA1_HUMAN, NAIF1_HUMAN	NV2t025042001.1, NV2t008922001.1, NV2t008922002.1
OG0000878	ANR16_HUMAN	NV2t002130001.1, NV2t011949001.1, NV2t011951001.1, NV2t004188001.1, NV2t014627001.1
OG0000879	BLML_HUMAN	NV2t022332001.1, NV2t022334001.1, NV2t001545001.1
OG0000881	BAK_HUMAN	NV2t009994001.1, NV2t009994002.1, NV2t009994003.1, NV2t009994004.1, NV2t009994005.1, NV2t009994006.1, NV2t009994007.1, NV2t009994008.1
OG0000882	GBB1_HUMAN, GBB3_HUMAN, GBB2_HUMAN, GBB4_HUMAN	NV2t013538001.1, NV2t013538003.1
OG0000886	PAQR5_HUMAN, PAQR6_HUMAN	NV2t020150001.1, NV2t014806001.1, NV2t014803001.1
OG0000890	EGR1_HUMAN, EGR2_HUMAN, EGR3_HUMAN	NV2t017865001.1, NV2t017865004.1, NV2t017865002.1, NV2t017865003.1
OG0000891	ZN774_HUMAN, SALL2_HUMAN, SALL4_HUMAN, SALL1_HUMAN, SALL3_HUMAN	NV2t021605001.1
OG0000892	PCOC2_HUMAN, PCOC1_HUMAN	NV2t014333001.1, NV2t014333002.1
OG0000893	DMTF1_HUMAN	NV2t009866001.1, NV2t005664001.1, NV2t001451003.1, NV2t001451004.1, NV2t001451001.1, NV2t001451002.1, NV2t001451005.1
OG0000894	LAR1B_HUMAN, LARP1_HUMAN	NV2t002615006.1, NV2t002613001.1, NV2t002615005.1, NV2t002615002.1, NV2t002615004.1, NV2t002615001.1, NV2t002615003.1
OG0000895	CSTFT_HUMAN, CSTF2_HUMAN	NV2t009340001.1, NV2t009340002.1, NV2t009340003.1, NV2t009340004.1, NV2t009344001.1, NV2t009344002.1
OG0000896	BCAP_HUMAN, BANK1_HUMAN	NV2t010544001.1, NV2t010544005.1, NV2t010544004.1, NV2t010544006.1, NV2t010544002.1, NV2t010544003.1
OG0000897	KDM4A_HUMAN, KDM4B_HUMAN, KDM4C_HUMAN	NV2t000547001.1, NV2t000547002.1, NV2t000547003.1, NV2t000547004.1
OG0000898	CMA1A_HUMAN, CMA1B_HUMAN	NV2t012668001.1, NV2t023903001.1, NV2t023908001.1, NV2t010568001.1
OG0000902	LEMD1_HUMAN, LAP2B_HUMAN, LAP2A_HUMAN	NV2t002268002.1, NV2t002268004.1, NV2t002268001.1, NV2t002268003.1
OG0000903	ZN363_HUMAN	NV2t024636001.1, NV2t015626001.1, NV2t015632001.1
OG0000904	NANP_HUMAN	NV2t020468001.1, NV2t018607001.1, NV2t012824001.1, NV2t018064001.1
OG0000905	EFS_HUMAN, BCAR1_HUMAN, CASS4_HUMAN, CASL_HUMAN	NV2t004083001.1, NV2t004083002.1
OG0000906	PO4F3_HUMAN, PO4F2_HUMAN, PO4F1_HUMAN	NV2t002966001.1, NV2t002966002.1, NV2t002966003.1, NV2t002966004.1
OG0000909	STAC3_HUMAN, STAC2_HUMAN, STAC_HUMAN	NV2t013332001.1, NV2t013332002.1
OG0000910	PXDC2_HUMAN, PLDX1_HUMAN	NV2t012162001.1, NV2t012162002.1, NV2t012162003.1
OG0000911	CP089_HUMAN	NV2t020906001.1, NV2t020906003.1, NV2t020906002.1, NV2t020909001.1, NV2t020907001.1
OG0000913	GUSP1_HUMAN, BGP11_HUMAN, BGLR_HUMAN	NV2t017080001.1, NV2t017080003.1, NV2t016097003.1, NV2t016097001.1, NV2t016097002.1
OG0000914	ATS15_HUMAN, ATS8_HUMAN, ATS1_HUMAN, ATS9_HUMAN, ATS20_HUMAN	NV2t000088001.1
OG0000915	VWA7_HUMAN	NV2t002146001.1, NV2t012053001.1, NV2t012054001.1
OG0000916	FOXO3_HUMAN, FXO3B_HUMAN, FOXO1_HUMAN, FOXO6_HUMAN, FOXO4_HUMAN	NV2t009025001.1
OG0000917	DPEP1_HUMAN, DPEP3_HUMAN, DPEP2_HUMAN	NV2t005038001.1, NV2t005038002.1, NV2t005039001.1
OG0000918	WWC3_HUMAN, KIBRA_HUMAN, WWC2_HUMAN	NV2t002428001.1
OG0000919	ADT4_HUMAN, ADT1_HUMAN, ADT3_HUMAN, ADT2_HUMAN	NV2t002866001.1, NV2t002578001.1
OG0000920	TYB10_HUMAN, TB15A_HUMAN, TB15B_HUMAN, TB15C_HUMAN, TYB4_HUMAN, TYB4Y_HUMAN	NV2t011736001.1
OG0000921	PRRT4_HUMAN	NV2t016811001.1, NV2t024601001.1
OG0000922	CO72L_HUMAN, CX7A1_HUMAN, COX7S_HUMAN, CX7A2_HUMAN	NV2t020632001.1
OG0000923	S23A2_HUMAN, S23A1_HUMAN	NV2t011914001.1, NV2t018796001.1, NV2t012289001.1
OG0000924	CCNY_HUMAN, CCYL1_HUMAN, CCYL2_HUMAN, CCYL3_HUMAN, CYL1B_HUMAN, CV042_HUMAN, DRIC1_HUMAN	NV2t011685001.1
OG0000925	CNOT4_HUMAN	NV2t014158007.1, NV2t014158003.1, NV2t014158002.1, NV2t014158005.1, NV2t014158006.1, NV2t014158001.1, NV2t014158008.1, NV2t014158004.1
OG0000926	OVOL3_HUMAN, OVOL1_HUMAN, OVOL2_HUMAN	NV2t022467001.1, NV2t022467002.1, NV2t022468001.1
OG0000928	LRC49_HUMAN	NV2t024079003.1, NV2t024079001.1, NV2t024079004.1, NV2t024079006.1, NV2t024079007.1, NV2t024079002.1, NV2t024079005.1, NV2t024079008.1
OG0000929	ADDA_HUMAN, ADDB_HUMAN, ADDG_HUMAN	NV2t017595003.1, NV2t017595001.1, NV2t017595002.1
OG0000930	PHKG2_HUMAN, PHKG1_HUMAN	NV2t016136003.1, NV2t016136007.1, NV2t016136004.1, NV2t016136005.1, NV2t016136001.1, NV2t016136002.1
OG0000931	AMD_HUMAN	NV2t024141001.1, NV2t023700001.1, NV2t023700002.1, NV2t023694002.1, NV2t023694005.1, NV2t023694001.1, NV2t023694004.1, NV2t023694003.1
OG0000933	DICER_HUMAN	NV2t020950001.1, NV2t022188001.1, NV2t022188002.1, NV2t022188003.1, NV2t022188004.1
OG0000934	MYO7A_HUMAN, MYO7B_HUMAN	NV2t023344001.1, NV2t022173001.1, NV2t022173002.1, NV2t022173003.1
OG0000935	NUDC3_HUMAN	NV2t008128002.1, NV2t008128008.1, NV2t008128005.1, NV2t008128003.1, NV2t008128006.1, NV2t008128004.1, NV2t008128001.1, NV2t008128007.1
OG0000936	GNL3L_HUMAN, GNL3_HUMAN	NV2t000681004.1, NV2t000681001.1, NV2t000681002.1, NV2t000681005.1, NV2t000681003.1
OG0000937	MINT_HUMAN	NV2t013536008.1, NV2t013536005.1, NV2t013536001.1, NV2t013536007.1, NV2t013536006.1, NV2t013536003.1, NV2t013536002.1, NV2t013536004.1
OG0000938	BNIPL_HUMAN, BNIP2_HUMAN, ATCAY_HUMAN, PRUN2_HUMAN	NV2t015268001.1, NV2t015268002.1
OG0000939	STALP_HUMAN, STABP_HUMAN	NV2t013119003.1, NV2t013119004.1, NV2t013119002.1, NV2t013119005.1, NV2t013119001.1, NV2t013119006.1
OG0000940	AMPD2_HUMAN, AMPD3_HUMAN, ADA2_HUMAN, AMPD1_HUMAN	NV2t022642002.1, NV2t022642001.1, NV2t022642003.1
OG0000941	TULP1_HUMAN, TUB_HUMAN, TULP2_HUMAN, TULP3_HUMAN	NV2t010236001.1, NV2t010236002.1
OG0000942	PDE8B_HUMAN, PDE8A_HUMAN	NV2t023435003.1, NV2t023435001.1, NV2t023435005.1, NV2t023435006.1, NV2t023435002.1, NV2t023435004.1
OG0000943	SSBP3_HUMAN, SSBP4_HUMAN, SSBP2_HUMAN	NV2t000532001.1, NV2t000532003.1, NV2t000532005.1, NV2t000532002.1, NV2t000532004.1
OG0000944	TRFM_HUMAN, TRFE_HUMAN, TRFL_HUMAN	NV2t004829001.1
OG0000945	UBP31_HUMAN, UBP43_HUMAN	NV2t007266003.1, NV2t007266005.1, NV2t007266004.1, NV2t007266001.1, NV2t007259001.1, NV2t007259002.1, NV2t007266002.1
OG0000946	TIA1_HUMAN, TIAR_HUMAN	NV2t019127003.1, NV2t019127002.1, NV2t019127006.1, NV2t019127001.1, NV2t019127004.1, NV2t019127005.1
OG0000947	TRM9B_HUMAN	NV2t003328007.1, NV2t003328001.1, NV2t003328002.1, NV2t003328003.1, NV2t003328005.1, NV2t003328004.1, NV2t003328008.1, NV2t003328006.1
OG0000948	SPD2B_HUMAN, SPD2A_HUMAN, NCF1_HUMAN, NCF1B_HUMAN, NCF1C_HUMAN	NV2t018627001.1
OG0000949	ZC12A_HUMAN, ZC12D_HUMAN	NV2t005965001.1, NV2t005965002.1, NV2t005965003.1, NV2t009145001.1, NV2t009145002.1, NV2t009145003.1
OG0000950	KS6R_HUMAN	NV2t017320003.1, NV2t017320002.1, NV2t017320006.1, NV2t017320007.1, NV2t017320004.1, NV2t017320005.1, NV2t017320001.1, NV2t017320008.1
OG0000952	RIR2B_HUMAN, RIR2_HUMAN	NV2t015517002.1, NV2t015517001.1, NV2t015516005.1, NV2t015516001.1, NV2t015516007.1
OG0000953	NDKD_HUMAN, NDKC_HUMAN, NDKB_HUMAN, NDKA_HUMAN	NV2t003711001.1, NV2t003713001.1
OG0000954	TLL1_HUMAN, BMP1_HUMAN, TLL2_HUMAN	NV2t003167001.1, NV2t003167002.1, NV2t003100001.1
OG0000955	ZN425_HUMAN, ZN777_HUMAN, ZN398_HUMAN, ZN282_HUMAN, ZN212_HUMAN, ZN783_HUMAN, ZN767_HUMAN, ZN746_HUMAN	NV2t017726001.1
OG0000956	VASP_HUMAN, ENAH_HUMAN	NV2t020194005.1, NV2t020194003.1, NV2t020194004.1, NV2t020194002.1, NV2t020194001.1, NV2t020194006.1
OG0000957	KPCD3_HUMAN, KPCD2_HUMAN, KPCD1_HUMAN	NV2t020277002.1, NV2t020277004.1, NV2t020277001.1, NV2t020277003.1
OG0000958	UB2E3_HUMAN, UB2E1_HUMAN, UB2E2_HUMAN	NV2t011165001.1, NV2t011167001.1
OG0000959	F13B_HUMAN, FHR3_HUMAN, FHR4_HUMAN, CFAH_HUMAN, FHR1_HUMAN, FHR5_HUMAN, FHR2_HUMAN	NV2t020926001.1
OG0000960	DX39A_HUMAN, DX39B_HUMAN	NV2t025357001.1, NV2t025357003.1, NV2t025357002.1, NV2t025357004.1, NV2t025357005.1, NV2t025357006.1
OG0000961	ANK1_HUMAN, ANK3_HUMAN, ANK2_HUMAN	NV2t005708001.1, NV2t005708002.1, NV2t005708003.1, NV2t005708004.1
OG0000962	PHF1_HUMAN, MTF2_HUMAN, PHF19_HUMAN	NV2t015582004.1, NV2t015582003.1, NV2t015582001.1, NV2t015582002.1
OG0000963	NKAI1_HUMAN, NKAI3_HUMAN, NKAI4_HUMAN, NKAI2_HUMAN	NV2t005518001.1, NV2t005518002.1
OG0000964	COE4_HUMAN, COE2_HUMAN, COE1_HUMAN, COE3_HUMAN	NV2t017654001.1, NV2t017654003.1
OG0000965	CARL1_HUMAN, CARL2_HUMAN, CARL3_HUMAN	NV2t004109003.1, NV2t004109002.1, NV2t004109001.1, NV2t004109004.1
OG0000966	TPPP2_HUMAN, TPPP3_HUMAN, TPPP_HUMAN	NV2t004216001.1, NV2t011874001.1, NV2t011874003.1, NV2t011874002.1
OG0000967	B4GN1_HUMAN, B4GN2_HUMAN	NV2t017798001.1, NV2t013194001.1, NV2t019499001.1, NV2t015379001.1, NV2t012995001.1
OG0000968	S27A2_HUMAN, S27A6_HUMAN, S27A4_HUMAN, S27A1_HUMAN	NV2t025329001.1
OG0000969	PAFA2_HUMAN, PAFA_HUMAN	NV2t006033006.1, NV2t006033003.1, NV2t006033001.1, NV2t006033002.1, NV2t006033004.1, NV2t006033005.1
OG0000970	NCEH1_HUMAN, ADCL2_HUMAN, AAAD_HUMAN, ADCL4_HUMAN, ADCL3_HUMAN	NV2t022686001.1
OG0000971	APBB1_HUMAN, APBB3_HUMAN, APBB2_HUMAN	NV2t003053004.1, NV2t003053001.1, NV2t003053002.1, NV2t003053003.1
OG0000972	SRRM1_HUMAN	NV2t009348008.1, NV2t009348009.1, NV2t009348001.1, NV2t009348010.1, NV2t009348007.1, NV2t009348003.1, NV2t009348004.1, NV2t009348006.1
OG0000973	RHG35_HUMAN, RHG05_HUMAN	NV2t013096001.1, NV2t013096006.1, NV2t013096002.1, NV2t013096005.1, NV2t013096003.1, NV2t013096004.1
OG0000974	TIAM1_HUMAN, TIAM2_HUMAN	NV2t008676004.1, NV2t008676006.1, NV2t008676005.1, NV2t008676001.1, NV2t008676003.1, NV2t008676002.1
OG0000975	AFF1_HUMAN, AFF4_HUMAN, AFF2_HUMAN, AFF3_HUMAN	NV2t002518001.1, NV2t002518002.1
OG0000976	EF1A2_HUMAN, EF1A1_HUMAN, EF1A3_HUMAN	NV2t005887001.1, NV2t005887004.1, NV2t005887003.1, NV2t005887005.1, NV2t005887006.1
OG0000977	PROM2_HUMAN, PROM1_HUMAN	NV2t017430001.1, NV2t017430002.1, NV2t017430003.1, NV2t017430004.1, NV2t017430005.1
OG0000978	SMOC1_HUMAN, SMOC2_HUMAN	NV2t011433001.1, NV2t011433002.1, NV2t011433006.1, NV2t011433004.1, NV2t011433003.1, NV2t011433005.1
OG0000979	CERS6_HUMAN, CERS5_HUMAN, CERS2_HUMAN, CERS3_HUMAN	NV2t007446001.1, NV2t012549001.1
OG0000980	PYGL_HUMAN, PYGM_HUMAN, PYGB_HUMAN	NV2t019783002.1, NV2t019783001.1, NV2t019783003.1, NV2t019783004.1
OG0000981	GRHL3_HUMAN, GRHL1_HUMAN, GRHL2_HUMAN	NV2t003776003.1, NV2t003776004.1, NV2t003776001.1, NV2t003776002.1
OG0000982	TIF1B_HUMAN, TIF1A_HUMAN, TRI33_HUMAN	NV2t018465003.1, NV2t018465001.1, NV2t018465002.1, NV2t018465004.1
OG0000983	MRCKB_HUMAN, MRCKA_HUMAN	NV2t012714003.1, NV2t012714002.1, NV2t012714007.1, NV2t012714006.1, NV2t012714004.1, NV2t012714005.1
OG0000984	TACC3_HUMAN, TACC1_HUMAN, TACC2_HUMAN	NV2t017696003.1, NV2t017696004.1, NV2t017696001.1, NV2t017696002.1
OG0000985	CRCC2_HUMAN, CROCC_HUMAN, CROL2_HUMAN	NV2t013463004.1, NV2t013463001.1, NV2t013463002.1, NV2t013463005.1, NV2t013463003.1
OG0000986	REEP2_HUMAN, REEP1_HUMAN, REEP4_HUMAN, REEP3_HUMAN	NV2t018715001.1, NV2t018715002.1
OG0000987	JPH1_HUMAN, JPH4_HUMAN, JPH3_HUMAN, JPH2_HUMAN	NV2t004318001.1, NV2t004318002.1
OG0000988	NRBP_HUMAN	NV2t017045007.1, NV2t017045003.1, NV2t017045002.1, NV2t017045004.1, NV2t017045005.1, NV2t017045001.1, NV2t017045006.1, NV2t017045008.1
OG0000989	LEF1_HUMAN, TCF7_HUMAN, TF7L1_HUMAN, TF7L2_HUMAN	NV2t006559001.1, NV2t006559002.1
OG0000990	AGRG6_HUMAN, AGRG2_HUMAN	NV2t000801002.1, NV2t000801005.1, NV2t000801001.1, NV2t000801004.1, NV2t000801003.1, NV2t000801006.1
OG0000991	BCL7A_HUMAN, BCL7C_HUMAN, BCL7B_HUMAN	NV2t016093004.1, NV2t016093001.1, NV2t016093003.1, NV2t016093005.1
OG0000992	IRX4_HUMAN, IRX6_HUMAN	NV2t004965003.1, NV2t004965004.1, NV2t004965002.1, NV2t004965001.1, NV2t004965005.1, NV2t004965006.1
OG0000993	CNKR1_HUMAN, CNKR2_HUMAN, CNKR3_HUMAN, CNIPF_HUMAN, ICEF1_HUMAN	NV2t008428001.1, NV2t008429001.1
OG0000994	AT1B1_HUMAN, AT1B3_HUMAN, AT1B4_HUMAN, AT1B2_HUMAN	NV2t021372001.1, NV2t021372002.1
OG0000995	ADRM1_HUMAN	NV2t005740002.1, NV2t005740004.1, NV2t005740008.1, NV2t005740006.1, NV2t005740003.1, NV2t005740001.1, NV2t005740005.1, NV2t005740007.1
OG0000998	GLYL3_HUMAN, GLYAT_HUMAN, GLYL2_HUMAN, GLYL1_HUMAN, GLYLB_HUMAN	NV2t008897001.1, NV2t008897002.1
OG0001001	SUN3_HUMAN, SPAG4_HUMAN, SUN5_HUMAN, SUN2_HUMAN, SUN1_HUMAN	NV2t007447001.1
OG0001011	TSN11_HUMAN, CD151_HUMAN	NV2t018502001.1, NV2t018502002.1, NV2t018502003.1, NV2t018505001.1
OG0001012	MK11_HUMAN, MK14_HUMAN, MK13_HUMAN, MK12_HUMAN	NV2t000684001.1
OG0001013	CO5A3_HUMAN, COBA2_HUMAN, CO5A1_HUMAN, COBA1_HUMAN	NV2t024375002.1
OG0001014	RAB3D_HUMAN, RAB3B_HUMAN, RAB3A_HUMAN, RAB3C_HUMAN	NV2t001591001.1
OG0001015	GLRA1_HUMAN, GLRA3_HUMAN, GLRA2_HUMAN	NV2t003220001.1, NV2t003533001.1
OG0001016	AT8B1_HUMAN, AT8B3_HUMAN, AT8B2_HUMAN, AT8B4_HUMAN	NV2t023269001.1, NV2t023269002.1
OG0001017	FOXA3_HUMAN, FOXA1_HUMAN, FOXA2_HUMAN	NV2t011441001.1, NV2t011441002.1, NV2t011441003.1
OG0001018	MSI1H_HUMAN, MSI2H_HUMAN	NV2t017164001.1, NV2t017164005.1, NV2t017164002.1, NV2t017164004.1, NV2t017164003.1
OG0001019	SSPO_HUMAN	NV2t014005001.1, NV2t011946003.1, NV2t011946001.1, NV2t011946002.1
OG0001020	SYT8_HUMAN, SYT5_HUMAN, SYT2_HUMAN, SYT1_HUMAN	NV2t009678001.1
