Orthogroup	Species	Acer	Orthologs
OG0004432	Hsap	KAK2554581.1, KAK2554587.1	CHERP_HUMAN
OG0004432	Mmus	KAK2554581.1, KAK2554587.1	CHERP_MOUSE
OG0004432	Nvec	KAK2554581.1, KAK2554587.1	NV2t000876001.1
OG0004449	Hsap	KAK2555048.1	TOE1_HUMAN
OG0004449	Mmus	KAK2555048.1	TOE1_MOUSE
OG0004449	Nvec	KAK2555048.1	NV2t000362001.1, NV2t000362002.1
OG0004466	Hsap	KAK2555810.1, KAK2555814.1	CC177_HUMAN
OG0004466	Mmus	KAK2555810.1, KAK2555814.1	CC177_MOUSE
OG0004466	Nvec	KAK2555810.1, KAK2555814.1	NV2t012479001.1
OG0004483	Hsap	KAK2556173.1	SBSPO_HUMAN
OG0004483	Mmus	KAK2556173.1	SBSPO_MOUSE
OG0004483	Nvec	KAK2556173.1	NV2t016600001.1, NV2t016600002.1
OG0004501	Hsap	KAK2556667.1	CTSL2_HUMAN
OG0004501	Mmus	KAK2556667.1	CTSL2_MOUSE
OG0004501	Nvec	KAK2556667.1	NV2t000913001.1, NV2t000913002.1
OG0004518	Mmus	KAK2557096.1	RSSA_MOUSE
OG0004518	Hsap	KAK2557096.1	RPSA2_HUMAN, RSSA_HUMAN
OG0004518	Nvec	KAK2557096.1	NV2t006921001.1
OG0004535	Hsap	KAK2557619.1	SFT2C_HUMAN
OG0004535	Mmus	KAK2557619.1	SFT2C_MOUSE
OG0004535	Nvec	KAK2557619.1	NV2t014677001.1, NV2t014677002.1
OG0004552	Hsap	KAK2558169.1	VP37B_HUMAN
OG0004552	Mmus	KAK2558169.1	VP37B_MOUSE
OG0004552	Nvec	KAK2558169.1	NV2t016667001.1, NV2t016667002.1
OG0004568	Hsap	KAK2558621.1	EFR3A_HUMAN, EFR3B_HUMAN
OG0004568	Mmus	KAK2558621.1	EFR3A_MOUSE, EFR3B_MOUSE
OG0004585	Hsap	KAK2569261.1, KAK2559648.1	PSD10_HUMAN
OG0004585	Mmus	KAK2569261.1, KAK2559648.1	PSD10_MOUSE
OG0004585	Nvec	KAK2569261.1, KAK2559648.1	NV2t004187001.1
OG0004602	Hsap	KAK2560037.1, KAK2560042.1	CH034_HUMAN
OG0004602	Mmus	KAK2560037.1, KAK2560042.1	CH034_MOUSE
OG0004602	Nvec	KAK2560037.1, KAK2560042.1	NV2t006303001.1
OG0004620	Hsap	KAK2560418.1	ORC3_HUMAN
OG0004620	Mmus	KAK2560418.1	ORC3_MOUSE
OG0004620	Nvec	KAK2560418.1	NV2t021656001.1, NV2t021656002.1
OG0004639	Nvec	KAK2560766.1	NV2t004056003.1, NV2t004056001.1, NV2t004056002.1, NV2t004056004.1
OG0004656	Mmus	KAK2561030.1	ABD12_MOUSE
OG0004656	Hsap	KAK2561030.1	AB12B_HUMAN, ABD12_HUMAN
OG0004656	Nvec	KAK2561030.1	NV2t018844001.1
OG0004674	Hsap	KAK2561562.1	PMGT1_HUMAN
OG0004674	Mmus	KAK2561562.1	PMGT1_MOUSE
OG0004674	Nvec	KAK2561562.1	NV2t011196001.1, NV2t011196002.1
OG0004691	Hsap	KAK2562130.1	PHYD1_HUMAN
OG0004691	Mmus	KAK2562130.1	PHYD1_MOUSE
OG0004691	Nvec	KAK2562130.1	NV2t010944001.1, NV2t010947001.1
OG0004708	Hsap	KAK2562409.1	KTU_HUMAN
OG0004708	Mmus	KAK2562409.1	KTU_MOUSE
OG0004708	Nvec	KAK2562409.1	NV2t016751001.1, NV2t016751002.1
OG0004726	Hsap	KAK2563056.1, KAK2563055.1	PDZD8_HUMAN
OG0004726	Mmus	KAK2563056.1, KAK2563055.1	PDZD8_MOUSE
OG0004726	Nvec	KAK2563056.1, KAK2563055.1	NV2t002482001.1
OG0004233	Hsap	KAK2548714.1	UBP3_HUMAN
OG0004233	Mmus	KAK2548714.1	UBP3_MOUSE
OG0004233	Nvec	KAK2548714.1	NV2t023938001.1, NV2t023938002.1
OG0004251	Hsap	KAK2549737.1	AEDO_HUMAN
OG0004251	Mmus	KAK2549737.1	AEDO_MOUSE
OG0004251	Nvec	KAK2549737.1	NV2t017058001.1, NV2t017058002.1
OG0004268	Hsap	KAK2550145.1	ZN367_HUMAN
OG0004268	Mmus	KAK2550145.1	ZN367_MOUSE
OG0004268	Nvec	KAK2550145.1	NV2t002062001.1, NV2t002063001.1
OG0004287	Hsap	KAK2550599.1	MYCT_HUMAN
OG0004287	Mmus	KAK2550599.1	MYCT_MOUSE
OG0004287	Nvec	KAK2550599.1	NV2t000622001.1, NV2t000622002.1
OG0004305	Hsap	KAK2551147.1	DNJA3_HUMAN
OG0004305	Mmus	KAK2551147.1	DNJA3_MOUSE
OG0004305	Nvec	KAK2551147.1	NV2t002746001.1, NV2t002746002.1
OG0004321	Hsap	KAK2551498.1	SHPRH_HUMAN
OG0004321	Mmus	KAK2551498.1	SHPRH_MOUSE
OG0004321	Nvec	KAK2551498.1	NV2t005706001.1, NV2t005706002.1
OG0004338	Hsap	KAK2551838.1	ATAD1_HUMAN
OG0004338	Mmus	KAK2551838.1	ATAD1_MOUSE
OG0004338	Nvec	KAK2551838.1	NV2t013310001.1, NV2t013310002.1
OG0004354	Hsap	KAK2552347.1	STON1_HUMAN, STON2_HUMAN
OG0004354	Mmus	KAK2552347.1	STON1_MOUSE, STON2_MOUSE
OG0004371	Hsap	KAK2552899.1	TIPIN_HUMAN
OG0004371	Mmus	KAK2552899.1	TIPIN_MOUSE
OG0004371	Nvec	KAK2552899.1	NV2t023800001.1, NV2t023800002.1
OG0004388	Hsap	KAK2553355.1, KAK2574296.1	DELE1_HUMAN
OG0004388	Mmus	KAK2553355.1, KAK2574296.1	DELE1_MOUSE
OG0004388	Nvec	KAK2553355.1, KAK2574296.1	NV2t002803001.1
OG0004406	Hsap	KAK2553791.1	ARP2_HUMAN
OG0004406	Mmus	KAK2553791.1	ARP2_MOUSE
OG0004406	Nvec	KAK2553791.1	NV2t019498001.1, NV2t019498002.1
OG0004422	Hsap	KAK2554287.1	MAX_HUMAN
OG0004422	Mmus	KAK2554287.1	MAX_MOUSE
OG0004422	Nvec	KAK2554287.1	NV2t012090001.1, NV2t012090002.1
OG0004439	Hsap	KAK2554767.1	BOP1_HUMAN
OG0004439	Mmus	KAK2554767.1	BOP1_MOUSE
OG0004439	Nvec	KAK2554767.1	NV2t004714001.1, NV2t004714002.1
OG0004455	Hsap	KAK2555339.1	URB2_HUMAN
OG0004455	Nvec	KAK2555339.1	NV2t006255003.1, NV2t006255002.1, NV2t006255001.1
OG0004473	Nvec	KAK2563074.1, KAK2556056.1, KAK2556058.1	NV2t021352001.1, NV2t021871001.1
OG0004491	Hsap	KAK2556395.1	XXLT1_HUMAN
OG0004491	Mmus	KAK2556395.1	XXLT1_MOUSE
OG0004491	Nvec	KAK2556395.1	NV2t015211001.1, NV2t015211002.1
OG0004508	Hsap	KAK2556872.1	HEAT3_HUMAN
OG0004508	Mmus	KAK2556872.1	HEAT3_MOUSE
OG0004508	Nvec	KAK2556872.1	NV2t004039001.1, NV2t004039002.1
OG0004525	Hsap	KAK2557194.1	ARMC7_HUMAN
OG0004525	Mmus	KAK2557194.1	ARMC7_MOUSE
OG0004525	Nvec	KAK2557194.1	NV2t006899001.1, NV2t006899002.1
OG0004541	Hsap	KAK2557865.1	RDM1_HUMAN
OG0004541	Mmus	KAK2557865.1	RDM1_MOUSE
OG0004541	Nvec	KAK2557865.1	NV2t005976001.1, NV2t005976002.1
OG0004557	Hsap	KAK2558319.1	RL6_HUMAN
OG0004557	Mmus	KAK2558319.1	RL6_MOUSE
OG0004557	Nvec	KAK2558319.1	NV2t017007001.1, NV2t017007002.1
OG0004574	Hsap	KAK2559113.1	ARL15_HUMAN
OG0004574	Mmus	KAK2559113.1	ARL15_MOUSE
OG0004574	Nvec	KAK2559113.1	NV2t023624001.1, NV2t023624002.1
OG0004591	Hsap	KAK2559771.1	VP9D1_HUMAN
OG0004591	Mmus	KAK2559771.1	VP9D1_MOUSE
OG0004591	Nvec	KAK2559771.1	NV2t004460001.1, NV2t004460002.1
OG0004607	Hsap	KAK2560075.1	RL7_HUMAN
OG0004607	Mmus	KAK2560075.1	RL7_MOUSE
OG0004607	Nvec	KAK2560075.1	NV2t006333001.1, NV2t006333002.1
OG0004613	Hsap	KAK2560278.1	MZB1_HUMAN
OG0004613	Mmus	KAK2560278.1	MZB1_MOUSE
OG0004613	Nvec	KAK2560278.1	NV2t006028001.1, NV2t006028002.1
OG0004634	Hsap	KAK2560618.1	CPSF1_HUMAN
OG0004634	Mmus	KAK2560618.1	CPSF1_MOUSE
OG0004634	Nvec	KAK2560618.1	NV2t005063001.1, NV2t005063002.1
OG0004651	Hsap	KAK2560990.1	DPP3_HUMAN
OG0004651	Mmus	KAK2560990.1	DPP3_MOUSE
OG0004651	Nvec	KAK2560990.1	NV2t020846001.1, NV2t020846002.1
OG0004669	Hsap	KAK2561434.1	HUS1_HUMAN
OG0004669	Mmus	KAK2561434.1	HUS1_MOUSE
OG0004669	Nvec	KAK2561434.1	NV2t012253001.1, NV2t012253002.1
OG0004684	Hsap	KAK2561943.1	CNST_HUMAN
OG0004684	Mmus	KAK2561943.1	CNST_MOUSE
OG0004684	Nvec	KAK2561943.1	NV2t019547001.1, NV2t019547002.1
OG0004700	Mmus	KAK2562258.1	SERB_MOUSE
OG0004700	Hsap	KAK2562258.1	SERB_HUMAN, PSPHL_HUMAN
OG0004700	Nvec	KAK2562258.1	NV2t015891001.1
OG0004706	Mmus	KAK2562366.1	UB2L3_MOUSE
OG0004706	Hsap	KAK2562366.1	UB2L5_HUMAN, UB2L3_HUMAN
OG0004706	Nvec	KAK2562366.1	NV2t015745002.1
OG0004723	Mmus	KAK2563005.1	NT5D3_MOUSE
OG0004723	Hsap	KAK2563005.1	NT5D2_HUMAN, NT5D3_HUMAN
OG0004723	Nvec	KAK2563005.1	NV2t023865001.1
OG0004739	Hsap	KAK2563445.1	MARH8_HUMAN
OG0004739	Mmus	KAK2563445.1	MARH8_MOUSE
OG0004739	Nvec	KAK2563445.1	NV2t002487001.1, NV2t002487002.1
OG0004756	Hsap	KAK2563819.1, KAK2563820.1	SAXO4_HUMAN
OG0004756	Mmus	KAK2563819.1, KAK2563820.1	SAXO4_MOUSE
OG0004756	Nvec	KAK2563819.1, KAK2563820.1	NV2t009875001.1
OG0004420	Hsap	KAK2554265.1	PHF10_HUMAN
OG0004420	Mmus	KAK2554265.1	PHF10_MOUSE
OG0004420	Nvec	KAK2554265.1	NV2t012792001.1, NV2t012792002.1
OG0004437	Hsap	KAK2554743.1	TCF25_HUMAN
OG0004437	Mmus	KAK2554743.1	TCF25_MOUSE
OG0004437	Nvec	KAK2554743.1	NV2t004907001.1, NV2t004907002.1
OG0004453	Hsap	KAK2555314.1, KAK2555371.1	PI4KB_HUMAN
OG0004453	Mmus	KAK2555314.1, KAK2555371.1	PI4KB_MOUSE
OG0004453	Nvec	KAK2555314.1, KAK2555371.1	NV2t025627001.1
OG0004470	Hsap	KAK2556034.1, KAK2571745.1	AGT2_HUMAN
OG0004470	Mmus	KAK2556034.1, KAK2571745.1	AGT2_MOUSE
OG0004470	Nvec	KAK2556034.1, KAK2571745.1	NV2t004392001.1
OG0004486	Mmus	KAK2556227.1	CLH1_MOUSE
OG0004486	Hsap	KAK2556227.1	CLH2_HUMAN, CLH1_HUMAN
OG0004486	Nvec	KAK2556227.1	NV2t016086001.1
OG0004503	Hsap	KAK2556693.1	S35E1_HUMAN
OG0004503	Mmus	KAK2556693.1	S35E1_MOUSE
OG0004503	Nvec	KAK2556693.1	NV2t000414001.1, NV2t000414002.1
OG0004509	Hsap	KAK2556884.1	RP9_HUMAN
OG0004509	Mmus	KAK2556884.1	RP9_MOUSE
OG0004509	Nvec	KAK2556884.1	NV2t004592001.1, NV2t004592002.1
OG0004526	Mmus	KAK2557203.1	PDPK1_MOUSE
OG0004526	Hsap	KAK2557203.1	PDPK2_HUMAN, PDPK1_HUMAN
OG0004526	Nvec	KAK2557203.1	NV2t006947001.1
OG0004542	Mmus	KAK2557926.1	ODO1_MOUSE
OG0004542	Hsap	KAK2557926.1	OGDHL_HUMAN, ODO1_HUMAN
OG0004542	Nvec	KAK2557926.1	NV2t006093001.1
OG0004558	Hsap	KAK2558361.1	DEK_HUMAN
OG0004558	Mmus	KAK2558361.1	DEK_MOUSE
OG0004558	Nvec	KAK2558361.1	NV2t015486001.1, NV2t015486002.1
OG0004575	Hsap	KAK2559118.1, KAK2565896.1	CMBL_HUMAN
OG0004575	Mmus	KAK2559118.1, KAK2565896.1	CMBL_MOUSE
OG0004575	Nvec	KAK2559118.1, KAK2565896.1	NV2t024963001.1
OG0004592	Hsap	KAK2559784.1	TM143_HUMAN
OG0004592	Mmus	KAK2559784.1	TM143_MOUSE
OG0004592	Nvec	KAK2559784.1	NV2t005090001.1, NV2t005090002.1
OG0004608	Hsap	KAK2560121.1	GLSL_HUMAN, GLSK_HUMAN
OG0004608	Mmus	KAK2560121.1	GLSL_MOUSE, GLSK_MOUSE
OG0004627	Hsap	KAK2560503.1	ALS2_HUMAN
OG0004627	Mmus	KAK2560503.1	ALS2_MOUSE
OG0004627	Nvec	KAK2560503.1	NV2t010847001.1, NV2t010847002.1
OG0004631	Hsap	KAK2560558.1	AKIB1_HUMAN
OG0004631	Mmus	KAK2560558.1	AKIB1_MOUSE
OG0004631	Nvec	KAK2560558.1	NV2t011626001.1, NV2t011626002.1
OG0004648	Hsap	KAK2560962.1	PCX4_HUMAN
OG0004648	Mmus	KAK2560962.1	PCX4_MOUSE
OG0004648	Nvec	KAK2560962.1	NV2t020817001.1, NV2t020817002.1
OG0004666	Hsap	KAK2561296.1, KAK2561400.1	VATF_HUMAN
OG0004666	Mmus	KAK2561296.1, KAK2561400.1	VATF_MOUSE
OG0004666	Nvec	KAK2561296.1, KAK2561400.1	NV2t012093001.1
OG0004682	Hsap	KAK2561902.1	SPAT7_HUMAN
OG0004682	Mmus	KAK2561902.1	SPAT7_MOUSE
OG0004682	Nvec	KAK2561902.1	NV2t020377001.1, NV2t020384001.1
OG0004685	Hsap	KAK2561972.1, KAK2564909.1	MTHFS_HUMAN
OG0004685	Mmus	KAK2561972.1, KAK2564909.1	MTHFS_MOUSE
OG0004685	Nvec	KAK2561972.1, KAK2564909.1	NV2t010642001.1
OG0004701	Hsap	KAK2562308.1	NOG2_HUMAN
OG0004701	Mmus	KAK2562308.1	NOG2_MOUSE
OG0004701	Nvec	KAK2562308.1	NV2t016907001.1, NV2t016907002.1
OG0004721	Hsap	KAK2562961.1, KAK2562962.1	XPA_HUMAN
OG0004721	Mmus	KAK2562961.1, KAK2562962.1	XPA_MOUSE
OG0004721	Nvec	KAK2562961.1, KAK2562962.1	NV2t024109001.1
OG0004737	Hsap	KAK2563412.1	C19L2_HUMAN
OG0004737	Mmus	KAK2563412.1	C19L2_MOUSE
OG0004737	Nvec	KAK2563412.1	NV2t002956001.1, NV2t002956002.1
OG0004754	Hsap	KAK2563776.1	FBX41_HUMAN
OG0004754	Mmus	KAK2563776.1	FBX41_MOUSE
OG0004754	Nvec	KAK2563776.1	NV2t017650001.1, NV2t017650002.1
OG0004771	Hsap	KAK2564289.1, KAK2564290.1	CTF18_HUMAN
OG0004771	Mmus	KAK2564289.1, KAK2564290.1	CTF18_MOUSE
OG0004771	Nvec	KAK2564289.1, KAK2564290.1	NV2t007227001.1
OG0004776	Hsap	KAK2564422.1	EIF3J_HUMAN
OG0004776	Mmus	KAK2564422.1	EI3JA_MOUSE, EI3JB_MOUSE
OG0004776	Nvec	KAK2564422.1	NV2t023335001.1
OG0004793	Hsap	KAK2564913.1	SERA_HUMAN
OG0004793	Mmus	KAK2564913.1	SERA_MOUSE
OG0004793	Nvec	KAK2564913.1	NV2t011054001.1, NV2t011054002.1
OG0004798	Hsap	KAK2565061.1	CARTF_HUMAN
OG0004798	Mmus	KAK2565061.1	CARTF_MOUSE
OG0004798	Nvec	KAK2565061.1	NV2t010484001.1, NV2t010484002.1
OG0004359	Mmus	KAK2552561.1	DPH3_MOUSE
OG0004359	Hsap	KAK2552561.1	DPH3B_HUMAN, DPH3_HUMAN
OG0004359	Nvec	KAK2552561.1	NV2t002589001.1
OG0004376	Mmus	KAK2553082.1	RS10B_MOUSE
OG0004376	Hsap	KAK2553082.1	R10B1_HUMAN, R10B2_HUMAN
OG0004376	Nvec	KAK2553082.1	NV2t004509001.1
OG0004392	Hsap	KAK2553436.1, KAK2553496.1, KAK2561813.1	LRC73_HUMAN
OG0004392	Nvec	KAK2553436.1, KAK2553496.1, KAK2561813.1	NV2t020718001.1
OG0004410	Hsap	KAK2553894.1	CEP41_HUMAN
OG0004410	Mmus	KAK2553894.1	CEP41_MOUSE
OG0004410	Nvec	KAK2553894.1	NV2t002093001.1, NV2t002093002.1
OG0004426	Hsap	KAK2554364.1	ZDHC1_HUMAN
OG0004426	Mmus	KAK2554364.1	ZDHC1_MOUSE
OG0004426	Nvec	KAK2554364.1	NV2t004632001.1, NV2t004632002.1
OG0004443	Hsap	KAK2554821.1	ZC3H3_HUMAN
OG0004443	Mmus	KAK2554821.1	ZC3H3_MOUSE
OG0004443	Nvec	KAK2554821.1	NV2t004149001.1, NV2t004149002.1
OG0004460	Hsap	KAK2555500.1	QTRT2_HUMAN
OG0004460	Mmus	KAK2555500.1	QTRT2_MOUSE
OG0004460	Nvec	KAK2555500.1	NV2t025416001.1, NV2t025416002.1
OG0004477	Hsap	KAK2556104.1	EMC7_HUMAN
OG0004477	Mmus	KAK2556104.1	EMC7_MOUSE
OG0004477	Nvec	KAK2556104.1	NV2t003387001.1, NV2t003387002.1
OG0004495	Hsap	KAK2556519.1, KAK2556520.1	KFA_HUMAN
OG0004495	Mmus	KAK2556519.1, KAK2556520.1	KFA_MOUSE
OG0004495	Nvec	KAK2556519.1, KAK2556520.1	NV2t021862001.1
OG0004513	Hsap	KAK2556993.1	PBLD_HUMAN
OG0004513	Mmus	KAK2556993.1	PBLD1_MOUSE, PBLD2_MOUSE
OG0004513	Nvec	KAK2556993.1	NV2t016863001.1
OG0004519	Mmus	KAK2557100.1	ALG1_MOUSE
OG0004519	Hsap	KAK2557100.1	AG1L2_HUMAN, ALG1_HUMAN
OG0004519	Nvec	KAK2557100.1	NV2t007414001.1
OG0004534	Mmus	KAK2557608.1	BACH_MOUSE
OG0004534	Hsap	KAK2557608.1	BACH_HUMAN, BACHL_HUMAN
OG0004534	Nvec	KAK2557608.1	NV2t015096001.1
OG0004550	Hsap	KAK2558091.1	MUC24_HUMAN
OG0004550	Mmus	KAK2558091.1	MUC24_MOUSE
OG0004550	Nvec	KAK2558091.1	NV2t008889001.1, NV2t008889002.1
OG0004567	Hsap	KAK2558480.1	RM35_HUMAN
OG0004567	Mmus	KAK2558480.1	RM35_MOUSE
OG0004567	Nvec	KAK2558480.1	NV2t017643001.1, NV2t017643002.1
OG0004571	Hsap	KAK2558979.1	BAG1_HUMAN
OG0004571	Mmus	KAK2558979.1	BAG1_MOUSE
OG0004571	Nvec	KAK2558979.1	NV2t022377001.1, NV2t022377002.1
OG0004588	Hsap	KAK2559724.1	DDX27_HUMAN
OG0004588	Mmus	KAK2559724.1	DDX27_MOUSE
OG0004588	Nvec	KAK2559724.1	NV2t004724001.1, NV2t004724002.1
OG0004605	Hsap	KAK2560068.1	ZDHC6_HUMAN
OG0004605	Mmus	KAK2560068.1	ZDHC6_MOUSE
OG0004605	Nvec	KAK2560068.1	NV2t006137001.1, NV2t006137002.1
OG0004623	Mmus	KAK2560467.1	PKHG3_MOUSE
OG0004623	Hsap	KAK2560467.1	PKHG1_HUMAN, PKHG3_HUMAN
OG0004623	Nvec	KAK2560467.1	NV2t010754001.1
OG0004640	Hsap	KAK2560799.1	NAGPA_HUMAN
OG0004640	Mmus	KAK2560799.1	NAGPA_MOUSE
OG0004640	Nvec	KAK2560799.1	NV2t004033001.1, NV2t004034001.1
OG0004645	Hsap	KAK2560933.1	GPT11_HUMAN
OG0004645	Mmus	KAK2560933.1	GPT11_MOUSE
OG0004645	Nvec	KAK2560933.1	NV2t021032003.1, NV2t021032004.1
OG0004663	Hsap	KAK2561120.1	FACE2_HUMAN
OG0004663	Mmus	KAK2561120.1	FACE2_MOUSE
OG0004663	Nvec	KAK2561120.1	NV2t019714002.1, NV2t019714003.1
OG0004679	Hsap	KAK2561832.1	RBSK_HUMAN
OG0004679	Mmus	KAK2561832.1	RBSK_MOUSE
OG0004679	Nvec	KAK2561832.1	NV2t020042001.1, NV2t020042002.1
OG0004697	Hsap	KAK2562216.1	TYW4_HUMAN
OG0004697	Mmus	KAK2562216.1	TYW4_MOUSE
OG0004697	Nvec	KAK2562216.1	NV2t011423001.1, NV2t011423002.1
OG0004714	Hsap	KAK2562762.1	M2GD_HUMAN
OG0004714	Mmus	KAK2562762.1	M2GD_MOUSE
OG0004714	Nvec	KAK2562762.1	NV2t005485001.1, NV2t024195001.1
OG0004731	Hsap	KAK2563233.1	RRP44_HUMAN
OG0004731	Mmus	KAK2563233.1	RRP44_MOUSE
OG0004731	Nvec	KAK2563233.1	NV2t003707001.1, NV2t003707002.1
OG0004747	Hsap	KAK2563599.1	TPP1_HUMAN
OG0004747	Mmus	KAK2563599.1	TPP1_MOUSE
OG0004747	Nvec	KAK2563599.1	NV2t003090001.1, NV2t003095001.1
OG0004764	Mmus	KAK2563921.1	RBL2A_MOUSE
OG0004764	Hsap	KAK2563921.1	RBL2A_HUMAN, RBL2B_HUMAN
OG0004764	Nvec	KAK2563921.1	NV2t009868001.1
OG0004782	Hsap	KAK2564689.1	CNO10_HUMAN
OG0004782	Mmus	KAK2564689.1	CNO10_MOUSE
OG0004782	Nvec	KAK2564689.1	NV2t004486001.1, NV2t004486002.1
OG0004801	Hsap	KAK2565191.1	DEOC_HUMAN
OG0004801	Mmus	KAK2565191.1	DEOC_MOUSE
OG0004801	Nvec	KAK2565191.1	NV2t010081001.1, NV2t010081002.1
OG0004819	Hsap	KAK2565809.1	APC5_HUMAN
OG0004819	Mmus	KAK2565809.1	APC5_MOUSE
OG0004819	Nvec	KAK2565809.1	NV2t025057001.1, NV2t025057002.1
OG0004835	Hsap	KAK2566323.1	KIF17_HUMAN
OG0004835	Mmus	KAK2566323.1	KIF17_MOUSE
OG0004835	Nvec	KAK2566323.1	NV2t015239001.1, NV2t015239002.1
OG0004852	Hsap	KAK2566823.1	CHK1_HUMAN
OG0004852	Mmus	KAK2566823.1	CHK1_MOUSE
OG0004852	Nvec	KAK2566823.1	NV2t022793001.1, NV2t022796001.1
OG0004385	Hsap	KAK2553282.1	GPHRA_HUMAN, GPHRB_HUMAN
OG0004385	Mmus	KAK2553282.1	GPHR_MOUSE
OG0004385	Nvec	KAK2553282.1	NV2t023725001.1
OG0004400	Mmus	KAK2553702.1	F91A1_MOUSE
OG0004400	Hsap	KAK2553702.1	F91A1_HUMAN, F91A2_HUMAN
OG0004400	Nvec	KAK2553702.1	NV2t016426001.1
OG0004416	Hsap	KAK2553961.1, KAK2553957.1	IMP4_HUMAN
OG0004416	Mmus	KAK2553961.1, KAK2553957.1	IMP4_MOUSE
OG0004416	Nvec	KAK2553961.1, KAK2553957.1	NV2t001177001.1
OG0004433	Hsap	KAK2554596.1	ATPD_HUMAN
OG0004433	Mmus	KAK2554596.1	ATPD_MOUSE
OG0004433	Nvec	KAK2554596.1	NV2t002051001.1, NV2t002052001.1
OG0004450	Hsap	KAK2555054.1	HAUS3_HUMAN
OG0004450	Mmus	KAK2555054.1	HAUS3_MOUSE
OG0004450	Nvec	KAK2555054.1	NV2t000934001.1, NV2t000934002.1
OG0004468	Hsap	KAK2556023.1	SRA1_HUMAN
OG0004468	Mmus	KAK2556023.1	SRA1_MOUSE
OG0004468	Nvec	KAK2556023.1	NV2t003481001.1, NV2t003481002.1
OG0004472	Hsap	KAK2556052.1	ELMD2_HUMAN
OG0004472	Mmus	KAK2556052.1	ELMD2_MOUSE
OG0004472	Nvec	KAK2556052.1	NV2t002747001.1, NV2t002747002.1
OG0004488	Hsap	KAK2556298.1	KLH35_HUMAN
OG0004488	Mmus	KAK2556298.1	KLH35_MOUSE
OG0004488	Nvec	KAK2556298.1	NV2t016123001.1, NV2t016124001.1
OG0004504	Nvec	KAK2565759.1, KAK2565760.1, KAK2556825.1, KAK2556858.1	NV2t003984001.1
OG0004521	Nvec	KAK2557124.1	NV2t006948001.1, NV2t006948004.1, NV2t006948002.1, NV2t006948003.1
OG0004536	Nvec	KAK2557718.1, KAK2557639.1, KAK2557664.1, KAK2557711.1	NV2t013663001.1
OG0004551	Hsap	KAK2558119.1	ABCB7_HUMAN
OG0004551	Mmus	KAK2558119.1	ABCB7_MOUSE
OG0004551	Nvec	KAK2558119.1	NV2t008668001.1, NV2t008668002.1
OG0004566	Hsap	KAK2558417.1	MED28_HUMAN
OG0004566	Mmus	KAK2558417.1	MED28_MOUSE
OG0004566	Nvec	KAK2558417.1	NV2t017683001.1, NV2t017683002.1
OG0004583	Hsap	KAK2559602.1, KAK2559603.1	WDR89_HUMAN
OG0004583	Mmus	KAK2559602.1, KAK2559603.1	WDR89_MOUSE
OG0004583	Nvec	KAK2559602.1, KAK2559603.1	NV2t004801001.1
OG0004600	Hsap	KAK2559988.1, KAK2559986.1, KAK2559994.1	BL1S5_HUMAN
OG0004600	Mmus	KAK2559988.1, KAK2559986.1, KAK2559994.1	BL1S5_MOUSE
OG0004617	Nvec	KAK2560369.1	NV2t011949001.1, NV2t019114001.1, NV2t019114002.1, NV2t011951001.1
OG0004636	Hsap	KAK2560692.1	RN212_HUMAN, R212B_HUMAN
OG0004636	Mmus	KAK2560692.1	RN212_MOUSE, R212B_MOUSE
OG0004653	Hsap	KAK2561016.1	RRP36_HUMAN
OG0004653	Mmus	KAK2561016.1	RRP36_MOUSE
OG0004653	Nvec	KAK2561016.1	NV2t020602001.1, NV2t020602002.1
OG0004670	Hsap	KAK2561446.1	UBA5_HUMAN
OG0004670	Mmus	KAK2561446.1	UBA5_MOUSE
OG0004670	Nvec	KAK2561446.1	NV2t012585001.1, NV2t012585002.1
OG0004687	Nvec	KAK2562062.1	NV2t012037001.1, NV2t012037002.1, NV2t012037004.1, NV2t012037003.1
OG0004703	Hsap	KAK2562334.1, KAK2562397.1	4ET_HUMAN
OG0004703	Mmus	KAK2562334.1, KAK2562397.1	4ET_MOUSE
OG0004703	Nvec	KAK2562334.1, KAK2562397.1	NV2t016765001.1
OG0004719	Hsap	KAK2562913.1	LINES_HUMAN
OG0004719	Mmus	KAK2562913.1	LINES_MOUSE
OG0004719	Nvec	KAK2562913.1	NV2t023932001.1, NV2t023934001.1
OG0004736	Hsap	KAK2563347.1, KAK2563353.1	DHRSX_HUMAN
OG0004736	Mmus	KAK2563347.1, KAK2563353.1	DHRSX_MOUSE
OG0004736	Nvec	KAK2563347.1, KAK2563353.1	NV2t003014001.1
OG0004751	Hsap	KAK2563645.1	PCM1_HUMAN
OG0004751	Mmus	KAK2563645.1	PCM1_MOUSE
OG0004751	Nvec	KAK2563645.1	NV2t003740001.1, NV2t003740002.1
OG0004767	Hsap	KAK2564020.1	ASPC1_HUMAN
OG0004767	Mmus	KAK2564020.1	ASPC1_MOUSE
OG0004767	Nvec	KAK2564020.1	NV2t007989001.1, NV2t007990001.1
OG0004783	Hsap	KAK2564694.1	TFP11_HUMAN
OG0004783	Mmus	KAK2564694.1	TFP11_MOUSE
OG0004783	Nvec	KAK2564694.1	NV2t012329003.1, NV2t012329004.1
OG0004800	Hsap	KAK2565125.1	PRLD2_HUMAN
OG0004800	Mmus	KAK2565125.1	PRLD2_MOUSE
OG0004800	Nvec	KAK2565125.1	NV2t009532001.1, NV2t009532002.1
