Orthogroup	Mmus	Nvec
OG0000937	MINT_MOUSE	NV2t013536008.1, NV2t013536005.1, NV2t013536001.1, NV2t013536007.1, NV2t013536006.1, NV2t013536003.1, NV2t013536002.1, NV2t013536004.1
OG0000938	BNIPL_MOUSE, BNIP2_MOUSE, ATCAY_MOUSE, PRUN2_MOUSE	NV2t015268001.1, NV2t015268002.1
OG0000939	STALP_MOUSE, STABP_MOUSE	NV2t013119003.1, NV2t013119004.1, NV2t013119002.1, NV2t013119005.1, NV2t013119001.1, NV2t013119006.1
OG0000940	AMPD2_MOUSE, AMPD3_MOUSE, AMPD1_MOUSE	NV2t022642002.1, NV2t022642001.1, NV2t022642003.1
OG0000941	TULP1_MOUSE, TUB_MOUSE, TULP2_MOUSE, TULP3_MOUSE	NV2t010236001.1, NV2t010236002.1
OG0000942	PDE8B_MOUSE, PDE8A_MOUSE	NV2t023435003.1, NV2t023435001.1, NV2t023435005.1, NV2t023435006.1, NV2t023435002.1, NV2t023435004.1
OG0000943	SSBP3_MOUSE, SSBP2_MOUSE	NV2t000532001.1, NV2t000532003.1, NV2t000532005.1, NV2t000532002.1, NV2t000532004.1
OG0000944	TRFM_MOUSE, TRFE_MOUSE, ICA_MOUSE, TRFL_MOUSE	NV2t004829001.1
OG0000945	UBP43_MOUSE	NV2t007266003.1, NV2t007266005.1, NV2t007266004.1, NV2t007266001.1, NV2t007259001.1, NV2t007259002.1, NV2t007266002.1
OG0000946	TIA1_MOUSE, TIAR_MOUSE	NV2t019127003.1, NV2t019127002.1, NV2t019127006.1, NV2t019127001.1, NV2t019127004.1, NV2t019127005.1
OG0000947	TRM9B_MOUSE	NV2t003328007.1, NV2t003328001.1, NV2t003328002.1, NV2t003328003.1, NV2t003328005.1, NV2t003328004.1, NV2t003328008.1, NV2t003328006.1
OG0000948	SPD2B_MOUSE, SPD2A_MOUSE, NCF1_MOUSE	NV2t018627001.1
OG0000949	ZC12A_MOUSE, ZC12D_MOUSE	NV2t005965001.1, NV2t005965002.1, NV2t005965003.1, NV2t009145001.1, NV2t009145002.1, NV2t009145003.1
OG0000950	KS6R_MOUSE	NV2t017320003.1, NV2t017320002.1, NV2t017320006.1, NV2t017320007.1, NV2t017320004.1, NV2t017320005.1, NV2t017320001.1, NV2t017320008.1
OG0000952	RIR2B_MOUSE, RIR2_MOUSE	NV2t015517002.1, NV2t015517001.1, NV2t015516005.1, NV2t015516001.1, NV2t015516007.1
OG0000953	NDKD_MOUSE, NDKC_MOUSE, NDKB_MOUSE, NDKA_MOUSE	NV2t003711001.1, NV2t003713001.1
OG0000954	TLL1_MOUSE, BMP1_MOUSE, TLL2_MOUSE	NV2t003167001.1, NV2t003167002.1, NV2t003100001.1
OG0000955	ZN746_MOUSE	NV2t017726001.1
OG0000956	VASP_MOUSE, ENAH_MOUSE	NV2t020194005.1, NV2t020194003.1, NV2t020194004.1, NV2t020194002.1, NV2t020194001.1, NV2t020194006.1
OG0000957	KPCD3_MOUSE, KPCD2_MOUSE, KPCD1_MOUSE	NV2t020277002.1, NV2t020277004.1, NV2t020277001.1, NV2t020277003.1
OG0000958	UB2E3_MOUSE, UB2E1_MOUSE, UB2E2_MOUSE	NV2t011165001.1, NV2t011167001.1
OG0000959	F13B_MOUSE, CFAH_MOUSE	NV2t020926001.1
OG0000960	DX39A_MOUSE, DX39B_MOUSE	NV2t025357001.1, NV2t025357003.1, NV2t025357002.1, NV2t025357004.1, NV2t025357005.1, NV2t025357006.1
OG0000961	ANK1_MOUSE, ANK3_MOUSE, ANK2_MOUSE	NV2t005708001.1, NV2t005708002.1, NV2t005708003.1, NV2t005708004.1
OG0000962	PHF1_MOUSE, MTF2_MOUSE, PHF19_MOUSE	NV2t015582004.1, NV2t015582003.1, NV2t015582001.1, NV2t015582002.1
OG0000963	NKAI1_MOUSE, NKAI3_MOUSE, NKAI4_MOUSE, NKAI2_MOUSE	NV2t005518001.1, NV2t005518002.1
OG0000964	COE4_MOUSE, COE2_MOUSE, COE1_MOUSE, COE3_MOUSE	NV2t017654001.1, NV2t017654003.1
OG0000965	CARL1_MOUSE, CARL2_MOUSE, CARL3_MOUSE	NV2t004109003.1, NV2t004109002.1, NV2t004109001.1, NV2t004109004.1
OG0000966	TPPP2_MOUSE, TPPP3_MOUSE, TPPP_MOUSE	NV2t004216001.1, NV2t011874001.1, NV2t011874003.1, NV2t011874002.1
OG0000967	B4GN1_MOUSE, B4GN2_MOUSE	NV2t017798001.1, NV2t013194001.1, NV2t019499001.1, NV2t015379001.1, NV2t012995001.1
OG0000968	S27A2_MOUSE, S27A6_MOUSE, S27A4_MOUSE, S27A1_MOUSE	NV2t025329001.1
OG0000969	PAFA2_MOUSE, PAFA_MOUSE	NV2t006033006.1, NV2t006033003.1, NV2t006033001.1, NV2t006033002.1, NV2t006033004.1, NV2t006033005.1
OG0000970	NCEH1_MOUSE, AAAD_MOUSE, AD4F1_MOUSE, ADCL3_MOUSE	NV2t022686001.1
OG0000971	APBB1_MOUSE, APBB3_MOUSE, APBB2_MOUSE	NV2t003053004.1, NV2t003053001.1, NV2t003053002.1, NV2t003053003.1
OG0000972	SRRM1_MOUSE	NV2t009348008.1, NV2t009348009.1, NV2t009348001.1, NV2t009348010.1, NV2t009348007.1, NV2t009348003.1, NV2t009348004.1, NV2t009348006.1
OG0000973	RHG35_MOUSE, RHG05_MOUSE	NV2t013096001.1, NV2t013096006.1, NV2t013096002.1, NV2t013096005.1, NV2t013096003.1, NV2t013096004.1
OG0000974	TIAM1_MOUSE, TIAM2_MOUSE	NV2t008676004.1, NV2t008676006.1, NV2t008676005.1, NV2t008676001.1, NV2t008676003.1, NV2t008676002.1
OG0000975	AFF1_MOUSE, AFF4_MOUSE, AFF2_MOUSE, AFF3_MOUSE	NV2t002518001.1, NV2t002518002.1
OG0000976	EF1A2_MOUSE, EF1A1_MOUSE	NV2t005887001.1, NV2t005887004.1, NV2t005887003.1, NV2t005887005.1, NV2t005887006.1
OG0000977	PROM2_MOUSE, PROM1_MOUSE	NV2t017430001.1, NV2t017430002.1, NV2t017430003.1, NV2t017430004.1, NV2t017430005.1
OG0000978	SMOC1_MOUSE, SMOC2_MOUSE	NV2t011433001.1, NV2t011433002.1, NV2t011433006.1, NV2t011433004.1, NV2t011433003.1, NV2t011433005.1
OG0000979	CERS6_MOUSE, CERS5_MOUSE, CERS2_MOUSE, CERS3_MOUSE	NV2t007446001.1, NV2t012549001.1
OG0000980	PYGL_MOUSE, PYGM_MOUSE, PYGB_MOUSE	NV2t019783002.1, NV2t019783001.1, NV2t019783003.1, NV2t019783004.1
OG0000981	GRHL3_MOUSE, GRHL1_MOUSE, GRHL2_MOUSE	NV2t003776003.1, NV2t003776004.1, NV2t003776001.1, NV2t003776002.1
OG0000982	TIF1B_MOUSE, TIF1A_MOUSE, TRI33_MOUSE	NV2t018465003.1, NV2t018465001.1, NV2t018465002.1, NV2t018465004.1
OG0000983	MRCKB_MOUSE, MRCKA_MOUSE	NV2t012714003.1, NV2t012714002.1, NV2t012714007.1, NV2t012714006.1, NV2t012714004.1, NV2t012714005.1
OG0000984	TACC3_MOUSE, TACC1_MOUSE, TACC2_MOUSE	NV2t017696003.1, NV2t017696004.1, NV2t017696001.1, NV2t017696002.1
OG0000985	CRCC2_MOUSE, CROCC_MOUSE	NV2t013463004.1, NV2t013463001.1, NV2t013463002.1, NV2t013463005.1, NV2t013463003.1
OG0000986	REEP2_MOUSE, REEP1_MOUSE, REEP4_MOUSE, REEP3_MOUSE	NV2t018715001.1, NV2t018715002.1
OG0000987	JPH1_MOUSE, JPH4_MOUSE, JPH3_MOUSE, JPH2_MOUSE	NV2t004318001.1, NV2t004318002.1
OG0000988	NRBP_MOUSE	NV2t017045007.1, NV2t017045003.1, NV2t017045002.1, NV2t017045004.1, NV2t017045005.1, NV2t017045001.1, NV2t017045006.1, NV2t017045008.1
OG0000989	LEF1_MOUSE, TCF7_MOUSE, TF7L1_MOUSE, TF7L2_MOUSE	NV2t006559001.1, NV2t006559002.1
OG0000990	AGRG6_MOUSE, AGRG2_MOUSE	NV2t000801002.1, NV2t000801005.1, NV2t000801001.1, NV2t000801004.1, NV2t000801003.1, NV2t000801006.1
OG0000991	BCL7A_MOUSE, BCL7C_MOUSE, BCL7B_MOUSE	NV2t016093004.1, NV2t016093001.1, NV2t016093003.1, NV2t016093005.1
OG0000992	IRX4_MOUSE, IRX6_MOUSE	NV2t004965003.1, NV2t004965004.1, NV2t004965002.1, NV2t004965001.1, NV2t004965005.1, NV2t004965006.1
OG0000993	CNKR2_MOUSE, CNKR3_MOUSE, ICEF1_MOUSE	NV2t008428001.1, NV2t008429001.1
OG0000994	AT1B1_MOUSE, AT1B3_MOUSE, AT1B4_MOUSE, AT1B2_MOUSE	NV2t021372001.1, NV2t021372002.1
OG0000995	ADRM1_MOUSE	NV2t005740002.1, NV2t005740004.1, NV2t005740008.1, NV2t005740006.1, NV2t005740003.1, NV2t005740001.1, NV2t005740005.1, NV2t005740007.1
OG0000998	GLYL3_MOUSE, GLYAL_MOUSE, GLYAT_MOUSE, KEG1_MOUSE	NV2t008897001.1, NV2t008897002.1
OG0001001	SUN3_MOUSE, SPAG4_MOUSE, SUN5_MOUSE, SUN2_MOUSE, SUN1_MOUSE	NV2t007447001.1
OG0001011	TSN11_MOUSE, CD151_MOUSE	NV2t018502001.1, NV2t018502002.1, NV2t018502003.1, NV2t018505001.1
OG0001012	MK11_MOUSE, MK14_MOUSE, MK13_MOUSE, MK12_MOUSE	NV2t000684001.1
OG0001013	COBA2_MOUSE, CO5A1_MOUSE, COBA1_MOUSE	NV2t024375002.1
OG0001014	RAB3D_MOUSE, RAB3B_MOUSE, RAB3A_MOUSE, RAB3C_MOUSE	NV2t001591001.1
OG0001015	GLRA1_MOUSE, GLRA3_MOUSE, GLRA4_MOUSE, GLRA2_MOUSE	NV2t003220001.1, NV2t003533001.1
OG0001016	AT8B1_MOUSE, AT8B3_MOUSE, AT8B2_MOUSE, AT8B5_MOUSE	NV2t023269001.1, NV2t023269002.1
OG0001017	FOXA3_MOUSE, FOXA1_MOUSE, FOXA2_MOUSE	NV2t011441001.1, NV2t011441002.1, NV2t011441003.1
OG0001018	MSI1H_MOUSE, MSI2H_MOUSE	NV2t017164001.1, NV2t017164005.1, NV2t017164002.1, NV2t017164004.1, NV2t017164003.1
OG0001019	SSPO_MOUSE	NV2t014005001.1, NV2t011946003.1, NV2t011946001.1, NV2t011946002.1
OG0001020	SYT8_MOUSE, SYT5_MOUSE, SYT2_MOUSE, SYT1_MOUSE	NV2t009678001.1
OG0001021	CAH15_MOUSE	NV2t015669001.1, NV2t015669002.1, NV2t015669005.1, NV2t015669006.1, NV2t015669003.1, NV2t015669004.1
OG0001022	PAX3_MOUSE, PAX7_MOUSE	NV2t024239001.1, NV2t022916001.1, NV2t022916002.1
OG0001023	SC6A1_MOUSE	NV2t016778001.1, NV2t004096001.1, NV2t004096002.1, NV2t010048001.1
OG0001024	MYO1B_MOUSE, MYO1A_MOUSE	NV2t012189001.1, NV2t012189002.1, NV2t012189003.1, NV2t012189004.1, NV2t012189005.1
OG0001025	NCALD_MOUSE, HPCA_MOUSE, HPCL1_MOUSE	NV2t016432002.1, NV2t016432001.1
OG0001027	MPP4_MOUSE, MPP3_MOUSE, MPP7_MOUSE	NV2t005186001.1, NV2t005186002.1, NV2t005186003.1
OG0001028	RAC2_MOUSE, RAC3_MOUSE, RHOG_MOUSE, RAC1_MOUSE	NV2t007698001.1
OG0001029	PLXD1_MOUSE, PLXB2_MOUSE, PLXB3_MOUSE, PLXB1_MOUSE	NV2t002812001.1
OG0001030	KC1A_MOUSE	NV2t014548001.1, NV2t014548002.1, NV2t018945003.1, NV2t018945001.1, NV2t018945004.1
OG0001031	CORO6_MOUSE, COR1A_MOUSE, COR1C_MOUSE, COR1B_MOUSE	NV2t015805001.1
OG0001032	VAMP8_MOUSE, VAMP2_MOUSE, VAMP1_MOUSE, VAMP3_MOUSE	NV2t013476001.1
OG0001033	OVOS_MOUSE, PZP_MOUSE, A2MG_MOUSE, MUG1_MOUSE, MUG2_MOUSE	NV2t023812001.1
OG0001034	PRIC3_MOUSE	NV2t003465003.1, NV2t003465004.1, NV2t003465006.1, NV2t003465007.1, NV2t003465001.1, NV2t003465002.1, NV2t003465005.1
OG0001035	DOCK2_MOUSE, DOCK5_MOUSE, DOCK1_MOUSE	NV2t018820003.1, NV2t018820002.1, NV2t018820001.1
OG0001036	PPR3E_MOUSE	NV2t004370001.1, NV2t004368001.1, NV2t004355001.1
OG0001037	CR3L1_MOUSE, CR3L2_MOUSE	NV2t010185003.1, NV2t010185001.1, NV2t010185002.1, NV2t009672001.1
OG0001038	KCNC2_MOUSE, KCNC4_MOUSE, KCNC3_MOUSE, KCNC1_MOUSE	NV2t017722001.1
OG0001039	KCD12_MOUSE, KCD16_MOUSE, KCTD8_MOUSE	NV2t009013001.1, NV2t003553001.1
OG0001040	TMC7_MOUSE	NV2t007200001.1, NV2t007200002.1, NV2t007200003.1, NV2t007200004.1, NV2t018665001.1, NV2t018665002.1
OG0001041	GTSFL_MOUSE	NV2t004328001.1, NV2t006110001.1, NV2t006110003.1, NV2t006110002.1, NV2t006110004.1
OG0001042	SORC2_MOUSE, SORC1_MOUSE, SORC3_MOUSE	NV2t017773002.1, NV2t017773001.1, NV2t017771001.1
OG0001043	GPC4_MOUSE, GPC6_MOUSE, GPC1_MOUSE, GPC2_MOUSE	NV2t022015001.1
OG0001045	UCP4_MOUSE	NV2t005500003.1, NV2t005500005.1, NV2t005500006.1, NV2t005500004.1, NV2t005500007.1, NV2t005500001.1, NV2t005500002.1
OG0001046	S12A4_MOUSE, S12A6_MOUSE, S12A5_MOUSE, S12A7_MOUSE	NV2t005424001.1
OG0001047	MOCOS_MOUSE	NV2t011654001.1, NV2t011654002.1, NV2t011654003.1, NV2t011654006.1, NV2t011654004.1, NV2t011654005.1, NV2t011654007.1
OG0001049	ARP3B_MOUSE, ARP3_MOUSE	NV2t012973004.1, NV2t012973005.1, NV2t012973006.1, NV2t012973007.1, NV2t012973008.1
OG0001050	HNF6_MOUSE, ONEC3_MOUSE, ONEC2_MOUSE	NV2t013218001.1, NV2t013218002.1, NV2t013218003.1
OG0001053	TPC_MOUSE	NV2t025075001.1, NV2t025075002.1, NV2t025075003.1
OG0001054	PGGHG_MOUSE	NV2t015453001.1, NV2t020954001.1, NV2t019837001.1, NV2t020953001.1
OG0001055	PARD3_MOUSE, PAR3L_MOUSE	NV2t011300004.1, NV2t011300005.1, NV2t011300003.1, NV2t011300002.1, NV2t011300001.1
OG0001056	CALM1_MOUSE, CALM2_MOUSE, CALM3_MOUSE	NV2t014538001.1, NV2t014600001.1
OG0001057	SMI11_MOUSE	NV2t010894001.1
OG0001058	SH3G3_MOUSE, SH3G2_MOUSE, SH3G1_MOUSE	NV2t025136001.1, NV2t023625001.1
OG0001059	MAOM_MOUSE, MAON_MOUSE, MAOX_MOUSE	NV2t008665001.1, NV2t008665002.1, NV2t008665003.1
OG0001060	TM198_MOUSE	NV2t010769001.1, NV2t004396001.1, NV2t024474001.1, NV2t024474002.1
OG0001061	SIA7F_MOUSE, SIA7E_MOUSE, SIA7D_MOUSE, SIA7C_MOUSE	NV2t016939001.1
OG0001063	SNX10_MOUSE, SNX11_MOUSE	NV2t018943001.1, NV2t018943002.1, NV2t018943003.1, NV2t006473001.1
OG0001064	TTC7A_MOUSE, TTC7B_MOUSE	NV2t019563002.1, NV2t019563003.1, NV2t019563001.1, NV2t019563004.1
OG0001066	GP157_MOUSE	NV2t008562002.1, NV2t008562001.1, NV2t008562003.1, NV2t016862001.1
OG0001068	PDK1L_MOUSE, STK35_MOUSE	NV2t005765001.1
OG0001069	SPE39_MOUSE	NV2t019970007.1, NV2t019970004.1, NV2t019970001.1, NV2t019970005.1, NV2t019970002.1, NV2t019970003.1, NV2t019970006.1
OG0001071	BAIP2_MOUSE, BI2L2_MOUSE, BI2L1_MOUSE	NV2t007670001.1, NV2t007672001.1
OG0001072	SDHA_MOUSE	NV2t005980006.1, NV2t005980004.1, NV2t005980005.1, NV2t005980003.1, NV2t005980002.1, NV2t005980007.1, NV2t005980001.1
OG0001073	CY24B_MOUSE, NOX1_MOUSE, NOX3_MOUSE	NV2t009037001.1, NV2t005981001.1
OG0001074	DUSP2_MOUSE, DUS4_MOUSE, DUS1_MOUSE	NV2t017917003.1, NV2t017917002.1, NV2t017917001.1
OG0001075	STX12_MOUSE, STX7_MOUSE	NV2t016148001.1, NV2t017039001.1, NV2t017041001.1, NV2t017041002.1
OG0001076	ENPP2_MOUSE, ENPP1_MOUSE, ENPP3_MOUSE	NV2t001054001.1, NV2t001054002.1, NV2t001054003.1
OG0001081	PBX4_MOUSE, PBX1_MOUSE, PBX2_MOUSE, PBX3_MOUSE	NV2t025289001.1
OG0001082	GNA15_MOUSE, GNA11_MOUSE, GNA14_MOUSE, GNAQ_MOUSE	NV2t014136001.1
OG0001083	RPGP2_MOUSE, RPGP1_MOUSE	NV2t015133001.1, NV2t022312001.1
OG0001084	ITB1_MOUSE	NV2t011319003.1, NV2t011319001.1, NV2t011319002.1, NV2t012164001.1, NV2t012164002.1
OG0001085	CNPY3_MOUSE, CNPY4_MOUSE	NV2t012597001.1, NV2t012597002.1, NV2t012598001.1
OG0001086	AB17B_MOUSE, AB17C_MOUSE, AB17A_MOUSE	NV2t024153001.1, NV2t024153002.1, NV2t024153003.1
OG0001087	DCDC2_MOUSE, DCD2C_MOUSE	NV2t006141001.1, NV2t006141002.1, NV2t006141003.1, NV2t006141004.1
OG0001088	DDX25_MOUSE, DD19A_MOUSE	NV2t014545001.1, NV2t014545002.1
OG0001089	IQGA2_MOUSE, IQGA1_MOUSE	NV2t021716001.1, NV2t021716002.1, NV2t023135002.1
OG0001090	MBOA2_MOUSE, MBOA1_MOUSE	NV2t002739001.1, NV2t002739002.1, NV2t002739003.1
OG0001091	HCN1_MOUSE, HCN2_MOUSE, HCN4_MOUSE, HCN3_MOUSE	NV2t023474001.1
OG0001092	FA53C_MOUSE, FA53A_MOUSE, FA53B_MOUSE	NV2t018718001.1, NV2t018718002.1, NV2t018718003.1
OG0001094	NAV1_MOUSE, NAV3_MOUSE, NAV2_MOUSE	NV2t010080003.1, NV2t010080001.1, NV2t010080002.1
OG0001095	MYO9B_MOUSE, MYO9A_MOUSE	NV2t009015003.1, NV2t009015002.1, NV2t009015006.1, NV2t009015005.1, NV2t009015004.1
OG0001096	NFE2_MOUSE, NF2L2_MOUSE, NF2L1_MOUSE, NF2L3_MOUSE	NV2t011161001.1
OG0001097	MAD4_MOUSE, MAD3_MOUSE, MXI1_MOUSE, MAD1_MOUSE	NV2t018152001.1
OG0001099	AGAL_MOUSE, NAGAB_MOUSE	NV2t024315001.1, NV2t024315002.1, NV2t024319001.1
OG0001100	UBX11_MOUSE	NV2t017374002.1, NV2t017374005.1, NV2t017374004.1, NV2t017374007.1, NV2t017374001.1, NV2t017374003.1, NV2t017374006.1
OG0001101	SPNS3_MOUSE, SPNS2_MOUSE, SPNS1_MOUSE	NV2t015893003.1, NV2t015893001.1, NV2t015893002.1
OG0001103	CSK22_MOUSE, CSK21_MOUSE	NV2t004299003.1, NV2t004299001.1, NV2t004299004.1, NV2t004299002.1
OG0001104	PEA15_MOUSE, FADD_MOUSE	NV2t007981003.1, NV2t007981001.1, NV2t007981002.1
OG0001105	BCDO1_MOUSE, RPE65_MOUSE, BCDO2_MOUSE	NV2t004207001.1, NV2t000042001.1
OG0001106	SH2D5_MOUSE, SLAP2_MOUSE	NV2t013209004.1, NV2t013209001.1, NV2t013209002.1, NV2t013209005.1, NV2t013209003.1
OG0001107	MTDC_MOUSE, MTD2L_MOUSE, C1TM_MOUSE, C1TC_MOUSE	NV2t012086001.1
OG0001108	GRK1_MOUSE, GRK6_MOUSE, GRK4_MOUSE, GRK5_MOUSE	NV2t018420001.1
OG0001109	DKK3_MOUSE	NV2t010005001.1, NV2t010134001.1, NV2t010006001.1, NV2t010004001.1
OG0001110	SERC2_MOUSE, SERC1_MOUSE, SERC3_MOUSE	NV2t005532001.1, NV2t016952001.1
OG0001111	SRPK2_MOUSE, SRPK1_MOUSE, SRPK3_MOUSE	NV2t000242003.1, NV2t000242001.1, NV2t000242002.1
OG0001112	ELAP1_MOUSE, ELAP2_MOUSE	NV2t001639006.1, NV2t001639003.1, NV2t001639001.1, NV2t001639005.1, NV2t001639004.1
OG0001113	RTN2_MOUSE, RTN1_MOUSE	NV2t019606002.1, NV2t019606003.1, NV2t019606001.1, NV2t001088001.1
OG0001114	ATLA1_MOUSE, ATLA3_MOUSE, ATLA2_MOUSE	NV2t020879001.1, NV2t020879002.1
OG0001115	DNJC5_MOUSE, DNJ5B_MOUSE	NV2t015118002.1, NV2t015118001.1, NV2t015118003.1
OG0001117	FGF18_MOUSE, FGF17_MOUSE, FGF8_MOUSE	NV2t018097001.1, NV2t018093001.1
OG0001118	TLDC2_MOUSE, OXR1_MOUSE, NCOA7_MOUSE	NV2t006244003.1, NV2t006244001.1, NV2t006244002.1
OG0001119	P4HA1_MOUSE, P4HA2_MOUSE	NV2t006616001.1, NV2t006616002.1, NV2t006616003.1, NV2t010675001.1
OG0001121	DLGP4_MOUSE, DLGP1_MOUSE, DLGP3_MOUSE, DLGP2_MOUSE	NV2t010973001.1
OG0001122	DLG3_MOUSE, DLG2_MOUSE, DLG4_MOUSE, DLG1_MOUSE	NV2t022039001.1
OG0001123	RETR1_MOUSE, RETR2_MOUSE, RETR3_MOUSE	NV2t011634001.1, NV2t011634002.1, NV2t011634003.1
OG0001124	NDST4_MOUSE, NDST3_MOUSE, NDST2_MOUSE, NDST1_MOUSE	NV2t005503001.1
OG0001126	SGK3_MOUSE, SGK2_MOUSE, SGK1_MOUSE	NV2t016750001.1, NV2t016750002.1
OG0001128	GFPT2_MOUSE, GFPT1_MOUSE	NV2t014898006.1, NV2t014898003.1, NV2t014898001.1, NV2t014898004.1, NV2t014898005.1
OG0001129	JUND_MOUSE, JUN_MOUSE, JUNB_MOUSE	NV2t012897001.1, NV2t001654001.1
OG0001130	RUVB2_MOUSE	NV2t017368001.1, NV2t017368002.1, NV2t017368004.1, NV2t017368005.1, NV2t017368003.1, NV2t017368006.1, NV2t017368007.1
OG0001131	MAN1_MOUSE	NV2t003130001.1, NV2t003130002.1, NV2t003130003.1, NV2t003130004.1, NV2t003130006.1, NV2t003130005.1, NV2t003130007.1
OG0001132	SSU72_MOUSE	NV2t013988001.1
OG0001133	LHX4_MOUSE, LHX3_MOUSE, LHX1_MOUSE, LHX5_MOUSE	NV2t015429001.1
OG0001134	GBRR1_MOUSE, GBRR2_MOUSE	NV2t022460001.1, NV2t008594001.1
OG0001135	SPRC_MOUSE, SPRL1_MOUSE	NV2t012600001.1, NV2t012109001.1, NV2t011113001.1, NV2t011803001.1, NV2t011803002.1
OG0001136	KCND1_MOUSE, KCND3_MOUSE, KCND2_MOUSE	NV2t001768002.1, NV2t001766001.1
OG0001137	KHK_MOUSE	NV2t019995001.1, NV2t005721001.1, NV2t005719001.1, NV2t005723001.1, NV2t021314001.1, NV2t005723002.1
OG0001138	MA1A1_MOUSE, MA1A2_MOUSE	NV2t008949002.1, NV2t008949001.1, NV2t008949003.1, NV2t008949004.1, NV2t008949005.1
OG0001139	OTOP1_MOUSE, OTOP3_MOUSE, OTOP2_MOUSE	NV2t000949001.1, NV2t019893001.1
OG0001140	CLN3_MOUSE	NV2t016793003.1, NV2t016793005.1, NV2t016793002.1, NV2t016793007.1, NV2t016793001.1, NV2t016793004.1, NV2t016793006.1
OG0001143	P5CR1_MOUSE, P5CR2_MOUSE	NV2t011163001.1, NV2t002873001.1
OG0001144	DAG1_MOUSE	NV2t002503001.1, NV2t002509005.1, NV2t002509002.1, NV2t002509003.1, NV2t002509001.1, NV2t002509004.1
OG0001145	TTC12_MOUSE	NV2t022569006.1, NV2t022569005.1, NV2t022569004.1, NV2t022569002.1, NV2t022569001.1, NV2t022569003.1
OG0001146	SYPH_MOUSE, SYNPR_MOUSE, SYPL1_MOUSE, SYPL2_MOUSE	NV2t000133001.1
OG0001147	CP4V2_MOUSE	NV2t005934001.1, NV2t005932001.1, NV2t005932002.1, NV2t005932003.1
OG0001148	COQA1_MOUSE, EMID1_MOUSE, EMIL3_MOUSE, EMIL1_MOUSE	NV2t010668001.1
OG0001149	CDN1A_MOUSE, CDN1B_MOUSE	NV2t022014001.1, NV2t021896001.1, NV2t009935001.1
OG0001150	NFIP1_MOUSE, NFIP2_MOUSE	NV2t003140003.1, NV2t002618001.1, NV2t002618002.1, NV2t002618003.1
OG0001151	FLNC_MOUSE, FLNA_MOUSE, FLNB_MOUSE	NV2t022471001.1, NV2t000699001.1
OG0001152	SHRM4_MOUSE, SHRM2_MOUSE, SHRM3_MOUSE	NV2t002432001.1, NV2t002432003.1, NV2t002432002.1
OG0001153	ACTN4_MOUSE, ACTN3_MOUSE, ACTN2_MOUSE, ACTN1_MOUSE	NV2t020239001.1
OG0001154	EHMT2_MOUSE, EHMT1_MOUSE	NV2t025506005.1, NV2t025506003.1, NV2t025506001.1, NV2t025506004.1, NV2t025506002.1
OG0001155	VPP1_MOUSE, VPP4_MOUSE, VPP2_MOUSE	NV2t011480001.1
OG0001156	BABA2_MOUSE	NV2t020303001.1, NV2t020303002.1, NV2t020303003.1, NV2t020303005.1, NV2t020303006.1, NV2t020303007.1, NV2t020303004.1
OG0001157	KAP3_MOUSE, KAP2_MOUSE	NV2t016897001.1, NV2t000208001.1, NV2t000208002.1, NV2t000208003.1
OG0001158	RIMB2_MOUSE, RIMB1_MOUSE	NV2t015457001.1, NV2t015456001.1, NV2t015454001.1, NV2t015458001.1
OG0001159	PCX1_MOUSE, PCX3_MOUSE, PCX2_MOUSE	NV2t019640001.1, NV2t019636001.1, NV2t019636002.1
OG0001160	PPAP_MOUSE, PPAT_MOUSE, PPAL_MOUSE	NV2t010567002.1, NV2t010567001.1, NV2t010567003.1
OG0001161	TICN2_MOUSE, TICN1_MOUSE, TICN3_MOUSE	NV2t003372001.1, NV2t003372002.1, NV2t003372003.1
OG0001162	INT10_MOUSE	NV2t022806002.1, NV2t022806003.1, NV2t022806001.1, NV2t022806005.1, NV2t022806007.1, NV2t022806004.1, NV2t022806006.1
OG0001163	HAGHL_MOUSE, GLO2_MOUSE, PNKD_MOUSE	NV2t003782001.1, NV2t003782002.1, NV2t003782003.1
OG0001164	ITPR1_MOUSE, ITPR3_MOUSE, ITPR2_MOUSE	NV2t002511001.1, NV2t002511002.1
OG0001165	CYH1_MOUSE, CYH2_MOUSE, CYH3_MOUSE, CYH4_MOUSE	NV2t008124001.1
OG0001166	KIF28_MOUSE	NV2t004806001.1, NV2t011533001.1, NV2t011463002.1, NV2t011463001.1, NV2t011463003.1, NV2t011463004.1
OG0001167	F117B_MOUSE, F117A_MOUSE, GLCI1_MOUSE	NV2t012991001.1, NV2t012991002.1, NV2t012991003.1
OG0001168	CYB5B_MOUSE, CYB5_MOUSE	NV2t004442001.1, NV2t005130001.1, NV2t020534001.1, NV2t020534002.1
OG0001169	CTL4_MOUSE	NV2t025419002.1, NV2t025419003.1, NV2t025753001.1, NV2t025753002.1, NV2t025753004.1, NV2t025753003.1
OG0001170	DEUP1_MOUSE, CEP63_MOUSE	NV2t021225001.1, NV2t021225002.1, NV2t021225003.1, NV2t021225004.1
OG0001171	PKHA2_MOUSE, PKHA1_MOUSE	NV2t018835002.1, NV2t018835003.1, NV2t018835005.1, NV2t018835004.1, NV2t018835001.1
OG0001172	MDM4_MOUSE, MDM2_MOUSE	NV2t011973001.1, NV2t011973002.1, NV2t018324001.1, NV2t018324002.1
