Orthogroup	Mmus	Nvec
OG0000865	TFE3_MOUSE, MITF_MOUSE, TFEB_MOUSE, TFEC_MOUSE	NV2t003755003.1, NV2t003755002.1, NV2t003755001.1
OG0000866	MPRD_MOUSE	NV2t011234001.1, NV2t012454001.1, NV2t011902001.1
OG0000867	PHF19_MOUSE, PHF1_MOUSE, MTF2_MOUSE	NV2t015582004.1, NV2t015582003.1, NV2t015582001.1, NV2t015582002.1
OG0000868	MTG8R_MOUSE, MTG8_MOUSE, MTG16_MOUSE	NV2t005340004.1, NV2t005340005.1, NV2t005340001.1, NV2t005340002.1, NV2t005340003.1
OG0000871	MYPT1_MOUSE, MYPT2_MOUSE	NV2t009859002.1, NV2t009859001.1, NV2t009859004.1, NV2t009859003.1, NV2t009859005.1, NV2t009859006.1, NV2t009859007.1
OG0000872	NPM2_MOUSE, NPM_MOUSE, NPM3_MOUSE	NV2t018135001.1, NV2t018135005.1, NV2t018135002.1, NV2t018135003.1, NV2t018135004.1
OG0000873	PRLHR_MOUSE, NPY4R_MOUSE, NPY1R_MOUSE, NPY6R_MOUSE	NV2t009998001.1, NV2t008555001.1
OG0000874	PAQRB_MOUSE, PAQRA_MOUSE	NV2t007548003.1, NV2t007548006.1, NV2t007548007.1, NV2t007548002.1, NV2t007548001.1, NV2t007548005.1, NV2t007548004.1
OG0000875	PLIN2_MOUSE, PLIN3_MOUSE, PLIN5_MOUSE, PLIN4_MOUSE	NV2t025980002.1, NV2t025980001.1, NV2t024192001.1
OG0000877	PSD3_MOUSE, PSD2_MOUSE, PSD1_MOUSE	NV2t014317002.1, NV2t014317001.1, NV2t014317003.1, NV2t014317004.1, NV2t014317005.1
OG0000878	RGF1C_MOUSE, RGF1B_MOUSE	NV2t013571001.1, NV2t013571005.1, NV2t013571006.1, NV2t013571003.1, NV2t013571004.1, NV2t013571002.1
OG0000879	RGS19_MOUSE, RGS17_MOUSE, RGS20_MOUSE	NV2t015950001.1, NV2t017314001.1, NV2t017314002.1, NV2t017314003.1
OG0000880	SRGP3_MOUSE, SRGP1_MOUSE, SRGP2_MOUSE	NV2t000744001.1, NV2t000744002.1
OG0000881	ZN641_MOUSE, RHIT_MOUSE	NV2t014692001.1, NV2t014689002.1, NV2t014689001.1, NV2t014689003.1, NV2t014689004.1
OG0000882	RIPR1_MOUSE, RIPR2_MOUSE, RIPR3_MOUSE	NV2t014959003.1, NV2t014959005.1, NV2t014959001.1, NV2t014959002.1, NV2t014959004.1
OG0000883	RMI1_MOUSE	NV2t008688001.1, NV2t008688004.1, NV2t008688006.1, NV2t008688005.1, NV2t008688003.1, NV2t008683001.1, NV2t008681001.1, NV2t008686001.1, NV2t008688002.1
OG0000884	S13A5_MOUSE, S13A2_MOUSE, S13A3_MOUSE	NV2t016087001.1, NV2t015533001.1
OG0000886	S36A4_MOUSE, S36A3_MOUSE, S36A1_MOUSE, S36A2_MOUSE	NV2t003039001.1, NV2t003299001.1, NV2t003299002.1
OG0000887	SHC4_MOUSE, SHC1_MOUSE, SHC2_MOUSE, SHC3_MOUSE	NV2t023579003.1, NV2t023579001.1, NV2t023579002.1
OG0000888	SLMAP_MOUSE	NV2t000694002.1, NV2t000694003.1, NV2t000694001.1, NV2t000694005.1, NV2t000694006.1, NV2t000694004.1, NV2t000694008.1, NV2t000694007.1, NV2t000694009.1
OG0000889	SP8_MOUSE, SP9_MOUSE, SP7_MOUSE, SP6_MOUSE	NV2t015522001.1, NV2t010903001.1
OG0000890	SUN3_MOUSE, SPAG4_MOUSE, SUN5_MOUSE, SUN2_MOUSE, SUN1_MOUSE	NV2t007447001.1
OG0000892	SSH3_MOUSE, SSH2_MOUSE, SSH1_MOUSE	NV2t017234005.1, NV2t017234002.1, NV2t017234001.1, NV2t017234003.1, NV2t017234004.1
OG0000893	STAG2_MOUSE, STAG1_MOUSE, STAG3_MOUSE	NV2t022632001.1
OG0000894	STML3_MOUSE, STOM_MOUSE	NV2t025006001.1, NV2t025006002.1, NV2t025006003.1, NV2t025004001.1, NV2t024667001.1, NV2t025005001.1, NV2t025005002.1
OG0000895	SVIL_MOUSE	NV2t000388001.1, NV2t000388002.1, NV2t011224001.1, NV2t011224002.1, NV2t011224004.1, NV2t011224003.1, NV2t011224005.1
OG0000896	SYTL4_MOUSE, SYTL5_MOUSE	NV2t008455002.1, NV2t008455001.1, NV2t008455004.1, NV2t008455003.1, NV2t008455005.1, NV2t008455006.1
OG0000897	TM38A_MOUSE, TM38B_MOUSE	NV2t001828001.1
OG0000898	TMIG1_MOUSE	NV2t022080001.1, NV2t022080002.1, NV2t022160001.1, NV2t009729001.1, NV2t009729002.1, NV2t022076001.1, NV2t022076002.1
OG0000899	TRPM3_MOUSE, TRPM1_MOUSE, TRPM7_MOUSE, TRPM6_MOUSE	NV2t023620001.1, NV2t008726001.1
OG0000900	TTC14_MOUSE	NV2t019259004.1, NV2t019259003.1, NV2t019261001.1, NV2t019261002.1, NV2t019259001.1, NV2t019260001.1, NV2t019260002.1, NV2t019260003.1, NV2t019259002.1
OG0000901	TTL12_MOUSE	NV2t010023002.1, NV2t010023005.1, NV2t010023007.1, NV2t010023004.1, NV2t010023008.1, NV2t010023003.1, NV2t010023009.1, NV2t010023001.1, NV2t010023006.1
OG0000902	UB2D1_MOUSE, UB2D3_MOUSE, U2D2B_MOUSE, UB2D2_MOUSE	NV2t009781003.1, NV2t009781001.1, NV2t009781002.1, NV2t009781004.1
OG0000903	UBQL4_MOUSE, UBQL2_MOUSE, UBQL1_MOUSE	NV2t022861001.1, NV2t022856001.1, NV2t022856002.1, NV2t022856003.1, NV2t022856004.1
OG0000904	WSB2_MOUSE, WSB1_MOUSE	NV2t020333001.1, NV2t020833001.1, NV2t001878001.1, NV2t001878002.1
OG0000926	ANGP1_MOUSE, ANGP2_MOUSE, ANGP4_MOUSE	NV2t010046002.1, NV2t010046003.1, NV2t010046001.1
OG0000927	ZMYM4_MOUSE	NV2t002178001.1
OG0000928	MYH14_MOUSE, MYH10_MOUSE, MYH11_MOUSE, MYH9_MOUSE	NV2t007410001.1, NV2t007410002.1
OG0000929	PSA_MOUSE	NV2t011566002.1, NV2t011566001.1, NV2t011566005.1, NV2t011566006.1, NV2t011566003.1, NV2t011566004.1
OG0000930	ADA23_MOUSE, ADA22_MOUSE, ADA11_MOUSE	NV2t018385002.1, NV2t018385001.1, NV2t018385003.1
OG0000932	TBB4A_MOUSE, TBB4B_MOUSE	NV2t010925001.1
OG0000933	MEOX2_MOUSE, MEOX1_MOUSE	NV2t012942001.1, NV2t012943001.1, NV2t012943002.1, NV2t012939001.1
OG0000934	ELF3_MOUSE, ELF5_MOUSE, EHF_MOUSE	NV2t017972004.1, NV2t017972002.1, NV2t017972003.1, NV2t017972001.1
OG0000935	AT8B1_MOUSE, AT8B3_MOUSE, AT8B2_MOUSE, AT8B5_MOUSE	NV2t023269001.1, NV2t023269002.1
OG0000936	NKX22_MOUSE	NV2t011134001.1, NV2t011132001.1, NV2t011138001.1, NV2t011262001.1
OG0000937	TBX1_MOUSE, TBX10_MOUSE	NV2t016163001.1, NV2t016163002.1, NV2t016164001.1, NV2t016164002.1, NV2t016164003.1
OG0000938	CAC1S_MOUSE, CAC1C_MOUSE, CAC1D_MOUSE, CAC1F_MOUSE	NV2t000571001.1, NV2t000571003.1
OG0000939	RBP2_MOUSE	NV2t022691001.1
OG0000940	MUC19_MOUSE, MUC6_MOUSE, MUC2_MOUSE	NV2t012902001.1, NV2t012903006.1
OG0000941	PLCB2_MOUSE, PLCB1_MOUSE, PLCB3_MOUSE	NV2t012563005.1, NV2t012563001.1, NV2t012563002.1, NV2t012563004.1
OG0000942	SYWC_MOUSE	NV2t020720001.1, NV2t020721001.1, NV2t020721002.1, NV2t020721003.1, NV2t020721006.1, NV2t020721007.1, NV2t020721004.1, NV2t020721005.1
OG0000943	ERI1_MOUSE	NV2t018852001.1, NV2t018852002.1
OG0000944	KCNH5_MOUSE, KCNH1_MOUSE	NV2t019743006.1, NV2t019743001.1, NV2t019743002.1, NV2t019743003.1, NV2t019743004.1, NV2t019743005.1
OG0000945	NET4_MOUSE, LAMB3_MOUSE, LAMB1_MOUSE, LAMB2_MOUSE	NV2t001719001.1
OG0000946	ASCL1_MOUSE, ASCL2_MOUSE	NV2t009665001.1, NV2t010193001.1, NV2t010382001.1, NV2t010382002.1
OG0000947	ISX_MOUSE	NV2t003591002.1, NV2t003591003.1, NV2t003379001.1, NV2t003593001.1
OG0000948	SMBT1_MOUSE, SMBT2_MOUSE	NV2t000267001.1, NV2t000270003.1, NV2t000270005.1, NV2t000270001.1, NV2t000270002.1, NV2t000270004.1
OG0000949	ASB2_MOUSE, ASB15_MOUSE, ASB14_MOUSE	NV2t017600001.1, NV2t017599001.1, NV2t024825001.1
OG0000950	ATR_MOUSE	NV2t006270001.1, NV2t006278001.1, NV2t006275002.1, NV2t006275001.1, NV2t008658001.1, NV2t008656001.1, NV2t007243002.1
OG0000951	M21D2_MOUSE, TM102_MOUSE	NV2t009647001.1, NV2t010350001.1, NV2t010350002.1
OG0000952	ZN579_MOUSE	NV2t025412001.1, NV2t025412002.1, NV2t018535001.1, NV2t012230001.1, NV2t001229001.1
OG0000953	M3K3_MOUSE, M3K2_MOUSE	NV2t012990001.1, NV2t012990002.1, NV2t012990004.1, NV2t012990003.1, NV2t012990005.1
OG0000954	SAMD1_MOUSE	NV2t001426004.1, NV2t001426001.1, NV2t001426002.1, NV2t001426005.1, NV2t001426008.1, NV2t001426003.1, NV2t001426007.1, NV2t001426006.1
OG0000955	KGP1_MOUSE	NV2t010218001.1, NV2t010218003.1, NV2t010218005.1, NV2t010218002.1, NV2t010218004.1, NV2t010218006.1, NV2t010218007.1, NV2t010218008.1
OG0000956	PRDX3_MOUSE, PRDX1_MOUSE, PRDX2_MOUSE	NV2t000935001.1, NV2t000935003.1, NV2t000935002.1, NV2t000935004.1
OG0000957	2AAB_MOUSE, 2AAA_MOUSE	NV2t022268006.1, NV2t022268001.1, NV2t022268004.1, NV2t022268005.1, NV2t022268002.1, NV2t022268003.1
OG0000958	OVOS_MOUSE, PZP_MOUSE, A2MG_MOUSE, MUG1_MOUSE, MUG2_MOUSE	NV2t023812001.1
OG0000959	AMPD2_MOUSE, AMPD1_MOUSE, AMPD3_MOUSE	NV2t022642003.1, NV2t022642001.1, NV2t022642002.1
OG0000960	ADDA_MOUSE, ADDB_MOUSE, ADDG_MOUSE	NV2t017595003.1, NV2t017595001.1, NV2t017595002.1
OG0000961	ADT4_MOUSE, ADT1_MOUSE, ADT2_MOUSE	NV2t002578001.1, NV2t002866001.1
OG0000962	AFF1_MOUSE, AFF4_MOUSE, AFF2_MOUSE, AFF3_MOUSE	NV2t002518001.1, NV2t002518002.1
OG0000963	NAGAB_MOUSE, AGAL_MOUSE	NV2t024319001.1, NV2t024315001.1, NV2t024315002.1, NV2t008739001.1
OG0000964	AN32E_MOUSE, AN32B_MOUSE, AN32A_MOUSE, AN32C_MOUSE	NV2t014134001.1
OG0000965	ANK1_MOUSE, ANK3_MOUSE, ANK2_MOUSE	NV2t005708001.1, NV2t005708002.1, NV2t005708003.1, NV2t005708004.1
OG0000966	AOC1_MOUSE	NV2t021544001.1
OG0000967	APBB1_MOUSE, APBB3_MOUSE, APBB2_MOUSE	NV2t003053004.1, NV2t003053001.1, NV2t003053002.1, NV2t003053003.1
OG0000968	NGEF_MOUSE, ARHGG_MOUSE	NV2t013956001.1, NV2t013956003.1, NV2t013956005.1, NV2t013956002.1, NV2t013956004.1
OG0000969	ATCAY_MOUSE, BNIPL_MOUSE, BNIP2_MOUSE, PRUN2_MOUSE	NV2t015268001.1, NV2t015268002.1
OG0000970	BAK_MOUSE	NV2t009994001.1, NV2t009994002.1, NV2t009994003.1, NV2t009994004.1, NV2t009994005.1, NV2t009994006.1, NV2t009994007.1, NV2t009994008.1
OG0000971	BBS2_MOUSE	NV2t015022003.1, NV2t015022002.1, NV2t015022005.1, NV2t015022006.1, NV2t015022001.1, NV2t015022004.1
OG0000972	BCL7A_MOUSE, BCL7C_MOUSE, BCL7B_MOUSE	NV2t016093001.1, NV2t016093004.1, NV2t016093003.1, NV2t016093005.1
OG0000973	CALB1_MOUSE, CALB2_MOUSE	NV2t004531004.1, NV2t004531002.1, NV2t004531001.1, NV2t004531003.1
OG0000974	CCNY_MOUSE, CCYL1_MOUSE	NV2t011685001.1
OG0000975	CERS6_MOUSE, CERS5_MOUSE, CERS2_MOUSE, CERS3_MOUSE	NV2t007446001.1, NV2t012549001.1
OG0000976	CNOT4_MOUSE	NV2t014158005.1, NV2t014158006.1, NV2t014158007.1, NV2t014158001.1, NV2t014158008.1, NV2t014158003.1, NV2t014158004.1, NV2t014158002.1
OG0000977	COE4_MOUSE, COE1_MOUSE, COE2_MOUSE, COE3_MOUSE	NV2t017654001.1, NV2t017654003.1
OG0000978	NR2F6_MOUSE, COT2_MOUSE, COT1_MOUSE	NV2t024040005.1, NV2t024040002.1, NV2t024040003.1, NV2t024040004.1
OG0000979	CP089_MOUSE	NV2t020906003.1, NV2t020906001.1, NV2t020906002.1, NV2t020909001.1, NV2t020907001.1
OG0000980	CPT1B_MOUSE, CPT1C_MOUSE, CPT1A_MOUSE	NV2t010564001.1, NV2t010564004.1, NV2t010564005.1, NV2t010564003.1
OG0000981	CRCC2_MOUSE, CROCC_MOUSE	NV2t013463004.1, NV2t013463001.1, NV2t013463002.1, NV2t013463005.1, NV2t013463003.1
OG0000983	DRP2_MOUSE, DMD_MOUSE	NV2t008299002.1, NV2t008299004.1, NV2t008299003.1, NV2t008299001.1, NV2t008299005.1
OG0000984	DYN3_MOUSE, DYN2_MOUSE, DYN1_MOUSE	NV2t024935001.1, NV2t024935002.1
OG0000985	DPEP1_MOUSE, DPEP3_MOUSE, DPEP2_MOUSE	NV2t005038001.1, NV2t005038002.1, NV2t005039001.1
OG0000986	DSEL_MOUSE	NV2t019488001.1, NV2t005416001.1
OG0000987	DSRAD_MOUSE	NV2t018317001.1, NV2t018317002.1, NV2t018317003.1, NV2t018317005.1, NV2t018317006.1, NV2t018317004.1, NV2t014738001.1
OG0000988	DX39A_MOUSE, DX39B_MOUSE	NV2t025357001.1, NV2t025357003.1, NV2t025357002.1, NV2t025357004.1, NV2t025357005.1, NV2t025357006.1
OG0000989	E2F8_MOUSE, E2F7_MOUSE	NV2t010563005.1, NV2t010563004.1, NV2t010563002.1, NV2t010563001.1, NV2t010563006.1, NV2t010563003.1
OG0000990	E41L3_MOUSE, EPB41_MOUSE, E41L2_MOUSE	NV2t006326003.1, NV2t006326004.1, NV2t006326001.1, NV2t006326002.1
OG0000991	EF1A2_MOUSE, EF1A1_MOUSE	NV2t005887001.1, NV2t005887004.1, NV2t005887003.1, NV2t005887005.1, NV2t005887006.1
OG0000992	EFC4A_MOUSE, EFC4B_MOUSE	NV2t014479002.1, NV2t014479003.1, NV2t014479006.1, NV2t014479005.1, NV2t014479001.1, NV2t014479004.1
OG0000993	EGR1_MOUSE, EGR2_MOUSE, EGR3_MOUSE	NV2t017865001.1, NV2t017865004.1, NV2t017865002.1, NV2t017865003.1
OG0000994	ELAP1_MOUSE, ELAP2_MOUSE	NV2t001639001.1, NV2t001639002.1, NV2t001639006.1, NV2t001639003.1, NV2t001639004.1, NV2t001639005.1
OG0000995	VASP_MOUSE, ENAH_MOUSE	NV2t020194001.1, NV2t020194005.1, NV2t020194003.1, NV2t020194004.1, NV2t020194002.1, NV2t020194006.1
OG0000996	ESYT2_MOUSE	NV2t012924002.1, NV2t012924001.1, NV2t012924003.1, NV2t006216001.1
OG0000997	FBXL4_MOUSE	NV2t011314001.1, NV2t009115001.1, NV2t006654001.1, NV2t008012001.1, NV2t009384001.1, NV2t007261001.1, NV2t007264001.1
OG0000998	FOXO3_MOUSE, FOXO1_MOUSE, FOXO6_MOUSE, FOXO4_MOUSE	NV2t009025001.1
OG0000999	GBB1_MOUSE, GBB3_MOUSE, GBB2_MOUSE, GBB4_MOUSE	NV2t013538001.1, NV2t013538003.1
OG0001000	GNAL_MOUSE, GNAS1_MOUSE, GNAS2_MOUSE	NV2t004046003.1, NV2t004046002.1, NV2t004046001.1
OG0001001	GRHL3_MOUSE, GRHL1_MOUSE, GRHL2_MOUSE	NV2t003776001.1, NV2t003776002.1, NV2t003776003.1, NV2t003776004.1
OG0001002	HS90B_MOUSE, HS90A_MOUSE	NV2t020404001.1, NV2t020404004.1, NV2t020404002.1, NV2t020404003.1
OG0001003	HDGR2_MOUSE, PSIP1_MOUSE, HDGR3_MOUSE, HDGF_MOUSE	NV2t013299001.1
OG0001004	HLX_MOUSE	NV2t017999001.1, NV2t017999002.1, NV2t012070001.1, NV2t011446001.1, NV2t011299001.1
OG0001005	ID4_MOUSE, ID1_MOUSE, ID3_MOUSE, ID2_MOUSE	NV2t016053001.1
OG0001006	INHBB_MOUSE, INHBA_MOUSE, INHBE_MOUSE, INHBC_MOUSE	NV2t000173001.1
OG0001007	IRX4_MOUSE, IRX6_MOUSE	NV2t004965003.1, NV2t004965004.1, NV2t004965002.1, NV2t004965001.1, NV2t004965005.1, NV2t004965006.1
OG0001008	JPH4_MOUSE, JPH3_MOUSE, JPH1_MOUSE, JPH2_MOUSE	NV2t004318001.1, NV2t004318002.1
OG0001009	KMT2C_MOUSE, KMT2D_MOUSE	NV2t010627005.1, NV2t010627003.1, NV2t010627001.1, NV2t010627004.1, NV2t010627002.1, NV2t010627006.1
OG0001010	KPB1_MOUSE, KPB2_MOUSE	NV2t003216004.1, NV2t003216009.1, NV2t003216005.1, NV2t003216008.1, NV2t003216003.1, NV2t003216007.1
OG0001011	KPCD3_MOUSE, KPCD2_MOUSE, KPCD1_MOUSE	NV2t020277002.1, NV2t020277004.1, NV2t020277001.1, NV2t020277003.1
OG0001012	KS6R_MOUSE	NV2t017320007.1, NV2t017320002.1, NV2t017320006.1, NV2t017320003.1, NV2t017320004.1, NV2t017320001.1, NV2t017320008.1, NV2t017320005.1
OG0001013	LEMD1_MOUSE, LAP2B_MOUSE, LAP2A_MOUSE	NV2t002268004.1, NV2t002268002.1, NV2t002268001.1, NV2t002268003.1
OG0001014	TF7L2_MOUSE, TF7L1_MOUSE, LEF1_MOUSE, TCF7_MOUSE	NV2t006559001.1, NV2t006559002.1
OG0001015	LITAF_MOUSE	NV2t012422001.1, NV2t010974001.1, NV2t016701001.1, NV2t021986001.1
OG0001016	LMO3_MOUSE, RBTN1_MOUSE	NV2t018868001.1, NV2t003769001.1, NV2t002490001.1
OG0001017	LRC49_MOUSE	NV2t024079003.1, NV2t024079008.1, NV2t024079006.1, NV2t024079005.1, NV2t024079001.1, NV2t024079004.1, NV2t024079002.1, NV2t024079007.1
OG0001019	MARE1_MOUSE, MARE2_MOUSE, MARE3_MOUSE	NV2t016311001.1, NV2t016311002.1, NV2t016311003.1, NV2t016311004.1
OG0001020	MAST3_MOUSE, MAST4_MOUSE, MAST1_MOUSE, MAST2_MOUSE	NV2t001863001.1, NV2t001863002.1
OG0001021	MB211_MOUSE, MB212_MOUSE	NV2t017727001.1
OG0001022	MCLN1_MOUSE, MCLN2_MOUSE, MCLN3_MOUSE	NV2t001902001.1, NV2t001904001.1, NV2t001904002.1
OG0001023	MDM4_MOUSE, MDM2_MOUSE	NV2t018324001.1, NV2t018324002.1, NV2t011973001.1, NV2t011973002.1
OG0001024	MINT_MOUSE	NV2t013536005.1, NV2t013536001.1, NV2t013536007.1, NV2t013536008.1, NV2t013536006.1, NV2t013536003.1, NV2t013536002.1, NV2t013536004.1
OG0001025	MKRN2_MOUSE, MKRN3_MOUSE, MKRN1_MOUSE	NV2t024918001.1
OG0001026	MORN4_MOUSE	NV2t021979001.1, NV2t018994001.1, NV2t019009001.1, NV2t019005001.1, NV2t019004001.1
OG0001027	MOS_MOUSE	NV2t015187001.1, NV2t015329001.1, NV2t015387001.1, NV2t009032001.1, NV2t009370001.1
OG0001028	MOXD1_MOUSE	NV2t003343001.1, NV2t020913001.1, NV2t020913002.1, NV2t014680001.1
OG0001030	NUDC3_MOUSE	NV2t008128002.1, NV2t008128008.1, NV2t008128005.1, NV2t008128003.1, NV2t008128006.1, NV2t008128004.1, NV2t008128001.1, NV2t008128007.1
OG0001032	PAFA2_MOUSE, PAFA_MOUSE	NV2t006033004.1, NV2t006033005.1, NV2t006033003.1, NV2t006033001.1, NV2t006033002.1, NV2t006033006.1
OG0001033	PDE8B_MOUSE, PDE8A_MOUSE	NV2t023435005.1, NV2t023435006.1, NV2t023435001.1, NV2t023435003.1, NV2t023435002.1, NV2t023435004.1
OG0001034	PGH1_MOUSE, PGH2_MOUSE	NV2t011259001.1, NV2t021415001.1, NV2t011544001.1
OG0001035	PKN2_MOUSE, PKN3_MOUSE, PKN1_MOUSE	NV2t025034003.1, NV2t025034001.1, NV2t025034002.1, NV2t025034004.1
OG0001036	PLOD3_MOUSE, PLOD1_MOUSE, PLOD2_MOUSE	NV2t014143003.1, NV2t014143002.1, NV2t014143004.1, NV2t014143001.1
OG0001037	PLPL6_MOUSE, PLPL7_MOUSE	NV2t025621002.1, NV2t025621005.1, NV2t025621001.1, NV2t025621004.1, NV2t025621003.1
OG0001038	PO4F3_MOUSE, PO4F2_MOUSE, PO4F1_MOUSE	NV2t002966003.1, NV2t002966004.1, NV2t002966001.1, NV2t002966002.1
OG0001039	PON1_MOUSE, PON3_MOUSE, PON2_MOUSE	NV2t009143001.1, NV2t008271001.1, NV2t008271003.1, NV2t008271002.1
OG0001040	PRS23_MOUSE, PRS35_MOUSE	NV2t012227001.1, NV2t012227002.1, NV2t020487001.1
OG0001041	PYGL_MOUSE, PYGM_MOUSE, PYGB_MOUSE	NV2t019783002.1, NV2t019783001.1, NV2t019783003.1, NV2t019783004.1
OG0001042	RBM4_MOUSE, RBM4B_MOUSE	NV2t019317001.1, NV2t019317007.1, NV2t019317003.1, NV2t019317004.1, NV2t019317006.1, NV2t019317005.1
OG0001043	REEP2_MOUSE, REEP1_MOUSE, REEP3_MOUSE, REEP4_MOUSE	NV2t018715001.1, NV2t018715002.1
OG0001044	RHG35_MOUSE, RHG05_MOUSE	NV2t013096001.1, NV2t013096006.1, NV2t013096002.1, NV2t013096005.1, NV2t013096003.1, NV2t013096004.1
OG0001045	RIR2B_MOUSE, RIR2_MOUSE	NV2t015517002.1, NV2t015517001.1, NV2t015516005.1, NV2t015516001.1, NV2t015516007.1
OG0001046	RT15_MOUSE	NV2t008494001.1, NV2t008498002.1, NV2t008504001.1, NV2t008498001.1, NV2t008498003.1, NV2t008498004.1, NV2t008494002.1, NV2t008494003.1
OG0001047	S11IP_MOUSE	NV2t011493002.1, NV2t011493003.1, NV2t011493001.1, NV2t011493007.1, NV2t011493004.1, NV2t011493006.1, NV2t011493008.1, NV2t011493005.1
OG0001048	S12A3_MOUSE, S12A1_MOUSE, S12A2_MOUSE	NV2t012989001.1, NV2t012089001.1
OG0001049	SAM12_MOUSE, SAM10_MOUSE	NV2t011332001.1, NV2t011332002.1, NV2t011332003.1, NV2t011332005.1, NV2t011332004.1
OG0001050	SMOC1_MOUSE, SMOC2_MOUSE	NV2t011433001.1, NV2t011433002.1, NV2t011433006.1, NV2t011433004.1, NV2t011433003.1, NV2t011433005.1
OG0001051	SPRC_MOUSE, SPRL1_MOUSE	NV2t012109001.1, NV2t011113001.1, NV2t012600001.1, NV2t011803001.1, NV2t011803002.1
OG0001052	SSBP3_MOUSE, SSBP2_MOUSE	NV2t000532001.1, NV2t000532003.1, NV2t000532005.1, NV2t000532002.1, NV2t000532004.1
OG0001053	STALP_MOUSE, STABP_MOUSE	NV2t013119003.1, NV2t013119004.1, NV2t013119002.1, NV2t013119005.1, NV2t013119001.1, NV2t013119006.1
OG0001054	TIAR_MOUSE, TIA1_MOUSE	NV2t019127003.1, NV2t019127001.1, NV2t019127004.1, NV2t019127005.1, NV2t019127002.1, NV2t019127006.1
OG0001055	TIAM1_MOUSE, TIAM2_MOUSE	NV2t008676005.1, NV2t008676004.1, NV2t008676006.1, NV2t008676001.1, NV2t008676003.1, NV2t008676002.1
OG0001056	TIF1B_MOUSE, TIF1A_MOUSE, TRI33_MOUSE	NV2t018465003.1, NV2t018465001.1, NV2t018465002.1, NV2t018465004.1
OG0001057	TPMT_MOUSE	NV2t020451002.1, NV2t020453001.1, NV2t019983001.1, NV2t019984001.1
OG0001058	TPPP2_MOUSE, TPPP3_MOUSE, TPPP_MOUSE	NV2t011874002.1, NV2t011874001.1, NV2t011874003.1, NV2t004216001.1
OG0001059	TRIR_MOUSE	NV2t003180002.1, NV2t003180001.1, NV2t003180003.1, NV2t003180004.1, NV2t003180005.1, NV2t003180006.1, NV2t003180008.1, NV2t003180007.1
OG0001060	TRM9B_MOUSE	NV2t003328004.1, NV2t003328008.1, NV2t003328006.1, NV2t003328001.1, NV2t003328002.1, NV2t003328003.1, NV2t003328005.1, NV2t003328007.1
OG0001061	TUB_MOUSE, TULP3_MOUSE, TULP1_MOUSE, TULP2_MOUSE	NV2t010236001.1, NV2t010236002.1
OG0001062	UB2E1_MOUSE, UB2E3_MOUSE, UB2E2_MOUSE	NV2t011165001.1, NV2t011167001.1
OG0001063	UBP43_MOUSE	NV2t007259001.1, NV2t007259002.1, NV2t007266002.1, NV2t007266001.1, NV2t007266003.1, NV2t007266005.1, NV2t007266004.1
OG0001064	WDFY1_MOUSE, WDFY2_MOUSE	NV2t022205001.1, NV2t022205003.1, NV2t022205002.1, NV2t022205004.1, NV2t022205005.1, NV2t022205006.1
OG0001065	ZDH15_MOUSE, ZDH20_MOUSE, ZDHC2_MOUSE	NV2t002726001.1, NV2t002726004.1, NV2t002726005.1, NV2t002726002.1
OG0001102	SCAR5_MOUSE, MSRE_MOUSE, MARCO_MOUSE	NV2t022574001.1
OG0001104	ACTA_MOUSE, ACTH_MOUSE, ACTC_MOUSE, ACTS_MOUSE	NV2t017051001.1
OG0001106	WNT5A_MOUSE, WNT5B_MOUSE	NV2t003611001.1, NV2t003611003.1, NV2t003611002.1, NV2t003611004.1, NV2t003611005.1
OG0001107	MK13_MOUSE, MK12_MOUSE, MK11_MOUSE, MK14_MOUSE	NV2t000684001.1
OG0001108	BARX1_MOUSE, BARX2_MOUSE	NV2t016623001.1, NV2t016156001.1, NV2t016158001.1
OG0001109	PCD20_MOUSE	NV2t002532001.1, NV2t002532002.1
OG0001110	HS71L_MOUSE, HS71A_MOUSE, HS71B_MOUSE	NV2t016121001.1
OG0001111	CTR4_MOUSE	NV2t014302001.1, NV2t014302004.1, NV2t014206001.1, NV2t014206002.1
OG0001112	CPNE8_MOUSE, CPNE5_MOUSE, CPNE9_MOUSE	NV2t000137001.1, NV2t000137003.1, NV2t000137002.1
OG0001113	RAB3D_MOUSE, RAB3B_MOUSE, RAB3A_MOUSE, RAB3C_MOUSE	NV2t001591001.1
OG0001114	S6A19_MOUSE, S6A18_MOUSE, S620B_MOUSE, S620A_MOUSE	NV2t004058001.1
OG0001115	S39A6_MOUSE, S39AA_MOUSE	NV2t010968001.1, NV2t010968002.1, NV2t010968004.1, NV2t010968003.1, NV2t010968005.1
OG0001116	VWF_MOUSE, OTOGL_MOUSE, OTOG_MOUSE, SSPO_MOUSE	NV2t016210001.1
OG0001118	COR1A_MOUSE, CORO6_MOUSE, COR1C_MOUSE, COR1B_MOUSE	NV2t015805001.1
OG0001119	DAZP1_MOUSE	NV2t023797001.1, NV2t023797002.1, NV2t023798003.1, NV2t023798002.1, NV2t023798001.1, NV2t023798004.1
OG0001120	IOD1_MOUSE	NV2t003822001.1
OG0001121	PLPL2_MOUSE, PLPL3_MOUSE	NV2t018698001.1, NV2t018698002.1, NV2t018698003.1, NV2t018700001.1, NV2t018701001.1
