Orthogroup	Species	Gfas	Orthologs
OG0002413	Nvec	gfas1.m1.13670.m1	NV2t025259004.1, NV2t025259003.1, NV2t025259001.1, NV2t025259002.1
OG0002414	Hsap	gfas1.m1.3302.m1	SHLB1_HUMAN, SHLB2_HUMAN
OG0002414	Mmus	gfas1.m1.3302.m1	SHLB1_MOUSE, SHLB2_MOUSE
OG0002414	Nvec	gfas1.m1.3302.m1	NV2t024436001.1, NV2t024436002.1
OG0002415	Hsap	gfas1.m1.4143.m1	SYNJ2_HUMAN, SYNJ1_HUMAN
OG0002415	Mmus	gfas1.m1.4143.m1	SYNJ2_MOUSE, SYNJ1_MOUSE
OG0002415	Nvec	gfas1.m1.4143.m1	NV2t011152002.1, NV2t011152001.1
OG0002416	Hsap	gfas1.m1.19780.m1	CHTOP_HUMAN
OG0002416	Mmus	gfas1.m1.19780.m1	CHTOP_MOUSE
OG0002416	Nvec	gfas1.m1.19780.m1	NV2t013237001.1, NV2t013237003.1, NV2t013237002.1, NV2t013237004.1
OG0002417	Hsap	gfas1.m1.8863.m1, gfas1.m1.3107.m1	CBX7_HUMAN
OG0002417	Mmus	gfas1.m1.8863.m1, gfas1.m1.3107.m1	CBX7_MOUSE
OG0002417	Nvec	gfas1.m1.8863.m1	NV2t021095001.1, NV2t021137001.1
OG0002417	Nvec	gfas1.m1.3107.m1	NV2t007161001.1
OG0002418	Hsap	gfas1.m1.6104.m1	MYB_HUMAN, MYBA_HUMAN
OG0002418	Mmus	gfas1.m1.6104.m1	MYB_MOUSE, MYBA_MOUSE
OG0002418	Nvec	gfas1.m1.6104.m1	NV2t014672001.1, NV2t014672002.1
OG0002419	Hsap	gfas1.m1.4678.m1	SGSM2_HUMAN, SGSM1_HUMAN
OG0002419	Mmus	gfas1.m1.4678.m1	SGSM2_MOUSE, SGSM1_MOUSE
OG0002419	Nvec	gfas1.m1.4678.m1	NV2t016130001.1, NV2t016130003.1
OG0002420	Hsap	gfas1.m1.7866.m1	DNM3A_HUMAN, DNM3B_HUMAN
OG0002420	Mmus	gfas1.m1.7866.m1	DNM3A_MOUSE, DNM3B_MOUSE, DNM3C_MOUSE
OG0002420	Nvec	gfas1.m1.7866.m1	NV2t017561001.1
OG0002421	Hsap	gfas1.m1.5693.m1	C170B_HUMAN, CE170_HUMAN, C170L_HUMAN
OG0002421	Mmus	gfas1.m1.5693.m1	C170B_MOUSE, CE170_MOUSE
OG0002421	Nvec	gfas1.m1.5693.m1	NV2t020807001.1
OG0002422	Hsap	gfas1.m1.16870.m1	CD320_HUMAN
OG0002422	Mmus	gfas1.m1.16870.m1	CD320_MOUSE
OG0002422	Nvec	gfas1.m1.16870.m1	NV2t023013001.1, NV2t022983001.1, NV2t023045001.1, NV2t005232001.1
OG0002423	Nvec	gfas1.m1.17241.m1	NV2t024493001.1, NV2t024493002.1, NV2t024493003.1, NV2t018310001.1, NV2t018306001.1, NV2t018306002.1
OG0002424	Hsap	gfas1.m1.6403.m1	BIG2_HUMAN, BIG1_HUMAN
OG0002424	Mmus	gfas1.m1.6403.m1	BIG2_MOUSE, BIG1_MOUSE
OG0002424	Nvec	gfas1.m1.6403.m1	NV2t016249001.1, NV2t016254001.1
OG0002425	Hsap	gfas1.m1.17092.m1	TBRG1_HUMAN
OG0002425	Mmus	gfas1.m1.17092.m1	TBRG1_MOUSE
OG0002425	Nvec	gfas1.m1.17092.m1	NV2t022509001.1, NV2t022509002.1, NV2t022509004.1, NV2t022509003.1
OG0002426	Hsap	gfas1.m1.7315.m1	MPRIP_HUMAN, TARA_HUMAN
OG0002426	Mmus	gfas1.m1.7315.m1	MPRIP_MOUSE, TARA_MOUSE
OG0002426	Nvec	gfas1.m1.7315.m1	NV2t007909001.1, NV2t007908001.1
OG0002427	Hsap	gfas1.m1.19468.m1, gfas1.m1.19470.m1, gfas1.m1.19469.m1	SLF1_HUMAN
OG0002427	Mmus	gfas1.m1.19468.m1, gfas1.m1.19470.m1, gfas1.m1.19469.m1	SLF1_MOUSE
OG0002427	Nvec	gfas1.m1.19468.m1, gfas1.m1.19470.m1, gfas1.m1.19469.m1	NV2t016177001.1, NV2t016177002.1
OG0002428	Hsap	gfas1.m1.22935.m1, gfas1.m1.12750.m1	LRGUK_HUMAN
OG0002428	Mmus	gfas1.m1.22935.m1, gfas1.m1.12750.m1	LRGUK_MOUSE
OG0002428	Nvec	gfas1.m1.22935.m1, gfas1.m1.12750.m1	NV2t000112001.1, NV2t000112003.1, NV2t000112002.1
OG0002429	Hsap	gfas1.m1.18425.m1	LIPB2_HUMAN, LIPB1_HUMAN
OG0002429	Mmus	gfas1.m1.18425.m1	LIPB2_MOUSE, LIPB1_MOUSE
OG0002429	Nvec	gfas1.m1.18425.m1	NV2t003353001.1, NV2t003353002.1
OG0002430	Hsap	gfas1.m1.17909.m1	CRBN_HUMAN
OG0002430	Mmus	gfas1.m1.17909.m1	CRBN_MOUSE
OG0002430	Nvec	gfas1.m1.17909.m1	NV2t002386001.1, NV2t002386002.1, NV2t002386003.1, NV2t002386004.1
OG0002431	Hsap	gfas1.m1.2738.m1	KIF1A_HUMAN, KIF1B_HUMAN
OG0002431	Mmus	gfas1.m1.2738.m1	KIF1A_MOUSE, KIF1B_MOUSE
OG0002431	Nvec	gfas1.m1.2738.m1	NV2t025138001.1, NV2t025138003.1
OG0002432	Mmus	gfas1.m1.6690.m1	PDXD1_MOUSE
OG0002432	Hsap	gfas1.m1.6690.m1	PDXD1_HUMAN, PDXD2_HUMAN
OG0002432	Nvec	gfas1.m1.6690.m1	NV2t008091001.1, NV2t008091002.1, NV2t008091003.1
OG0002433	Hsap	gfas1.m1.7762.m1	CIB3_HUMAN, CIB2_HUMAN
OG0002433	Mmus	gfas1.m1.7762.m1	CIB3_MOUSE, CIB2_MOUSE
OG0002433	Nvec	gfas1.m1.7762.m1	NV2t004238001.1, NV2t004238002.1
OG0002434	Hsap	gfas1.m1.19260.m1, gfas1.m1.5037.m1	MELK_HUMAN
OG0002434	Mmus	gfas1.m1.19260.m1, gfas1.m1.5037.m1	MELK_MOUSE
OG0002434	Nvec	gfas1.m1.19260.m1, gfas1.m1.5037.m1	NV2t003816003.1, NV2t003816001.1, NV2t003816002.1
OG0002435	Hsap	gfas1.m1.15154.m1, gfas1.m1.15150.m1	ABHEB_HUMAN, ABHEA_HUMAN
OG0002435	Mmus	gfas1.m1.15154.m1, gfas1.m1.15150.m1	ABHEB_MOUSE, ABHEA_MOUSE
OG0002435	Nvec	gfas1.m1.15154.m1, gfas1.m1.15150.m1	NV2t017560001.1
OG0002436	Mmus	gfas1.m1.6073.m1	FA72A_MOUSE
OG0002436	Hsap	gfas1.m1.6073.m1	FA72B_HUMAN, FA72A_HUMAN, FA72C_HUMAN, FA72D_HUMAN
OG0002436	Nvec	gfas1.m1.6073.m1	NV2t000239001.1
OG0002437	Hsap	gfas1.m1.1860.m1	TBCE_HUMAN
OG0002437	Mmus	gfas1.m1.1860.m1	TBCE_MOUSE
OG0002437	Nvec	gfas1.m1.1860.m1	NV2t015490001.1, NV2t015490002.1, NV2t015490003.1, NV2t015490004.1
OG0002438	Hsap	gfas1.m1.7415.m1	EXOC6_HUMAN, EXC6B_HUMAN
OG0002438	Mmus	gfas1.m1.7415.m1	EXOC6_MOUSE, EXC6B_MOUSE
OG0002438	Nvec	gfas1.m1.7415.m1	NV2t019198001.1, NV2t019198003.1
OG0002439	Hsap	gfas1.m1.2657.m1	VIGLN_HUMAN
OG0002439	Mmus	gfas1.m1.2657.m1	VIGLN_MOUSE
OG0002439	Nvec	gfas1.m1.2657.m1	NV2t015193002.1, NV2t015193001.1, NV2t015188001.1, NV2t015328001.1
OG0002440	Hsap	gfas1.m1.16913.m1	ZN148_HUMAN, ZN281_HUMAN
OG0002440	Mmus	gfas1.m1.16913.m1	ZN148_MOUSE, ZN281_MOUSE
OG0002440	Nvec	gfas1.m1.16913.m1	NV2t017877001.1, NV2t017877002.1
OG0002441	Hsap	gfas1.m1.14965.m1	DUS10_HUMAN
OG0002441	Mmus	gfas1.m1.14965.m1	DUS10_MOUSE
OG0002441	Nvec	gfas1.m1.14965.m1	NV2t012871002.1, NV2t012871003.1, NV2t012871001.1, NV2t012871004.1
OG0002442	Hsap	gfas1.m1.2569.m1	TAB3_HUMAN, TAB2_HUMAN
OG0002442	Mmus	gfas1.m1.2569.m1	TAB3_MOUSE, TAB2_MOUSE
OG0002442	Nvec	gfas1.m1.2569.m1	NV2t008597001.1, NV2t008597002.1
OG0002443	Hsap	gfas1.m1.5621.m1	FOXK2_HUMAN, FOXK1_HUMAN
OG0002443	Mmus	gfas1.m1.5621.m1	FOXK2_MOUSE, FOXK1_MOUSE
OG0002443	Nvec	gfas1.m1.5621.m1	NV2t007400001.1, NV2t007400002.1
OG0002444	Hsap	gfas1.m1.21024.m1	CYFP2_HUMAN, CYFP1_HUMAN
OG0002444	Mmus	gfas1.m1.21024.m1	CYFP2_MOUSE, CYFP1_MOUSE
OG0002444	Nvec	gfas1.m1.21024.m1	NV2t003104001.1, NV2t003107001.1
OG0002445	Hsap	gfas1.m1.728.m1	RNBP6_HUMAN, IPO5_HUMAN
OG0002445	Mmus	gfas1.m1.728.m1	RNBP6_MOUSE, IPO5_MOUSE
OG0002445	Nvec	gfas1.m1.728.m1	NV2t022207001.1, NV2t022207003.1
OG0002446	Hsap	gfas1.m1.14256.m1	F149A_HUMAN
OG0002446	Mmus	gfas1.m1.14256.m1	F149A_MOUSE
OG0002446	Nvec	gfas1.m1.14256.m1	NV2t010057001.1, NV2t010057003.1, NV2t010057002.1, NV2t010057004.1
OG0002447	Hsap	gfas1.m1.4609.m1	UBP28_HUMAN, UBP25_HUMAN
OG0002447	Mmus	gfas1.m1.4609.m1	UBP28_MOUSE, UBP25_MOUSE
OG0002447	Nvec	gfas1.m1.4609.m1	NV2t021851001.1, NV2t021851002.1
OG0002448	Hsap	gfas1.m1.15247.m1	ALG13_HUMAN
OG0002448	Mmus	gfas1.m1.15247.m1	ALG13_MOUSE
OG0002448	Nvec	gfas1.m1.15247.m1	NV2t014285001.1, NV2t014289002.1, NV2t014286001.1, NV2t014289001.1
OG0002449	Hsap	gfas1.m1.16717.m1	RBM25_HUMAN
OG0002449	Mmus	gfas1.m1.16717.m1	RBM25_MOUSE
OG0002449	Nvec	gfas1.m1.16717.m1	NV2t019573003.1, NV2t019573004.1, NV2t019573001.1, NV2t019573002.1
OG0002450	Hsap	gfas1.m1.9051.m1	RPGF4_HUMAN
OG0002450	Mmus	gfas1.m1.9051.m1	RPGF4_MOUSE
OG0002450	Nvec	gfas1.m1.9051.m1	NV2t011057002.1, NV2t011057003.1, NV2t011057001.1, NV2t011057004.1
OG0002451	Hsap	gfas1.m1.1007.m1	CDK13_HUMAN, CDK12_HUMAN
OG0002451	Mmus	gfas1.m1.1007.m1	CDK13_MOUSE, CDK12_MOUSE
OG0002451	Nvec	gfas1.m1.1007.m1	NV2t010680001.1, NV2t010680002.1
OG0002452	Hsap	gfas1.m1.9829.m1, gfas1.m1.9830.m1	CTSRG_HUMAN
OG0002452	Mmus	gfas1.m1.9829.m1, gfas1.m1.9830.m1	CTSG1_MOUSE, CTSG2_MOUSE
OG0002452	Nvec	gfas1.m1.9829.m1, gfas1.m1.9830.m1	NV2t019392001.1, NV2t019392002.1
OG0002453	Hsap	gfas1.m1.2881.m1	TM7S3_HUMAN
OG0002453	Mmus	gfas1.m1.2881.m1	TM7S3_MOUSE
OG0002453	Nvec	gfas1.m1.2881.m1	NV2t018632001.1, NV2t018632004.1, NV2t018632002.1, NV2t018632003.1
OG0002454	Hsap	gfas1.m1.15530.m1	PLCG2_HUMAN, PLCG1_HUMAN
OG0002454	Mmus	gfas1.m1.15530.m1	PLCG2_MOUSE, PLCG1_MOUSE
OG0002454	Nvec	gfas1.m1.15530.m1	NV2t004382001.1, NV2t004382002.1
OG0002455	Hsap	gfas1.m1.13305.m1	DCAF4_HUMAN, DC4L1_HUMAN, DC4L2_HUMAN
OG0002455	Nvec	gfas1.m1.13305.m1	NV2t019406001.1, NV2t019406002.1, NV2t019406003.1
OG0002456	Hsap	gfas1.m1.7774.m1	DNJC1_HUMAN
OG0002456	Mmus	gfas1.m1.7774.m1	DNJC1_MOUSE
OG0002456	Nvec	gfas1.m1.7774.m1	NV2t010690001.1, NV2t010690002.1, NV2t010690003.1, NV2t010690004.1
OG0002457	Hsap	gfas1.m1.7897.m1, gfas1.m1.7896.m1	ADCYA_HUMAN
OG0002457	Mmus	gfas1.m1.7897.m1, gfas1.m1.7896.m1	ADCYA_MOUSE
OG0002457	Nvec	gfas1.m1.7897.m1, gfas1.m1.7896.m1	NV2t020981002.1, NV2t020981001.1, NV2t020981003.1
OG0002458	Hsap	gfas1.m1.13508.m1	WDR33_HUMAN
OG0002458	Mmus	gfas1.m1.13508.m1	WDR33_MOUSE
OG0002458	Nvec	gfas1.m1.13508.m1	NV2t013675004.1, NV2t013675003.1, NV2t013675001.1, NV2t013675002.1
OG0002459	Hsap	gfas1.m1.1411.m1	CAV1_HUMAN, CAV3_HUMAN
OG0002459	Mmus	gfas1.m1.1411.m1	CAV1_MOUSE, CAV3_MOUSE
OG0002459	Nvec	gfas1.m1.1411.m1	NV2t003651001.1, NV2t003092001.1
OG0002460	Hsap	gfas1.m1.427.m1	SI1L3_HUMAN, SI1L1_HUMAN, SI1L2_HUMAN
OG0002460	Mmus	gfas1.m1.427.m1	SI1L3_MOUSE, SI1L1_MOUSE, SI1L2_MOUSE
OG0002461	Hsap	gfas1.m1.4762.m1	DEN6A_HUMAN, DEN6B_HUMAN
OG0002461	Mmus	gfas1.m1.4762.m1	DEN6A_MOUSE, DEN6B_MOUSE
OG0002461	Nvec	gfas1.m1.4762.m1	NV2t000665001.1, NV2t000665002.1
OG0002462	Nvec	gfas1.m1.1359.m1	NV2t025323001.1, NV2t025323006.1, NV2t025323002.1, NV2t025323003.1, NV2t025323004.1, NV2t025323005.1
OG0002463	Hsap	gfas1.m1.371.m1	NIPBL_HUMAN
OG0002463	Mmus	gfas1.m1.371.m1	NIPBL_MOUSE
OG0002463	Nvec	gfas1.m1.371.m1	NV2t001597001.1, NV2t001597004.1, NV2t001597002.1, NV2t001597003.1
OG0002464	Hsap	gfas1.m1.2424.m1	EMAL5_HUMAN, EMAL6_HUMAN
OG0002464	Mmus	gfas1.m1.2424.m1	EMAL5_MOUSE, EMAL6_MOUSE
OG0002464	Nvec	gfas1.m1.2424.m1	NV2t020508001.1, NV2t020508002.1
OG0002465	Hsap	gfas1.m1.6524.m1	NDK6_HUMAN
OG0002465	Mmus	gfas1.m1.6524.m1	NDK6_MOUSE
OG0002465	Nvec	gfas1.m1.6524.m1	NV2t016759001.1, NV2t016759004.1, NV2t016759002.1, NV2t016759003.1
OG0002466	Hsap	gfas1.m1.1150.m1	PAIP1_HUMAN
OG0002466	Mmus	gfas1.m1.1150.m1	PAIP1_MOUSE
OG0002466	Nvec	gfas1.m1.1150.m1	NV2t025933001.1, NV2t025935001.1, NV2t025935002.1, NV2t001345001.1
OG0002467	Hsap	gfas1.m1.4968.m1	GPD1L_HUMAN, GPDA_HUMAN
OG0002467	Mmus	gfas1.m1.4968.m1	GPD1L_MOUSE, GPDA_MOUSE
OG0002467	Nvec	gfas1.m1.4968.m1	NV2t011051001.1, NV2t011051002.1
OG0002468	Hsap	gfas1.m1.8981.m1	P66B_HUMAN, P66A_HUMAN
OG0002468	Mmus	gfas1.m1.8981.m1	P66B_MOUSE, P66A_MOUSE
OG0002468	Nvec	gfas1.m1.8981.m1	NV2t024245001.1, NV2t024245002.1
OG0002469	Hsap	gfas1.m1.7267.m1	FOXN4_HUMAN, FOXN1_HUMAN
OG0002469	Mmus	gfas1.m1.7267.m1	FOXN4_MOUSE, FOXN1_MOUSE
OG0002469	Nvec	gfas1.m1.7267.m1	NV2t014917001.1, NV2t014917002.1
OG0002470	Hsap	gfas1.m1.16413.m1	NIBA3_HUMAN, NIBA2_HUMAN, NIBA1_HUMAN
OG0002470	Mmus	gfas1.m1.16413.m1	NIBA2_MOUSE, NIBA1_MOUSE
OG0002470	Nvec	gfas1.m1.16413.m1	NV2t025127001.1
OG0002471	Hsap	gfas1.m1.2753.m1	KI21B_HUMAN, KI21A_HUMAN
OG0002471	Mmus	gfas1.m1.2753.m1	KI21B_MOUSE, KI21A_MOUSE
OG0002471	Nvec	gfas1.m1.2753.m1	NV2t014472001.1, NV2t014472002.1
OG0002472	Hsap	gfas1.m1.646.m1	FNIP1_HUMAN, FNIP2_HUMAN
OG0002472	Mmus	gfas1.m1.646.m1	FNIP1_MOUSE, FNIP2_MOUSE
OG0002472	Nvec	gfas1.m1.646.m1	NV2t006338001.1, NV2t006342001.1
OG0002473	Hsap	gfas1.m1.15598.m1	CFA69_HUMAN
OG0002473	Mmus	gfas1.m1.15598.m1	CFA69_MOUSE
OG0002473	Nvec	gfas1.m1.15598.m1	NV2t012367004.1, NV2t012367002.1, NV2t012367001.1, NV2t012367003.1
OG0002474	Hsap	gfas1.m1.3267.m1	CCD81_HUMAN
OG0002474	Mmus	gfas1.m1.3267.m1	CCD81_MOUSE
OG0002474	Nvec	gfas1.m1.3267.m1	NV2t009090003.1, NV2t009090004.1, NV2t009090001.1, NV2t009090002.1
OG0002475	Nvec	gfas1.m1.406.m1, gfas1.m1.386.m1	NV2t000521003.1, NV2t000521001.1, NV2t000521002.1, NV2t000521004.1, NV2t000521005.1
OG0002476	Hsap	gfas1.m1.21812.m1	HPSE2_HUMAN, HPSE_HUMAN
OG0002476	Mmus	gfas1.m1.21812.m1	HPSE2_MOUSE, HPSE_MOUSE
OG0002476	Nvec	gfas1.m1.21812.m1	NV2t018651001.1, NV2t017717001.1
OG0002477	Hsap	gfas1.m1.5681.m1	FRMD5_HUMAN, FRMD3_HUMAN
OG0002477	Mmus	gfas1.m1.5681.m1	FRMD5_MOUSE, FRMD3_MOUSE
OG0002477	Nvec	gfas1.m1.5681.m1	NV2t023708001.1, NV2t023708002.1
OG0002478	Hsap	gfas1.m1.4734.m1	RIMS4_HUMAN, RIMS3_HUMAN
OG0002478	Mmus	gfas1.m1.4734.m1	RIMS4_MOUSE, RIMS3_MOUSE
OG0002478	Nvec	gfas1.m1.4734.m1	NV2t005827001.1, NV2t005827002.1
OG0002479	Hsap	gfas1.m1.1667.m1	CP135_HUMAN
OG0002479	Mmus	gfas1.m1.1667.m1	CP135_MOUSE
OG0002479	Nvec	gfas1.m1.1667.m1	NV2t003652004.1, NV2t003652003.1, NV2t003652001.1, NV2t003652002.1
OG0002480	Hsap	gfas1.m1.6677.m1	RGRF2_HUMAN, RGRF1_HUMAN
OG0002480	Mmus	gfas1.m1.6677.m1	RGRF2_MOUSE, RGRF1_MOUSE
OG0002480	Nvec	gfas1.m1.6677.m1	NV2t022904002.1, NV2t022904001.1
OG0002481	Hsap	gfas1.m1.15276.m1	AAK1_HUMAN, BM2KL_HUMAN, BMP2K_HUMAN
OG0002481	Mmus	gfas1.m1.15276.m1	AAK1_MOUSE, BMP2K_MOUSE
OG0002481	Nvec	gfas1.m1.15276.m1	NV2t006758001.1
OG0002482	Hsap	gfas1.m1.6551.m1	RCC1_HUMAN
OG0002482	Mmus	gfas1.m1.6551.m1	RCC1_MOUSE
OG0002482	Nvec	gfas1.m1.6551.m1	NV2t020301001.1, NV2t020301003.1, NV2t020301002.1, NV2t020301004.1
OG0002483	Hsap	gfas1.m1.13185.m1	EHF_HUMAN
OG0002483	Mmus	gfas1.m1.13185.m1	EHF_MOUSE
OG0002483	Nvec	gfas1.m1.13185.m1	NV2t017972004.1, NV2t017972001.1, NV2t017972002.1, NV2t017972003.1
OG0002484	Hsap	gfas1.m1.18032.m1	STAB1_HUMAN, STAB2_HUMAN
OG0002484	Mmus	gfas1.m1.18032.m1	STAB1_MOUSE, STAB2_MOUSE
OG0002484	Nvec	gfas1.m1.18032.m1	NV2t001696001.1, NV2t001696002.1
OG0002485	Hsap	gfas1.m1.15242.m1	SPOP_HUMAN, SPOPL_HUMAN
OG0002485	Mmus	gfas1.m1.15242.m1	SPOP_MOUSE, SPOPL_MOUSE
OG0002485	Nvec	gfas1.m1.15242.m1	NV2t012222001.1, NV2t012222003.1
OG0002486	Hsap	gfas1.m1.16454.m1	ZCH14_HUMAN, ZCHC2_HUMAN
OG0002486	Mmus	gfas1.m1.16454.m1	ZCH14_MOUSE, ZCHC2_MOUSE
OG0002486	Nvec	gfas1.m1.16454.m1	NV2t003993001.1, NV2t003993002.1
OG0002487	Hsap	gfas1.m1.198.m1	CCD50_HUMAN
OG0002487	Mmus	gfas1.m1.198.m1	CCD50_MOUSE
OG0002487	Nvec	gfas1.m1.198.m1	NV2t015206001.1, NV2t015206004.1, NV2t015206002.1, NV2t015206003.1
OG0002488	Hsap	gfas1.m1.7374.m1	CLASR_HUMAN
OG0002488	Mmus	gfas1.m1.7374.m1	CLASR_MOUSE
OG0002488	Nvec	gfas1.m1.7374.m1	NV2t011389003.1, NV2t011389001.1, NV2t011389002.1, NV2t011389004.1
OG0002489	Hsap	gfas1.m1.7199.m1	NOGG_HUMAN
OG0002489	Mmus	gfas1.m1.7199.m1	NOGG_MOUSE
OG0002489	Nvec	gfas1.m1.7199.m1	NV2t007394002.1, NV2t007394001.1, NV2t007394004.1, NV2t007394003.1
OG0002490	Hsap	gfas1.m1.3732.m1	RNF4_HUMAN
OG0002490	Mmus	gfas1.m1.3732.m1	RNF4_MOUSE
OG0002490	Nvec	gfas1.m1.3732.m1	NV2t019272004.1, NV2t019272001.1, NV2t019272002.1, NV2t019272003.1
OG0002491	Hsap	gfas1.m1.9787.m1	SORCN_HUMAN, GRAN_HUMAN
OG0002491	Mmus	gfas1.m1.9787.m1	SORCN_MOUSE, GRAN_MOUSE
OG0002491	Nvec	gfas1.m1.9787.m1	NV2t011620001.1, NV2t011620002.1
OG0002492	Hsap	gfas1.m1.20224.m1	HGH1_HUMAN
OG0002492	Mmus	gfas1.m1.20224.m1	HGH1_MOUSE
OG0002492	Nvec	gfas1.m1.20224.m1	NV2t017135004.1, NV2t017135001.1, NV2t017135002.1, NV2t017135003.1
OG0002493	Hsap	gfas1.m1.15446.m1	RD23A_HUMAN, RD23B_HUMAN
OG0002493	Mmus	gfas1.m1.15446.m1	RD23A_MOUSE, RD23B_MOUSE
OG0002493	Nvec	gfas1.m1.15446.m1	NV2t000296001.1, NV2t000296002.1
OG0002494	Hsap	gfas1.m1.17513.m1	SNX8_HUMAN
OG0002494	Mmus	gfas1.m1.17513.m1	SNX8_MOUSE
OG0002494	Nvec	gfas1.m1.17513.m1	NV2t008088001.1, NV2t008088003.1, NV2t008088002.1, NV2t008088004.1
OG0002495	Hsap	gfas1.m1.6755.m1	CHK2_HUMAN
OG0002495	Mmus	gfas1.m1.6755.m1	CHK2_MOUSE
OG0002495	Nvec	gfas1.m1.6755.m1	NV2t016096003.1, NV2t016096001.1, NV2t016096002.1, NV2t016096004.1
OG0002496	Hsap	gfas1.m1.20695.m1	DDR2_HUMAN, DDR1_HUMAN
OG0002496	Mmus	gfas1.m1.20695.m1	DDR2_MOUSE, DDR1_MOUSE
OG0002496	Nvec	gfas1.m1.20695.m1	NV2t025474001.1, NV2t025474002.1
OG0002497	Hsap	gfas1.m1.15680.m1	FA50A_HUMAN, FA50B_HUMAN
OG0002497	Mmus	gfas1.m1.15680.m1	FA50A_MOUSE, FA50B_MOUSE
OG0002497	Nvec	gfas1.m1.15680.m1	NV2t000556001.1, NV2t000556002.1
OG0002498	Hsap	gfas1.m1.15817.m1	AIF1L_HUMAN, AIF1_HUMAN
OG0002498	Mmus	gfas1.m1.15817.m1	AIF1L_MOUSE, AIF1_MOUSE
OG0002498	Nvec	gfas1.m1.15817.m1	NV2t024939001.1, NV2t025349001.1
OG0002499	Hsap	gfas1.m1.13778.m1	PNPT1_HUMAN
OG0002499	Mmus	gfas1.m1.13778.m1	PNPT1_MOUSE
OG0002499	Nvec	gfas1.m1.13778.m1	NV2t020066001.1, NV2t021144001.1, NV2t020066002.1, NV2t021144003.1
OG0002500	Hsap	gfas1.m1.17618.m1	RAI14_HUMAN
OG0002500	Mmus	gfas1.m1.17618.m1	RAI14_MOUSE
OG0002500	Nvec	gfas1.m1.17618.m1	NV2t024284004.1, NV2t024284001.1, NV2t024284002.1, NV2t024284003.1
OG0002501	Hsap	gfas1.m1.5081.m1	FR1L6_HUMAN, OTOF_HUMAN
OG0002501	Mmus	gfas1.m1.5081.m1	FR1L6_MOUSE, OTOF_MOUSE
OG0002501	Nvec	gfas1.m1.5081.m1	NV2t016593001.1, NV2t016593002.1
OG0002502	Hsap	gfas1.m1.18168.m1	NFYA_HUMAN
OG0002502	Mmus	gfas1.m1.18168.m1	NFYA_MOUSE
OG0002502	Nvec	gfas1.m1.18168.m1	NV2t018878001.1, NV2t018882001.1, NV2t018882002.1, NV2t018882003.1
OG0002503	Hsap	gfas1.m1.3516.m1	U119A_HUMAN, U119B_HUMAN
OG0002503	Mmus	gfas1.m1.3516.m1	U119A_MOUSE, U119B_MOUSE
OG0002503	Nvec	gfas1.m1.3516.m1	NV2t016619001.1, NV2t016619002.1
OG0002504	Nvec	gfas1.m1.8468.m1	NV2t021443003.1, NV2t021443001.1, NV2t021443002.1, NV2t021440003.1, NV2t021440002.1, NV2t021440001.1
OG0002505	Hsap	gfas1.m1.2362.m1	HNF4A_HUMAN, HNF4G_HUMAN
OG0002505	Mmus	gfas1.m1.2362.m1	HNF4A_MOUSE, HNF4G_MOUSE
OG0002505	Nvec	gfas1.m1.2362.m1	NV2t004941001.1, NV2t004941002.1
OG0002506	Mmus	gfas1.m1.1204.m1	GLPK2_MOUSE, GLPK_MOUSE
OG0002506	Hsap	gfas1.m1.1204.m1	GLPK2_HUMAN, GLPK3_HUMAN, GLPK_HUMAN
OG0002506	Nvec	gfas1.m1.1204.m1	NV2t022182001.1
OG0002507	Hsap	gfas1.m1.15696.m1	PLPHP_HUMAN
OG0002507	Mmus	gfas1.m1.15696.m1	PLPHP_MOUSE
OG0002507	Nvec	gfas1.m1.15696.m1	NV2t018895001.1, NV2t018895002.1, NV2t018895003.1, NV2t018895004.1
OG0002508	Hsap	gfas1.m1.2939.m1	TXD16_HUMAN
OG0002508	Mmus	gfas1.m1.2939.m1	TXD16_MOUSE
OG0002508	Nvec	gfas1.m1.2939.m1	NV2t022272001.1, NV2t022272002.1, NV2t022272003.1, NV2t022272004.1
OG0002509	Hsap	gfas1.m1.15007.m1	ANTR2_HUMAN, ANTR1_HUMAN
OG0002509	Mmus	gfas1.m1.15007.m1	ANTR2_MOUSE, ANTR1_MOUSE
OG0002509	Nvec	gfas1.m1.15007.m1	NV2t005700001.1, NV2t005700002.1
OG0002510	Hsap	gfas1.m1.7651.m1	RHG01_HUMAN, RHG08_HUMAN
OG0002510	Mmus	gfas1.m1.7651.m1	RHG01_MOUSE, RHG08_MOUSE
OG0002510	Nvec	gfas1.m1.7651.m1	NV2t010096001.1, NV2t010096003.1
OG0002511	Hsap	gfas1.m1.15064.m1	RL39_HUMAN, R39L5_HUMAN, RL39L_HUMAN
OG0002511	Mmus	gfas1.m1.15064.m1	RL39_MOUSE, RL39L_MOUSE
OG0002511	Nvec	gfas1.m1.15064.m1	NV2t017759001.1
OG0002512	Hsap	gfas1.m1.6416.m1	ANM7_HUMAN
OG0002512	Mmus	gfas1.m1.6416.m1	ANM7_MOUSE
OG0002512	Nvec	gfas1.m1.6416.m1	NV2t004491003.1, NV2t004491004.1, NV2t004491002.1, NV2t004491001.1
OG0002513	Hsap	gfas1.m1.8781.m1	RL3L_HUMAN, RL3_HUMAN
OG0002513	Mmus	gfas1.m1.8781.m1	RL3L_MOUSE, RL3_MOUSE
