Orthogroup	Pdam	Hsap
OG0004284	pdam_00013922-RA	CLH2_HUMAN, CLH1_HUMAN
OG0004285	pdam_00009703-RA, pdam_00020027-RA	CLHC1_HUMAN
OG0004286	pdam_00017194-RA	CLP1_HUMAN
OG0004287	pdam_00006485-RA	CLPT1_HUMAN
OG0004289	pdam_00013924-RA	CLYBL_HUMAN
OG0004290	pdam_00010841-RA	CMI2C_HUMAN
OG0004291	pdam_00004164-RA	CND1_HUMAN
OG0004292	pdam_00020045-RA	CNO10_HUMAN
OG0004293	pdam_00013845-RA	CNOT3_HUMAN
OG0004294	pdam_00018101-RA	CNST_HUMAN
OG0004295	pdam_00006294-RA	COG6_HUMAN
OG0004296	pdam_00004323-RA	COMD6_HUMAN
OG0004297	pdam_00017281-RA	COMD8_HUMAN
OG0004298	pdam_00022505-RA	COMDA_HUMAN
OG0004299	pdam_00008718-RA	COQ2_HUMAN
OG0004300	pdam_00013443-RA	COQ6_HUMAN
OG0004301	pdam_00003208-RA	COX18_HUMAN
OG0004302	pdam_00002840-RA	COX20_HUMAN
OG0004303	pdam_00025228-RA	CP141_HUMAN
OG0004304	pdam_00010528-RA	CPEB1_HUMAN
OG0004305	pdam_00023197-RA	CPS4L_HUMAN, CPSF4_HUMAN
OG0004306	pdam_00013407-RA	CPSF2_HUMAN
OG0004307	pdam_00015917-RA	CPSF3_HUMAN
OG0004308	pdam_00018809-RA	CPSF5_HUMAN
OG0004309	pdam_00006179-RA	CPT2_HUMAN
OG0004310	pdam_00005764-RA	CQ10A_HUMAN, CQ10B_HUMAN
OG0004311	pdam_00009449-RA	CRIP1_HUMAN
OG0004312	pdam_00007502-RA	CRML_HUMAN
OG0004313	pdam_00011865-RA, pdam_00011866-RA	CS012_HUMAN
OG0004314	pdam_00012707-RA	CSKI2_HUMAN, CSKI1_HUMAN
OG0004315	pdam_00014529-RA	CSKP_HUMAN
OG0004318	pdam_00018312-RA	RB8NL_HUMAN, CTIP_HUMAN
OG0004319	pdam_00009292-RA	CTSL2_HUMAN
OG0004320	pdam_00004605-RA	CTU1_HUMAN
OG0004321	pdam_00001356-RA	CUL3_HUMAN
OG0004322	pdam_00001550-RA	CUL5_HUMAN
OG0004323	pdam_00009094-RA	CUTC_HUMAN
OG0004324	pdam_00005348-RA	CWC27_HUMAN
OG0004326	pdam_00018559-RA	CY24A_HUMAN
OG0004327	pdam_00025922-RA, pdam_00024071-RA	CYLD_HUMAN
OG0004329	pdam_00010060-RA, pdam_00022333-RA	D42E1_HUMAN
OG0004330	pdam_00025830-RA	DCAF1_HUMAN
OG0004332	pdam_00017311-RA	DCP2_HUMAN
OG0004333	pdam_00010436-RA	DCPS_HUMAN
OG0004335	pdam_00015256-RA	DCR1C_HUMAN
OG0004336	pdam_00015228-RA	DCTN1_HUMAN
OG0004337	pdam_00002599-RA	DCTN4_HUMAN
OG0004338	pdam_00025748-RA, pdam_00026052-RA	DDX24_HUMAN
OG0004339	pdam_00009125-RA	DDX27_HUMAN
OG0004340	pdam_00010061-RA, pdam_00010064-RA	DECR2_HUMAN
OG0004342	pdam_00012735-RA	DEK_HUMAN
OG0004343	pdam_00004676-RA	DEN11_HUMAN
OG0004344	pdam_00001909-RA	DEOC_HUMAN
OG0004345	pdam_00006958-RA	DEPD5_HUMAN
OG0004346	pdam_00008780-RA	DESI1_HUMAN
OG0004347	pdam_00001992-RA	DGC6L_HUMAN, DGCR6_HUMAN
OG0004348	pdam_00024626-RA, pdam_00024627-RA	DGKQ_HUMAN
OG0004349	pdam_00010928-RA	DGLB_HUMAN
OG0004350	pdam_00018632-RA	DHDH_HUMAN
OG0004351	pdam_00003222-RA	DHE4_HUMAN, DHE3_HUMAN
OG0004352	pdam_00016681-RA	DHTK1_HUMAN
OG0004353	pdam_00014654-RA	DHX8_HUMAN
OG0004354	pdam_00012779-RA	DHYS_HUMAN
OG0004355	pdam_00000509-RA, pdam_00016568-RA	DIC_HUMAN
OG0004357	pdam_00009251-RA	DJB11_HUMAN
OG0004358	pdam_00021785-RA, pdam_00021784-RA	DJC11_HUMAN
OG0004359	pdam_00002810-RA	DJC24_HUMAN
OG0004360	pdam_00005065-RA	DLDH_HUMAN
OG0004361	pdam_00002310-RA	DNAI4_HUMAN
OG0004362	pdam_00003042-RA	DNAL4_HUMAN
OG0004363	pdam_00022050-RA	DNJA3_HUMAN
OG0004364	pdam_00001459-RA	DNM1L_HUMAN
OG0004365	pdam_00015751-RA	DNPH1_HUMAN
OG0004366	pdam_00009561-RA	DPH3B_HUMAN, DPH3_HUMAN
OG0004367	pdam_00010306-RA	DPM1_HUMAN
OG0004368	pdam_00021437-RA	DPOD3_HUMAN
OG0004369	pdam_00013384-RA	DPOG1_HUMAN
OG0004370	pdam_00007227-RA	TDT_HUMAN, DPOLM_HUMAN
OG0004371	pdam_00024800-RA, pdam_00024799-RA	DPP2_HUMAN
OG0004372	pdam_00002811-RA	DPP3_HUMAN
OG0004373	pdam_00004462-RA	DTWD1_HUMAN
OG0004374	pdam_00011383-RA	DUS19_HUMAN
OG0004375	pdam_00018608-RA, pdam_00000522-RA	DUS1L_HUMAN
OG0004376	pdam_00013242-RA, pdam_00013030-RA	DYT2B_HUMAN
OG0004377	pdam_00002065-RA	EAF6_HUMAN
OG0004378	pdam_00012738-RA	ECHA_HUMAN
OG0004379	pdam_00004253-RA	ECI1_HUMAN
OG0004380	pdam_00011375-RA	ECI2_HUMAN
OG0004381	pdam_00020409-RA	EDEM1_HUMAN
OG0004382	pdam_00020092-RA	EEA1_HUMAN
OG0004383	pdam_00013208-RA	EFR3A_HUMAN, EFR3B_HUMAN
OG0004384	pdam_00011184-RA	NSE4A_HUMAN, EID3_HUMAN
OG0004385	pdam_00010404-RA	EIF3J_HUMAN
OG0004386	pdam_00005067-RA	ELMD2_HUMAN
OG0004387	pdam_00002681-RA	ELOA2_HUMAN, ELOA1_HUMAN
OG0004388	pdam_00005975-RA, pdam_00005974-RA	ELP5_HUMAN
OG0004389	pdam_00013041-RA	EMC5_HUMAN
OG0004390	pdam_00005036-RA	EMC7_HUMAN
OG0004391	pdam_00001272-RA	EMSY_HUMAN
OG0004392	pdam_00005447-RA	ENASE_HUMAN
OG0004393	pdam_00017793-RA	ENKD1_HUMAN
OG0004394	pdam_00012474-RA	ENO4_HUMAN
OG0004395	pdam_00012456-RA	ENPL_HUMAN
OG0004396	pdam_00009008-RA	ERCC1_HUMAN
OG0004397	pdam_00015514-RA, pdam_00018446-RA	ERCC5_HUMAN
OG0004398	pdam_00005617-RA	ERGI2_HUMAN
OG0004400	pdam_00006312-RA	ESTD_HUMAN
OG0004401	pdam_00011019-RA	EXD2_HUMAN
OG0004402	pdam_00018871-RA	EXO5_HUMAN
OG0004403	pdam_00009552-RA	EXOS9_HUMAN
OG0004404	pdam_00003117-RA	EXOSX_HUMAN
OG0004405	pdam_00015440-RA	EXT2_HUMAN
OG0004407	pdam_00023870-RA	F177B_HUMAN, F177A_HUMAN
OG0004408	pdam_00014448-RA	F184A_HUMAN, F184B_HUMAN
OG0004409	pdam_00008922-RA	F91A1_HUMAN, F91A2_HUMAN
OG0004410	pdam_00020989-RA	FACE2_HUMAN
OG0004411	pdam_00008030-RA, pdam_00008029-RA	FAD1_HUMAN
OG0004412	pdam_00003521-RA	FAH2A_HUMAN, FAH2B_HUMAN
OG0004413	pdam_00009569-RA, pdam_00009570-RA	FANCB_HUMAN
OG0004414	pdam_00004680-RA	FAP24_HUMAN
OG0004415	pdam_00018249-RA	FBF1_HUMAN
OG0004416	pdam_00004815-RA, pdam_00003669-RA	FBX15_HUMAN
OG0004417	pdam_00001230-RA	FBX3_HUMAN
OG0004418	pdam_00019871-RA	FBX41_HUMAN
OG0004419	pdam_00022509-RA	FBX7_HUMAN
OG0004420	pdam_00012555-RA	FBX8_HUMAN
OG0004421	pdam_00019651-RA	FBXL5_HUMAN
OG0004423	pdam_00018646-RA	FCL_HUMAN
OG0004425	pdam_00010908-RA	FLII_HUMAN
OG0004427	pdam_00010390-RA	FOCAD_HUMAN
OG0004428	pdam_00000591-RA	FOXJ1_HUMAN
OG0004429	pdam_00004667-RA, pdam_00004668-RA	FOXQ1_HUMAN
OG0004430	pdam_00014414-RA	FRYL_HUMAN, FRY_HUMAN
OG0004431	pdam_00005587-RA	FTCD_HUMAN
OG0004432	pdam_00002809-RA	FUMH_HUMAN
OG0004433	pdam_00019759-RA	FXDC2_HUMAN, MSMO1_HUMAN
OG0004434	pdam_00010083-RA	FXRD2_HUMAN
OG0004435	pdam_00018834-RA	FYV1_HUMAN
OG0004436	pdam_00011668-RA, pdam_00003200-RA	G6PE_HUMAN
OG0004438	pdam_00008406-RA	GARS_HUMAN
OG0004439	pdam_00024511-RA, pdam_00013971-RA	GAS1_HUMAN
OG0004440	pdam_00016751-RA	GATM_HUMAN
OG0004442	pdam_00022068-RA	GCN1_HUMAN
OG0004443	pdam_00001460-RA	GCST_HUMAN
OG0004444	pdam_00012559-RA	GCYB1_HUMAN
OG0004445	pdam_00016416-RA, pdam_00016417-RA	GDAH_HUMAN
OG0004446	pdam_00006559-RA	GDPD1_HUMAN
OG0004447	pdam_00018841-RA	GDS1_HUMAN
OG0004448	pdam_00004282-RA	GEMI5_HUMAN
OG0004449	pdam_00002924-RA, pdam_00016252-RA	GFRP_HUMAN
OG0004450	pdam_00021832-RA, pdam_00021831-RA	GGNB2_HUMAN
OG0004451	pdam_00003409-RA	GGYF1_HUMAN, GGYF2_HUMAN
OG0004452	pdam_00004153-RA	GLCE_HUMAN
OG0004453	pdam_00018019-RA, pdam_00013261-RA	GLNA_HUMAN
OG0004454	pdam_00012436-RA, pdam_00005035-RA	GLOD5_HUMAN
OG0004455	pdam_00021841-RA	GLPK5_HUMAN
OG0004456	pdam_00011771-RA	GLSL_HUMAN, GLSK_HUMAN
OG0004457	pdam_00004669-RA	GMDS_HUMAN
OG0004458	pdam_00013827-RA	GNPTA_HUMAN
OG0004459	pdam_00005574-RA	GOGA4_HUMAN
OG0004460	pdam_00005906-RA	GORAB_HUMAN
OG0004461	pdam_00009595-RA	GOSR1_HUMAN
OG0004462	pdam_00000205-RA	GPHRA_HUMAN, GPHRB_HUMAN
OG0004463	pdam_00019148-RA	GPR78_HUMAN, GPR26_HUMAN
OG0004464	pdam_00013465-RA	GPT11_HUMAN
OG0004465	pdam_00009394-RA	GPTC3_HUMAN
OG0004466	pdam_00002216-RA	GPTC8_HUMAN
OG0004467	pdam_00004958-RA	GRAM4_HUMAN
OG0004468	pdam_00010914-RA	GRB2_HUMAN
OG0004469	pdam_00007961-RA	GRHPR_HUMAN
OG0004473	pdam_00003595-RA	MTG2_HUMAN, GTPBA_HUMAN
OG0004474	pdam_00017990-RA	GTSE1_HUMAN
OG0004476	pdam_00017975-RA	HACL2_HUMAN
OG0004478	pdam_00012697-RA	HAUS2_HUMAN
OG0004479	pdam_00017229-RA	HAUS3_HUMAN
OG0004480	pdam_00024922-RA	HEAT3_HUMAN
OG0004481	pdam_00017215-RA	HECD3_HUMAN
OG0004482	pdam_00010338-RA	HERC3_HUMAN, HERC4_HUMAN
OG0004483	pdam_00009425-RA	HGNAT_HUMAN
OG0004484	pdam_00008317-RA, pdam_00007217-RA	HHEX_HUMAN
OG0004485	pdam_00015712-RA	HIBCH_HUMAN
OG0004486	pdam_00020164-RA	HINFP_HUMAN
OG0004488	pdam_00008091-RA, pdam_00004632-RA	HPS4_HUMAN
OG0004489	pdam_00000889-RA	HTAI2_HUMAN
OG0004490	pdam_00015807-RA	HYDIN_HUMAN
OG0004491	pdam_00018359-RA	HYEP_HUMAN
OG0004492	pdam_00001743-RA	HYES_HUMAN
OG0004493	pdam_00010803-RA	HYI_HUMAN
OG0004495	pdam_00002826-RA	I2BP1_HUMAN, I2BPL_HUMAN
OG0004496	pdam_00001524-RA	IBTK_HUMAN
OG0004498	pdam_00009581-RA, pdam_00009580-RA	IDS_HUMAN
OG0004499	pdam_00014928-RA	IF4E2_HUMAN
OG0004500	pdam_00012050-RA	IF4G2_HUMAN
OG0004501	pdam_00020570-RA	IFT25_HUMAN
OG0004502	pdam_00018504-RA	IFT56_HUMAN
OG0004503	pdam_00007297-RA	IFT88_HUMAN
OG0004507	pdam_00003337-RA	ILKAP_HUMAN
OG0004508	pdam_00008396-RA	IMPA3_HUMAN
OG0004509	pdam_00021497-RA	IN80C_HUMAN
OG0004510	pdam_00005267-RA	ING2_HUMAN
OG0004511	pdam_00001461-RA	ING3_HUMAN
OG0004512	pdam_00009329-RA	INT1_HUMAN
OG0004513	pdam_00013060-RA	IQCM_HUMAN
OG0004514	pdam_00013472-RA	ISCA2_HUMAN
OG0004515	pdam_00001377-RA	ISY1_HUMAN
OG0004517	pdam_00011147-RA, pdam_00011148-RA	IYD1_HUMAN
OG0004518	pdam_00020188-RA	JKAMP_HUMAN
OG0004519	pdam_00012702-RA	JOS1_HUMAN
OG0004520	pdam_00019196-RA	KAD8_HUMAN
OG0004522	pdam_00020909-RA	KCMA1_HUMAN
OG0004523	pdam_00008563-RA	KCMF1_HUMAN
OG0004526	pdam_00012254-RA	KCY_HUMAN
OG0004529	pdam_00002627-RA	KICS2_HUMAN
OG0004530	pdam_00023243-RA	KIF17_HUMAN
OG0004531	pdam_00017282-RA	KIF9_HUMAN
OG0004532	pdam_00016734-RA	KLD10_HUMAN
OG0004533	pdam_00012371-RA	KLDC1_HUMAN
OG0004534	pdam_00022847-RA	KLDC3_HUMAN
OG0004536	pdam_00002971-RA	KMT5C_HUMAN
OG0004538	pdam_00016701-RA	KPTN_HUMAN
OG0004540	pdam_00022271-RA	KTBL1_HUMAN
OG0004542	pdam_00010055-RA	L2GL1_HUMAN, L2GL2_HUMAN
OG0004543	pdam_00004853-RA, pdam_00007800-RA	L2HDH_HUMAN
OG0004545	pdam_00008938-RA	LACC1_HUMAN
OG0004546	pdam_00008634-RA	LA_HUMAN
OG0004548	pdam_00021764-RA	LDHD_HUMAN
OG0004551	pdam_00001667-RA	LMO7_HUMAN, LIMC1_HUMAN
OG0004552	pdam_00022347-RA	LIN37_HUMAN
OG0004553	pdam_00000860-RA	LINES_HUMAN
OG0004555	pdam_00007206-RA, pdam_00007208-RA	LR2BP_HUMAN
OG0004556	pdam_00011474-RA	LR75B_HUMAN, LR75A_HUMAN
OG0004557	pdam_00003096-RA	LRC34_HUMAN
OG0004558	pdam_00005341-RA	LRC40_HUMAN
OG0004559	pdam_00018950-RA	LRC57_HUMAN
OG0004560	pdam_00002397-RA	LRCC1_HUMAN
OG0004561	pdam_00006206-RA	LRGUK_HUMAN
OG0004562	pdam_00024774-RA, pdam_00012306-RA	LRMDA_HUMAN
OG0004565	pdam_00010713-RA	LRSM1_HUMAN
OG0004566	pdam_00009303-RA, pdam_00001115-RA	LSM6_HUMAN
OG0004567	pdam_00000279-RA	LTV1_HUMAN
OG0004568	pdam_00006223-RA	LYRM1_HUMAN
OG0004569	pdam_00000235-RA	LYSM3_HUMAN
OG0004570	pdam_00002711-RA	M1AP_HUMAN
OG0004571	pdam_00015006-RA, pdam_00000138-RA	M2GD_HUMAN
OG0004572	pdam_00004012-RA	M3K4_HUMAN
OG0004573	pdam_00013325-RA	M3K7_HUMAN
OG0004574	pdam_00010744-RA	MACOI_HUMAN
OG0004575	pdam_00012070-RA	MADD_HUMAN
OG0004577	pdam_00005078-RA	MALR1_HUMAN
OG0004578	pdam_00025526-RA	MAP2_HUMAN
OG0004579	pdam_00006911-RA, pdam_00000447-RA	MASP1_HUMAN
OG0004580	pdam_00003759-RA	MAT1_HUMAN
OG0004581	pdam_00018880-RA	MAX_HUMAN
OG0004582	pdam_00012389-RA, pdam_00012388-RA	MB213_HUMAN
OG0004583	pdam_00009307-RA	MBOA7_HUMAN
OG0004585	pdam_00000360-RA	MCA3_HUMAN
OG0004586	pdam_00002713-RA, pdam_00005061-RA	MCAT_HUMAN
OG0004587	pdam_00007153-RA	MCCB_HUMAN
OG0004588	pdam_00007762-RA, pdam_00007757-RA	MCFD2_HUMAN
OG0004589	pdam_00004041-RA	MCU_HUMAN
OG0004590	pdam_00002817-RA	MDHC_HUMAN
OG0004591	pdam_00023655-RA	MEAK7_HUMAN
OG0004592	pdam_00000935-RA	MED14_HUMAN
OG0004593	pdam_00006867-RA	MED15_HUMAN
OG0004595	pdam_00014666-RA	MEIOC_HUMAN
OG0004596	pdam_00019361-RA	MERB1_HUMAN
OG0004598	pdam_00016244-RA	METH_HUMAN
OG0004599	pdam_00007932-RA	MFAP1_HUMAN
OG0004600	pdam_00001008-RA	MFSD1_HUMAN
OG0004601	pdam_00020151-RA	MFSD5_HUMAN
OG0004602	pdam_00008918-RA, pdam_00020366-RA	MGAT1_HUMAN
OG0004603	pdam_00020407-RA, pdam_00001418-RA	MGLL_HUMAN
OG0004604	pdam_00010137-RA	MGME1_HUMAN
OG0004605	pdam_00005034-RA	MIEAP_HUMAN
OG0004606	pdam_00008414-RA	MIPT3_HUMAN
OG0004607	pdam_00004115-RA	MITOS_HUMAN
OG0004608	pdam_00013913-RA	MLEC_HUMAN
OG0004610	pdam_00008450-RA	MLX_HUMAN
OG0004611	pdam_00018922-RA, pdam_00018924-RA	MMS22_HUMAN
OG0004612	pdam_00018620-RA	MMSA_HUMAN
OG0004613	pdam_00014491-RA	MNS1_HUMAN
OG0004614	pdam_00008102-RA	MORC2_HUMAN
OG0004615	pdam_00019477-RA, pdam_00006214-RA	MORN5_HUMAN
OG0004616	pdam_00000598-RA	MP2K3_HUMAN, MP2K6_HUMAN
OG0004617	pdam_00010698-RA	MP2K7_HUMAN
OG0004618	pdam_00018730-RA	MPC2_HUMAN
OG0004619	pdam_00014292-RA	MPU1_HUMAN
OG0004620	pdam_00001354-RA	MRE11_HUMAN
OG0004621	pdam_00014787-RA	MROH1_HUMAN
OG0004623	pdam_00009870-RA	MSL1_HUMAN
OG0004624	pdam_00015271-RA	MTA70_HUMAN
OG0004625	pdam_00013244-RA	MTAP_HUMAN
OG0004626	pdam_00002431-RA	MTBP_HUMAN
OG0004627	pdam_00018161-RA, pdam_00008672-RA	MTMRE_HUMAN
OG0004628	pdam_00000787-RA	MTX1_HUMAN
OG0004629	pdam_00009108-RA	MVD1_HUMAN
OG0004631	pdam_00002515-RA	MYLIP_HUMAN
OG0004633	pdam_00014154-RA	MZB1_HUMAN
OG0004634	pdam_00000314-RA	MZT2A_HUMAN, MZT2B_HUMAN
OG0004636	pdam_00013445-RA	NAA80_HUMAN
OG0004637	pdam_00011864-RA	NAGPA_HUMAN
OG0004638	pdam_00008648-RA	NBR1_HUMAN
OG0004639	pdam_00007846-RA, pdam_00007849-RA	NDOR1_HUMAN
OG0004640	pdam_00000042-RA	NDUA6_HUMAN
OG0004641	pdam_00011365-RA	NDUB9_HUMAN
OG0004642	pdam_00001854-RA	NDUS2_HUMAN
OG0004643	pdam_00020929-RA	NDUS3_HUMAN
OG0004644	pdam_00000149-RA	NDUS7_HUMAN
OG0004645	pdam_00013699-RA	NEB1_HUMAN, NEB2_HUMAN
OG0004646	pdam_00013939-RA	NED4L_HUMAN, NEDD4_HUMAN
OG0004647	pdam_00017615-RA, pdam_00001122-RA	NEK8_HUMAN
OG0004648	pdam_00019197-RA	NELFE_HUMAN
OG0004649	pdam_00008427-RA	NEMP1_HUMAN
OG0004650	pdam_00017894-RA	NFRKB_HUMAN
OG0004651	pdam_00022955-RA	NICN1_HUMAN
OG0004653	pdam_00007142-RA	NIT2_HUMAN
OG0004654	pdam_00012090-RA	NLK_HUMAN
OG0004655	pdam_00006680-RA	NMDZ1_HUMAN
OG0004656	pdam_00019696-RA	NNRE_HUMAN
OG0004657	pdam_00019861-RA	NOC3L_HUMAN
OG0004658	pdam_00023599-RA	NOG2_HUMAN
OG0004659	pdam_00009520-RA	NOL9_HUMAN
OG0004660	pdam_00008551-RA	NOP16_HUMAN
OG0004661	pdam_00024668-RA	NOPC1_HUMAN
OG0004662	pdam_00003999-RA	NOTUM_HUMAN
OG0004663	pdam_00008051-RA	NOX4_HUMAN
OG0004664	pdam_00003767-RA	NPC2_HUMAN
OG0004665	pdam_00021430-RA	NPL_HUMAN
OG0004666	pdam_00006622-RA	NPS3A_HUMAN, NPS3B_HUMAN
OG0004667	pdam_00013468-RA	NSL1_HUMAN
OG0004668	pdam_00013963-RA	NT5D2_HUMAN, NT5D3_HUMAN
OG0004669	pdam_00021666-RA	NTM1A_HUMAN
OG0004670	pdam_00010084-RA	NUBP1_HUMAN
OG0004671	pdam_00022551-RA	NUD14_HUMAN
OG0004672	pdam_00003429-RA	NUD18_HUMAN
OG0004675	pdam_00007133-RA	OAF_HUMAN
OG0004676	pdam_00001166-RA	OAZ2_HUMAN, OAZ1_HUMAN
OG0004677	pdam_00006696-RA	OBI1_HUMAN
OG0004679	pdam_00005349-RA	ODB2_HUMAN
OG0004680	pdam_00007806-RA	ODBA_HUMAN
OG0004681	pdam_00014890-RA	OGDHL_HUMAN, ODO1_HUMAN
OG0004682	pdam_00011782-RA	ODP2_HUMAN
OG0004683	pdam_00008854-RA	ODPB_HUMAN
OG0004684	pdam_00012255-RA	OMA1_HUMAN
OG0004686	pdam_00022146-RA	ORC3_HUMAN
OG0004687	pdam_00017120-RA	ORC5_HUMAN
OG0004688	pdam_00006708-RA	ORNT2_HUMAN, ORNT1_HUMAN
OG0004691	pdam_00010175-RA	OSCP1_HUMAN
OG0004692	pdam_00004831-RA	OSGI2_HUMAN, OSGI1_HUMAN
OG0004693	pdam_00000858-RA	OSTF1_HUMAN
OG0004694	pdam_00016167-RA	OTUB1_HUMAN
OG0004695	pdam_00023798-RA	OXDD_HUMAN
OG0004696	pdam_00010623-RA	OXND1_HUMAN
OG0004697	pdam_00010946-RA	P20D1_HUMAN
OG0004699	pdam_00012390-RA	PAAT_HUMAN, YJ016_HUMAN
OG0004700	pdam_00011169-RA	PACRG_HUMAN
OG0004701	pdam_00009617-RA	PARI_HUMAN
OG0004702	pdam_00011130-RA	PARK7_HUMAN
OG0004703	pdam_00012493-RA	PBDC1_HUMAN
OG0004704	pdam_00004833-RA	PCAT2_HUMAN
OG0004705	pdam_00014296-RA	PCCA_HUMAN
OG0004706	pdam_00021102-RA	PCM1_HUMAN
OG0004707	pdam_00023871-RA	PCX4_HUMAN
OG0004708	pdam_00003654-RA	PDCD5_HUMAN
OG0004709	pdam_00023961-RA	PDCD7_HUMAN
OG0004710	pdam_00020796-RA	PDE2A_HUMAN
OG0004711	pdam_00006300-RA, pdam_00021044-RA	PDE9A_HUMAN
OG0004712	pdam_00006700-RA	PDGFA_HUMAN, PDGFB_HUMAN
OG0004713	pdam_00004871-RA	PDIA5_HUMAN
OG0004714	pdam_00019503-RA	PDIP2_HUMAN
OG0004715	pdam_00003014-RA	PDPK1_HUMAN, PDPK2_HUMAN
OG0004716	pdam_00020804-RA	PELO_HUMAN
OG0004717	pdam_00002560-RA	PEPD_HUMAN
OG0004718	pdam_00010738-RA	PEX16_HUMAN
OG0004719	pdam_00019539-RA	PEX3_HUMAN
OG0004720	pdam_00011895-RA	PEX5_HUMAN
OG0004722	pdam_00012223-RA	PGLT1_HUMAN
OG0004723	pdam_00000646-RA	PHF10_HUMAN
OG0004724	pdam_00024760-RA	PHF14_HUMAN
OG0004725	pdam_00015714-RA	PHYD1_HUMAN
OG0004726	pdam_00005226-RA	PI3R4_HUMAN
OG0004727	pdam_00022788-RA	PIEZ1_HUMAN, PIEZ2_HUMAN
OG0004728	pdam_00005994-RA	PIGA_HUMAN
OG0004729	pdam_00020078-RA	PIGB_HUMAN
OG0004730	pdam_00015619-RA	PIGC_HUMAN
OG0004731	pdam_00003702-RA	PIGL_HUMAN
OG0004732	pdam_00004711-RA	PIGT_HUMAN
OG0004733	pdam_00002385-RA	PIGU_HUMAN
OG0004735	pdam_00019017-RA	PIGZ_HUMAN
OG0004736	pdam_00005179-RA	PIHD1_HUMAN
OG0004738	pdam_00012771-RA	PINL_HUMAN, PIN1_HUMAN
OG0004739	pdam_00012004-RA	PININ_HUMAN
OG0004740	pdam_00011362-RA	PIP30_HUMAN
OG0004741	pdam_00000159-RA	PK3C3_HUMAN
OG0004742	pdam_00009171-RA	PKHG1_HUMAN, PKHG3_HUMAN
OG0004743	pdam_00017583-RA	PLB1_HUMAN
OG0004744	pdam_00019258-RA, pdam_00019260-RA	PLBL2_HUMAN
OG0004745	pdam_00015403-RA	PLCG1_HUMAN
OG0004746	pdam_00006156-RA	PLPL8_HUMAN
OG0004748	pdam_00001536-RA, pdam_00003285-RA, pdam_00003284-RA	PO3F4_HUMAN
OG0004749	pdam_00005430-RA	POP7_HUMAN
OG0004750	pdam_00022331-RA	PP2D1_HUMAN
OG0004751	pdam_00003876-RA, pdam_00002106-RA	PPA6_HUMAN
OG0004752	pdam_00025183-RA, pdam_00024175-RA	PPCE_HUMAN
OG0004753	pdam_00014047-RA	PPIB_HUMAN
OG0004754	pdam_00015606-RA	PPIL1_HUMAN
OG0004756	pdam_00020883-RA	PPIL6_HUMAN
OG0004757	pdam_00018881-RA	PPP5_HUMAN
OG0004758	pdam_00023403-RA	PPTC7_HUMAN
OG0004759	pdam_00003530-RA	PRC1_HUMAN
OG0004760	pdam_00020644-RA	PRDX5_HUMAN
OG0004761	pdam_00009060-RA, pdam_00009062-RA	PRDX6_HUMAN
OG0004762	pdam_00002518-RA	PREY_HUMAN
OG0004763	pdam_00001940-RA	PRLD2_HUMAN
OG0004764	pdam_00000324-RA	PRP19_HUMAN
OG0004765	pdam_00003600-RA	PRP4K_HUMAN
OG0004766	pdam_00005880-RA	PRP4_HUMAN
OG0004767	pdam_00004390-RA	PRRC1_HUMAN
OG0004768	pdam_00015526-RA	PRS8_HUMAN
OG0004769	pdam_00005027-RA, pdam_00020962-RA	PRSR1_HUMAN
OG0004770	pdam_00019257-RA	PSPHL_HUMAN, SERB_HUMAN
OG0004771	pdam_00024132-RA, pdam_00023960-RA	PTAR1_HUMAN
OG0004772	pdam_00008748-RA	PTCD1_HUMAN
OG0004773	pdam_00018868-RA	PTH2_HUMAN
OG0004774	pdam_00008661-RA	PTHB1_HUMAN
OG0004775	pdam_00001877-RA	PTN13_HUMAN
OG0004776	pdam_00016706-RA	PTN2_HUMAN, PTN1_HUMAN
OG0004777	pdam_00019455-RA	PTPA_HUMAN
OG0004779	pdam_00008400-RA	PXDNL_HUMAN, PXDN_HUMAN
OG0004780	pdam_00014598-RA	PXYP1_HUMAN
OG0004781	pdam_00001293-RA	QCR6L_HUMAN, QCR6_HUMAN
OG0004782	pdam_00020123-RA	QTRT2_HUMAN
OG0004783	pdam_00013434-RA	R10B1_HUMAN, R10B2_HUMAN
OG0004784	pdam_00008961-RA	RL13A_HUMAN, R13P3_HUMAN
OG0004785	pdam_00023919-RA	RN216_HUMAN, R216L_HUMAN
OG0004786	pdam_00024852-RA	RAB20_HUMAN
OG0004787	pdam_00019520-RA	RAB24_HUMAN
OG0004788	pdam_00005385-RA	RAB35_HUMAN
OG0004789	pdam_00023827-RA	RAB7L_HUMAN
OG0004790	pdam_00013761-RA	RABX5_HUMAN
OG0004791	pdam_00017150-RA	RAD21_HUMAN
OG0004792	pdam_00007876-RA	RAD54_HUMAN
OG0004793	pdam_00003031-RA	RADIL_HUMAN
OG0004794	pdam_00017912-RA	RAMAC_HUMAN, RMACL_HUMAN
OG0004795	pdam_00005323-RA	RANB3_HUMAN
OG0004796	pdam_00009158-RA	RBP10_HUMAN, RANB9_HUMAN
OG0004797	pdam_00006618-RA	RAN_HUMAN
OG0004798	pdam_00013957-RA	RASA1_HUMAN
OG0004799	pdam_00020354-RA	RB3GP_HUMAN
OG0004800	pdam_00018839-RA	RBBP9_HUMAN
OG0004801	pdam_00009942-RA	RBL2A_HUMAN, RBL2B_HUMAN
