Orthogroup	Gfas	Hsap
OG0004228	gfas1.m1.13693.m1	M1AP_HUMAN
OG0004229	gfas1.m1.1440.m1	CFA36_HUMAN
OG0004230	gfas1.m1.14891.m1	IF4E2_HUMAN
OG0004231	gfas1.m1.18831.m1	HIBCH_HUMAN
OG0004232	gfas1.m1.23515.m1, gfas1.m1.23514.m1	GOGA1_HUMAN
OG0004233	gfas1.m1.2304.m1	TAF4_HUMAN, TAF4B_HUMAN
OG0004234	gfas1.m1.2961.m1	RRP8_HUMAN
OG0004235	gfas1.m1.2462.m1	EAF6_HUMAN
OG0004236	gfas1.m1.21653.m1	MEIOC_HUMAN
OG0004237	gfas1.m1.14665.m1	TISB_HUMAN
OG0004238	gfas1.m1.1839.m1, gfas1.m1.17564.m1, gfas1.m1.11161.m1	TM272_HUMAN
OG0004240	gfas1.m1.14239.m1	RSPH3_HUMAN
OG0004241	gfas1.m1.1614.m1	METH_HUMAN
OG0004242	gfas1.m1.4825.m1	IFT88_HUMAN
OG0004243	gfas1.m1.1517.m1	SMIP2_HUMAN
OG0004245	gfas1.m1.10173.m1, gfas1.m1.11826.m1	SYWC_HUMAN
OG0004246	gfas1.m1.13480.m1	NAA80_HUMAN
OG0004247	gfas1.m1.178.m1	ESPNL_HUMAN
OG0004248	gfas1.m1.3471.m1	LRSM1_HUMAN
OG0004250	gfas1.m1.21960.m1, gfas1.m1.4959.m1	GDE1_HUMAN
OG0004251	gfas1.m1.7916.m1	TB10A_HUMAN
OG0004253	gfas1.m1.3747.m1	RNZ2_HUMAN
OG0004254	gfas1.m1.14885.m1	BCD1_HUMAN
OG0004255	gfas1.m1.19221.m1, gfas1.m1.19152.m1	HAUS8_HUMAN
OG0004256	gfas1.m1.14049.m1	GPTC8_HUMAN
OG0004257	gfas1.m1.10198.m1	MEAK7_HUMAN
OG0004258	gfas1.m1.21611.m1	ADAP1_HUMAN, ADAP2_HUMAN
OG0004260	gfas1.m1.13845.m1	VHLL_HUMAN, VHL_HUMAN
OG0004261	gfas1.m1.3758.m1, gfas1.m1.19604.m1	RS30_HUMAN
OG0004262	gfas1.m1.1857.m1	STIP1_HUMAN
OG0004263	gfas1.m1.330.m1	ADCK5_HUMAN
OG0004264	gfas1.m1.9718.m1	S352B_HUMAN, S35E2_HUMAN
OG0004265	gfas1.m1.15707.m1	SPG7_HUMAN
OG0004266	gfas1.m1.2885.m1	SDHF2_HUMAN
OG0004267	gfas1.m1.16466.m1	ERI1_HUMAN
OG0004268	gfas1.m1.16491.m1, gfas1.m1.16719.m1	KFA_HUMAN
OG0004269	gfas1.m1.7957.m1	ARMC2_HUMAN
OG0004270	gfas1.m1.19166.m1	BTBD2_HUMAN, BTBD1_HUMAN
OG0004271	gfas1.m1.2490.m1	CLRN2_HUMAN, CLRN1_HUMAN
OG0004272	gfas1.m1.19414.m1	FTCD_HUMAN
OG0004273	gfas1.m1.538.m1	RM55_HUMAN
OG0004274	gfas1.m1.3832.m1	DNM1L_HUMAN
OG0004275	gfas1.m1.6066.m1	KLF2_HUMAN
OG0004277	gfas1.m1.19843.m1, gfas1.m1.2543.m1	MOV10_HUMAN
OG0004278	gfas1.m1.14227.m1	CUL5_HUMAN
OG0004279	gfas1.m1.20419.m1	SEN15_HUMAN
OG0004280	gfas1.m1.10509.m1	USE1_HUMAN
OG0004282	gfas1.m1.15887.m1	UBA5_HUMAN
OG0004283	gfas1.m1.16547.m1	PARK7_HUMAN
OG0004285	gfas1.m1.19714.m1	SNX14_HUMAN
OG0004287	gfas1.m1.3549.m1	PBLD_HUMAN
OG0004288	gfas1.m1.20609.m1	MYCBP_HUMAN
OG0004289	gfas1.m1.18754.m1	TM131_HUMAN
OG0004290	gfas1.m1.17708.m1	MAP2_HUMAN
OG0004291	gfas1.m1.11246.m1	TPC14_HUMAN
OG0004292	gfas1.m1.10287.m1	POP7_HUMAN
OG0004293	gfas1.m1.22502.m1, gfas1.m1.18842.m1	DPOA2_HUMAN
OG0004294	gfas1.m1.22104.m1	CHM4P_HUMAN, CHM4B_HUMAN
OG0004295	gfas1.m1.4558.m1, gfas1.m1.2694.m1, gfas1.m1.21559.m1	MSD2_HUMAN
OG0004296	gfas1.m1.16841.m1	HTAI2_HUMAN
OG0004297	gfas1.m1.17985.m1, gfas1.m1.9429.m1	SLC31_HUMAN
OG0004299	gfas1.m1.2539.m1	HYI_HUMAN
OG0004300	gfas1.m1.15145.m1	IF4G2_HUMAN
OG0004301	gfas1.m1.7348.m1, gfas1.m1.14412.m1	MINP1_HUMAN
OG0004303	gfas1.m1.792.m1, gfas1.m1.6235.m1	RL11_HUMAN
OG0004304	gfas1.m1.996.m1	TYW4_HUMAN
OG0004305	gfas1.m1.10136.m1	IBTK_HUMAN
OG0004306	gfas1.m1.9749.m1	SRSF1_HUMAN
OG0004307	gfas1.m1.8284.m1	I2BP1_HUMAN, I2BPL_HUMAN
OG0004308	gfas1.m1.1701.m1	DGC6L_HUMAN, DGCR6_HUMAN
OG0004309	gfas1.m1.2790.m1	ARB2P_HUMAN, ARB2A_HUMAN
OG0004310	gfas1.m1.3050.m1	FBX3_HUMAN
OG0004311	gfas1.m1.3212.m1	ZCRB1_HUMAN
OG0004312	gfas1.m1.15035.m1	SPRE_HUMAN
OG0004314	gfas1.m1.15424.m1	FBXW7_HUMAN
OG0004315	gfas1.m1.16524.m1	BAG1_HUMAN
OG0004316	gfas1.m1.15777.m1	NOP16_HUMAN
OG0004317	gfas1.m1.836.m1	SBSPO_HUMAN
OG0004319	gfas1.m1.16692.m1	MNS1_HUMAN
OG0004320	gfas1.m1.4587.m1	COX18_HUMAN
OG0004321	gfas1.m1.3729.m1, gfas1.m1.6595.m1	UBE2Z_HUMAN
OG0004322	gfas1.m1.17207.m1	TM143_HUMAN
OG0004323	gfas1.m1.383.m1	CTSL2_HUMAN
OG0004324	gfas1.m1.9466.m1, gfas1.m1.13654.m1	TNG2_HUMAN
OG0004327	gfas1.m1.1432.m1	R216L_HUMAN, RN216_HUMAN
OG0004328	gfas1.m1.14586.m1	TLCD1_HUMAN
OG0004329	gfas1.m1.12710.m1	ECI2_HUMAN
OG0004330	gfas1.m1.23810.m1	NOC3L_HUMAN
OG0004331	gfas1.m1.4564.m1	C19L2_HUMAN
OG0004332	gfas1.m1.12837.m1	SAM50_HUMAN
OG0004333	gfas1.m1.864.m1	SLNL1_HUMAN
OG0004334	gfas1.m1.4530.m1	GPHRA_HUMAN, GPHRB_HUMAN
OG0004335	gfas1.m1.18877.m1	ACPH_HUMAN
OG0004336	gfas1.m1.18635.m1	TM135_HUMAN
OG0004337	gfas1.m1.2412.m1, gfas1.m1.11247.m1	LTOR4_HUMAN
OG0004338	gfas1.m1.10211.m1	CAPON_HUMAN
OG0004339	gfas1.m1.940.m1	PRDX5_HUMAN
OG0004340	gfas1.m1.6528.m1	LTV1_HUMAN
OG0004341	gfas1.m1.7772.m1	RBM45_HUMAN
OG0004342	gfas1.m1.14638.m1	ZFYV1_HUMAN
OG0004343	gfas1.m1.12434.m1, gfas1.m1.10151.m1	SPG21_HUMAN
OG0004344	gfas1.m1.18871.m1	ZBT47_HUMAN, ZN652_HUMAN
OG0004345	gfas1.m1.888.m1	TPPC4_HUMAN
OG0004346	gfas1.m1.6730.m1	MCA3_HUMAN
OG0004347	gfas1.m1.18572.m1	TBD2B_HUMAN
OG0004348	gfas1.m1.14203.m1	HYES_HUMAN
OG0004349	gfas1.m1.10443.m1	KLD10_HUMAN
OG0004350	gfas1.m1.18146.m1	MITOS_HUMAN
OG0004351	gfas1.m1.13476.m1	ARMT1_HUMAN
OG0004352	gfas1.m1.15235.m1	PRS8_HUMAN
OG0004353	gfas1.m1.16134.m1	PKHG1_HUMAN, PKHG3_HUMAN
OG0004354	gfas1.m1.4728.m1	ZN475_HUMAN, ZN474_HUMAN
OG0004355	gfas1.m1.9948.m1, gfas1.m1.216.m1	GCH1_HUMAN
OG0004356	gfas1.m1.20424.m1	MDHC_HUMAN
OG0004357	gfas1.m1.7281.m1	TS101_HUMAN
OG0004358	gfas1.m1.1812.m1	TYW1B_HUMAN, TYW1_HUMAN
OG0004360	gfas1.m1.9594.m1	MADD_HUMAN
OG0004361	gfas1.m1.6086.m1	PGLT1_HUMAN
OG0004362	gfas1.m1.14494.m1	ABHD8_HUMAN
OG0004363	gfas1.m1.18906.m1	RBP10_HUMAN, RANB9_HUMAN
OG0004364	gfas1.m1.14370.m1	PGDH_HUMAN
OG0004365	gfas1.m1.3481.m1	TCF24_HUMAN, TCF23_HUMAN
OG0004366	gfas1.m1.21319.m1, gfas1.m1.22398.m1	TBC23_HUMAN
OG0004367	gfas1.m1.16033.m1	SNX22_HUMAN, SNX24_HUMAN
OG0004368	gfas1.m1.8344.m1	CC124_HUMAN
OG0004369	gfas1.m1.9416.m1, gfas1.m1.19036.m1	CDD_HUMAN
OG0004370	gfas1.m1.685.m1	F91A1_HUMAN, F91A2_HUMAN
OG0004371	gfas1.m1.18770.m1	ODB2_HUMAN
OG0004372	gfas1.m1.10289.m1, gfas1.m1.5652.m1	CINP_HUMAN
OG0004373	gfas1.m1.7369.m1	DJB11_HUMAN
OG0004374	gfas1.m1.8096.m1	AT5L2_HUMAN, ATP5L_HUMAN
OG0004375	gfas1.m1.2477.m1	CCD83_HUMAN
OG0004376	gfas1.m1.16494.m1	RSMN_HUMAN, RSMB_HUMAN
OG0004377	gfas1.m1.14543.m1	TFDP3_HUMAN, TFDP1_HUMAN
OG0004378	gfas1.m1.6010.m1	RS10L_HUMAN, RS10_HUMAN
OG0004379	gfas1.m1.17811.m1	IFT25_HUMAN
OG0004380	gfas1.m1.9291.m1, gfas1.m1.22395.m1	RAD50_HUMAN
OG0004381	gfas1.m1.13420.m1	S29P2_HUMAN, SNX29_HUMAN
OG0004382	gfas1.m1.14271.m1	COMDA_HUMAN
OG0004383	gfas1.m1.23519.m1	HERC3_HUMAN, HERC4_HUMAN
OG0004384	gfas1.m1.23484.m1	RWDD3_HUMAN
OG0004385	gfas1.m1.17962.m1, gfas1.m1.17959.m1	PRDX6_HUMAN
OG0004386	gfas1.m1.14713.m1	RLA0L_HUMAN, RLA0_HUMAN
OG0004388	gfas1.m1.2455.m1	CHCH7_HUMAN
OG0004389	gfas1.m1.2873.m1	BAX_HUMAN
OG0004390	gfas1.m1.1883.m1	ATG13_HUMAN
OG0004391	gfas1.m1.4195.m1, gfas1.m1.4197.m1	GCP6_HUMAN
OG0004392	gfas1.m1.1989.m1	MKS1_HUMAN
OG0004393	gfas1.m1.8222.m1	SAE2_HUMAN
OG0004395	gfas1.m1.15216.m1	DCAF8_HUMAN
OG0004396	gfas1.m1.10358.m1	SRXN1_HUMAN
OG0004398	gfas1.m1.17077.m1	CATZ_HUMAN
OG0004399	gfas1.m1.85.m1	RS24_HUMAN
OG0004400	gfas1.m1.11617.m1	SPX3_HUMAN
OG0004403	gfas1.m1.5041.m1	S30BP_HUMAN
OG0004404	gfas1.m1.5388.m1	SPOUT_HUMAN
OG0004405	gfas1.m1.13835.m1	VPS51_HUMAN
OG0004406	gfas1.m1.4953.m1	UBFD1_HUMAN
OG0004408	gfas1.m1.16193.m1	DCTN4_HUMAN
OG0004409	gfas1.m1.23473.m1	STON1_HUMAN, STON2_HUMAN
OG0004411	gfas1.m1.14834.m1	SELS_HUMAN
OG0004412	gfas1.m1.3394.m1	RL26L_HUMAN, RL26_HUMAN
OG0004413	gfas1.m1.8007.m1	MFSD5_HUMAN
OG0004414	gfas1.m1.7017.m1	VGLL4_HUMAN
OG0004415	gfas1.m1.13950.m1	DTWD1_HUMAN
OG0004417	gfas1.m1.3505.m1	TEKT1_HUMAN
OG0004418	gfas1.m1.19825.m1, gfas1.m1.769.m1	MIPO1_HUMAN
OG0004419	gfas1.m1.3286.m1, gfas1.m1.7123.m1	GEN_HUMAN
OG0004420	gfas1.m1.1739.m1	CKAP5_HUMAN
OG0004421	gfas1.m1.16610.m1	SPT4H_HUMAN
OG0004422	gfas1.m1.19620.m1	FOXJ1_HUMAN
OG0004423	gfas1.m1.1051.m1	SUCO_HUMAN
OG0004424	gfas1.m1.17115.m1	NIF3L_HUMAN
OG0004425	gfas1.m1.4779.m1	PDPK2_HUMAN, PDPK1_HUMAN
OG0004426	gfas1.m1.13568.m1	B4GA1_HUMAN
OG0004427	gfas1.m1.17653.m1	CISY_HUMAN
OG0004428	gfas1.m1.9041.m1, gfas1.m1.9039.m1	STK31_HUMAN
OG0004429	gfas1.m1.9493.m1, gfas1.m1.9494.m1	ANR53_HUMAN
OG0004430	gfas1.m1.10672.m1, gfas1.m1.10671.m1	CS047_HUMAN
OG0004431	gfas1.m1.16333.m1	TXN4B_HUMAN
OG0004432	gfas1.m1.17150.m1	JOS1_HUMAN
OG0004433	gfas1.m1.16787.m1	RADIL_HUMAN
OG0004436	gfas1.m1.1953.m1	SYDE2_HUMAN, SYDE1_HUMAN
OG0004437	gfas1.m1.3224.m1	TM107_HUMAN
OG0004439	gfas1.m1.1231.m1	VAS1L_HUMAN, VAS1_HUMAN
OG0004440	gfas1.m1.851.m1	CLYBL_HUMAN
OG0004441	gfas1.m1.2893.m1	GMDS_HUMAN
OG0004443	gfas1.m1.23876.m1, gfas1.m1.7959.m1	PSMF1_HUMAN
OG0004444	gfas1.m1.704.m1	EMSY_HUMAN
OG0004447	gfas1.m1.2535.m1	TX1B3_HUMAN
OG0004448	gfas1.m1.653.m1	RAD21_HUMAN
OG0004449	gfas1.m1.18534.m1	RWDD1_HUMAN
OG0004451	gfas1.m1.1230.m1	LIN37_HUMAN
OG0004452	gfas1.m1.14906.m1, gfas1.m1.14907.m1	RM32_HUMAN
OG0004453	gfas1.m1.18531.m1	NOX4_HUMAN
OG0004454	gfas1.m1.1925.m1	COX5B_HUMAN
OG0004455	gfas1.m1.3238.m1	MSRB3_HUMAN
OG0004456	gfas1.m1.12375.m1	GSLG1_HUMAN
OG0004457	gfas1.m1.5640.m1	ERCC1_HUMAN
OG0004458	gfas1.m1.2672.m1	SAMH1_HUMAN
OG0004459	gfas1.m1.18848.m1, gfas1.m1.18846.m1	MUTYH_HUMAN
OG0004460	gfas1.m1.23195.m1	RHBL4_HUMAN
OG0004461	gfas1.m1.4378.m1	HEAT3_HUMAN
OG0004462	gfas1.m1.332.m1	CPSF5_HUMAN
OG0004463	gfas1.m1.2918.m1	CHM2A_HUMAN
OG0004464	gfas1.m1.15369.m1	KAD8_HUMAN
OG0004465	gfas1.m1.721.m1	SL9D1_HUMAN
OG0004466	gfas1.m1.13501.m1	VPS54_HUMAN
OG0004467	gfas1.m1.3181.m1, gfas1.m1.3180.m1	HOGA1_HUMAN
OG0004468	gfas1.m1.6540.m1	BLMH_HUMAN
OG0004469	gfas1.m1.1102.m1	ASH2L_HUMAN
OG0004471	gfas1.m1.15651.m1	BOP1_HUMAN
OG0004472	gfas1.m1.4790.m1	RM23_HUMAN
OG0004473	gfas1.m1.7678.m1	ATP5I_HUMAN
OG0004474	gfas1.m1.2165.m1	RPB7_HUMAN
OG0004475	gfas1.m1.17986.m1	TF3B_HUMAN
OG0004476	gfas1.m1.18081.m1	RT07_HUMAN
OG0004477	gfas1.m1.3730.m1	SPA24_HUMAN
OG0004478	gfas1.m1.10968.m1, gfas1.m1.18678.m1	MCAT_HUMAN
OG0004479	gfas1.m1.18322.m1	NLK_HUMAN
OG0004480	gfas1.m1.1187.m1	BD1L2_HUMAN, BOD1_HUMAN
OG0004482	gfas1.m1.23359.m1, gfas1.m1.6364.m1	MMS22_HUMAN
OG0004483	gfas1.m1.9519.m1, gfas1.m1.1815.m1	SMYD4_HUMAN
OG0004484	gfas1.m1.15118.m1	MYLIP_HUMAN
OG0004486	gfas1.m1.15322.m1	PIGC_HUMAN
OG0004487	gfas1.m1.4624.m1	RANB3_HUMAN
OG0004488	gfas1.m1.5034.m1	RPN1_HUMAN
OG0004489	gfas1.m1.65.m1	GRHPR_HUMAN
OG0004490	gfas1.m1.15232.m1	UBP3_HUMAN
OG0004492	gfas1.m1.12433.m1	RBM48_HUMAN
OG0004493	gfas1.m1.14498.m1	HMDH_HUMAN
OG0004494	gfas1.m1.15681.m1	MED1_HUMAN
OG0004495	gfas1.m1.3305.m1	MP2K7_HUMAN
OG0004496	gfas1.m1.6604.m1	GDS1_HUMAN
OG0004497	gfas1.m1.4.m1, gfas1.m1.19709.m1	LOXH1_HUMAN
OG0004498	gfas1.m1.21399.m1	AFG32_HUMAN
OG0004499	gfas1.m1.3399.m1	CF206_HUMAN
OG0004500	gfas1.m1.13975.m1	OSTF1_HUMAN
OG0004501	gfas1.m1.15953.m1	IMPA3_HUMAN
OG0004503	gfas1.m1.4660.m1	SF3A1_HUMAN
OG0004505	gfas1.m1.4706.m1, gfas1.m1.4709.m1	SF3A3_HUMAN
OG0004506	gfas1.m1.2032.m1	TIGAR_HUMAN
OG0004507	gfas1.m1.7044.m1	CLP1_HUMAN
OG0004508	gfas1.m1.20184.m1	T3HPD_HUMAN
OG0004509	gfas1.m1.16772.m1	TCPB_HUMAN
OG0004510	gfas1.m1.16150.m1	RAB24_HUMAN
OG0004512	gfas1.m1.3503.m1	SP130_HUMAN
OG0004514	gfas1.m1.21008.m1, gfas1.m1.8568.m1	NOL6_HUMAN
OG0004515	gfas1.m1.14247.m1	ISCU_HUMAN
OG0004516	gfas1.m1.3981.m1, gfas1.m1.10849.m1	NEK8_HUMAN
OG0004517	gfas1.m1.17775.m1, gfas1.m1.17773.m1	GNMT_HUMAN
OG0004518	gfas1.m1.4738.m1	NSE4A_HUMAN, EID3_HUMAN
OG0004519	gfas1.m1.7375.m1	SH3L3_HUMAN
OG0004520	gfas1.m1.17101.m1	RL5_HUMAN
OG0004521	gfas1.m1.6412.m1, gfas1.m1.15486.m1	DHRS1_HUMAN
OG0004522	gfas1.m1.2948.m1	SHOX_HUMAN, SHOX2_HUMAN
OG0004523	gfas1.m1.49.m1	CPSF3_HUMAN
OG0004524	gfas1.m1.6194.m1	PIGZ_HUMAN
OG0004525	gfas1.m1.14490.m1	HDA11_HUMAN
OG0004526	gfas1.m1.18323.m1	P20D1_HUMAN
OG0004527	gfas1.m1.8299.m1	PIGB_HUMAN
OG0004528	gfas1.m1.5173.m1, gfas1.m1.20614.m1	CFA90_HUMAN
OG0004529	gfas1.m1.2896.m1	DEN11_HUMAN
OG0004530	gfas1.m1.16784.m1	GPR78_HUMAN, GPR26_HUMAN
OG0004531	gfas1.m1.1408.m1	SNX25_HUMAN
OG0004532	gfas1.m1.8564.m1, gfas1.m1.8565.m1	ROBO4_HUMAN
OG0004533	gfas1.m1.11306.m1	AIDA_HUMAN
OG0004534	gfas1.m1.7152.m1	DNAL4_HUMAN
OG0004535	gfas1.m1.2061.m1, gfas1.m1.8388.m1	CDC20_HUMAN
OG0004536	gfas1.m1.15947.m1	AEN_HUMAN, I20L2_HUMAN
OG0004537	gfas1.m1.5678.m1	NTM1A_HUMAN
OG0004538	gfas1.m1.22365.m1	SIM13_HUMAN
OG0004539	gfas1.m1.16828.m1	MTFR1_HUMAN
OG0004541	gfas1.m1.17925.m1	DPM1_HUMAN
OG0004542	gfas1.m1.16514.m1	PPWD1_HUMAN
OG0004543	gfas1.m1.23418.m1	ABCB7_HUMAN
OG0004544	gfas1.m1.21430.m1	MPC2_HUMAN
OG0004545	gfas1.m1.10427.m1	S39A9_HUMAN
OG0004546	gfas1.m1.19682.m1, gfas1.m1.23100.m1	TNG6_HUMAN
OG0004548	gfas1.m1.8183.m1	ANKE1_HUMAN
OG0004549	gfas1.m1.11615.m1	KCMF1_HUMAN
OG0004552	gfas1.m1.604.m1	MZT2A_HUMAN, MZT2B_HUMAN
OG0004553	gfas1.m1.6209.m1	HYDIN_HUMAN
OG0004554	gfas1.m1.17635.m1	WDHD1_HUMAN
OG0004556	gfas1.m1.5780.m1	TAZ_HUMAN
OG0004557	gfas1.m1.14367.m1	UBP10_HUMAN
OG0004558	gfas1.m1.3207.m1	AFAD_HUMAN
OG0004559	gfas1.m1.6326.m1	DEK_HUMAN
OG0004560	gfas1.m1.191.m1, gfas1.m1.190.m1	PKHM3_HUMAN
OG0004561	gfas1.m1.18634.m1	FZD9_HUMAN, FZD10_HUMAN
OG0004562	gfas1.m1.10751.m1	KAD9_HUMAN
OG0004563	gfas1.m1.1974.m1, gfas1.m1.2779.m1	SG196_HUMAN
OG0004564	gfas1.m1.10290.m1	RBSK_HUMAN
OG0004566	gfas1.m1.18242.m1, gfas1.m1.10323.m1	L2HDH_HUMAN
OG0004567	gfas1.m1.13557.m1	EXO5_HUMAN
OG0004568	gfas1.m1.19370.m1	RPA12_HUMAN
OG0004569	gfas1.m1.5414.m1	NS1BP_HUMAN
OG0004570	gfas1.m1.3771.m1	ARMC8_HUMAN
OG0004571	gfas1.m1.6778.m1	KICS2_HUMAN
OG0004573	gfas1.m1.17902.m1	PINL_HUMAN, PIN1_HUMAN
OG0004574	gfas1.m1.14675.m1	GTSE1_HUMAN
OG0004575	gfas1.m1.17729.m1	CFA57_HUMAN
OG0004576	gfas1.m1.4747.m1	ARID2_HUMAN
OG0004577	gfas1.m1.4496.m1	PIP30_HUMAN
OG0004578	gfas1.m1.6501.m1	RAD54_HUMAN
OG0004579	gfas1.m1.20121.m1, gfas1.m1.654.m1	SNR40_HUMAN
OG0004580	gfas1.m1.463.m1	NSL1_HUMAN
OG0004581	gfas1.m1.17398.m1	PIHD1_HUMAN
OG0004583	gfas1.m1.23265.m1	CQ10A_HUMAN, CQ10B_HUMAN
OG0004584	gfas1.m1.10830.m1	AMNLS_HUMAN
OG0004585	gfas1.m1.5100.m1	MAT1_HUMAN
OG0004586	gfas1.m1.18179.m1, gfas1.m1.18181.m1	FBX22_HUMAN
OG0004587	gfas1.m1.21850.m1	DHPR_HUMAN
OG0004588	gfas1.m1.5070.m1, gfas1.m1.20252.m1	CP131_HUMAN
OG0004589	gfas1.m1.14629.m1	VASH2_HUMAN, VASH1_HUMAN
OG0004590	gfas1.m1.3330.m1	CTU1_HUMAN
OG0004591	gfas1.m1.14403.m1, gfas1.m1.14399.m1	DHX33_HUMAN
OG0004594	gfas1.m1.9092.m1	FBXL5_HUMAN
OG0004595	gfas1.m1.2298.m1	RSPRY_HUMAN
OG0004596	gfas1.m1.21498.m1	MLEC_HUMAN
OG0004597	gfas1.m1.17598.m1	PRR11_HUMAN
OG0004598	gfas1.m1.18654.m1	PIGT_HUMAN
OG0004600	gfas1.m1.19837.m1	ENL_HUMAN, AF9_HUMAN
OG0004601	gfas1.m1.18734.m1	UNC50_HUMAN
OG0004603	gfas1.m1.19572.m1	GARS_HUMAN
OG0004604	gfas1.m1.1491.m1, gfas1.m1.1494.m1	PAR12_HUMAN
OG0004605	gfas1.m1.6014.m1	LYSM3_HUMAN
OG0004606	gfas1.m1.14100.m1	NNRE_HUMAN
OG0004607	gfas1.m1.13592.m1	ATAD1_HUMAN
OG0004608	gfas1.m1.6855.m1, gfas1.m1.18027.m1	STRAP_HUMAN
OG0004609	gfas1.m1.8014.m1	BLTP2_HUMAN
OG0004610	gfas1.m1.2066.m1	RFXAP_HUMAN
OG0004611	gfas1.m1.1849.m1	TTC28_HUMAN
OG0004612	gfas1.m1.4401.m1	CFA61_HUMAN
OG0004613	gfas1.m1.23867.m1, gfas1.m1.20394.m1	FBLN1_HUMAN
OG0004614	gfas1.m1.5556.m1	CARTF_HUMAN
OG0004615	gfas1.m1.6304.m1	TMM65_HUMAN
OG0004616	gfas1.m1.17978.m1	VP37B_HUMAN
OG0004617	gfas1.m1.18950.m1, gfas1.m1.18949.m1	CAHD1_HUMAN
OG0004619	gfas1.m1.19568.m1, gfas1.m1.22134.m1	TKFC_HUMAN
OG0004620	gfas1.m1.15181.m1	S2538_HUMAN
OG0004621	gfas1.m1.4454.m1	SYFA_HUMAN
OG0004622	gfas1.m1.16112.m1	TM267_HUMAN
OG0004623	gfas1.m1.8525.m1	NAGPA_HUMAN
OG0004624	gfas1.m1.18169.m1	RUXGL_HUMAN, RUXG_HUMAN
OG0004626	gfas1.m1.8466.m1	ESTD_HUMAN
OG0004627	gfas1.m1.1999.m1	UBE2F_HUMAN
OG0004628	gfas1.m1.7276.m1	CC038_HUMAN
OG0004629	gfas1.m1.7951.m1, gfas1.m1.7950.m1	FAHD1_HUMAN
OG0004630	gfas1.m1.1199.m1	THAP4_HUMAN
OG0004631	gfas1.m1.9127.m1	RB8NL_HUMAN, CTIP_HUMAN
OG0004633	gfas1.m1.23027.m1	OXND1_HUMAN
OG0004634	gfas1.m1.15862.m1	MMSA_HUMAN
OG0004635	gfas1.m1.22784.m1, gfas1.m1.22590.m1	PIGN_HUMAN
OG0004637	gfas1.m1.4516.m1	TMM53_HUMAN
OG0004638	gfas1.m1.21082.m1, gfas1.m1.2855.m1	APOH_HUMAN
OG0004639	gfas1.m1.16173.m1, gfas1.m1.16174.m1	YPEL5_HUMAN
OG0004640	gfas1.m1.1544.m1	S53A1_HUMAN
OG0004641	gfas1.m1.2661.m1	SVBP_HUMAN
OG0004642	gfas1.m1.15472.m1	B3GL2_HUMAN
OG0004643	gfas1.m1.14216.m1	PTHB1_HUMAN
OG0004644	gfas1.m1.19580.m1	SYLC_HUMAN
OG0004645	gfas1.m1.2964.m1	COQ2_HUMAN
OG0004647	gfas1.m1.15350.m1	M3K7_HUMAN
OG0004648	gfas1.m1.2307.m1	PEPD_HUMAN
OG0004649	gfas1.m1.13595.m1	RPC4_HUMAN
OG0004650	gfas1.m1.13894.m1	CEP41_HUMAN
OG0004651	gfas1.m1.23244.m1	HUWE1_HUMAN
OG0004652	gfas1.m1.7418.m1	COX17_HUMAN
OG0004653	gfas1.m1.10331.m1, gfas1.m1.10330.m1	IFT22_HUMAN
OG0004654	gfas1.m1.2415.m1	UBE3A_HUMAN
OG0004655	gfas1.m1.5604.m1	RAMAC_HUMAN, RMACL_HUMAN
OG0004656	gfas1.m1.7125.m1	RS23_HUMAN
OG0004657	gfas1.m1.12413.m1	C2D2B_HUMAN, C2D2A_HUMAN
OG0004658	gfas1.m1.18554.m1	CLPX_HUMAN
OG0004659	gfas1.m1.20881.m1, gfas1.m1.18140.m1	LIX1L_HUMAN
OG0004660	gfas1.m1.6362.m1	SC5D_HUMAN
OG0004661	gfas1.m1.6597.m1	TFP11_HUMAN
OG0004662	gfas1.m1.15990.m1	AKIB1_HUMAN
OG0004663	gfas1.m1.6602.m1	RT14_HUMAN
OG0004664	gfas1.m1.9875.m1	TEX55_HUMAN
OG0004665	gfas1.m1.189.m1	RM47_HUMAN
OG0004666	gfas1.m1.643.m1	RNLS_HUMAN
OG0004667	gfas1.m1.11587.m1	MCU_HUMAN
OG0004668	gfas1.m1.3166.m1	TAF1L_HUMAN, TAF1_HUMAN
OG0004669	gfas1.m1.3495.m1	ECHA_HUMAN
OG0004670	gfas1.m1.23020.m1	SCAPE_HUMAN
OG0004671	gfas1.m1.15287.m1	CPSF1_HUMAN
OG0004672	gfas1.m1.4145.m1	CTSR4_HUMAN
OG0004673	gfas1.m1.9195.m1	VP9D1_HUMAN
OG0004675	gfas1.m1.1403.m1	YRDC_HUMAN
OG0004676	gfas1.m1.16087.m1	BRPF1_HUMAN
OG0004677	gfas1.m1.2903.m1	FAP24_HUMAN
OG0004678	gfas1.m1.4963.m1	FXRD2_HUMAN
OG0004679	gfas1.m1.20142.m1	TMM42_HUMAN
OG0004680	gfas1.m1.4155.m1	ABCA3_HUMAN
OG0004681	gfas1.m1.3802.m1	T183A_HUMAN, T183B_HUMAN
OG0004682	gfas1.m1.711.m1	APC16_HUMAN
OG0004683	gfas1.m1.14923.m1	DUS19_HUMAN
OG0004684	gfas1.m1.15871.m1	OAZ2_HUMAN, OAZ1_HUMAN
