Orthogroup	Mmus	Nvec
OG0001022	MINT_MOUSE	NV2t013536003.1, NV2t013536002.1, NV2t013536006.1, NV2t013536007.1, NV2t013536005.1, NV2t013536001.1, NV2t013536008.1, NV2t013536004.1
OG0001034	CPZIP_MOUSE, WASC2_MOUSE	NV2t022812001.1, NV2t022811001.1, NV2t022811002.1
OG0001049	KS6R_MOUSE	NV2t017320008.1, NV2t017320005.1, NV2t017320003.1, NV2t017320001.1, NV2t017320007.1, NV2t017320002.1, NV2t017320006.1, NV2t017320004.1
OG0001064	AMPD2_MOUSE, AMPD1_MOUSE, AMPD3_MOUSE	NV2t022642003.1, NV2t022642001.1, NV2t022642002.1
OG0001078	ZN746_MOUSE	NV2t017726001.1
OG0001090	TIAR_MOUSE, TIA1_MOUSE	NV2t019127003.1, NV2t019127002.1, NV2t019127006.1, NV2t019127001.1, NV2t019127004.1, NV2t019127005.1
OG0001103	ADIPL_MOUSE, ERFE_MOUSE	NV2t013732001.1, NV2t013732003.1, NV2t013732004.1, NV2t013732002.1, NV2t013732005.1, NV2t013732006.1, NV2t013732007.1
OG0001144	DOK1_MOUSE, DOK3_MOUSE, DOK2_MOUSE	NV2t005301001.1, NV2t005296001.1, NV2t005301002.1
OG0001149	PLPL2_MOUSE, PLPL3_MOUSE	NV2t018700001.1, NV2t018698002.1, NV2t018698001.1, NV2t018701001.1, NV2t018698003.1
OG0001164	KCNC2_MOUSE, KCNC4_MOUSE, KCNC3_MOUSE, KCNC1_MOUSE	NV2t017722001.1
OG0000908	IQEC3_MOUSE, IQEC2_MOUSE, IQEC1_MOUSE	NV2t000259002.1, NV2t000259003.1, NV2t000259004.1, NV2t000259001.1, NV2t000259005.1
OG0000950	NCKX3_MOUSE, NCKX4_MOUSE	NV2t007147001.1, NV2t023839001.1
OG0000999	ANK1_MOUSE, ANK3_MOUSE, ANK2_MOUSE	NV2t005708001.1, NV2t005708002.1, NV2t005708003.1, NV2t005708004.1
OG0001014	NID2_MOUSE, NID1_MOUSE	NV2t020731001.1, NV2t020722001.1, NV2t020722004.1, NV2t020730001.1, NV2t020722003.1, NV2t020722002.1
OG0001029	CRCC2_MOUSE, CROCC_MOUSE	NV2t013463004.1, NV2t013463003.1, NV2t013463001.1, NV2t013463002.1, NV2t013463005.1
OG0001044	KCNH5_MOUSE, KCNH1_MOUSE	NV2t019743006.1, NV2t019743005.1, NV2t019743001.1, NV2t019743002.1, NV2t019743003.1, NV2t019743004.1
OG0001069	AFF2_MOUSE, AFF3_MOUSE, AFF1_MOUSE, AFF4_MOUSE	NV2t002518001.1, NV2t002518002.1
OG0001083	S11IP_MOUSE	NV2t011493008.1, NV2t011493005.1, NV2t011493006.1, NV2t011493001.1, NV2t011493007.1, NV2t011493004.1, NV2t011493003.1, NV2t011493002.1
OG0001096	OVOL3_MOUSE, OVOL1_MOUSE, OVOL2_MOUSE	NV2t022467001.1, NV2t022467002.1, NV2t022468001.1
OG0001108	LYVE1_MOUSE	NV2t007793001.1, NV2t007792001.1, NV2t012169001.1, NV2t011760001.1, NV2t022624001.1, NV2t022627001.1, NV2t022622001.1, NV2t022626001.1, NV2t022623001.1
OG0001139	SC6A1_MOUSE	NV2t019514001.1, NV2t019514002.1, NV2t004096001.1, NV2t004096002.1, NV2t021085002.1
OG0001155	GPC4_MOUSE, GPC6_MOUSE, GPC1_MOUSE, GPC2_MOUSE	NV2t022015001.1
OG0001161	BMI1_MOUSE, PCGF2_MOUSE	NV2t010851001.1, NV2t010849001.1, NV2t010853003.1, NV2t010853004.1
OG0001167	GDC_MOUSE	NV2t005927001.1, NV2t006699001.1, NV2t006699002.1, NV2t006699004.1, NV2t006699003.1, NV2t006486001.1
OG0001180	SRPK3_MOUSE, SRPK1_MOUSE, SRPK2_MOUSE	NV2t000242003.1, NV2t000242001.1, NV2t000242002.1
OG0000940	LCAP_MOUSE, ERAP1_MOUSE	NV2t015546001.1, NV2t013894001.1, NV2t013894003.1
OG0000956	GBB3_MOUSE, GBB1_MOUSE, GBB2_MOUSE, GBB4_MOUSE	NV2t013538001.1, NV2t013538003.1
OG0000972	SSRD_MOUSE	NV2t000010001.1
OG0001005	NWD1_MOUSE	NV2t017782001.1, NV2t002958001.1
OG0001036	HMCN1_MOUSE, HMCN2_MOUSE	NV2t024790001.1, NV2t023124002.1, NV2t023124001.1, NV2t023124003.1
OG0001066	BABA2_MOUSE	NV2t020303001.1, NV2t020303003.1, NV2t020303005.1, NV2t020303006.1, NV2t020303007.1, NV2t020303002.1, NV2t020303004.1, NV2t006861001.1
OG0001094	REEP2_MOUSE, REEP1_MOUSE, REEP3_MOUSE, REEP4_MOUSE	NV2t018715001.1, NV2t018715002.1
OG0001135	CP2U1_MOUSE, CP2R1_MOUSE, CP2J5_MOUSE, CP2J6_MOUSE	NV2t025029001.1, NV2t025029002.1
OG0001151	COR1A_MOUSE, CORO6_MOUSE, COR1C_MOUSE, COR1B_MOUSE	NV2t015805001.1
OG0001166	EF1A2_MOUSE, EF1A1_MOUSE	NV2t005887001.1, NV2t005887004.1, NV2t005887003.1, NV2t005887005.1, NV2t005887006.1
OG0001191	EVA1A_MOUSE, EVA1C_MOUSE	NV2t016334001.1, NV2t008783001.1
OG0001201	SHRM2_MOUSE, SHRM4_MOUSE, SHRM3_MOUSE	NV2t002432001.1, NV2t002432003.1, NV2t002432002.1
OG0001212	ARHG2_MOUSE, AKP13_MOUSE, ARG28_MOUSE, ARHGI_MOUSE	NV2t023004001.1
OG0001004	RCOR2_MOUSE, RCOR1_MOUSE, RCOR3_MOUSE	NV2t012420001.1, NV2t012420002.1, NV2t012420003.1, NV2t012420004.1
OG0001048	TSN13_MOUSE, TSN31_MOUSE	NV2t011225001.1, NV2t012223001.1, NV2t012223002.1, NV2t012223003.1
OG0001062	CNOT4_MOUSE	NV2t014158005.1, NV2t014158006.1, NV2t014158001.1, NV2t014158008.1, NV2t014158007.1, NV2t014158004.1, NV2t014158002.1, NV2t014158003.1
OG0001068	KPCD3_MOUSE, KPCD2_MOUSE, KPCD1_MOUSE	NV2t020277002.1, NV2t020277004.1, NV2t020277001.1, NV2t020277003.1
OG0001081	SSBP3_MOUSE, SSBP2_MOUSE	NV2t000532005.1, NV2t000532002.1, NV2t000532004.1, NV2t000532003.1, NV2t000532001.1
OG0001092	BAK_MOUSE	NV2t009994001.1, NV2t009994002.1, NV2t009994003.1, NV2t009994004.1, NV2t009994005.1, NV2t009994006.1, NV2t009994007.1, NV2t009994008.1
OG0001105	F219A_MOUSE, F219B_MOUSE	NV2t023578003.1, NV2t023578004.1, NV2t023578005.1, NV2t023578002.1, NV2t023578007.1, NV2t023578001.1, NV2t023578006.1
OG0001130	TBA1A_MOUSE, TBA1C_MOUSE, TBA1B_MOUSE, TBA4A_MOUSE	NV2t011522001.1, NV2t016062001.1
OG0001147	NAR5_MOUSE, NAR1_MOUSE, NAR2A_MOUSE, NAR2B_MOUSE, NAR4_MOUSE	NV2t012927001.1
OG0001163	HS90A_MOUSE, HS90B_MOUSE	NV2t020404001.1, NV2t020404004.1, NV2t020404002.1, NV2t020404003.1
OG0001176	JUNB_MOUSE, JUN_MOUSE, JUND_MOUSE	NV2t012897001.1, NV2t001654001.1
OG0001198	OGT1_MOUSE	NV2t002880002.1, NV2t002880001.1, NV2t002880003.1, NV2t002880005.1, NV2t002880006.1, NV2t002880007.1, NV2t002880004.1
OG0001210	AGRV1_MOUSE	NV2t023278001.1, NV2t023279001.1, NV2t023279002.1, NV2t023279003.1, NV2t023276001.1, NV2t023277001.1
OG0001223	SIPA1_MOUSE, SI1L3_MOUSE, SI1L1_MOUSE, SI1L2_MOUSE	NV2t010917001.1
OG0001237	SSU72_MOUSE	NV2t013988001.1
OG0001254	BHMT1_MOUSE, BHMT2_MOUSE	NV2t001632002.1, NV2t001632003.1, NV2t001629001.1, NV2t001629002.1
OG0000998	PKHG5_MOUSE	NV2t013937007.1, NV2t013937001.1, NV2t013937003.1, NV2t013937004.1, NV2t013937002.1, NV2t013937005.1, NV2t013937006.1
OG0001026	UBP43_MOUSE	NV2t007259001.1, NV2t007259002.1, NV2t007266002.1, NV2t007266001.1, NV2t007266003.1, NV2t007266005.1, NV2t007266004.1
OG0001042	RBM4_MOUSE, RBM4B_MOUSE	NV2t019317005.1, NV2t019317001.1, NV2t019317007.1, NV2t019317003.1, NV2t019317004.1, NV2t019317006.1
OG0001057	TUB_MOUSE, TULP3_MOUSE, TULP1_MOUSE, TULP2_MOUSE	NV2t010236001.1, NV2t010236002.1
OG0001075	TIF1B_MOUSE, TIF1A_MOUSE, TRI33_MOUSE	NV2t018465003.1, NV2t018465001.1, NV2t018465002.1, NV2t018465004.1
OG0001089	ELAP1_MOUSE, ELAP2_MOUSE	NV2t001639001.1, NV2t001639005.1, NV2t001639004.1, NV2t001639003.1, NV2t001639002.1, NV2t001639006.1
OG0001134	NEP_MOUSE, MMEL1_MOUSE	NV2t013746001.1, NV2t013750004.1, NV2t013750005.1, NV2t013750003.1, NV2t013750002.1
OG0001150	ZNT7_MOUSE	NV2t000384001.1, NV2t000384002.1, NV2t000384005.1, NV2t000384003.1, NV2t000384006.1
OG0001165	ZN639_MOUSE, ZN711_MOUSE, ZFY1_MOUSE, ZFY2_MOUSE, ZFX_MOUSE	NV2t015091001.1
OG0001190	CAST1_MOUSE, CAST2_MOUSE	NV2t015599003.1, NV2t015599004.1, NV2t015599001.1, NV2t015599002.1
OG0001200	GAB1_MOUSE, GAB3_MOUSE, GAB2_MOUSE	NV2t003726001.1, NV2t003726002.1
OG0001211	PBX4_MOUSE, PBX1_MOUSE, PBX2_MOUSE, PBX3_MOUSE	NV2t025289001.1
OG0001224	TOX4_MOUSE, TOX3_MOUSE, TOX_MOUSE	NV2t005256001.1, NV2t005256002.1
OG0001255	CBS_MOUSE	NV2t021951001.1, NV2t021951002.1, NV2t011457001.1, NV2t011460001.1, NV2t011460002.1, NV2t012843001.1, NV2t012843002.1
OG0000947	S6A17_MOUSE, S6A15_MOUSE	NV2t014564001.1, NV2t014565001.1, NV2t014816001.1, NV2t014816004.1, NV2t014816002.1, NV2t014816003.1
OG0000980	KPB1_MOUSE, KPB2_MOUSE	NV2t003216003.1, NV2t003216008.1, NV2t003216004.1, NV2t003216005.1, NV2t003216009.1, NV2t003216007.1
OG0000997	TRIR_MOUSE	NV2t003180002.1, NV2t003180001.1, NV2t003180003.1, NV2t003180004.1, NV2t003180005.1, NV2t003180006.1, NV2t003180008.1, NV2t003180007.1
OG0001037	FGF18_MOUSE, FGF17_MOUSE, FGF8_MOUSE	NV2t018097001.1, NV2t018093001.1
OG0001052	TRM9B_MOUSE	NV2t003328007.1, NV2t003328001.1, NV2t003328002.1, NV2t003328003.1, NV2t003328005.1, NV2t003328004.1, NV2t003328008.1, NV2t003328006.1
OG0001082	SPRC_MOUSE, SPRL1_MOUSE	NV2t012600001.1, NV2t012109001.1, NV2t011803001.1, NV2t011803002.1, NV2t011113001.1
OG0001095	TSTD3_MOUSE	NV2t022768001.1, NV2t022769001.1, NV2t022767001.1, NV2t022765001.1, NV2t022770001.1, NV2t022770002.1
OG0001140	SP6_MOUSE, SP7_MOUSE, SP9_MOUSE, SP8_MOUSE	NV2t010903001.1
OG0001157	VWF_MOUSE, OTOGL_MOUSE, OTOG_MOUSE	NV2t012902001.1, NV2t012903006.1
OG0001170	NKX63_MOUSE, NKX61_MOUSE	NV2t018672001.1, NV2t018674001.1, NV2t018674002.1
OG0001206	HCN3_MOUSE, HCN2_MOUSE, HCN1_MOUSE, HCN4_MOUSE	NV2t023474001.1
OG0001253	TBD2B_MOUSE, TBD2A_MOUSE	NV2t006415001.1, NV2t006415002.1, NV2t024599001.1, NV2t024600001.1
OG0001260	F117B_MOUSE, F117A_MOUSE, GLCI1_MOUSE	NV2t012991001.1, NV2t012991002.1, NV2t012991003.1
OG0001278	PPAT_MOUSE, PPAL_MOUSE, PPAP_MOUSE	NV2t010567002.1, NV2t010567001.1, NV2t010567003.1
OG0001050	NR2F6_MOUSE, COT2_MOUSE, COT1_MOUSE	NV2t024040002.1, NV2t024040005.1, NV2t024040003.1, NV2t024040004.1
OG0001055	BNIPL_MOUSE, BNIP2_MOUSE, ATCAY_MOUSE, PRUN2_MOUSE	NV2t015268001.1, NV2t015268002.1
OG0001061	CNDD3_MOUSE	NV2t014695001.1, NV2t014695005.1, NV2t014695004.1, NV2t014695003.1, NV2t014695008.1, NV2t014695006.1, NV2t014695002.1, NV2t014695007.1
OG0001076	NUDC3_MOUSE	NV2t008128002.1, NV2t008128008.1, NV2t008128005.1, NV2t008128003.1, NV2t008128006.1, NV2t008128004.1, NV2t008128001.1, NV2t008128007.1
OG0001127	JIP3_MOUSE, JIP4_MOUSE	NV2t002983001.1, NV2t002983003.1
OG0001145	CA2D3_MOUSE, CA2D4_MOUSE	NV2t003042001.1, NV2t003042005.1, NV2t003042004.1, NV2t003042003.1, NV2t003042002.1
OG0001162	RBP2_MOUSE	NV2t022691001.1
OG0001209	AT132_MOUSE, AT133_MOUSE, AT135_MOUSE, AT134_MOUSE	NV2t014723001.1
OG0001221	CACB1_MOUSE, CACB2_MOUSE, CACB3_MOUSE, CACB4_MOUSE	NV2t011172001.1
OG0001242	FA53C_MOUSE, FA53B_MOUSE, FA53A_MOUSE	NV2t018718001.1, NV2t018718002.1, NV2t018718003.1
OG0001256	S12A4_MOUSE, S12A6_MOUSE, S12A5_MOUSE, S12A7_MOUSE	NV2t005424001.1
OG0001270	MOCOS_MOUSE	NV2t011654001.1, NV2t011654002.1, NV2t011654003.1, NV2t011654006.1, NV2t011654004.1, NV2t011654005.1, NV2t011654007.1
OG0001285	DLGP4_MOUSE, DLGP1_MOUSE, DLGP3_MOUSE, DLGP2_MOUSE	NV2t010973001.1
OG0000952	SMBT1_MOUSE, SMBT2_MOUSE	NV2t000270004.1, NV2t000270001.1, NV2t000270002.1, NV2t000267001.1, NV2t000270003.1, NV2t000270005.1
OG0001002	PO4F3_MOUSE, PO4F2_MOUSE, PO4F1_MOUSE	NV2t002966001.1, NV2t002966002.1, NV2t002966003.1, NV2t002966004.1
OG0001008	KIF1C_MOUSE, KIF1A_MOUSE, KIF1B_MOUSE	NV2t025138001.1, NV2t025138003.1, NV2t025138002.1, NV2t025138004.1
OG0001023	MCLN1_MOUSE, MCLN3_MOUSE, MCLN2_MOUSE	NV2t001902001.1, NV2t001904001.1, NV2t001904002.1
OG0001028	SL9B1_MOUSE, SL9B2_MOUSE	NV2t010410001.1, NV2t010427001.1, NV2t010415001.1, NV2t001454001.1
OG0001043	PYGL_MOUSE, PYGM_MOUSE, PYGB_MOUSE	NV2t019783002.1, NV2t019783001.1, NV2t019783003.1, NV2t019783004.1
OG0001058	ELOV4_MOUSE	NV2t018763001.1, NV2t018764001.1, NV2t018764002.1, NV2t018764004.1, NV2t018764003.1
OG0001073	RGF1C_MOUSE, RGF1B_MOUSE	NV2t013571001.1, NV2t013571005.1, NV2t013571006.1, NV2t013571002.1, NV2t013571003.1, NV2t013571004.1
OG0001136	S39A8_MOUSE, S39AE_MOUSE	NV2t014498001.1, NV2t015979003.1, NV2t015979001.1, NV2t015979002.1, NV2t014499001.1
OG0001152	TLL1_MOUSE, BMP1_MOUSE, TLL2_MOUSE	NV2t003100001.1, NV2t003625001.1
OG0001248	CSK22_MOUSE, CSK21_MOUSE	NV2t004299003.1, NV2t004299001.1, NV2t004299004.1, NV2t004299002.1
OG0001264	LMBL3_MOUSE, LMBL1_MOUSE, LMBL4_MOUSE	NV2t015812001.1, NV2t015813001.1
OG0001280	GNA15_MOUSE, GNAQ_MOUSE, GNA14_MOUSE, GNA11_MOUSE	NV2t014136001.1
OG0001298	SAT2_MOUSE, SAT1_MOUSE, SATL1_MOUSE	NV2t021966001.1, NV2t021966002.1
OG0000958	REPS2_MOUSE, REPS1_MOUSE	NV2t009176001.1, NV2t008360004.1, NV2t008360003.1, NV2t008360001.1, NV2t008360002.1
OG0001009	DX39A_MOUSE, DX39B_MOUSE	NV2t025357001.1, NV2t025357003.1, NV2t025357002.1, NV2t025357004.1, NV2t025357005.1, NV2t025357006.1
OG0001024	ALAT2_MOUSE, ALAT1_MOUSE	NV2t004040001.1, NV2t004040002.1, NV2t004040003.1, NV2t004040004.1
OG0001071	APBB1_MOUSE, APBB3_MOUSE, APBB2_MOUSE	NV2t003053002.1, NV2t003053003.1, NV2t003053001.1, NV2t003053004.1
OG0001086	CNKR2_MOUSE, CNKR3_MOUSE, ICEF1_MOUSE	NV2t008428001.1, NV2t008429001.1
OG0001098	SALL2_MOUSE, SALL4_MOUSE, SALL1_MOUSE, SALL3_MOUSE	NV2t021605001.1
OG0001111	VP33B_MOUSE	NV2t024100005.1, NV2t024100002.1, NV2t024104001.1, NV2t024104004.1, NV2t024104002.1, NV2t024104003.1, NV2t024100001.1, NV2t024100003.1, NV2t024100004.1
OG0001159	NCALD_MOUSE, HPCA_MOUSE, HPCL1_MOUSE	NV2t016432003.1, NV2t016432001.1, NV2t016432002.1
OG0001183	SNTG1_MOUSE, SNTG2_MOUSE	NV2t006351005.1, NV2t006351004.1, NV2t006351002.1, NV2t006351001.1, NV2t006351003.1
OG0001195	CYB5B_MOUSE, CYB5_MOUSE	NV2t004442001.1, NV2t020534001.1, NV2t020534002.1, NV2t005130001.1
OG0001203	VATH_MOUSE	NV2t005819001.1, NV2t005819002.1, NV2t005819003.1, NV2t005819004.1, NV2t005819005.1, NV2t005819006.1, NV2t005819007.1
OG0001218	KAP3_MOUSE, KAP2_MOUSE	NV2t016897001.1, NV2t000208001.1, NV2t000208002.1, NV2t000208003.1
OG0001249	KIF28_MOUSE	NV2t004806001.1, NV2t011463002.1, NV2t011463001.1, NV2t011463003.1, NV2t011463004.1, NV2t011533001.1
OG0001265	NDRG3_MOUSE, NDRG1_MOUSE, NDRG2_MOUSE, NDRG4_MOUSE	NV2t019548001.1
OG0001283	DAZP1_MOUSE	NV2t023797001.1, NV2t023797002.1, NV2t023798003.1, NV2t023798002.1, NV2t023798001.1, NV2t023798004.1
OG0001299	CNTRL_MOUSE	NV2t025670001.1, NV2t025670004.1, NV2t025670005.1, NV2t025670002.1, NV2t025670003.1, NV2t025670006.1
OG0001065	PDE8B_MOUSE, PDE8A_MOUSE	NV2t023435005.1, NV2t023435006.1, NV2t023435001.1, NV2t023435003.1, NV2t023435002.1, NV2t023435004.1
OG0001080	MAST3_MOUSE, MAST4_MOUSE, MAST1_MOUSE, MAST2_MOUSE	NV2t001863001.1, NV2t001863002.1
OG0001106	GLYL3_MOUSE, GLYAL_MOUSE, GLYAT_MOUSE, KEG1_MOUSE	NV2t008897001.1, NV2t008897002.1
OG0001133	PSA_MOUSE	NV2t011566002.1, NV2t011566001.1, NV2t011566005.1, NV2t011566006.1, NV2t011566003.1, NV2t011566004.1
OG0001138	BHA15_MOUSE	NV2t002672001.1, NV2t012812001.1, NV2t012812002.1, NV2t006620001.1, NV2t011608001.1
OG0001154	DOCK2_MOUSE, DOCK5_MOUSE, DOCK1_MOUSE	NV2t018820003.1, NV2t018820002.1, NV2t018820001.1
OG0001179	MLF2_MOUSE, MLF1_MOUSE	NV2t013751003.1, NV2t013751004.1, NV2t013751005.1, NV2t013751006.1, NV2t013751002.1
OG0001202	PHF20_MOUSE, P20L1_MOUSE	NV2t006096004.1, NV2t006096005.1, NV2t006096002.1, NV2t006096001.1, NV2t006096003.1
OG0001214	SIA7D_MOUSE, SIA7C_MOUSE, SIA7F_MOUSE, SIA7E_MOUSE	NV2t016939001.1
OG0001226	ENPP2_MOUSE, ENPP1_MOUSE, ENPP3_MOUSE	NV2t001054001.1, NV2t001054002.1, NV2t001054003.1
OG0001241	DAAF9_MOUSE	NV2t018717003.1, NV2t018717004.1, NV2t018717005.1, NV2t018717007.1, NV2t018717002.1, NV2t018717001.1, NV2t018717006.1
OG0001263	CP46A_MOUSE	NV2t003007001.1, NV2t021611001.1, NV2t006055001.1, NV2t014961001.1
OG0001277	KCNN4_MOUSE, KCNN2_MOUSE, KCNN1_MOUSE, KCNN3_MOUSE	NV2t003345001.1
OG0001295	GFPT1_MOUSE, GFPT2_MOUSE	NV2t014898005.1, NV2t014898006.1, NV2t014898004.1, NV2t014898003.1, NV2t014898001.1
OG0001311	RUVB2_MOUSE	NV2t017368001.1, NV2t017368002.1, NV2t017368004.1, NV2t017368005.1, NV2t017368003.1, NV2t017368006.1, NV2t017368007.1
OG0000919	FMO5_MOUSE, FMO2_MOUSE, FMO1_MOUSE, FMO3_MOUSE	NV2t015383001.1
OG0000946	PLCB2_MOUSE, PLCB3_MOUSE, PLCB1_MOUSE	NV2t012563005.1, NV2t012563004.1, NV2t012563001.1, NV2t012563002.1
OG0000979	APRV1_MOUSE	NV2t008612001.1, NV2t008992001.1, NV2t008867001.1, NV2t008983001.1
OG0000995	CBX3_MOUSE, CBX5_MOUSE, CBX1_MOUSE	NV2t005372001.1, NV2t005372002.1, NV2t011774001.1
OG0001011	MOS_MOUSE	NV2t015187001.1, NV2t015329001.1, NV2t015387001.1, NV2t009032001.1, NV2t009370001.1
OG0001025	TPPP2_MOUSE, TPPP3_MOUSE, TPPP_MOUSE	NV2t004216001.1, NV2t011874001.1, NV2t011874003.1, NV2t011874002.1
OG0001040	ZNT2_MOUSE	NV2t006401002.1, NV2t006401001.1, NV2t010747001.1, NV2t010747002.1, NV2t010747003.1, NV2t010747004.1
OG0001054	BCAP_MOUSE, BANK1_MOUSE	NV2t010544003.1, NV2t010544001.1, NV2t010544005.1, NV2t010544004.1, NV2t010544002.1, NV2t010544006.1
OG0001070	NKPD1_MOUSE	NV2t002610003.1, NV2t002610004.1, NV2t002610005.1, NV2t002614001.1, NV2t002610001.1, NV2t002610002.1
OG0001084	GAPR1_MOUSE	NV2t012160001.1, NV2t012160002.1, NV2t011839001.1, NV2t011839002.1, NV2t011839003.1, NV2t011839004.1
OG0001097	2AAB_MOUSE, 2AAA_MOUSE	NV2t022268006.1, NV2t022268001.1, NV2t022268004.1, NV2t022268002.1, NV2t022268003.1, NV2t022268005.1
OG0001143	DOK4_MOUSE, DOK5_MOUSE, DOK6_MOUSE	NV2t024968001.1, NV2t025591001.1
OG0001160	CY24B_MOUSE, NOX1_MOUSE, NOX3_MOUSE	NV2t009037001.1, NV2t005981001.1
OG0001279	MTCH1_MOUSE, MTCH2_MOUSE	NV2t010598005.1, NV2t010598001.1, NV2t010598002.1, NV2t010598004.1, NV2t010598003.1
OG0001312	SCUB3_MOUSE, SCUB1_MOUSE, PHXR5_MOUSE, SCUB2_MOUSE	NV2t018054001.1, NV2t018056001.1
OG0001077	ASB3_MOUSE, ASB2_MOUSE, ASB15_MOUSE, ASB14_MOUSE	NV2t018282001.1, NV2t018282002.1
OG0001091	EGR1_MOUSE, EGR3_MOUSE, EGR2_MOUSE	NV2t017865001.1, NV2t017865004.1, NV2t017865002.1, NV2t017865003.1
OG0001141	MYO1B_MOUSE, MYO1A_MOUSE	NV2t012189003.1, NV2t012189002.1, NV2t012189001.1, NV2t012189004.1, NV2t012189005.1
OG0001158	CISH_MOUSE, SOCS2_MOUSE, SOCS7_MOUSE, SOCS6_MOUSE	NV2t004009001.1
OG0001182	SDC1_MOUSE, SDC3_MOUSE, SDC2_MOUSE, SDC4_MOUSE	NV2t006659001.1
OG0001194	UBX11_MOUSE	NV2t017374002.1, NV2t017374005.1, NV2t017374004.1, NV2t017374007.1, NV2t017374001.1, NV2t017374003.1, NV2t017374006.1
OG0001204	ZMAT3_MOUSE, ZMAT4_MOUSE, ZN346_MOUSE	NV2t006135001.1, NV2t006135002.1, NV2t006135003.1
OG0001215	RIR2B_MOUSE, RIR2_MOUSE	NV2t015516001.1, NV2t015516007.1, NV2t015517002.1, NV2t015517001.1, NV2t015516005.1
OG0001228	K0825_MOUSE	NV2t023488002.1, NV2t023488006.1, NV2t023488007.1, NV2t023488001.1, NV2t023488003.1, NV2t023488004.1, NV2t023488005.1
OG0001244	FMN2_MOUSE, FMN1_MOUSE	NV2t005073001.1, NV2t005073002.1, NV2t011238001.1
OG0001258	ASIC4_MOUSE, ASIC3_MOUSE, ASIC2_MOUSE, ASIC1_MOUSE	NV2t012315001.1
OG0001273	CLN3_MOUSE	NV2t016793006.1, NV2t016793001.1, NV2t016793004.1, NV2t016793007.1, NV2t016793003.1, NV2t016793005.1, NV2t016793002.1
OG0001307	DHRS7_MOUSE	NV2t020853001.1, NV2t020330001.1
OG0001325	KDM5B_MOUSE, KDM5A_MOUSE, KDM5C_MOUSE, KDM5D_MOUSE	NV2t000261001.1
OG0001137	CPNE8_MOUSE, CPNE5_MOUSE, CPNE9_MOUSE	NV2t000137001.1, NV2t000137003.1, NV2t000137002.1
OG0001153	PRIC3_MOUSE	NV2t003465003.1, NV2t003465004.1, NV2t003465002.1, NV2t003465007.1, NV2t003465001.1, NV2t003465006.1, NV2t003465005.1
OG0001168	ASMT_MOUSE	NV2t002523001.1, NV2t000830001.1, NV2t013754001.1, NV2t013760001.1, NV2t016644001.1, NV2t020921001.1
OG0001181	GNL3L_MOUSE, GNL3_MOUSE	NV2t000681005.1, NV2t000681003.1, NV2t000681001.1, NV2t000681002.1, NV2t000681004.1
OG0001193	MKNK1_MOUSE, MKNK2_MOUSE	NV2t000424003.1, NV2t000424005.1, NV2t000424001.1, NV2t000424002.1, NV2t000424004.1
OG0001205	DRC1_MOUSE	NV2t006366002.1, NV2t006366004.1, NV2t006366003.1, NV2t006366001.1, NV2t006366005.1, NV2t006366006.1, NV2t006366007.1
OG0001216	CCD62_MOUSE	NV2t016693001.1, NV2t016693004.1, NV2t016693005.1, NV2t016693006.1, NV2t016693007.1, NV2t016693002.1, NV2t016693003.1
OG0001246	AB17B_MOUSE, AB17C_MOUSE, AB17A_MOUSE	NV2t024153001.1, NV2t024153002.1, NV2t024153003.1
OG0001262	ARP3B_MOUSE, ARP3_MOUSE	NV2t012973004.1, NV2t012973005.1, NV2t012973006.1, NV2t012973007.1, NV2t012973008.1
OG0001276	TICN2_MOUSE, TICN1_MOUSE, TICN3_MOUSE	NV2t003372001.1, NV2t003372002.1, NV2t003372003.1
OG0001294	ZN641_MOUSE, RHIT_MOUSE	NV2t014689002.1, NV2t014689001.1, NV2t014692001.1, NV2t014689003.1, NV2t014689004.1
OG0001309	CO72L_MOUSE, CO72R_MOUSE, CX7A1_MOUSE, CX7A2_MOUSE	NV2t020632001.1
OG0001328	HAGHL_MOUSE, GLO2_MOUSE, PNKD_MOUSE	NV2t003782001.1, NV2t003782002.1, NV2t003782003.1
OG0001342	COE1_MOUSE, COE2_MOUSE, COE4_MOUSE, COE3_MOUSE	NV2t017654001.1
OG0000912	TTC14_MOUSE	NV2t019259002.1, NV2t019259004.1, NV2t019259003.1, NV2t019261001.1, NV2t019261002.1, NV2t019260002.1, NV2t019260003.1, NV2t019260001.1, NV2t019259001.1
OG0000938	TBX1_MOUSE, TBX10_MOUSE	NV2t016164001.1, NV2t016164002.1, NV2t016164003.1, NV2t016163001.1, NV2t016163002.1
OG0000953	FZD2_MOUSE, FZD7_MOUSE, FZD1_MOUSE	NV2t024249001.1
OG0001003	NGEF_MOUSE, ARHGG_MOUSE	NV2t013956001.1, NV2t013956003.1, NV2t013956005.1, NV2t013956002.1, NV2t013956004.1
OG0001156	MCMD2_MOUSE	NV2t008525002.1
OG0001238	CALM1_MOUSE, CALM2_MOUSE, CALM3_MOUSE	NV2t014600001.1, NV2t014538001.1
OG0001245	PDP1_MOUSE, PDP2_MOUSE	NV2t011415001.1, NV2t004065001.1, NV2t004065003.1, NV2t004065002.1
OG0001261	GORS1_MOUSE, GORS2_MOUSE	NV2t012203004.1, NV2t012203003.1, NV2t012203001.1, NV2t012203002.1
