Orthogroup	Hsap	Nvec
OG0001533	RCOR3_HUMAN, RCOR1_HUMAN	NV2t012420001.1, NV2t012420002.1, NV2t012420003.1, NV2t012420004.1
OG0001534	RETN_HUMAN, RETNB_HUMAN	NV2t003719001.1, NV2t003128001.1, NV2t003129001.1
OG0001535	RFOX3_HUMAN, RFOX2_HUMAN, RFOX1_HUMAN	NV2t008055001.1, NV2t008055002.1
OG0001536	RGPS1_HUMAN, RGPS2_HUMAN	NV2t025245001.1, NV2t025245002.1, NV2t025245003.1, NV2t025245004.1
OG0001538	RHOB_HUMAN, RHOC_HUMAN, RHOA_HUMAN	NV2t001709001.1
OG0001539	RIMB2_HUMAN, RIMB1_HUMAN	NV2t015457001.1, NV2t015454001.1, NV2t015458001.1, NV2t015456001.1
OG0001540	ROBO3_HUMAN, ROBO2_HUMAN, ROBO1_HUMAN	NV2t021353001.1, NV2t021353003.1
OG0001541	RPAP1_HUMAN	NV2t020401001.1, NV2t020401002.1, NV2t020398001.1, NV2t020399001.1, NV2t020399003.1, NV2t020399002.1
OG0001542	RSAD1_HUMAN	NV2t007961005.1, NV2t007961003.1, NV2t007961004.1, NV2t007961002.1, NV2t007961001.1
OG0001543	RSH6A_HUMAN, RSH4A_HUMAN	NV2t005181002.1, NV2t020537003.1, NV2t020537004.1
OG0001544	S12A4_HUMAN, S12A6_HUMAN, S12A5_HUMAN, S12A7_HUMAN	NV2t005424001.1
OG0001545	S41A3_HUMAN, S41A2_HUMAN, S41A1_HUMAN	NV2t000368001.1, NV2t000368002.1
OG0001546	SAHH2_HUMAN, SAHH3_HUMAN	NV2t000284003.1, NV2t000284001.1, NV2t000284002.1, NV2t000284004.1
OG0001547	SAR1A_HUMAN, SAR1B_HUMAN	NV2t002545001.1, NV2t002545002.1, NV2t002545003.1, NV2t002545004.1
OG0001548	SAT2_HUMAN, SAT1_HUMAN, SATL1_HUMAN	NV2t021966001.1, NV2t021966002.1
OG0001549	SCD_HUMAN, SCD5_HUMAN	NV2t005778001.1, NV2t005778002.1
OG0001551	SCMC2_HUMAN, SCMC1_HUMAN, SCMC3_HUMAN	NV2t024932001.1, NV2t024932002.1
OG0001552	SDK2_HUMAN, SDK1_HUMAN	NV2t006892003.1, NV2t006892004.1, NV2t006892001.1, NV2t006892002.1
OG0001553	SERC1_HUMAN, SERC3_HUMAN	NV2t005532003.1, NV2t005532001.1, NV2t005532002.1
OG0001554	SETD2_HUMAN	NV2t012456004.1, NV2t012456003.1, NV2t012456005.1, NV2t012456001.1, NV2t012456002.1
OG0001555	SFRP2_HUMAN, SFRP5_HUMAN, SFRP1_HUMAN	NV2t014654001.1
OG0001556	SGCG_HUMAN, SGCD_HUMAN, SGCZ_HUMAN	NV2t003215001.1, NV2t003215002.1
OG0001557	SH3G3_HUMAN, SH3G2_HUMAN, SH3G1_HUMAN	NV2t023625001.1, NV2t025136001.1
OG0001558	SL2A8_HUMAN	NV2t005801001.1, NV2t006554001.1
OG0001559	SMA2L_HUMAN	NV2t002483001.1, NV2t018523003.1, NV2t018523001.1, NV2t018525001.1, NV2t018523002.1, NV2t018525002.1
OG0001560	SNG3_HUMAN, SNG1_HUMAN, SNG2L_HUMAN, SNG2_HUMAN	NV2t007488001.1
OG0001561	SNX32_HUMAN, SNX5_HUMAN, SNX6_HUMAN	NV2t020132001.1, NV2t020132002.1
OG0001564	STAC3_HUMAN, STAC2_HUMAN, STAC_HUMAN	NV2t013332001.1, NV2t013332002.1
OG0001566	STRA6_HUMAN	NV2t024180004.1, NV2t024180005.1, NV2t024180003.1, NV2t024180001.1, NV2t024180002.1
OG0001567	SYN3_HUMAN, SYN1_HUMAN, SYN2_HUMAN	NV2t002778001.1
OG0001568	TADA1_HUMAN	NV2t024974001.1
OG0001569	TAOK3_HUMAN, TAOK1_HUMAN	NV2t016138001.1, NV2t016138003.1, NV2t016138002.1, NV2t016138006.1
OG0001570	TBC20_HUMAN	NV2t004636005.1, NV2t004636001.1, NV2t004636002.1, NV2t004636003.1, NV2t004636004.1, NV2t004636006.1
OG0001571	TET1_HUMAN, TET3_HUMAN, TET2_HUMAN	NV2t005779001.1, NV2t005779002.1
OG0001572	TF2LX_HUMAN, TF2LY_HUMAN, TGIF2_HUMAN, TGIF1_HUMAN	NV2t016856001.1, NV2t016857001.1
OG0001573	TKT_HUMAN, TKTL1_HUMAN, TKTL2_HUMAN	NV2t025146001.1, NV2t001186001.1
OG0001574	TM63C_HUMAN, TM63B_HUMAN, TM63A_HUMAN	NV2t012201002.1, NV2t012201003.1
OG0001575	TMT1A_HUMAN, TMT1B_HUMAN	NV2t002722001.1, NV2t002722002.1, NV2t002722003.1, NV2t002722004.1, NV2t002722005.1
OG0001576	TOIP2_HUMAN, TOIP1_HUMAN	NV2t025306001.1, NV2t025309001.1, NV2t025311001.1
OG0001577	TRAK2_HUMAN, TRAK1_HUMAN	NV2t012457002.1, NV2t012457001.1, NV2t012457003.1, NV2t012457004.1, NV2t012457005.1
OG0001579	TSN13_HUMAN, TSN31_HUMAN	NV2t011225001.1, NV2t012223001.1, NV2t012223002.1, NV2t012223003.1
OG0001580	TTC12_HUMAN	NV2t022569002.1, NV2t022569005.1, NV2t022569006.1, NV2t022569004.1, NV2t022569003.1, NV2t022569001.1
OG0001581	TXLNB_HUMAN, TXLNA_HUMAN, TXNG2_HUMAN, TXLNG_HUMAN	NV2t008669001.1
OG0001582	UBA7_HUMAN, UBA1_HUMAN	NV2t003640003.1, NV2t003640001.1, NV2t003640002.1
OG0001583	UN13C_HUMAN, UN13A_HUMAN, UN13B_HUMAN	NV2t023833001.1, NV2t023833002.1
OG0001584	UN93A_HUMAN	NV2t015839001.1, NV2t016238003.1, NV2t016238001.1, NV2t016238004.1, NV2t016238005.1, NV2t016238002.1
OG0001585	USH2A_HUMAN	NV2t020014001.1, NV2t020013001.1, NV2t020013002.1, NV2t020012002.1
OG0001586	VIP2_HUMAN, VIP1_HUMAN	NV2t013323001.1
OG0001587	VWA1_HUMAN	NV2t014625001.1, NV2t014625002.1, NV2t014625003.1, NV2t014432001.1
OG0001589	ZHANG_HUMAN	NV2t005463001.1, NV2t005463002.1, NV2t005463003.1, NV2t021072001.1, NV2t021090001.1
OG0001656	TBA1A_HUMAN, TBA1B_HUMAN, TBA1C_HUMAN	NV2t011522001.1, NV2t016062001.1
OG0001657	MK07_HUMAN	NV2t002023002.1, NV2t002023004.1, NV2t002023001.1, NV2t002023003.1, NV2t002023005.1
OG0001658	MK01_HUMAN, MK03_HUMAN	NV2t015492003.1, NV2t015492001.1, NV2t015492002.1
OG0001659	MMP25_HUMAN	NV2t020475001.1, NV2t016880001.1, NV2t020474001.1, NV2t020474002.1
OG0001661	CD53_HUMAN, TSN9_HUMAN, TSN4_HUMAN	NV2t000667001.1
OG0001663	NOTC1_HUMAN, NOTC3_HUMAN	NV2t024622001.1, NV2t024622002.1
OG0001664	SPIT3_HUMAN, TFPI1_HUMAN	NV2t016216001.1
OG0001665	AT10A_HUMAN, AT10B_HUMAN, AT10D_HUMAN	NV2t002634001.1
OG0001666	HSP72_HUMAN, HSP7C_HUMAN	NV2t012885001.1, NV2t012640001.1
OG0001667	NKX26_HUMAN, NKX25_HUMAN, NKX23_HUMAN	NV2t018725001.1
OG0001668	GLT13_HUMAN, GALT1_HUMAN	NV2t011315001.1, NV2t012511001.1
OG0001669	SOX2_HUMAN, SOX3_HUMAN, SOX1_HUMAN	NV2t021719001.1
OG0001670	SOX18_HUMAN, SOX7_HUMAN, SOX17_HUMAN	NV2t015571001.1
OG0001671	RSRC2_HUMAN	NV2t017321001.1, NV2t017321007.1, NV2t017321008.1, NV2t017321006.1, NV2t017321009.1
OG0001672	FOXA1_HUMAN, FOXA2_HUMAN	NV2t011441001.1, NV2t011441002.1, NV2t011441003.1
OG0001673	FOXL1_HUMAN, FOXI2_HUMAN	NV2t007345001.1, NV2t030003001.1
OG0001674	RAB13_HUMAN, RAB8B_HUMAN, RAB8A_HUMAN	NV2t013696001.1
OG0001675	ALX3_HUMAN, ALX1_HUMAN, ALX4_HUMAN	NV2t017442001.1
OG0001676	ANKL1_HUMAN	NV2t004199001.1, NV2t022938001.1, NV2t022938002.1, NV2t022938003.1
OG0001677	GBG10_HUMAN, GBG5B_HUMAN, GBG5_HUMAN	NV2t020324001.1, NV2t020324002.1
OG0001678	ACV1C_HUMAN, ACV1B_HUMAN, TGFR1_HUMAN	NV2t011366001.1
OG0001679	BAG6_HUMAN	NV2t002025001.1
OG0001680	LRP6_HUMAN, LRP5_HUMAN	NV2t017928001.1, NV2t017928003.1, NV2t017928002.1
OG0001681	LRP2_HUMAN, LRP1_HUMAN, LRP1B_HUMAN	NV2t012145001.1
OG0001682	ERI3_HUMAN, ERI2_HUMAN	NV2t000377003.1, NV2t000377001.1, NV2t000377002.1
OG0001683	KCNH3_HUMAN, KCNH4_HUMAN, KCNH8_HUMAN	NV2t011302001.1, NV2t011302002.1
OG0001684	NET1_HUMAN, NET3_HUMAN	NV2t007734001.1, NV2t007734003.1, NV2t007734005.1
OG0001685	TSSK2_HUMAN, TSSK1_HUMAN, TSSK3_HUMAN	NV2t018405001.1
OG0001686	COR2B_HUMAN, COR2A_HUMAN	NV2t014138001.1, NV2t014138002.1, NV2t014138003.1
OG0001687	ROAA_HUMAN, HNRDL_HUMAN, HNRPD_HUMAN	NV2t006646001.1
OG0001688	MPP3_HUMAN, MPP7_HUMAN	NV2t005186001.1, NV2t005186002.1, NV2t005186003.1
OG0001689	RIT1_HUMAN, RIT2_HUMAN	NV2t022992001.1, NV2t022992002.1, NV2t022992003.1
OG0001690	INSR_HUMAN, INSRR_HUMAN, IGF1R_HUMAN	NV2t023605001.1
OG0001691	KC1D_HUMAN, KC1E_HUMAN	NV2t007296002.1, NV2t007296001.1, NV2t007296003.1
OG0001692	GDF7_HUMAN, GDF5_HUMAN, GDF6_HUMAN	NV2t006489001.1
OG0001693	AT2L2_HUMAN, AT2L1_HUMAN	NV2t013687001.1, NV2t013687002.1, NV2t013692001.1
OG0001694	CD27_HUMAN	NV2t022271003.1, NV2t022271001.1, NV2t022271002.1
OG0001695	HIF3A_HUMAN, HIF1A_HUMAN, EPAS1_HUMAN	NV2t011207001.1
OG0001696	MYO1B_HUMAN, MYO1A_HUMAN	NV2t012189004.1, NV2t012189005.1, NV2t012189001.1, NV2t012189002.1
OG0001697	PPR3D_HUMAN, PPR3E_HUMAN	NV2t004370001.1, NV2t004368001.1, NV2t004355001.1
OG0001698	2A5E_HUMAN, 2A5A_HUMAN, 2A5B_HUMAN	NV2t020340001.1
OG0001699	DDX3X_HUMAN, DDX3Y_HUMAN	NV2t021241001.1, NV2t021241002.1
OG0001700	E2AK4_HUMAN	NV2t011542001.1
OG0001701	FANCG_HUMAN	NV2t009264001.1, NV2t008882001.1, NV2t008882002.1
OG0001702	GOR_HUMAN, REXO5_HUMAN	NV2t007360004.1, NV2t007360005.1, NV2t007360003.1, NV2t007360001.1, NV2t007360002.1
OG0001703	HIG1B_HUMAN, HIG1A_HUMAN, HIG1C_HUMAN	NV2t020129001.1
OG0001704	SMAD9_HUMAN, SMAD5_HUMAN, SMAD1_HUMAN	NV2t002977001.1
OG0001705	UBB_HUMAN	NV2t009345005.1, NV2t009345002.1, NV2t009345004.1, NV2t009345003.1, NV2t023778001.1, NV2t009341002.1, NV2t009341003.1
OG0001706	ABCA4_HUMAN, ABCA1_HUMAN, ABCA7_HUMAN	NV2t000692001.1
OG0001707	INVS_HUMAN	NV2t011334003.1, NV2t011334002.1, NV2t011334001.1, NV2t011334004.1
OG0001708	DNER_HUMAN	NV2t010371001.1, NV2t010370001.1, NV2t010398001.1, NV2t010398002.1, NV2t022236001.1
OG0001709	PHC1_HUMAN, PHC3_HUMAN, PHC2_HUMAN	NV2t015104001.1
OG0001710	PLK5_HUMAN, PLK2_HUMAN, PLK3_HUMAN	NV2t000295001.1
OG0001711	PP1G_HUMAN, PP1A_HUMAN	NV2t007441003.1, NV2t015991001.1, NV2t015991003.1
OG0001712	SP3_HUMAN, SP4_HUMAN, SP1_HUMAN	NV2t010913001.1
OG0001713	TRXR3_HUMAN, TRXR1_HUMAN	NV2t000211002.1, NV2t000211003.1, NV2t000211004.1
OG0001714	ASMT_HUMAN	NV2t000830001.1, NV2t013754001.1, NV2t013760001.1, NV2t016644001.1, NV2t020921001.1
OG0001715	DHB12_HUMAN	NV2t014186003.1, NV2t014186001.1, NV2t014186002.1, NV2t014183001.1, NV2t014183002.1
OG0001716	SEPT1_HUMAN, SEPT5_HUMAN	NV2t016610001.1, NV2t016610002.1
OG0001717	TYB4Y_HUMAN, TYB4_HUMAN, TB15A_HUMAN, TB15B_HUMAN, TB15C_HUMAN	NV2t011736001.1
OG0001718	ETV6_HUMAN	NV2t002727001.1, NV2t022355002.1, NV2t022355001.1, NV2t022355003.1
OG0001719	3BP2_HUMAN	NV2t018834001.1
OG0001720	A4_HUMAN, APLP1_HUMAN, APLP2_HUMAN	NV2t022363001.1
OG0001721	AADAT_HUMAN	NV2t024854001.1, NV2t020631001.1, NV2t020631002.1, NV2t020631003.1
OG0001722	ABHD2_HUMAN	NV2t003794003.1, NV2t003794001.1, NV2t003794004.1, NV2t003794005.1, NV2t003794006.1
OG0001723	ABLM3_HUMAN, ABLM2_HUMAN, ABLM1_HUMAN	NV2t019060001.1
OG0001725	ADCYA_HUMAN	NV2t021001001.1, NV2t020981002.1, NV2t020981001.1, NV2t020981003.1
OG0001726	AGRA3_HUMAN, AGRA1_HUMAN, AGRA2_HUMAN	NV2t017710001.1
OG0001727	AKAP9_HUMAN	NV2t012384005.1, NV2t012384004.1, NV2t012384003.1, NV2t012384001.1, NV2t012384002.1
OG0001728	AKND1_HUMAN, AKNA_HUMAN	NV2t024692002.1, NV2t024692001.1, NV2t024692004.1, NV2t024692003.1
OG0001729	ALDOB_HUMAN, ALDOC_HUMAN, ALDOA_HUMAN	NV2t017224001.1
OG0001730	AMOL1_HUMAN, AMOL2_HUMAN, AMOT_HUMAN	NV2t021876001.1
OG0001731	ANKH1_HUMAN, ANR17_HUMAN	NV2t009541004.1, NV2t009541001.1, NV2t009541002.1, NV2t009541003.1
OG0001732	AP1S3_HUMAN, AP1S1_HUMAN, AP1S2_HUMAN	NV2t022479001.1
OG0001733	APCL_HUMAN, APC_HUMAN	NV2t015306001.1, NV2t015303001.1, NV2t015303002.1
OG0001734	PNKP_HUMAN, APTX_HUMAN	NV2t005432001.1, NV2t005433001.1, NV2t005433002.1
OG0001735	ARHG2_HUMAN, ARG28_HUMAN, ARHGI_HUMAN	NV2t023004001.1
OG0001736	ARGAL_HUMAN, ARHGA_HUMAN	NV2t013864001.1, NV2t013864002.1, NV2t013864003.1
OG0001737	ARH37_HUMAN, ARH38_HUMAN, DNMBP_HUMAN	NV2t013098001.1
OG0001738	ARHG3_HUMAN, ARHG8_HUMAN	NV2t002506003.1, NV2t002506002.1, NV2t002506001.1
OG0001739	ARI5A_HUMAN, ARI5B_HUMAN	NV2t017899002.1, NV2t017899001.1, NV2t017899003.1
OG0001740	ARK72_HUMAN, ARK73_HUMAN, ARK74_HUMAN	NV2t016906004.1, NV2t016906005.1
OG0001741	ARL5B_HUMAN, ARL5C_HUMAN, ARL5A_HUMAN	NV2t012608001.1
OG0001742	ARMD1_HUMAN	NV2t001036001.1, NV2t001036002.1, NV2t001036003.1
OG0001743	ARNT2_HUMAN, ARNT_HUMAN	NV2t023936003.1, NV2t023936002.1, NV2t023936001.1
OG0001744	ARRB2_HUMAN, ARRC_HUMAN, ARRB1_HUMAN	NV2t021959001.1
OG0001745	IASPP_HUMAN, ASPP2_HUMAN, ASPP1_HUMAN	NV2t012284001.1
OG0001746	AT11B_HUMAN, AT11C_HUMAN, AT11A_HUMAN	NV2t022670001.1
OG0001747	AT5G2_HUMAN, AT5G3_HUMAN, AT5G1_HUMAN	NV2t010880001.1
OG0001748	AURKA_HUMAN, AURKB_HUMAN, AURKC_HUMAN	NV2t005400001.1
OG0001749	AVR2B_HUMAN, AVR2A_HUMAN	NV2t012106001.1, NV2t012106002.1, NV2t012106003.1
OG0001750	BACD1_HUMAN, BACD2_HUMAN, BACD3_HUMAN	NV2t016698001.1
OG0001751	SH23A_HUMAN, SH2D3_HUMAN, BCAR3_HUMAN	NV2t024947001.1, NV2t024947002.1
OG0001752	TJAP1_HUMAN, BEGIN_HUMAN	NV2t020478002.1, NV2t020478001.1, NV2t020478003.1
OG0001753	BFAR_HUMAN	NV2t007444001.1
OG0001754	BICRL_HUMAN, BICRA_HUMAN	NV2t014202002.1, NV2t014202003.1, NV2t014202001.1
OG0001756	BRMS1_HUMAN, BRM1L_HUMAN	NV2t021097002.1, NV2t021097001.1, NV2t021097003.1
OG0001757	BRWD3_HUMAN, PHIP_HUMAN, BRWD1_HUMAN	NV2t008957001.1
OG0001758	BTK_HUMAN, ITK_HUMAN, TEC_HUMAN	NV2t003483001.1
OG0001760	CANB1_HUMAN, CANB2_HUMAN	NV2t020373001.1
OG0001762	CATA_HUMAN	NV2t009516003.1, NV2t009516001.1, NV2t009516004.1, NV2t009516002.1
OG0001763	CAV1_HUMAN, CAV3_HUMAN	NV2t003651001.1, NV2t003092001.1
OG0001764	CBLC_HUMAN, CBL_HUMAN, CBLB_HUMAN	NV2t022803002.1
OG0001765	CBPC4_HUMAN, CBPC1_HUMAN	NV2t023443001.1, NV2t023443002.1, NV2t023443003.1
OG0001766	CBPC3_HUMAN, CBPC2_HUMAN	NV2t017954001.1, NV2t017954002.1, NV2t017954003.1
OG0001767	CBX1_HUMAN, CBX5_HUMAN, CBX3_HUMAN	NV2t011774001.1
OG0001768	CC50A_HUMAN	NV2t014376002.1, NV2t014376001.1, NV2t014376003.1, NV2t014376005.1, NV2t014376004.1
OG0001769	CCD47_HUMAN	NV2t010855001.1, NV2t010855002.1, NV2t010855003.1, NV2t010855004.1, NV2t010855005.1
OG0001770	CCD57_HUMAN	NV2t018122002.1, NV2t018122004.1, NV2t018122001.1, NV2t018122003.1
OG0001771	CCND3_HUMAN, CCND1_HUMAN, CCND2_HUMAN	NV2t010401001.1
OG0001773	CDAC1_HUMAN	NV2t018401001.1, NV2t018445001.1, NV2t018445002.1
OG0001774	CE85L_HUMAN, CEP85_HUMAN	NV2t008811003.1, NV2t008811001.1, NV2t008811002.1
OG0001775	CELR3_HUMAN, CELR2_HUMAN, CELR1_HUMAN	NV2t000824001.1, NV2t000824002.1
OG0001776	CENPF_HUMAN	NV2t010664001.1, NV2t000095001.1, NV2t010666001.1
OG0001777	CF206_HUMAN	NV2t018163001.1, NV2t018163002.1
OG0001778	TDGF1_HUMAN, TDGF3_HUMAN, CFC1B_HUMAN, CFC1_HUMAN	NV2t012346001.1
OG0001779	CHODL_HUMAN, LAYN_HUMAN	NV2t014704001.1, NV2t014543001.1, NV2t014701001.1, NV2t014703001.1
OG0001780	CIAO1_HUMAN	NV2t025430001.1, NV2t025430005.1, NV2t025430004.1, NV2t025430003.1, NV2t025430002.1
OG0001781	CLCN3_HUMAN, CLCN5_HUMAN, CLCN4_HUMAN	NV2t003643001.1
OG0001782	CLIP3_HUMAN, CLIP4_HUMAN	NV2t024951001.1, NV2t024951003.1, NV2t024951002.1
OG0001783	CND2_HUMAN	NV2t018887001.1, NV2t018887003.1, NV2t018887005.1, NV2t018887002.1, NV2t018887004.1
OG0001784	CNTRL_HUMAN	NV2t025670002.1, NV2t025670004.1, NV2t025670005.1, NV2t025670003.1, NV2t025670006.1
OG0001785	COG8_HUMAN	NV2t021193001.1, NV2t021193002.1, NV2t021193003.1, NV2t021193004.1, NV2t021193005.1
OG0001787	CR3L2_HUMAN, CR3L1_HUMAN	NV2t010185003.1, NV2t010185001.1, NV2t010185002.1
OG0001788	CRCM_HUMAN, USBP1_HUMAN	NV2t013264001.1, NV2t013264002.1, NV2t013267001.1, NV2t013266001.1
OG0001789	CRLF1_HUMAN, PRLR_HUMAN, IL6RB_HUMAN	NV2t015289001.1, NV2t015289002.1
OG0001790	CSRN2_HUMAN, CSRN3_HUMAN	NV2t005111001.1, NV2t012560001.1
OG0001791	CTNA3_HUMAN, CTNA1_HUMAN, CTNA2_HUMAN	NV2t018842001.1
OG0001793	DAAF3_HUMAN	NV2t015235001.1, NV2t015235004.1, NV2t015235005.1, NV2t015235002.1, NV2t015235003.1
OG0001794	DC121_HUMAN, DC122_HUMAN, DCA12_HUMAN	NV2t023883001.1
OG0001795	DGKA_HUMAN, DGKG_HUMAN, DGKB_HUMAN	NV2t011398001.1
OG0001796	DIAP3_HUMAN, DIAP2_HUMAN	NV2t002577001.1, NV2t002577002.1, NV2t002577003.1
OG0001797	DISP1_HUMAN	NV2t020108001.1, NV2t020109001.1, NV2t016095001.1
OG0001798	DJC18_HUMAN, DJB12_HUMAN, DJB14_HUMAN	NV2t006069001.1
OG0001799	DLX4_HUMAN, DLX1_HUMAN, DLX6_HUMAN	NV2t014640001.1
OG0001800	DNJ5G_HUMAN, DNJC5_HUMAN, DNJ5B_HUMAN	NV2t015118001.1, NV2t015118003.1
OG0001801	DOC11_HUMAN, DOC10_HUMAN, DOCK9_HUMAN	NV2t021756001.1
OG0001802	DOCK8_HUMAN, DOCK6_HUMAN, DOCK7_HUMAN	NV2t000082001.1
OG0001803	DPH7_HUMAN	NV2t007111002.1, NV2t007111003.1, NV2t007111001.1, NV2t007111005.1, NV2t007111004.1
OG0001804	DTX2_HUMAN, DTX1_HUMAN, DTX4_HUMAN	NV2t015696001.1
OG0001805	DYM_HUMAN	NV2t014563005.1, NV2t014563001.1, NV2t014563002.1, NV2t014563003.1, NV2t014563004.1
OG0001806	DYR1B_HUMAN, DYR1A_HUMAN	NV2t022493003.1, NV2t022493002.1, NV2t022493001.1
OG0001807	E2F5_HUMAN	NV2t004805004.1, NV2t004805005.1, NV2t004805001.1, NV2t004805003.1, NV2t004805002.1
OG0001808	EDRF1_HUMAN	NV2t018785001.1, NV2t018785005.1, NV2t018785004.1, NV2t018785002.1, NV2t018785003.1
OG0001809	EI2BA_HUMAN	NV2t016165001.1, NV2t016165002.1, NV2t016165003.1, NV2t014448001.1, NV2t014451001.1
OG0001810	EIF3C_HUMAN, EIFCL_HUMAN	NV2t016252001.1, NV2t016252002.1, NV2t016247001.1, NV2t016247002.1
OG0001811	ELL_HUMAN, ELL2_HUMAN	NV2t023742001.1, NV2t023742003.1, NV2t023742002.1
OG0001812	ELOV4_HUMAN	NV2t018764002.1, NV2t018764004.1, NV2t018764003.1, NV2t018763001.1
OG0001813	ENDOV_HUMAN	NV2t007655003.1, NV2t007650001.1, NV2t007655001.1, NV2t007650002.1, NV2t007655002.1
OG0001814	ERC6L_HUMAN	NV2t015830001.1, NV2t015830002.1, NV2t015830003.1
OG0001815	ERPG3_HUMAN, PGBD3_HUMAN, PGBD1_HUMAN, PGBD2_HUMAN, ERCC6_HUMAN	NV2t007169001.1
OG0001816	ERD21_HUMAN, ERD23_HUMAN, ERD22_HUMAN	NV2t007104001.1
OG0001817	ESPNL_HUMAN	NV2t014291001.1, NV2t014291002.1, NV2t000293001.1
OG0001818	ETV1_HUMAN, ETV4_HUMAN, ETV5_HUMAN	NV2t012676002.1
OG0001819	EVA1A_HUMAN, EVA1C_HUMAN	NV2t008783001.1, NV2t016334001.1
OG0001820	EVX1_HUMAN, EVX2_HUMAN	NV2t012031001.1, NV2t012011001.1
OG0001821	EXOC4_HUMAN	NV2t017556003.1, NV2t017556002.1, NV2t017556004.1, NV2t017556001.1, NV2t017556005.1
OG0001822	EZH1_HUMAN, EZH2_HUMAN	NV2t012883002.1, NV2t012883001.1, NV2t012883003.1
OG0001823	F234B_HUMAN, F234A_HUMAN	NV2t022523001.1, NV2t007346001.1
OG0001824	FA13C_HUMAN, FA13B_HUMAN, FA13A_HUMAN	NV2t014345001.1
OG0001825	FA47E_HUMAN, FA47D_HUMAN, FA47A_HUMAN, FA47B_HUMAN, FA47C_HUMAN	NV2t003213001.1, NV2t003213002.1
OG0001827	FAN_HUMAN	NV2t004603004.1, NV2t004603005.1, NV2t004603003.1, NV2t004603002.1, NV2t004603006.1
OG0001828	FBLN7_HUMAN	NV2t023073001.1, NV2t013003001.1
OG0001829	FBN1_HUMAN, FBN3_HUMAN, FBN2_HUMAN	NV2t022932001.1, NV2t022931001.1
OG0001831	FCHO1_HUMAN, FCHO2_HUMAN	NV2t002064001.1, NV2t002064002.1
OG0001832	FKB1B_HUMAN, FKB1A_HUMAN, FKB1C_HUMAN	NV2t017078002.1
OG0001833	FLNC_HUMAN, FLNA_HUMAN, FLNB_HUMAN	NV2t000699001.1
OG0001834	FLOT1_HUMAN	NV2t025181002.1, NV2t025181001.1, NV2t025181003.1, NV2t025181004.1, NV2t025181005.1
OG0001835	FMNL1_HUMAN, FMNL3_HUMAN, FMNL2_HUMAN	NV2t007487001.1
OG0001836	UBP2L_HUMAN, UBAP2_HUMAN, FRDA_HUMAN	NV2t023631001.1
OG0001837	FRM4A_HUMAN, FRM4B_HUMAN	NV2t002844001.1, NV2t002844002.1, NV2t002844003.1
OG0001838	G137C_HUMAN, G137A_HUMAN, G137B_HUMAN	NV2t020409001.1
OG0001839	GAS2_HUMAN, GA2L3_HUMAN	NV2t010546003.1, NV2t010546001.1, NV2t010546002.1
OG0001840	GA45A_HUMAN, GA45G_HUMAN, GA45B_HUMAN	NV2t004487001.1
OG0001841	GABP1_HUMAN, GABP2_HUMAN	NV2t013061002.1, NV2t013061001.1, NV2t013065001.1
OG0001842	GBA3_HUMAN, LCTL_HUMAN	NV2t018509001.1, NV2t011347001.1
OG0001843	GDIA_HUMAN, GDIB_HUMAN	NV2t014897001.1, NV2t000126001.1
OG0001844	GLI1_HUMAN, GLI3_HUMAN, GLI2_HUMAN	NV2t012688001.1
OG0001845	GMCL1_HUMAN, GMCL2_HUMAN	NV2t010438001.1, NV2t010440001.1, NV2t010440003.1, NV2t010440002.1
OG0001846	GNL3L_HUMAN	NV2t000681005.1, NV2t000681003.1, NV2t000681001.1, NV2t000681002.1, NV2t000681004.1
OG0001847	GPD1L_HUMAN, GPDA_HUMAN	NV2t011553001.1, NV2t011051001.1, NV2t011051002.1
OG0001848	GPM6A_HUMAN, MYPR_HUMAN, GPM6B_HUMAN	NV2t003341001.1
OG0001849	GPSM2_HUMAN	NV2t024911005.1, NV2t024911004.1, NV2t024911003.1, NV2t024911001.1, NV2t024911002.1
OG0001850	GREB1_HUMAN, GRB1L_HUMAN	NV2t016378001.1, NV2t016378002.1, NV2t016378003.1
OG0001851	GRK6_HUMAN, GRK5_HUMAN, GRK4_HUMAN	NV2t018420001.1
OG0001852	GT253_HUMAN, GT251_HUMAN, GT252_HUMAN	NV2t025344001.1
OG0001853	HABP4_HUMAN, SERB1_HUMAN	NV2t000439001.1, NV2t000439002.1, NV2t000445001.1
OG0001854	HARB1_HUMAN	NV2t008227001.1, NV2t003177002.1
OG0001855	HDAC4_HUMAN, HDAC9_HUMAN, HDAC5_HUMAN	NV2t012775001.1
OG0001856	HERC2_HUMAN, HRC23_HUMAN	NV2t002441001.1, NV2t002440003.1, NV2t002440001.1, NV2t002440002.1
OG0001857	HEYL_HUMAN, HEY2_HUMAN, HEY1_HUMAN	NV2t011403001.1
OG0001858	HFM1_HUMAN	NV2t000265001.1, NV2t000265002.1, NV2t000265003.1, NV2t011527001.1
OG0001859	MYEF2_HUMAN, HNRPM_HUMAN	NV2t005710002.1, NV2t005710001.1, NV2t005710003.1
OG0001860	HOOK3_HUMAN, HOOK2_HUMAN, HOOK1_HUMAN	NV2t001136001.1
OG0001861	HORM2_HUMAN, HORM1_HUMAN	NV2t018503001.1, NV2t018503002.1
