Orthogroup	Acer	Mmus
OG0001298	KAK2566712.1, KAK2566717.1	SAT2_MOUSE, SAT1_MOUSE, SATL1_MOUSE
OG0001330	KAK2572158.1	PKHA2_MOUSE, PKHA1_MOUSE
OG0001384	KAK2558316.1, KAK2558232.1, KAK2558234.1, KAK2558237.1	1433E_MOUSE
OG0001415	KAK2547672.1, KAK2561814.1	RPAC1_MOUSE
OG0001431	KAK2548858.1	MANF_MOUSE, CDNF_MOUSE
OG0001445	KAK2550806.1, KAK2550814.1, KAK2563147.1, KAK2570769.1, KAK2566530.1	MGT4E_MOUSE, MGT4C_MOUSE
OG0001459	KAK2552612.1	SGCG_MOUSE, SGCD_MOUSE, SGCZ_MOUSE
OG0001477	KAK2554678.1	ATX3_MOUSE
OG0001493	KAK2556410.1	DVL3_MOUSE, DVL1_MOUSE
OG0001526	KAK2560371.1, KAK2560538.1	MYO3B_MOUSE, MYO3A_MOUSE
OG0001543	KAK2561938.1	ZN318_MOUSE
OG0001560	KAK2565105.1	MBD4_MOUSE
OG0001254	KAK2562923.1, KAK2560387.1	BHMT1_MOUSE, BHMT2_MOUSE
OG0001269	KAK2562276.1	AP2B1_MOUSE, AP1B1_MOUSE
OG0001286	KAK2565017.1	CREM_MOUSE, ATF1_MOUSE, CREB1_MOUSE
OG0001293	KAK2566160.1	HNF6_MOUSE, ONEC3_MOUSE, ONEC2_MOUSE
OG0001308	KAK2568765.1	ACTN4_MOUSE, ACTN1_MOUSE, ACTN3_MOUSE, ACTN2_MOUSE
OG0001324	KAK2571192.1, KAK2572384.1	TRPV3_MOUSE, TRPV6_MOUSE, TRPV5_MOUSE
OG0001337	KAK2572813.1	NAV1_MOUSE, NAV3_MOUSE, NAV2_MOUSE
OG0001347	KAK2574222.1, KAK2574255.1, KAK2574092.1	NOS2_MOUSE, NOS3_MOUSE, NOS1_MOUSE
OG0001386	KAK2574595.1, KAK2571823.1, KAK2572022.1	WFC6A_MOUSE, WFC6B_MOUSE, EPPI_MOUSE
OG0001400	KAK2570022.1	ACBD5_MOUSE
OG0001418	KAK2547949.1, KAK2563546.1	IMDH1_MOUSE, IMDH2_MOUSE
OG0001434	KAK2549223.1	OTOP1_MOUSE, OTOP3_MOUSE, OTOP2_MOUSE
OG0001449	KAK2551522.1, KAK2551502.1	MBOA2_MOUSE, MBOA1_MOUSE
OG0001463	KAK2552872.1, KAK2560588.1	CMA1A_MOUSE, CMA1B_MOUSE
OG0001480	KAK2555081.1	ZAP70_MOUSE, KSYK_MOUSE
OG0001497	KAK2556780.1	TBC20_MOUSE
OG0001514	KAK2572588.1, KAK2558660.1	HME1_MOUSE, HME2_MOUSE
OG0001547	KAK2562333.1	XKR4_MOUSE, XKR6_MOUSE, XKR7_MOUSE
OG0001552	KAK2563578.1	SAR1A_MOUSE, SAR1B_MOUSE
OG0001567	KAK2566402.1	MINY1_MOUSE, MINY2_MOUSE
OG0001583	KAK2567750.1	TMT1B_MOUSE
OG0001597	KAK2569266.1, KAK2569267.1	FMNL1_MOUSE, FMNL3_MOUSE, FMNL2_MOUSE
OG0001609	KAK2570699.1	FIG4_MOUSE
OG0001143	KAK2566932.1, KAK2566930.1	DOK4_MOUSE, DOK5_MOUSE, DOK6_MOUSE
OG0001160	KAK2570816.1, KAK2560167.1	CY24B_MOUSE, NOX1_MOUSE, NOX3_MOUSE
OG0001279	KAK2563662.1	MTCH1_MOUSE, MTCH2_MOUSE
OG0001312	KAK2569034.1	SCUB3_MOUSE, SCUB1_MOUSE, PHXR5_MOUSE, SCUB2_MOUSE
OG0001329	KAK2572069.1	GGA2_MOUSE, GGA3_MOUSE, GGA1_MOUSE
OG0001343	KAK2573330.1	DLG2_MOUSE, DLG3_MOUSE, DLG4_MOUSE, DLG1_MOUSE
OG0001371	KAK2558808.1	LY66D_MOUSE
OG0001406	KAK2546969.1	TTC7A_MOUSE, TTC7B_MOUSE
OG0001425	KAK2548259.1, KAK2551517.1	IRF2_MOUSE, IRF1_MOUSE
OG0001439	KAK2554779.1, KAK2549993.1, KAK2574035.1	CBAR1_MOUSE, CBAR2_MOUSE
OG0001454	KAK2552123.1	AT2B4_MOUSE, AT2B1_MOUSE, AT2B2_MOUSE
OG0001473	KAK2554235.1	TRAK1_MOUSE
OG0001538	KAK2561522.1	RAB5B_MOUSE, RAB5A_MOUSE, RAB5C_MOUSE
OG0001569	KAK2566623.1, KAK2566641.1	TNF10_MOUSE, TNF11_MOUSE
OG0001584	KAK2568113.1, KAK2567923.1	VP13A_MOUSE, VP13C_MOUSE
OG0001590	KAK2568348.1	IPP2_MOUSE
OG0001604	KAK2570091.1	FXL20_MOUSE, FBXL2_MOUSE
OG0001619	KAK2571570.1	RHG44_MOUSE, RHG17_MOUSE, 3BP1_MOUSE
OG0001271	KAK2563044.1	SHB_MOUSE, SHD_MOUSE, SHE_MOUSE, SHF_MOUSE
OG0001289	KAK2565058.1	TEAD1_MOUSE, TEAD4_MOUSE, TEAD2_MOUSE, TEAD3_MOUSE
OG0001302	KAK2567375.1, KAK2567376.1, KAK2567421.1	DICER_MOUSE
OG0001317	KAK2570159.1	BIN1_MOUSE, AMPH_MOUSE
OG0001322	KAK2574082.1, KAK2570879.1	PDE10_MOUSE
OG0001336	KAK2572786.1	ENTP1_MOUSE, ENTP3_MOUSE, ENTP8_MOUSE, ENTP2_MOUSE
OG0001348	KAK2574288.1	MSI1H_MOUSE, MSI2H_MOUSE
OG0001376	KAK2553506.1, KAK2560803.1, KAK2560804.1	TBB1_MOUSE
OG0001391	KAK2567848.1	AL1A1_MOUSE, AL1A7_MOUSE, AL1A3_MOUSE, AL1A2_MOUSE
OG0001411	KAK2547236.1	G6PD1_MOUSE, G6PD2_MOUSE
OG0001441	KAK2550058.1, KAK2550057.1	ROR1_MOUSE, ROR2_MOUSE
OG0001471	KAK2553767.1, KAK2571080.1, KAK2571079.1	NISCH_MOUSE
OG0001475	KAK2554549.1	THEM5_MOUSE, THEM4_MOUSE
OG0001491	KAK2556340.1, KAK2556399.1	DDX25_MOUSE, DD19A_MOUSE
OG0001508	KAK2558028.1	KDM1A_MOUSE
OG0001523	KAK2560127.1	TET1_MOUSE, TET3_MOUSE, TET2_MOUSE
OG0001540	KAK2561580.1	PDE1B_MOUSE, PDE1A_MOUSE, PDE1C_MOUSE
OG0001555	KAK2563867.1	IREB2_MOUSE, ACOHC_MOUSE
OG0001582	KAK2567573.1	PELI3_MOUSE, PELI1_MOUSE, PELI2_MOUSE
OG0001626	KAK2572234.1	HXK4_MOUSE
OG0001644	KAK2574368.1	CC157_MOUSE, MND1_MOUSE
OG0001674	KAK2558265.1	MK01_MOUSE, MK03_MOUSE
OG0001148	KAK2570337.1	DKK3_MOUSE, DKK4_MOUSE, DKK2_MOUSE, DKK1_MOUSE
OG0001233	KAK2556742.1	P63_MOUSE, P73_MOUSE
OG0001250	KAK2559814.1	NKAI1_MOUSE, NKAI3_MOUSE, NKAI4_MOUSE, NKAI2_MOUSE
OG0001268	KAK2562156.1	D19L1_MOUSE, D19L2_MOUSE
OG0001287	KAK2565020.1	COQA1_MOUSE, EMID1_MOUSE, EMIL3_MOUSE, EMIL1_MOUSE
OG0001318	KAK2570499.1, KAK2570500.1	GSTO2_MOUSE, GSTO1_MOUSE
OG0001380	KAK2562190.1, KAK2562026.1, KAK2562023.1, KAK2562025.1	FIGLA_MOUSE
OG0001396	KAK2558763.1	FKBP7_MOUSE, FKB14_MOUSE
OG0001422	KAK2548074.1, KAK2565819.1	BST1_MOUSE, CD38_MOUSE
OG0001457	KAK2552381.1, KAK2552828.1	PPIC_MOUSE, PPIB_MOUSE, PPIG_MOUSE
OG0001474	KAK2554258.1, KAK2556887.1	LITAF_MOUSE
OG0001492	KAK2556406.1	ENOA_MOUSE, ENOG_MOUSE, ENOB_MOUSE
OG0001510	KAK2558085.1	RCAN1_MOUSE, RCAN3_MOUSE, RCAN2_MOUSE
OG0001527	KAK2560482.1, KAK2563660.1	AHR_MOUSE, AHRR_MOUSE
OG0001532	KAK2560733.1	BTBD8_MOUSE
OG0001548	KAK2562554.1	OXSR1_MOUSE, STK39_MOUSE
OG0001563	KAK2565824.1, KAK2565825.1	BAG6_MOUSE
OG0001578	KAK2567205.1	CIAO1_MOUSE
OG0001594	KAK2568812.1	CNIH1_MOUSE, CNIH2_MOUSE, CNIH3_MOUSE
OG0001608	KAK2570614.1	MGST3_MOUSE
OG0001624	KAK2571924.1, KAK2571963.1	TTYH3_MOUSE, TTYH1_MOUSE, TTYH2_MOUSE
OG0001641	KAK2574131.1	TAOK3_MOUSE, TAOK1_MOUSE
OG0001678	KAK2565154.1, KAK2565156.1	AMPE_MOUSE
OG0001284	KAK2564741.1	NF2L2_MOUSE, NFE2_MOUSE, NF2L3_MOUSE, NF2L1_MOUSE
OG0001300	KAK2567077.1, KAK2567079.1, KAK2574342.1	HEBP2_MOUSE
OG0001316	KAK2570012.1	PARD3_MOUSE, PAR3L_MOUSE
OG0001332	KAK2572233.1	MAD3_MOUSE, MAD4_MOUSE, MXI1_MOUSE, MAD1_MOUSE
OG0001345	KAK2573744.1, KAK2573452.1, KAK2573447.1	ACE3_MOUSE, ACE_MOUSE
OG0001392	KAK2548056.1	IMA1_MOUSE, IMA8_MOUSE
OG0001410	KAK2548008.1, KAK2547191.1	DNSL2_MOUSE, DNAS1_MOUSE
OG0001416	KAK2550480.1, KAK2547682.1	ZHANG_MOUSE
OG0001432	KAK2548918.1	CERK1_MOUSE
OG0001447	KAK2551173.1	ATD3A_MOUSE
OG0001464	KAK2553031.1	ELYS_MOUSE
OG0001482	KAK2555343.1	RGPS1_MOUSE, RGPS2_MOUSE
OG0001498	KAK2557217.1	RFOX2_MOUSE, RFOX3_MOUSE, RFOX1_MOUSE
OG0001502	KAK2557495.1, KAK2566772.1	TNIK_MOUSE, MINK1_MOUSE, M4K4_MOUSE
OG0001507	KAK2557952.1	SCML4_MOUSE, SCMH1_MOUSE
OG0001525	KAK2560266.1	ANTRL_MOUSE, ANTR1_MOUSE, ANTR2_MOUSE
OG0001542	KAK2561617.1	TM63C_MOUSE, TM63B_MOUSE, TM63A_MOUSE
OG0001558	KAK2564783.1	FMR1_MOUSE, FXR2_MOUSE, FXR1_MOUSE
OG0001573	KAK2566921.1	LHX9_MOUSE, LHX2_MOUSE
OG0001587	KAK2568183.1, KAK2568379.1	LOXH1_MOUSE
OG0001601	KAK2569750.1	CEGT_MOUSE
OG0001616	KAK2571422.1	AL1L1_MOUSE, AL1L2_MOUSE
OG0001631	KAK2572801.1	DYR_MOUSE
OG0001636	KAK2573434.1	ARHG4_MOUSE, ARHG9_MOUSE, SPT13_MOUSE
OG0001684	KAK2554439.1, KAK2546815.1, KAK2554341.1, KAK2546814.1	DTX3_MOUSE, DTX3L_MOUSE
OG0001299	KAK2567007.1, KAK2567282.1	CNTRL_MOUSE
OG0001320	KAK2570809.1	MAOM_MOUSE, MAON_MOUSE, MAOX_MOUSE
OG0001335	KAK2572629.1	ST32C_MOUSE, ST32A_MOUSE, ST32B_MOUSE
OG0001349	KAK2574338.1	STX1B_MOUSE, STX1A_MOUSE, STX3_MOUSE, STX2_MOUSE
OG0001424	KAK2548134.1, KAK2548135.1	KITM_MOUSE
OG0001438	KAK2549724.1	MARE3_MOUSE, MARE1_MOUSE
OG0001444	KAK2560287.1, KAK2560076.1, KAK2550497.1, KAK2560080.1	WNT8B_MOUSE, WNT8A_MOUSE
OG0001460	KAK2569188.1, KAK2552617.1, KAK2566590.1	DRAM1_MOUSE, DRAM2_MOUSE
OG0001478	KAK2554769.1	HSF2_MOUSE, HSF4_MOUSE, HSF1_MOUSE
OG0001483	KAK2555411.1	SNX2_MOUSE
OG0001499	KAK2557310.1	CHD4_MOUSE, CHD5_MOUSE
OG0001515	KAK2569681.1, KAK2558721.1, KAK2559822.1	PRD14_MOUSE
OG0001533	KAK2570740.1, KAK2560919.1	DLK2_MOUSE, DLK1_MOUSE
OG0001549	KAK2562778.1	UN13C_MOUSE, UN13A_MOUSE, UN13B_MOUSE
OG0001564	KAK2565891.1	SCMC2_MOUSE, SCMC1_MOUSE, SCMC3_MOUSE
OG0001579	KAK2567295.1, KAK2567397.1	CP089_MOUSE
OG0001595	KAK2568898.1	SNX6_MOUSE, SNX32_MOUSE, SNX5_MOUSE
OG0001613	KAK2571256.1, KAK2571260.1, KAK2571263.1	MPEG1_MOUSE
OG0001629	KAK2572752.1	KHK_MOUSE
OG0001680	KAK2555477.1	COBA2_MOUSE, CO5A1_MOUSE, COBA1_MOUSE
OG0001696	KAK2553676.1	ST18_MOUSE, MYT1L_MOUSE, MYT1_MOUSE
OG0001168	KAK2551101.1, KAK2551102.1	ASMT_MOUSE
OG0001181	KAK2548040.1	GNL3L_MOUSE, GNL3_MOUSE
OG0001193	KAK2550048.1	MKNK1_MOUSE, MKNK2_MOUSE
OG0001205	KAK2551528.1	DRC1_MOUSE
OG0001216	KAK2553709.1	CCD62_MOUSE
OG0001246	KAK2559216.1	AB17B_MOUSE, AB17C_MOUSE, AB17A_MOUSE
OG0001262	KAK2561566.1	ARP3B_MOUSE, ARP3_MOUSE
OG0001276	KAK2563256.1	TICN2_MOUSE, TICN1_MOUSE, TICN3_MOUSE
OG0001294	KAK2566233.1	ZN641_MOUSE, RHIT_MOUSE
OG0001309	KAK2568923.1	CO72L_MOUSE, CO72R_MOUSE, CX7A1_MOUSE, CX7A2_MOUSE
OG0001328	KAK2571990.1	HAGHL_MOUSE, GLO2_MOUSE, PNKD_MOUSE
OG0001342	KAK2573061.1	COE1_MOUSE, COE2_MOUSE, COE4_MOUSE, COE3_MOUSE
OG0001385	KAK2560677.1	S6A19_MOUSE, S6A18_MOUSE, S620B_MOUSE, S620A_MOUSE
OG0001402	KAK2546760.1, KAK2548950.1	VINEX_MOUSE, SRBS1_MOUSE, SRBS2_MOUSE
OG0001421	KAK2556795.1, KAK2548052.1, KAK2556787.1, KAK2569476.1, KAK2569479.1	OACYL_MOUSE
OG0001436	KAK2549497.1	PDCD4_MOUSE
OG0001450	KAK2551753.1	UB2E1_MOUSE, UB2E3_MOUSE, UB2E2_MOUSE
OG0001467	KAK2553363.1	MAPK2_MOUSE, MAPK3_MOUSE
OG0001570	KAK2566678.1	JAM3_MOUSE, JAM1_MOUSE, JAM2_MOUSE
OG0001585	KAK2567925.1	NINL_MOUSE, NIN_MOUSE
OG0001599	KAK2569426.1	CPSF7_MOUSE, CPSF6_MOUSE
OG0001614	KAK2571286.1	FOXP1_MOUSE, FOXP4_MOUSE, FOXP2_MOUSE
OG0001681	KAK2561676.1	GBG10_MOUSE, GBG5_MOUSE
OG0001712	KAK2573369.1	KMT2B_MOUSE, KMT2A_MOUSE
OG0001325	KAK2571275.1	KDM5B_MOUSE, KDM5A_MOUSE, KDM5C_MOUSE, KDM5D_MOUSE
OG0001339	KAK2572887.1	T11L1_MOUSE, T11L2_MOUSE, TCP11_MOUSE
OG0001374	KAK2569352.1, KAK2569413.1	ALX3_MOUSE, ALX1_MOUSE, ALX4_MOUSE
OG0001389	KAK2564770.1	PTN3_MOUSE, PTN4_MOUSE
OG0001405	KAK2568968.1, KAK2560412.1, KAK2546916.1, KAK2550761.1	CTSEL_MOUSE, CTSRE_MOUSE
OG0001437	KAK2549606.1, KAK2549601.1	SYN1_MOUSE, SYN3_MOUSE, SYN2_MOUSE
OG0001452	KAK2551856.1	BBS2_MOUSE
OG0001487	KAK2555703.1	SAHH2_MOUSE, SAHH3_MOUSE
OG0001504	KAK2557629.1, KAK2557679.1	IF4G1_MOUSE, IF4G3_MOUSE
OG0001520	KAK2559723.1	CALB1_MOUSE, CALB2_MOUSE
OG0001537	KAK2561300.1	ORML3_MOUSE, ORML2_MOUSE, ORML1_MOUSE
OG0001551	KAK2563368.1	TEF_MOUSE, DBP_MOUSE, HLF_MOUSE
OG0001580	KAK2567324.1	PSN2_MOUSE, PSN1_MOUSE
OG0001596	KAK2568952.1	PNPT1_MOUSE
OG0001607	KAK2570592.1	TXLNB_MOUSE, TXLNA_MOUSE, TXLNG_MOUSE
OG0001623	KAK2571910.1, KAK2571914.1	NOGG_MOUSE
OG0001640	KAK2573988.1	RIMB2_MOUSE, RIMB1_MOUSE
OG0001689	KAK2553687.1, KAK2560440.1	SP1_MOUSE, SP3_MOUSE
OG0001705	KAK2550036.1, KAK2550035.1	KCRS_MOUSE, KCRU_MOUSE
OG0001722	KAK2563511.1, KAK2547714.1	KLF7_MOUSE, KLF6_MOUSE
OG0001774	KAK2549753.1	TBL2_MOUSE
OG0001395	KAK2567758.1, KAK2567764.1	SMAD9_MOUSE, SMAD5_MOUSE, SMAD1_MOUSE
OG0001419	KAK2547971.1	ATS15_MOUSE, ATS1_MOUSE, ATS20_MOUSE
OG0001466	KAK2553271.1, KAK2559756.1, KAK2570298.1	TM198_MOUSE
OG0001484	KAK2555495.1	PDZ11_MOUSE, WHRN_MOUSE
OG0001501	KAK2557430.1	LRC41_MOUSE
OG0001517	KAK2559276.1	AMD_MOUSE
OG0001550	KAK2562819.1	LIMS1_MOUSE, LIMS2_MOUSE
OG0001565	KAK2566027.1, KAK2568893.1	TOR1A_MOUSE, TOR1B_MOUSE
OG0001581	KAK2567459.1	RPAP1_MOUSE
OG0001598	KAK2569372.1, KAK2569282.1, KAK2569283.1, KAK2569472.1	CNDP1_MOUSE, CNDP2_MOUSE
OG0001611	KAK2571009.1, KAK2571037.1, KAK2571152.1, KAK2571399.1	F120A_MOUSE, F120C_MOUSE
OG0001628	KAK2572729.1	KCD20_MOUSE, BTBDA_MOUSE
OG0001695	KAK2571251.1	RBM5_MOUSE, RBM10_MOUSE
OG0001710	KAK2552103.1, KAK2552104.1	P5CR1_MOUSE, P5CR2_MOUSE
OG0001751	KAK2547812.1	CERT_MOUSE
OG0001782	KAK2550030.1	PLD5_MOUSE, PLD3_MOUSE, PLD4_MOUSE
OG0001797	KAK2551188.1, KAK2570715.1, KAK2563482.1, KAK2551189.1, KAK2554421.1	UFL1_MOUSE
OG0001429	KAK2548684.1	F264_MOUSE, F261_MOUSE, F262_MOUSE
OG0001443	KAK2550481.1	FAN_MOUSE
OG0001458	KAK2552527.1	EHD4_MOUSE, EHD2_MOUSE, EHD1_MOUSE, EHD3_MOUSE
OG0001476	KAK2568359.1, KAK2554612.1	METK1_MOUSE, METK2_MOUSE
OG0001494	KAK2556509.1, KAK2557686.1	MTHR_MOUSE
OG0001512	KAK2558224.1, KAK2558228.1	CIPC_MOUSE
OG0001529	KAK2560500.1, KAK2561378.1, KAK2561379.1	MYL9_MOUSE, ML12B_MOUSE
OG0001545	KAK2562097.1	ANR28_MOUSE, ANR44_MOUSE, ANR52_MOUSE
OG0001561	KAK2565384.1	PPIP1_MOUSE, PPIP2_MOUSE
OG0001576	KAK2567013.1	SFTPA_MOUSE, COL10_MOUSE, SFTPD_MOUSE
OG0001605	KAK2572220.1, KAK2570475.1, KAK2570283.1, KAK2570471.1	CNPY3_MOUSE, CNPY4_MOUSE
OG0001621	KAK2571622.1	3MG_MOUSE
OG0001639	KAK2573936.1	UN93A_MOUSE
OG0001686	KAK2573462.1	SOX2_MOUSE, SOX1_MOUSE, SOX3_MOUSE
OG0001702	KAK2568686.1	KPCL_MOUSE, KPCE_MOUSE
OG0001718	KAK2570321.1	HIG1B_MOUSE, HIG1A_MOUSE, HIG1C_MOUSE
OG0001753	KAK2547969.1	ZNT1_MOUSE
OG0001759	KAK2548460.1	TRAM2_MOUSE, TR1L1_MOUSE, TRAM1_MOUSE
OG0001776	KAK2549763.1	LAP4B_MOUSE, LAP4A_MOUSE
OG0001792	KAK2550751.1	UGPA_MOUSE
OG0001814	KAK2552588.1	RHG36_MOUSE, RHG06_MOUSE
OG0001830	KAK2554173.1, KAK2554174.1	SYT14_MOUSE, SYT16_MOUSE
OG0001427	KAK2548464.1	CLK2_MOUSE, CLK3_MOUSE, CLK4_MOUSE, CLK1_MOUSE
OG0001442	KAK2550395.1	EFS_MOUSE, CASL_MOUSE, BCAR1_MOUSE
OG0001456	KAK2552360.1, KAK2552361.1, KAK2552358.1, KAK2574321.1	RM44_MOUSE
OG0001472	KAK2554002.1	LAP2B_MOUSE, LAP2A_MOUSE
OG0001489	KAK2556080.1	JADE3_MOUSE, JADE2_MOUSE, JADE1_MOUSE
OG0001505	KAK2557888.1, KAK2569276.1	CBPC3_MOUSE, CBPC2_MOUSE
OG0001519	KAK2559620.1	PAR6A_MOUSE, PAR6B_MOUSE, PAR6G_MOUSE
OG0001524	KAK2560132.1, KAK2561057.1	F167B_MOUSE, F167A_MOUSE
OG0001541	KAK2561614.1	KI26B_MOUSE, KI26A_MOUSE
OG0001557	KAK2564358.1	CRTC1_MOUSE, CRTC3_MOUSE, CRTC2_MOUSE
OG0001571	KAK2566699.1	TTC12_MOUSE
OG0001586	KAK2568121.1	ITPR1_MOUSE, ITPR3_MOUSE, ITPR2_MOUSE
OG0001600	KAK2569484.1	SNG3_MOUSE, SNG1_MOUSE, SNG2_MOUSE
OG0001615	KAK2571291.1	HEM1_MOUSE, HEM0_MOUSE
OG0001620	KAK2571616.1	BAIP2_MOUSE, BI2L2_MOUSE, BI2L1_MOUSE
OG0001635	KAK2573390.1	FN3C1_MOUSE, FND3B_MOUSE, FND3A_MOUSE
OG0001682	KAK2563357.1	AT10A_MOUSE, AT10B_MOUSE, AT10D_MOUSE
OG0001698	KAK2567320.1, KAK2562951.1	RAB1A_MOUSE, RAB1B_MOUSE
OG0001713	KAK2565013.1	MILK1_MOUSE, MILK2_MOUSE
OG0001717	KAK2552878.1	OTP_MOUSE
OG0001767	KAK2569157.1, KAK2548855.1	AMZ2_MOUSE, AMZ1_MOUSE
OG0001784	KAK2550184.1	HABP4_MOUSE, SERB1_MOUSE
OG0001800	KAK2551257.1	HERC2_MOUSE
OG0001826	KAK2553793.1	YIF1A_MOUSE, YIF1B_MOUSE
OG0001842	KAK2554926.1	PRGC1_MOUSE, PRGC2_MOUSE, PPRC1_MOUSE
OG0001575	KAK2566985.1	CIP4_MOUSE, FBP1L_MOUSE, FNBP1_MOUSE
OG0001589	KAK2568277.1, KAK2568280.1	WDR4_MOUSE
OG0001603	KAK2570015.1, KAK2573853.1, KAK2574625.1	TRAF4_MOUSE
OG0001618	KAK2571546.1, KAK2571547.1	RHOB_MOUSE, RHOC_MOUSE, RHOA_MOUSE
OG0001633	KAK2573216.1	IGDC4_MOUSE, PRTG_MOUSE, IGDC3_MOUSE
OG0001638	KAK2573642.1	ROBO3_MOUSE, ROBO1_MOUSE, ROBO2_MOUSE
OG0001675	KAK2573926.1	MK07_MOUSE
OG0001690	KAK2552217.1, KAK2570392.1, KAK2553901.1	RN227_MOUSE, RN224_MOUSE
OG0001706	KAK2552290.1	KCNH3_MOUSE, KCNH8_MOUSE
OG0001721	KAK2568985.1	2A5E_MOUSE, 2A5B_MOUSE, 2A5A_MOUSE
OG0001754	KAK2548006.1	AVR2B_MOUSE, AVR2A_MOUSE
OG0001771	KAK2549446.1, KAK2549447.1	LIPB2_MOUSE, LIPB1_MOUSE
OG0001802	KAK2551459.1, KAK2551460.1	PTGES_MOUSE, MGST1_MOUSE
OG0001819	KAK2553696.1, KAK2553138.1	KLD8B_MOUSE, KLD8A_MOUSE
OG0001835	KAK2554562.1	CHD2_MOUSE, CHD1_MOUSE
OG0001854	KAK2555938.1	TSN7_MOUSE, TSN6_MOUSE
OG0001870	KAK2557099.1, KAK2570489.1, KAK2563234.1	PK1L2_MOUSE
OG0001884	KAK2558052.1	SFPQ_MOUSE, NONO_MOUSE, PSPC1_MOUSE
OG0001468	KAK2553397.1	LDHB_MOUSE, LDHA_MOUSE, LDHC_MOUSE
OG0001486	KAK2555635.1	FBH1_MOUSE
OG0001518	KAK2559310.1	MDGA2_MOUSE, MDGA1_MOUSE
OG0001536	KAK2561147.1	ATLA1_MOUSE, ATLA3_MOUSE, ATLA2_MOUSE
OG0001553	KAK2563714.1, KAK2563708.1	KASH5_MOUSE, IRAG1_MOUSE, IRAG2_MOUSE
OG0001559	KAK2564920.1, KAK2564916.1	COG8_MOUSE
OG0001591	KAK2568350.1	CRLF1_MOUSE, PRLR_MOUSE, IL6RB_MOUSE
OG0001610	KAK2570858.1	DCAM1_MOUSE, DCAM2_MOUSE
OG0001627	KAK2572264.1	SNX10_MOUSE, SNX11_MOUSE
OG0001677	KAK2563187.1	PITX2_MOUSE, PITX1_MOUSE, PITX3_MOUSE
OG0001691	KAK2563915.1, KAK2563914.1	PGH1_MOUSE, PGH2_MOUSE
OG0001707	KAK2560231.1	GDF7_MOUSE, GDF5_MOUSE, GDF6_MOUSE
OG0001723	KAK2550575.1	PHC1_MOUSE, PHC3_MOUSE, PHC2_MOUSE
OG0001739	KAK2547079.1, KAK2555553.1	NIBA2_MOUSE, NIBA1_MOUSE
OG0001755	KAK2548121.1, KAK2561574.1	CSRN2_MOUSE, CSRN3_MOUSE
OG0001772	KAK2549691.1	PUR1_MOUSE
OG0001806	KAK2565288.1, KAK2551721.1	CGAT2_MOUSE, CGAT1_MOUSE
OG0001820	KAK2555156.1, KAK2553207.1	MYO1E_MOUSE, MYO1F_MOUSE
OG0001874	KAK2557185.1	UBP22_MOUSE, UBP51_MOUSE, UBP27_MOUSE
OG0001891	KAK2558485.1	LMA2L_MOUSE, LMAN2_MOUSE
OG0001908	KAK2567424.1, KAK2560221.1	RN217_MOUSE
OG0001440	KAK2550023.1	INT8_MOUSE
OG0001488	KAK2556026.1	FOLR2_MOUSE, FOLR1_MOUSE, JUNO_MOUSE
OG0001539	KAK2561540.1	POLH_MOUSE
OG0001556	KAK2564304.1, KAK2564056.1	DPH7_MOUSE
OG0001572	KAK2566860.1	NPDC1_MOUSE
OG0001588	KAK2568238.1, KAK2570421.1	PLSL_MOUSE, PLSI_MOUSE, PLST_MOUSE
OG0001602	KAK2569919.1	GIPC1_MOUSE, GIPC3_MOUSE, GIPC2_MOUSE
OG0001617	KAK2571541.1	QCR1_MOUSE, MPPB_MOUSE
OG0001632	KAK2572921.1	GMCL2_MOUSE, GMCL1_MOUSE
OG0001685	KAK2565140.1	RAB13_MOUSE, RAB8B_MOUSE, RAB8A_MOUSE
OG0001701	KAK2550647.1	KPCT_MOUSE, KPCD_MOUSE
OG0001716	KAK2570203.1	HEYL_MOUSE, HEY2_MOUSE, HEY1_MOUSE
OG0001734	KAK2547553.1, KAK2546669.1, KAK2559848.1	PPM1K_MOUSE
OG0001750	KAK2547791.1	LMNB1_MOUSE, LMNA_MOUSE, LMNB2_MOUSE
OG0001768	KAK2548934.1	ABHD2_MOUSE
OG0001801	KAK2551269.1, KAK2551270.1	CYFP2_MOUSE, CYFP1_MOUSE
OG0001818	KAK2553054.1	KAZRN_MOUSE
OG0001834	KAK2570681.1, KAK2554514.1, KAK2554485.1, KAK2554515.1	HYKK_MOUSE
OG0001852	KAK2555785.1	ATF2_MOUSE, CREB5_MOUSE, ATF7_MOUSE
OG0001885	KAK2558115.1, KAK2558122.1	NOE1_MOUSE, NOE2_MOUSE, NOE3_MOUSE
OG0001919	KAK2560714.1	PSB8_MOUSE, PSB5_MOUSE
OG0001462	KAK2552871.1	ATS12_MOUSE, ATS7_MOUSE, ATS10_MOUSE
OG0001479	KAK2555004.1	P85B_MOUSE, P85A_MOUSE, P55G_MOUSE
OG0001496	KAK2556755.1	KIF2C_MOUSE, KIF2B_MOUSE, KIF2A_MOUSE
OG0001530	KAK2560509.1	GRP4_MOUSE, GRP1_MOUSE, GRP2_MOUSE
OG0001546	KAK2562305.1	NOL4L_MOUSE, NOL4_MOUSE
OG0001562	KAK2565652.1	IPO8_MOUSE, IPO7_MOUSE
OG0001577	KAK2567073.1	S18B1_MOUSE
