Orthogroup	Acer	Hsap
OG0002883	KAK2560512.1	GREM1_HUMAN, GREM2_HUMAN
OG0002899	KAK2573194.1	RHBT2_HUMAN, RHBT1_HUMAN
OG0002917	KAK2561078.1	SIR2_HUMAN
OG0002932	KAK2546892.1, KAK2566810.1	IFT57_HUMAN
OG0002948	KAK2547744.1	COPZ1_HUMAN, COPZ2_HUMAN
OG0002953	KAK2547845.1	ARCH_HUMAN
OG0002970	KAK2548222.1	K319L_HUMAN, K0319_HUMAN
OG0002987	KAK2548700.1	GLP3L_HUMAN, GOLP3_HUMAN
OG0003005	KAK2549612.1	PLEK2_HUMAN, PLEK_HUMAN
OG0003021	KAK2549966.1	COG4_HUMAN
OG0003038	KAK2550285.1	IF2GL_HUMAN, IF2G_HUMAN
OG0003055	KAK2550820.1	TTL_HUMAN
OG0003072	KAK2551240.1	RL22L_HUMAN, RL22_HUMAN
OG0003087	KAK2551754.1	ANPRB_HUMAN, ANPRA_HUMAN
OG0003103	KAK2552630.1	GPIX_HUMAN, LRR70_HUMAN, GP1BB_HUMAN
OG0003120	KAK2553055.1	ING4_HUMAN, ING5_HUMAN
OG0003137	KAK2553438.1	PHF3_HUMAN, DIDO1_HUMAN
OG0003154	KAK2553931.1	BICD1_HUMAN, BICD2_HUMAN
OG0003169	KAK2554584.1	EP15R_HUMAN
OG0003186	KAK2569987.1, KAK2555056.1	PHF24_HUMAN
OG0003205	KAK2556041.1	RFC3_HUMAN
OG0003223	KAK2556707.1	PI4KA_HUMAN, PI4P1_HUMAN, PI4P2_HUMAN
OG0003256	KAK2557845.1	STAU1_HUMAN, STAU2_HUMAN
OG0003271	KAK2558100.1, KAK2562437.1, KAK2562647.1	MYO6_HUMAN
OG0002726	KAK2573179.1	DGKZ_HUMAN, DGKI_HUMAN
OG0002742	KAK2573630.1	U2AF4_HUMAN, U2AF1_HUMAN
OG0002758	KAK2574400.1	LIMK2_HUMAN, LIMK1_HUMAN
OG0002840	KAK2560431.1	CDK14_HUMAN, CDK15_HUMAN
OG0002855	KAK2553831.1	ARGI2_HUMAN, ARGI1_HUMAN
OG0002874	KAK2552293.1	GLTL6_HUMAN, GLT10_HUMAN
OG0002890	KAK2571404.1	RAP1A_HUMAN, RP1BL_HUMAN, RAP1B_HUMAN
OG0002940	KAK2547203.1	MMRN1_HUMAN
OG0002956	KAK2547865.1	TRIB3_HUMAN, TRIB2_HUMAN
OG0002992	KAK2548821.1	FEZF2_HUMAN, FEZF1_HUMAN
OG0003026	KAK2550026.1	LS14A_HUMAN, LS14B_HUMAN
OG0003042	KAK2550362.1	BORC8_HUMAN
OG0003060	KAK2550931.1	TWF2_HUMAN, TWF1_HUMAN
OG0003076	KAK2551428.1	TMA16_HUMAN
OG0003125	KAK2553114.1	DC1L2_HUMAN, DC1L1_HUMAN
OG0003130	KAK2553241.1	SETLP_HUMAN, SET_HUMAN
OG0003146	KAK2553799.1	G137A_HUMAN, G137B_HUMAN
OG0003161	KAK2554231.1	ENTP6_HUMAN, ENTP5_HUMAN
OG0003176	KAK2554723.1	UCRIL_HUMAN, UCRI_HUMAN
OG0003192	KAK2555342.1	ATF6A_HUMAN, ATF6B_HUMAN
OG0003211	KAK2556301.1	MVP_HUMAN
OG0003230	KAK2556921.1	U2QL1_HUMAN
OG0003248	KAK2557628.1	NU188_HUMAN
OG0003262	KAK2558024.1	KTNA1_HUMAN, KATL1_HUMAN
OG0003276	KAK2558156.1	MPC1_HUMAN
OG0003293	KAK2558387.1	CPEB3_HUMAN, CPEB2_HUMAN
OG0003310	KAK2559225.1	MBB1A_HUMAN
OG0003327	KAK2559710.1	BRD7_HUMAN
OG0003345	KAK2560352.1	RB3GP_HUMAN
OG0003361	KAK2560762.1, KAK2560763.1	BBS4_HUMAN
OG0002969	KAK2548191.1	H2AV_HUMAN, H2AZ_HUMAN
OG0003002	KAK2549531.1	SESD1_HUMAN, OBSCN_HUMAN
OG0003019	KAK2549906.1	TAF7_HUMAN, TAF7L_HUMAN
OG0003034	KAK2550217.1	LN28A_HUMAN, LN28B_HUMAN
OG0003050	KAK2550561.1	AAKB1_HUMAN, AAKB2_HUMAN
OG0003067	KAK2551106.1	NXT1_HUMAN, NXT2_HUMAN
OG0003083	KAK2552291.1, KAK2551686.1, KAK2552333.1	TYW5_HUMAN
OG0003100	KAK2552586.1	STOX2_HUMAN, STOX1_HUMAN
OG0003115	KAK2552949.1	SYNC_HUMAN
OG0003133	KAK2553337.1	NNRD_HUMAN
OG0003150	KAK2553868.1, KAK2553863.1	LPP60_HUMAN
OG0003165	KAK2554290.1	TM87A_HUMAN, TM87B_HUMAN
OG0003182	KAK2554971.1	CSR2B_HUMAN
OG0003201	KAK2555763.1	ISPD_HUMAN
OG0003218	KAK2556619.1	HMCS1_HUMAN, HMCS2_HUMAN
OG0003236	KAK2557225.1	UBE2O_HUMAN
OG0003241	KAK2557363.1, KAK2557365.1	MBOA5_HUMAN
OG0003255	KAK2557767.1	SKI_HUMAN, SKIL_HUMAN
OG0003270	KAK2558090.1	PPIL6_HUMAN
OG0003286	KAK2558322.1	SH2B2_HUMAN, SH2B1_HUMAN
OG0003301	KAK2558719.1, KAK2558678.1	DHX8_HUMAN
OG0003306	KAK2559134.1	F16P2_HUMAN, F16P1_HUMAN
OG0003323	KAK2559570.1, KAK2572918.1	LRCC1_HUMAN
OG0003340	KAK2560152.1	TXND5_HUMAN
OG0003357	KAK2560630.1	C102B_HUMAN, C102A_HUMAN
OG0003376	KAK2561003.1	SELN_HUMAN
OG0002961	KAK2547973.1	CBLL2_HUMAN, HAKAI_HUMAN
OG0003015	KAK2549771.1	MK15_HUMAN
OG0003031	KAK2550104.1	SMC1B_HUMAN, SMC1A_HUMAN
OG0003048	KAK2550524.1	ATRAP_HUMAN
OG0003065	KAK2551048.1	ICA1L_HUMAN, ICA69_HUMAN
OG0003081	KAK2551632.1	ARFP2_HUMAN
OG0003098	KAK2552578.1	RBM27_HUMAN, RBM26_HUMAN
OG0003114	KAK2552946.1, KAK2552945.1	DPOG1_HUMAN
OG0003148	KAK2553830.1	CHP2_HUMAN, CHP1_HUMAN
OG0003163	KAK2554278.1	FUT8_HUMAN
OG0003179	KAK2554805.1	RAB2B_HUMAN, RAB2A_HUMAN
OG0003195	KAK2555481.1	SC22B_HUMAN
OG0003212	KAK2556341.1	UBP48_HUMAN
OG0003215	KAK2556487.1	G3PT_HUMAN, G3P_HUMAN
OG0003234	KAK2557183.1	SUZ12_HUMAN
OG0003250	KAK2557638.1	CSN7A_HUMAN, CSN7B_HUMAN
OG0003264	KAK2558053.1	PLCC_HUMAN, PLCD_HUMAN
OG0003280	KAK2558204.1	ATD2B_HUMAN, ATAD2_HUMAN
OG0003284	KAK2558262.1	FAK2_HUMAN, FAK1_HUMAN
OG0003298	KAK2558504.1	RTKN_HUMAN, RTKN2_HUMAN
OG0003331	KAK2559854.1	HMGC2_HUMAN, HMGCL_HUMAN
OG0003348	KAK2560448.1	SIX6_HUMAN, SIX3_HUMAN
OG0003364	KAK2560853.1	RCAF1_HUMAN
OG0003384	KAK2571986.1, KAK2561100.1	PROP1_HUMAN
OG0003398	KAK2561570.1	MTMRC_HUMAN, MTMRA_HUMAN
OG0003415	KAK2562132.1	MYD88_HUMAN
OG0003430	KAK2562364.1	GTR12_HUMAN, GTR10_HUMAN
OG0003448	KAK2563151.1	PPA5_HUMAN
OG0003465	KAK2563378.1	TIRR_HUMAN, NUD16_HUMAN
OG0002995	KAK2548856.1, KAK2553880.1	EDEM1_HUMAN
OG0003013	KAK2549726.1	POP5_HUMAN
OG0003029	KAK2550065.1	KAD4_HUMAN, KAD3_HUMAN
OG0003045	KAK2550454.1	FCSK_HUMAN
OG0003063	KAK2551004.1	P3C2B_HUMAN, P3C2A_HUMAN
OG0003079	KAK2551486.1	RLA1_HUMAN
OG0003095	KAK2552086.1	FCSD1_HUMAN, FCSD2_HUMAN
OG0003112	KAK2552939.1	KCC4_HUMAN
OG0003129	KAK2553200.1	GLMN_HUMAN
OG0003160	KAK2554181.1	ANM2_HUMAN
OG0003173	KAK2554688.1	RBL2_HUMAN, RBL1_HUMAN
OG0003177	KAK2554749.1	CTBL1_HUMAN
OG0003193	KAK2555418.1	EVI5L_HUMAN, EVI5_HUMAN
OG0003197	KAK2555519.1	DCR1B_HUMAN
OG0003213	KAK2556462.1	VW5B2_HUMAN, VW5B1_HUMAN
OG0003249	KAK2557637.1	PEX10_HUMAN
OG0003263	KAK2558036.1	SCAF4_HUMAN, SCAF8_HUMAN
OG0003278	KAK2558166.1	LYPA2_HUMAN, LYPA1_HUMAN
OG0003295	KAK2558422.1	MFRN2_HUMAN, MFRN1_HUMAN
OG0003313	KAK2573016.1, KAK2559282.1	HM20A_HUMAN
OG0003330	KAK2559846.1	STAM2_HUMAN, STAM1_HUMAN
OG0003363	KAK2560832.1	RPR1A_HUMAN, RPR1B_HUMAN
OG0003379	KAK2561060.1	CANB1_HUMAN, CANB2_HUMAN
OG0003396	KAK2561460.1	NBEL1_HUMAN, NBEL2_HUMAN
OG0003414	KAK2562082.1	INSI2_HUMAN, INSI1_HUMAN
OG0003431	KAK2562369.1	GPN3_HUMAN
OG0003449	KAK2563162.1	MS3L2_HUMAN, MS3L1_HUMAN
OG0003466	KAK2563388.1	ZFN2A_HUMAN, ZFN2B_HUMAN
OG0003484	KAK2563855.1	ERLN2_HUMAN, ERLN1_HUMAN
OG0003501	KAK2564270.1	ERAL1_HUMAN
OG0003046	KAK2550465.1, KAK2550466.1	BIEA_HUMAN
OG0003064	KAK2551024.1	OTU6B_HUMAN, OTU6A_HUMAN
OG0003080	KAK2551499.1	RN19B_HUMAN, RN19A_HUMAN
OG0003097	KAK2552407.1	RGN_HUMAN
OG0003113	KAK2552942.1	RS17_HUMAN
OG0003131	KAK2553269.1	C10_HUMAN
OG0003149	KAK2553852.1	SC23B_HUMAN, SC23A_HUMAN
OG0003164	KAK2554281.1	WN10B_HUMAN, WN10A_HUMAN
OG0003180	KAK2554896.1, KAK2554900.1, KAK2554897.1	AP5B1_HUMAN
OG0003196	KAK2555491.1	PTPA_HUMAN
OG0003202	KAK2555959.1	GCP3_HUMAN
OG0003219	KAK2556635.1	ATG4C_HUMAN, ATG4D_HUMAN
OG0003225	KAK2556738.1	SAS6_HUMAN
OG0003244	KAK2557566.1	FUND2_HUMAN, FUND1_HUMAN
OG0003258	KAK2557917.1	GCM1_HUMAN, GCM2_HUMAN
OG0003273	KAK2558121.1	NGBR_HUMAN
OG0003290	KAK2558341.1, KAK2574144.1	SOX_HUMAN
OG0003321	KAK2559541.1	SLUR1_HUMAN, LYPD2_HUMAN
OG0003338	KAK2560134.1	CILP2_HUMAN, CILP1_HUMAN
OG0003354	KAK2560541.1	NUMBL_HUMAN, NUMB_HUMAN
OG0003373	KAK2560987.1	RT10_HUMAN
OG0003408	KAK2561945.1	FEZ1_HUMAN, FEZ2_HUMAN
OG0003424	KAK2562265.1	BCS1_HUMAN
OG0003442	KAK2563032.1	DMXL2_HUMAN, DMXL1_HUMAN
OG0003459	KAK2563310.1	CKAP2_HUMAN, CKP2L_HUMAN
OG0003475	KAK2563536.1	TPC2A_HUMAN, TPC2B_HUMAN
OG0003491	KAK2564019.1	AXIN2_HUMAN, AXIN1_HUMAN
OG0003508	KAK2564760.1	KAL1L_HUMAN, KANL1_HUMAN
OG0002981	KAK2548435.1	TM205_HUMAN
OG0002986	KAK2548697.1	HOME1_HUMAN, HOME2_HUMAN
OG0003020	KAK2549963.1	CR063_HUMAN
OG0003036	KAK2550254.1	MPPD2_HUMAN, MPPD1_HUMAN
OG0003053	KAK2550715.1	KCMA1_HUMAN
OG0003070	KAK2551233.1	CMTA2_HUMAN, CMTA1_HUMAN
OG0003086	KAK2551748.1, KAK2574225.1	PIMT_HUMAN
OG0003092	KAK2551889.1	TTLL6_HUMAN, TTL13_HUMAN
OG0003108	KAK2552858.1	MTEF4_HUMAN, MTEF3_HUMAN
OG0003126	KAK2553134.1	ANKS6_HUMAN
OG0003142	KAK2553692.1	AHI1_HUMAN
OG0003147	KAK2553810.1	TRIM9_HUMAN, TRI67_HUMAN
OG0003162	KAK2554271.1	TM50B_HUMAN, TM50A_HUMAN
OG0003178	KAK2554752.1	PAPD5_HUMAN, PAPD7_HUMAN
OG0003194	KAK2555451.1	EXOS2_HUMAN
OG0003199	KAK2555540.1	KCNT2_HUMAN, KCNT1_HUMAN
OG0003217	KAK2556582.1	ICMT_HUMAN
OG0003235	KAK2557186.1	TM1L2_HUMAN, TOM1_HUMAN
OG0003251	KAK2557669.1	TPRGL_HUMAN, TPRG1_HUMAN
OG0003266	KAK2558055.1	GOPC_HUMAN
OG0003282	KAK2558249.1	MY18A_HUMAN
OG0003299	KAK2558556.1	DHX15_HUMAN
OG0003318	KAK2559432.1	MYBPP_HUMAN
OG0003336	KAK2560054.1	ATIF1_HUMAN
OG0003353	KAK2560529.1	CE128_HUMAN
OG0003410	KAK2561991.1	S2512_HUMAN, S2513_HUMAN
OG0003426	KAK2562294.1	SRR_HUMAN
OG0003443	KAK2563047.1	RPC3_HUMAN
OG0003460	KAK2563335.1	RHG22_HUMAN, RHG24_HUMAN
OG0003476	KAK2563542.1	IFRD1_HUMAN, IFRD2_HUMAN
OG0003510	KAK2564818.1	WDR37_HUMAN
OG0003007	KAK2549642.1	PK2L1_HUMAN, PKD2_HUMAN
OG0003023	KAK2549976.1	GMPR1_HUMAN, GMPR2_HUMAN
OG0003039	KAK2550301.1, KAK2559100.1	CCD87_HUMAN
OG0003056	KAK2550830.1	UBL3_HUMAN
OG0003071	KAK2551236.1	OPA1_HUMAN
OG0003089	KAK2551806.1	VP26A_HUMAN, VP26B_HUMAN
OG0003105	KAK2552642.1	T185A_HUMAN, T185B_HUMAN
OG0003138	KAK2553480.1	ADA17_HUMAN
OG0003172	KAK2554643.1	GLIS1_HUMAN, GLIS3_HUMAN
OG0003189	KAK2555295.1	ASB7_HUMAN
OG0003208	KAK2556114.1	AOFA_HUMAN, AOFB_HUMAN
OG0003227	KAK2556759.1	RAVR1_HUMAN, RAVR2_HUMAN
OG0003246	KAK2557626.1	CE104_HUMAN
OG0003260	KAK2557951.1	SESN3_HUMAN, SESN1_HUMAN
OG0003274	KAK2558138.1	LCA5L_HUMAN, LCA5_HUMAN
OG0003291	KAK2558357.1	PCMD1_HUMAN, PCMD2_HUMAN
OG0003308	KAK2559213.1	AL7A1_HUMAN
OG0003324	KAK2559600.1	PSKH2_HUMAN, KPSH1_HUMAN
OG0003342	KAK2560191.1	ZN395_HUMAN, S2A4R_HUMAN, ZN704_HUMAN
OG0003377	KAK2561015.1, KAK2561166.1	ACP7_HUMAN
OG0003394	KAK2561398.1	CDK6_HUMAN, CDK4_HUMAN
OG0003412	KAK2562028.1	SGTB_HUMAN, SGTA_HUMAN
OG0003428	KAK2562347.1	DCOR_HUMAN
OG0003446	KAK2563139.1	PORCN_HUMAN
OG0003463	KAK2563361.1	SPCS3_HUMAN
OG0003479	KAK2563595.1	RASF5_HUMAN, RASF1_HUMAN
OG0003495	KAK2564131.1	RL10L_HUMAN, RL10_HUMAN
OG0003511	KAK2564819.1	F221A_HUMAN
OG0003529	KAK2565290.1	MGN_HUMAN, MGN2_HUMAN
OG0003546	KAK2565667.1	LC7L3_HUMAN
OG0003078	KAK2551469.1	ZC21B_HUMAN, ZC21A_HUMAN
OG0003111	KAK2552935.1	OTU7B_HUMAN, OTU7A_HUMAN
OG0003128	KAK2553177.1	STX16_HUMAN
OG0003144	KAK2553738.1	TCF24_HUMAN, TCF23_HUMAN
OG0003181	KAK2554903.1	P4K2B_HUMAN, P4K2A_HUMAN
OG0003198	KAK2561638.1, KAK2555524.1, KAK2555527.1	TM163_HUMAN
OG0003214	KAK2556466.1	HPS3_HUMAN
OG0003220	KAK2556661.1	IPO13_HUMAN
OG0003239	KAK2557352.1	MEPCE_HUMAN
OG0003267	KAK2558074.1	CAF1B_HUMAN
OG0003281	KAK2558219.1	SESQ2_HUMAN, SESQ1_HUMAN
OG0003296	KAK2558458.1, KAK2566310.1	FANK1_HUMAN
OG0003314	KAK2559284.1	PIGO_HUMAN
OG0003333	KAK2559950.1	STK4_HUMAN, STK3_HUMAN
OG0003350	KAK2560461.1	RWD2A_HUMAN, RWD2B_HUMAN
OG0003368	KAK2560886.1	MACD1_HUMAN
OG0003385	KAK2561165.1	GANC_HUMAN, GANAB_HUMAN
OG0003400	KAK2561573.1	COFA1_HUMAN, COIA1_HUMAN
OG0003416	KAK2562133.1	HIBCH_HUMAN
OG0003432	KAK2562374.1	CDKA2_HUMAN, CDKA1_HUMAN
OG0003450	KAK2563163.1	MCTS2_HUMAN, MCTS1_HUMAN
OG0003467	KAK2563401.1	SDA1_HUMAN
OG0003483	KAK2563766.1	CAYP2_HUMAN
OG0003516	KAK2564917.1	FIS1_HUMAN
OG0003522	KAK2565271.1, KAK2565268.1, KAK2565072.1	AP4E1_HUMAN
OG0003527	KAK2565228.1	TLN2_HUMAN, TLN1_HUMAN
OG0003543	KAK2565594.1	TF2H1_HUMAN
OG0003560	KAK2565916.1, KAK2565915.1	FBXL6_HUMAN
OG0003102	KAK2572026.1, KAK2552624.1	F181A_HUMAN, F181B_HUMAN
OG0003123	KAK2553080.1	RB22A_HUMAN, RAB31_HUMAN
OG0003140	KAK2553661.1	SMAP2_HUMAN, SMAP1_HUMAN
OG0003170	KAK2554609.1	TNPO2_HUMAN, TNPO1_HUMAN
OG0003187	KAK2555151.1	CAZA2_HUMAN, CAZA1_HUMAN
OG0003206	KAK2556077.1	TM165_HUMAN
OG0003224	KAK2556709.1	WLS_HUMAN
OG0003243	KAK2557543.1, KAK2557460.1, KAK2557461.1, KAK2564825.1	NELFA_HUMAN
OG0003257	KAK2557886.1	PTRD1_HUMAN
OG0003287	KAK2558324.1	CASP_HUMAN, CUX1_HUMAN
OG0003300	KAK2558620.1	PUR9_HUMAN
OG0003317	KAK2559411.1	IQCE_HUMAN
OG0003351	KAK2573002.1, KAK2560488.1	SMIP2_HUMAN
OG0003369	KAK2560891.1, KAK2560927.1	ISCA2_HUMAN
OG0003386	KAK2561174.1	C170B_HUMAN, C170L_HUMAN, CE170_HUMAN
OG0003401	KAK2561596.1	HYCC2_HUMAN, HYCCI_HUMAN
OG0003417	KAK2562184.1	TBG2_HUMAN, TBG1_HUMAN
OG0003434	KAK2562395.1	ASXL2_HUMAN, ASXL1_HUMAN
OG0003452	KAK2563197.1	MELK_HUMAN
OG0003456	KAK2563255.1	SRBP2_HUMAN, SRBP1_HUMAN
OG0003472	KAK2563462.1	ZMY10_HUMAN
OG0003489	KAK2563998.1	ANKF1_HUMAN
OG0003506	KAK2564716.1	ICE2_HUMAN
OG0003523	KAK2565167.1, KAK2572833.1	SBP1_HUMAN
OG0003539	KAK2565512.1	AMRA1_HUMAN
OG0003556	KAK2565873.1	MUT7_HUMAN
OG0003561	KAK2565944.1	SC16B_HUMAN, SC16A_HUMAN
OG0003581	KAK2566334.1	RIC8B_HUMAN, RIC8A_HUMAN
OG0003584	KAK2566387.1	A1CF_HUMAN
OG0003159	KAK2554048.1	PPM1A_HUMAN, PPM1B_HUMAN
OG0003175	KAK2568106.1, KAK2554720.1, KAK2561501.1	E2AK1_HUMAN
OG0003191	KAK2555330.1	ACBG1_HUMAN, ACBG2_HUMAN
OG0003210	KAK2556283.1	TCPZ_HUMAN, TCPW_HUMAN
OG0003229	KAK2556919.1	OSGEP_HUMAN
OG0003233	KAK2557161.1	ABCA3_HUMAN
OG0003238	KAK2557241.1	BAHC1_HUMAN, TNC18_HUMAN
OG0003253	KAK2557684.1	PK3CB_HUMAN, PK3CD_HUMAN
OG0003269	KAK2558081.1	SODC_HUMAN
OG0003285	KAK2558291.1	ULK2_HUMAN, ULK1_HUMAN
OG0003305	KAK2559122.1	DNJA4_HUMAN, DNJA1_HUMAN
OG0003322	KAK2573221.1, KAK2559545.1	LYAG_HUMAN
OG0003339	KAK2560139.1	SPEF1_HUMAN
OG0003356	KAK2560569.1	CASC3_HUMAN
OG0003374	KAK2560994.1	RT05_HUMAN
OG0003409	KAK2561965.1	AHSA2_HUMAN, AHSA1_HUMAN
OG0003425	KAK2564763.1, KAK2562285.1	FBX36_HUMAN
OG0003440	KAK2562859.1	FST_HUMAN, FSTL3_HUMAN
OG0003458	KAK2563297.1	GATA3_HUMAN, GATA2_HUMAN
OG0003474	KAK2563509.1	TBCD1_HUMAN, TBCD4_HUMAN
OG0003492	KAK2564057.1	GET4_HUMAN
OG0003509	KAK2564805.1	CB069_HUMAN
OG0003526	KAK2565196.1	AMN1_HUMAN
OG0003542	KAK2565584.1	UBP7_HUMAN
OG0003547	KAK2565718.1	MYRF_HUMAN
OG0003582	KAK2566343.1, KAK2571877.1	TM220_HUMAN
OG0003614	KAK2567176.1	SPTA1_HUMAN, SPTN1_HUMAN
OG0003155	KAK2553953.1, KAK2553951.1	FBX7_HUMAN
OG0003171	KAK2554642.1	VATO_HUMAN
OG0003188	KAK2555289.1	ANO8_HUMAN
OG0003207	KAK2556110.1	NUP98_HUMAN
OG0003226	KAK2556758.1	GLU2B_HUMAN
OG0003245	KAK2557593.1	NECP1_HUMAN, NECP2_HUMAN
OG0003259	KAK2557935.1	H2AW_HUMAN, H2AY_HUMAN
OG0003272	KAK2558120.1	COQ3_HUMAN
OG0003289	KAK2558340.1	XPO2_HUMAN
OG0003319	KAK2559483.1	PSB4_HUMAN
OG0003335	KAK2560038.1, KAK2560159.1	LDAH_HUMAN
OG0003352	KAK2560526.1	SIX2_HUMAN, SIX1_HUMAN
OG0003370	KAK2573688.1, KAK2560916.1, KAK2560917.1	TRAF3_HUMAN
OG0003388	KAK2561203.1	EPOP_HUMAN, SKDA1_HUMAN
OG0003405	KAK2561887.1	ATP5S_HUMAN
OG0003420	KAK2562228.1	AN13B_HUMAN, AN13D_HUMAN
OG0003437	KAK2562702.1	ADCY6_HUMAN, ADCY5_HUMAN
OG0003454	KAK2563218.1	NXP20_HUMAN, F1142_HUMAN
OG0003470	KAK2563452.1	SH24B_HUMAN, SH24A_HUMAN
OG0003487	KAK2563963.1	AP3S1_HUMAN, AP3S2_HUMAN
OG0003505	KAK2564653.1	INT3_HUMAN
OG0003521	KAK2565067.1	CDAC1_HUMAN
OG0003538	KAK2570557.1, KAK2565432.1	TM117_HUMAN
OG0003555	KAK2565865.1	TTK_HUMAN
OG0003574	KAK2566177.1	PKHF2_HUMAN
OG0003591	KAK2566584.1	NCK1_HUMAN, NCK2_HUMAN
OG0003607	KAK2566966.1	QSOX2_HUMAN, QSOX1_HUMAN
OG0003622	KAK2567304.1	FR8P1_HUMAN, FRMD8_HUMAN
OG0003637	KAK2567670.1	FA98B_HUMAN, FA98A_HUMAN
OG0003168	KAK2554540.1	LARP6_HUMAN
OG0003183	KAK2554995.1	DAB1_HUMAN, DAB2_HUMAN
OG0003200	KAK2555543.1	TNR27_HUMAN, TNR19_HUMAN
OG0003216	KAK2556506.1	DDI2_HUMAN, DDI1_HUMAN
OG0003232	KAK2557112.1	DXO_HUMAN
OG0003277	KAK2558159.1, KAK2560358.1	S15A2_HUMAN
OG0003294	KAK2558394.1	LETM1_HUMAN
OG0003312	KAK2559264.1	LONM_HUMAN
OG0003328	KAK2559736.1	AP1G2_HUMAN, AP1G1_HUMAN
OG0003332	KAK2559887.1	DJB14_HUMAN, DJB12_HUMAN
OG0003349	KAK2560454.1	PLAK_HUMAN, CTNB1_HUMAN
OG0003366	KAK2560869.1	XPO1_HUMAN
OG0003383	KAK2561083.1	SRTD2_HUMAN, CDCA4_HUMAN
OG0003399	KAK2561571.1	MPP2_HUMAN, PALS2_HUMAN
OG0003404	KAK2561801.1	SAFB1_HUMAN, SAFB2_HUMAN
OG0003422	KAK2562230.1	BRE1A_HUMAN, BRE1B_HUMAN
OG0003439	KAK2562828.1	SCC4_HUMAN
OG0003457	KAK2563292.1	VILI_HUMAN, AVIL_HUMAN
OG0003473	KAK2563465.1	BTG1_HUMAN, BTG2_HUMAN
OG0003490	KAK2564003.1	KPRA_HUMAN, KPRB_HUMAN
OG0003507	KAK2564729.1	HECW2_HUMAN, HECW1_HUMAN
OG0003524	KAK2565174.1	VATE1_HUMAN, VATE2_HUMAN
OG0003540	KAK2565517.1	GOT1A_HUMAN, GOT1B_HUMAN
OG0003557	KAK2565901.1	VP13B_HUMAN
OG0003575	KAK2566197.1	IKKA_HUMAN, IKKB_HUMAN
OG0003608	KAK2566980.1, KAK2567045.1	RABX5_HUMAN
OG0003623	KAK2567309.1	RGPA1_HUMAN, RGPA2_HUMAN
OG0003639	KAK2567760.1	SP201_HUMAN, SP202_HUMAN, SP20H_HUMAN
OG0003656	KAK2568345.1	PG12B_HUMAN, PG12A_HUMAN
OG0003671	KAK2568814.1	PKHB1_HUMAN, PKHB2_HUMAN
OG0003682	KAK2569073.1	ZDH13_HUMAN, ZDH17_HUMAN
OG0003288	KAK2558332.1	SPIR1_HUMAN, SPIR2_HUMAN
OG0003302	KAK2558812.1, KAK2558681.1	MEIOC_HUMAN
OG0003320	KAK2559497.1	VIP2_HUMAN, VIP1_HUMAN
OG0003337	KAK2560118.1	TT39C_HUMAN
OG0003355	KAK2560546.1	EIF1B_HUMAN, EIF1_HUMAN
OG0003371	KAK2560925.1	DEGS2_HUMAN, DEGS1_HUMAN
OG0003389	KAK2561258.1	PGAP3_HUMAN
OG0003406	KAK2561889.1, KAK2561888.1	PININ_HUMAN
OG0003421	KAK2562229.1	GIT1_HUMAN, GIT2_HUMAN
OG0003436	KAK2562695.1	NOM1_HUMAN
OG0003453	KAK2563204.1	IDH3G_HUMAN
OG0003469	KAK2563422.1	NNTM_HUMAN
OG0003486	KAK2563957.1	DEPD4_HUMAN, DEPD7_HUMAN
OG0003503	KAK2564535.1	MBD3_HUMAN, MBD2_HUMAN
OG0003518	KAK2564932.1	RED2_HUMAN, RED1_HUMAN
OG0003534	KAK2565382.1	ANGE1_HUMAN, ANGE2_HUMAN
OG0003550	KAK2565791.1	POMT1_HUMAN
OG0003569	KAK2566028.1	UBP33_HUMAN, UBP20_HUMAN
OG0003585	KAK2566413.1	SGCE_HUMAN, SGCA_HUMAN
OG0003600	KAK2566731.1	RRP1B_HUMAN, RRP1_HUMAN
OG0003616	KAK2567182.1	FLOWR_HUMAN
OG0003632	KAK2567488.1, KAK2567677.1, KAK2567678.1	CGRF1_HUMAN
OG0003648	KAK2568151.1	TMED1_HUMAN, TMED5_HUMAN
OG0003665	KAK2568618.1, KAK2568621.1	S39A9_HUMAN
OG0003679	KAK2569055.1	XYLT2_HUMAN, XYLT1_HUMAN
OG0003693	KAK2569405.1	ANM8_HUMAN, ANM1_HUMAN
OG0003708	KAK2569936.1	PGM5_HUMAN, PGM1_HUMAN
OG0003247	KAK2557627.1	CPLN2_HUMAN
OG0003261	KAK2557954.1, KAK2557955.1	REV3L_HUMAN
OG0003275	KAK2558154.1	F162A_HUMAN, F162B_HUMAN
OG0003292	KAK2558383.1	CNNM2_HUMAN, CNNM4_HUMAN
OG0003309	KAK2559223.1	KHDC4_HUMAN
OG0003325	KAK2559688.1	PGDH_HUMAN
OG0003343	KAK2560277.1	DDX50_HUMAN, DDX21_HUMAN
OG0003360	KAK2560742.1	ATP9A_HUMAN, ATP9B_HUMAN
OG0003365	KAK2560865.1, KAK2561063.1	KIZ_HUMAN
OG0003381	KAK2561073.1	UBR1_HUMAN, UBR2_HUMAN
OG0003397	KAK2561524.1	CTNL1_HUMAN
OG0003402	KAK2561612.1	MOCS1_HUMAN
OG0003419	KAK2562220.1	RALB_HUMAN, RALA_HUMAN
OG0003435	KAK2562479.1	STA5A_HUMAN, STA5B_HUMAN
